,tomato,brome,Group Number,Species 1 Score,Species 2 Score,Total Score
17534,LOC101253908,LOC100841698,6840,0.8819781030877106,0.933270434317703,0.9076242687027067
17535,LOC101250462,LOC100844068,6841,0.7817689752737114,0.7921879422587037,0.7869784587662075
17536,LOC101252323,LOC100844068,6841,0.838340099233198,0.8369783312891154,0.8376592152611566
17537,LOC101264386,LOC100827887,6842,0.9711403616681019,0.9840739692423813,0.9776071654552416
17538,LOC101247110,LOC100828194,6843,0.27065421923338023,0.6155769412208699,0.44311558022712505
17539,LOC101247110,LOC100841832,6843,0.8084999749411117,0.8145562299727788,0.8115281024569452
17540,LOC543681,LOC100828194,6843,0.81897732398409,0.8606708180016983,0.8398240709928941
17541,LOC543681,LOC100841832,6843,0.7116086439496453,0.8477389551075748,0.77967379952861
17542,LOC101256294,LOC100828146,6844,0.6936564563086891,0.8804038116803472,0.7870301339945182
17543,LOC101265359,LOC100836999,6845,0.9204266389652046,0.8738686039563481,0.8971476214607763
17544,LOC101265359,LOC100825718,6845,0.9138839910152495,0.9394785671604239,0.9266812790878367
17545,LOC101265359,LOC100829097,6845,0.8779085396135463,0.8536654401358619,0.8657869898747041
17546,LOC101265359,LOC100839189,6845,0.8912854298510591,0.9091235022171903,0.9002044660341246
17547,LOC101244359,LOC100836999,6845,0.9308976093820478,0.8921218982922917,0.9115097538371697
17548,LOC101244359,LOC100825718,6845,0.8980194365850658,0.9533666698116174,0.9256930531983416
17549,LOC101244359,LOC100829097,6845,0.8856275884692664,0.8656539925150172,0.8756407904921417
17550,LOC101244359,LOC100839189,6845,0.9599950793455531,0.9302387017643173,0.9451168905549352
17551,LOC101245026,LOC100836999,6845,0.7924549965145363,0.8732647734062963,0.8328598849604163
17552,LOC101245026,LOC100825718,6845,0.818632878172797,0.8456017863320439,0.8321173322524205
17553,LOC101245026,LOC100829097,6845,0.8192971665231477,0.9043683366355316,0.8618327515793396
17554,LOC101245026,LOC100839189,6845,0.7476688399557142,0.828235368116489,0.7879521040361016
17555,LOC101267788,LOC100836999,6845,0.8350760651166605,0.9055571280309463,0.8703165965738034
17556,LOC101267788,LOC100825718,6845,0.874416697420757,0.9206466018806806,0.8975316496507189
17557,LOC101267788,LOC100829097,6845,0.8526674047648337,0.9641035317797276,0.9083854682722807
17558,LOC101267788,LOC100839189,6845,0.7629474720137779,0.8749756266314431,0.8189615493226106
17559,LOC101268599,LOC100836216,6846,0.828605404518801,0.8732113092430104,0.8509083568809057
17560,LOC101247643,LOC100828920,6847,0.6149751917004962,0.7733245274711451,0.6941498595858206
17561,LOC101247643,LOC100826583,6847,0.843802025669414,0.8279145831367739,0.8358583044030939
17562,LOC101256831,LOC100828920,6847,0.7352359863861894,0.7455671918734471,0.7404015891298182
17563,LOC101256831,LOC100826583,6847,0.5166359125763726,0.6639494291914331,0.5902926708839029
17564,LOC101247863,LOC100823257,6848,0.8270253277019177,0.8893480517029908,0.8581866897024543
17565,LOC101252143,LOC100825702,6850,0.6650018452454176,0.7770041198855239,0.7210029825654707
17566,LOC101250704,LOC100839573,6851,0.7316849140935744,0.819685994136414,0.7756854541149942
17567,LOC101250704,LOC100839541,6851,0.895911756263583,0.9165833254709563,0.9062475408672697
17568,LOC101248534,LOC100839573,6851,0.8171648829294297,0.7606238184594633,0.7888943506944465
17569,LOC101248534,LOC100839541,6851,0.915733792594415,0.9139101173066642,0.9148219549505396
17570,LOC101263423,LOC100836481,6852,0.7642186410792635,0.91645962407355,0.8403391325764067
17571,LOC101248465,LOC100829441,6853,0.6878254807889449,0.7260810768311476,0.7069532788100463
17572,LOC101253515,LOC100837547,6854,0.8910567105425021,0.9270182721640406,0.9090374913532714
17573,LOC101246426,LOC100838925,6855,0.9469225406979128,0.8830958895493285,0.9150092151236207
17574,LOC101246426,LOC100834262,6855,0.9621847705744864,0.9542199997903366,0.9582023851824115
17575,LOC101268006,LOC100843544,6856,0.2684451317739545,0.3336415385099223,0.3010433351419384
17576,IPS,LOC100842175,6857,0.6933940214048468,0.7659967921502029,0.7296954067775249
17577,LOC543809,LOC100842175,6857,0.6376430065198672,0.7087838475327861,0.6732134270263266
17578,LOC101264811,LOC100842261,6858,0.9796612949522286,0.9640154731578451,0.9718383840550369
17579,LOC101264811,LOC100843393,6858,0.9746914339607168,0.9655879485486052,0.9701396912546609
17580,LOC112940069,LOC100842261,6858,0.9787837782425062,0.9740038368399535,0.9763938075412298
17581,LOC112940069,LOC100843393,6858,0.970320252593595,0.9689027266723276,0.9696114896329613
17582,LOC101265739,LOC100842261,6858,0.9834501988764506,0.9711230619240808,0.9772866304002656
17583,LOC101265739,LOC100843393,6858,0.9785377455201542,0.9688398276566972,0.9736887865884256
17584,LOC101247019,LOC100840234,6859,0.6743592897855414,0.7810659985393451,0.7277126441624433
17585,LOC101247019,LOC100837011,6859,0.2180998072743675,0.6123344969651225,0.415217152119745
17586,LOC101247019,LOC100843857,6859,0.9573543281256407,0.9736578922539862,0.9655061101898135
17587,LOC101248153,LOC100840234,6859,0.8118915815803501,0.8175963490615816,0.8147439653209658
17588,LOC101248153,LOC100837011,6859,0.8222577602821176,0.859263452526968,0.8407606064045428
17589,LOC101248153,LOC100843857,6859,0.6674375691967032,0.4597100355379438,0.5635738023673235
17590,LOC101263738,LOC100840234,6859,0.5891171525812933,0.7295097720609561,0.6593134623211248
17591,LOC101263738,LOC100837011,6859,0.7694673391561078,0.9063811051357047,0.8379242221459062
17592,LOC101263738,LOC100843857,6859,0.5048591462664535,0.3267037770858886,0.415781461676171
17593,LOC101250599,LOC100832480,6860,0.857678271210071,0.8198131899235777,0.8387457305668243
17594,LOC101252768,LOC100832480,6860,0.7469635461516382,0.7195961883196528,0.7332798672356455
17595,LOC101258308,LOC100841528,6861,0.9203100012301636,0.8298204233103752,0.8750652122702693
17596,LOC101258308,LOC100829796,6861,0.8003772501742732,0.7599521967481209,0.780164723461197
17597,LOC101265788,LOC100835914,6862,0.7529749456677738,0.8531370884045665,0.8030560170361701
17598,LOC101265788,LOC100839213,6862,0.9225324968220773,0.8453501902695222,0.8839413435457997
17599,LOC101265616,LOC100837484,6864,0.9766596957395334,0.9938736358775986,0.985266665808566
17600,LOC101265616,LOC100836330,6864,0.9779718702587444,0.9930119193634619,0.9854918948111031
17601,LOC101266345,LOC100837484,6864,0.8547996883585517,0.9414976255621599,0.8981486569603558
17602,LOC101266345,LOC100836330,6864,0.8335014556936072,0.9577318614963676,0.8956166585949874
17603,LOC101262838,LOC100837484,6864,0.9122073235740353,0.9626505645186654,0.9374289440463504
17604,LOC101262838,LOC100836330,6864,0.9152007216959855,0.9793942824794791,0.9472975020877323
17605,LOC101250694,LOC100845663,6865,0.6792143355066224,0.5310144562904258,0.6051143958985241
17606,LOC101250694,LOC100835433,6865,0.6799852380366589,0.8529798408654905,0.7664825394510747
17607,LOC101250694,LOC100832360,6865,0.6740886537909542,0.7245211812435135,0.6993049175172339
17608,LOC101250694,LOC100832718,6865,0.7007339976216836,0.8304067819116409,0.7655703897666623
17609,LOC101244547,LOC100845663,6865,0.7755853528519293,0.7540264105977852,0.7648058817248573
17610,LOC101244547,LOC100835433,6865,0.8805839176610489,0.90984684089694,0.8952153792789945
17611,LOC101244547,LOC100832360,6865,0.6865789149956943,0.7594427147215146,0.7230108148586045
17612,LOC101244547,LOC100832718,6865,0.788969532947882,0.8634776865742051,0.8262236097610436
17613,LOC101263576,LOC100845663,6865,0.8528396276704802,0.7219898453033654,0.7874147364869228
17614,LOC101263576,LOC100835433,6865,0.739352933940214,0.9214454193791868,0.8303991766597003
17615,LOC101263576,LOC100832360,6865,0.7397629884774675,0.7750039311884769,0.7573834598329722
17616,LOC101263576,LOC100832718,6865,0.741230983720835,0.8019135278310673,0.7715722557759511
17617,LOC101253062,LOC100825271,6866,0.8682084717267397,0.9025820045916282,0.8853952381591839
17618,LOC101253062,LOC100846310,6866,0.7919137245253619,0.8960216372613768,0.8439676808933694
17619,LOC101253062,LOC100827349,6866,0.8526756058555788,0.91822498977891,0.8854502978172444
17620,LOC101251945,LOC100825271,6866,0.813416984458933,0.7604742585778532,0.7869456215183931
17621,LOC101251945,LOC100846310,6866,0.6685447164472874,0.8295814070509797,0.7490630617491336
17622,LOC101251945,LOC100827349,6866,0.7944888670193136,0.7997295342327893,0.7971092006260514
17623,LOC101265259,LOC100825271,6866,0.9053840160741378,0.9323269490832469,0.9188554825786923
17624,LOC101265259,LOC100846310,6866,0.8852913437487185,0.9545932006164104,0.9199422721825645
17625,LOC101265259,LOC100827349,6866,0.9209086808545537,0.9424033713872377,0.9316560261208957
17626,LOC100736469,LOC100825271,6866,0.8976175831385574,0.8883668270591566,0.892992205098857
17627,LOC100736469,LOC100846310,6866,0.8980604420387912,0.9460766739000535,0.9220685579694223
17628,LOC100736469,LOC100827349,6866,0.8744987083282078,0.9095637953266031,0.8920312518274054
17629,LOC101246095,LOC100825271,6866,0.9161192438594333,0.9334025222505268,0.92476088305498
17630,LOC101246095,LOC100846310,6866,0.894009103210727,0.9513287417051923,0.9226689224579596
17631,LOC101246095,LOC100827349,6866,0.8993480132857671,0.9312891153253452,0.9153185643055561
17632,EIL2,LOC100839437,6867,0.763906999630951,0.9486932729502783,0.8563001362906146
17633,EIL4,LOC100839437,6867,0.8023455119530898,0.8697550083341196,0.8360502601436046
17634,EIL3,LOC100839437,6867,0.7975314716857342,0.9757084001635374,0.8866199359246358
17635,EIL1,LOC100839437,6867,0.8660433837700414,0.9347045318740761,0.9003739578220588
17636,LOC101256193,LOC100833412,6868,0.7713617911182188,0.825763436802214,0.7985626139602164
17637,rps16,LOC100834253,6869,0.9340960347726247,0.9338616850646287,0.9339788599186267
17638,LOC101246428,LOC100835308,6870,0.9493582646491984,0.9627323332389848,0.9560452989440915
17639,LOC101246233,LOC100833394,6872,0.641661540984951,0.8152970406013146,0.7284792907931328
17640,LOC101246233,LOC100835310,6872,0.6059211875179399,0.8641276430690527,0.7350244152934963
17641,LOC101263114,LOC100833394,6872,0.32386107352277854,0.5130421108909646,0.41845159220687156
17642,LOC101263114,LOC100835310,6872,0.5132242588264239,0.7485192523403675,0.6308717555833957
17643,LOC101251635,LOC100840573,6873,0.8523065567720507,0.8242349907223953,0.838270773747223
17644,LOC101244469,LOC100840219,6875,0.47453151269118793,0.5575494543510394,0.5160404835211136
17645,LOC101257500,LOC100828037,6876,0.7102472628859638,0.8688178130012265,0.7895325379435951
17646,LOC101257500,LOC100824618,6876,0.7884364620494525,0.9051419945277857,0.8467892282886191
17647,LOC101257500,LOC100845323,6876,0.6447943576495674,0.49404031826901906,0.5694173379592933
17648,LOC101262693,LOC100828037,6876,0.8668060852093328,0.8952668490738119,0.8810364671415724
17649,LOC101262693,LOC100824618,6876,0.9462090458030918,0.9661603295908419,0.9561846876969669
17650,LOC101262693,LOC100845323,6876,0.8142288924426948,0.49892128188193857,0.6565750871623167
17651,LOC101259795,LOC100828037,6876,0.6771185012051048,0.8198886687423342,0.7485035849737195
17652,LOC101259795,LOC100824618,6876,0.8068141951768474,0.8308016479542095,0.8188079215655284
17653,LOC101259795,LOC100845323,6876,0.45667318197764745,0.3469824197251313,0.40182780085138936
17654,LOC101248549,LOC100836055,6877,0.7813999261901833,0.8739189231688524,0.8276594246795179
17655,LOC101248549,LOC100831954,6877,0.903620781563948,0.9286033273579268,0.9161120544609374
17656,LOC101248549,LOC100832150,6877,0.8889162258580391,0.9565996792150203,0.9227579525365297
17657,LOC101248549,LOC104583857,6877,0.8934842334030426,0.9051308124805625,0.8993075229418026
17658,LOC101248789,LOC100836055,6877,0.9237134538893672,0.894499481083121,0.9091064674862441
17659,LOC101248789,LOC100831954,6877,0.9513839340632305,0.9374217693493097,0.9444028517062701
17660,LOC101248789,LOC100832150,6877,0.9666133595768237,0.969588325942699,0.9681008427597613
17661,LOC101248789,LOC104583857,6877,0.9522368475007176,0.9172074234816003,0.934722135491159
17662,LOC101253394,LOC100836055,6877,0.8903022101939557,0.9085511211749536,0.8994266656844547
17663,LOC101253394,LOC100831954,6877,0.9231147742649772,0.9303770795987043,0.9267459269318408
17664,LOC101253394,LOC100832150,6877,0.9476934432279494,0.9658709941189421,0.9567822186734457
17665,LOC101253394,LOC104583857,6877,0.9189896256202076,0.8953045884831903,0.907147107051699
17666,LOC101263281,LOC100839815,6878,0.9783819247959978,0.9820423310375193,0.9802121279167586
17667,LOC101263281,LOC100832262,6878,0.6280641325296265,0.7970353597299535,0.71254974612979
17668,LOC101263281,LOC100844595,6878,0.5994751301923156,0.8238638865301758,0.7116695083612457
17669,ribA,LOC100839815,6878,0.3857054988313446,0.31710538730068877,0.3514054430660167
17670,ribA,LOC100832262,6878,0.6195924057899701,0.70098157408281,0.6602869899363901
17671,ribA,LOC100844595,6878,0.5527453151269118,0.6911343837468944,0.6219398494369031
17672,LOC101263963,LOC100839815,6878,0.9652765817853775,0.9318300468597667,0.9485533143225721
17673,LOC101263963,LOC100832262,6878,0.7949071226473121,0.7144769073252892,0.7546920149863007
17674,LOC101263963,LOC100844595,6878,0.8859146266453438,0.8865364657043118,0.8862255461748278
17675,LOC101263038,LOC100826168,6879,0.7660183248816538,0.7050140998626705,0.7355162123721621
17676,LOC101263038,LOC100827783,6879,0.7721964799096057,0.6825242073850434,0.7273603436473246
17677,LOC101244057,LOC100826168,6879,0.7583220568335589,0.7553123460284513,0.7568172014310051
17678,LOC101244057,LOC100827783,6879,0.5678435231885841,0.6456793617846548,0.6067614424866195
17679,LOC101268442,LOC100829940,6880,0.8971255176938533,0.9373651602352424,0.9172453389645479
17680,LOC101268442,LOC100821235,6880,0.8505269200803707,0.8618611818725036,0.8561940509764372
17681,LOC101268442,LOC100845295,6880,0.8775741173576086,0.903179545240117,0.8903768312988628
17682,LOC101251925,LOC100831947,6881,0.9266166400131218,0.9392898701135327,0.9329532550633273
17683,LOC101246142,LOC100831947,6881,0.9704842744084964,0.9470578985438878,0.958771086476192
17684,LOC101261003,LOC100846842,6882,0.96202894985033,0.9298738874736611,0.9459514186619955
17685,LOC101260182,LOC100837486,6883,0.8279575183499406,0.7712111205459635,0.799584319447952
17686,LOC101262840,LOC100838499,6884,0.5911264198138352,0.6432493631474668,0.617187891480651
17687,LOC101256301,LOC100822416,6885,0.9070816418583671,0.9402962543636192,0.9236889481109931
17688,LOC101264338,LOC100822416,6885,0.8863021281830483,0.8450419850929333,0.8656720566379907
17689,LOC101264816,LOC100820864,6886,0.9945544757452741,0.9798094159826398,0.987181945863957
17690,LOC101258348,LOC100843950,6887,0.550621232623939,0.7958989841808976,0.6732601084024183
17691,LOC101250334,LOC100843950,6887,0.7606101611514331,0.8499606881152311,0.8052854246333321
17692,LOC101247767,LOC100831074,6888,0.889252470578587,0.884246941535365,0.886749706056976
17693,CAB11,LOC100830344,6889,0.999048673473572,0.9994527785640154,0.9992507260187937
17694,CAB11,LOC100833322,6889,0.9990404723828269,0.9979557819920118,0.9984981271874194
17695,CAB12,LOC100830344,6889,0.9984827982121622,0.9988552379155266,0.9986690180638444
17696,CAB12,LOC100833322,6889,0.998573010210358,0.9972953423278925,0.9979341762691253
17697,LOC101262322,LOC100824763,6890,0.6880879156927872,0.8082271912444571,0.7481575534686221
17698,LOC101264908,LOC100824763,6890,0.9311190388321647,0.9017391577821806,0.9164290983071727
17699,LOC101262206,LOC100823919,6892,0.9000943125435682,0.9316476397144384,0.9158709761290034
17700,LOC101254486,LOC100823919,6892,0.9565178168696437,0.9547630279586125,0.955640422414128
17701,LOC101254986,LOC100832099,6893,0.7781522942551359,0.9380829078913804,0.8581176010732581
17702,LOC544298,LOC100832099,6893,0.7944478615655882,0.8897904414462581,0.8421191515059232
17703,LOC101261748,LOC100822481,6894,0.8141632837167343,0.5913954146617605,0.7027793491892473
17704,LOC101261748,LOC100842320,6894,0.47086562512814206,0.8918325628203918,0.6813490939742669
17705,LOC543655,LOC100822481,6894,0.9196621150613031,0.9612793659779224,0.9404707405196128
17706,LOC543655,LOC100842320,6894,0.1974822651412638,0.7450388401421518,0.4712605526417078
17707,LOC101255988,LOC100834363,6895,0.8616804034936646,0.7555681353586816,0.8086242694261732
17708,LOC101055526,LOC100834363,6895,0.7387460532250789,0.7021228417775263,0.7204344475013026
17709,LOC101256299,LOC100834949,6897,0.8957723377209169,0.9619712551498569,0.928871796435387
17710,LOC101256299,LOC100831579,6897,0.84688563578956,0.8792401798911847,0.8630629078403724
17711,LOC101249895,LOC100834949,6897,0.7971624226022062,0.8790955121552347,0.8381289673787204
17712,LOC101249895,LOC100831579,6897,0.8562840857834092,0.8750699751548888,0.865677030469149
17713,LOC101268126,LOC100834949,6897,0.7955878131791528,0.9327043431770293,0.8641460781780911
17714,LOC101268126,LOC100831579,6897,0.8151392135153975,0.8772211214894486,0.8461801675024231
17715,LOC101264011,LOC100834949,6897,0.7884938696846681,0.7587067962386388,0.7736003329616534
17716,LOC101264011,LOC100831579,6897,0.8559724443350966,0.769116583325471,0.8125445138302838
17717,LOC101268282,LOC100839796,6898,0.9926764259646533,0.9926219454665535,0.9926491857156035
17718,LOC101248556,LOC100839796,6898,0.921654980112355,0.9825643928672516,0.9521096864898033
17719,LOC543961,LOC100840503,6899,0.6784270307950957,0.7433216970154417,0.7108743639052687
17720,LOC543961,LOC100839938,6899,0.7567638495919957,0.800924615529767,0.7788442325608813
17721,LOC543961,LOC100820943,6899,0.5224996924590971,0.4720696921093185,0.4972846922842078
17722,SUS4,LOC100840503,6899,0.40721695985566075,0.7461081234078687,0.5766625416317648
17723,SUS4,LOC100839938,6899,0.42068315085906427,0.667962386388653,0.5443227686238586
17724,SUS4,LOC100820943,6899,0.41333497355148235,0.5258546403748781,0.46959480696318023
17725,sus3,LOC100840503,6899,0.8221019395579612,0.8049375727269867,0.813519756142474
17726,sus3,LOC100839938,6899,0.6966990609751097,0.5469949995282574,0.6218470302516835
17727,sus3,LOC100820943,6899,0.8301144052158937,0.876661320250338,0.853387862733116
17728,LOC101257626,LOC100835490,6900,0.8733013490794276,0.7983205962826682,0.8358109726810479
17729,LOC101250161,LOC100830012,6901,0.8713043834830032,0.9091864012328208,0.890245392357912
17730,LOC101254338,LOC100823793,6902,0.8777873457169802,0.8559109349938674,0.8668491403554238
17731,NAC1,LOC100824217,6903,0.8288186328781728,0.6824123869128115,0.7556155098954922
17732,NAC1,LOC100826656,6903,0.8210357977611021,0.9188917193445922,0.8699637585528472
17733,NAC1,LOC100825087,6903,0.7867634395374584,0.9132727406149427,0.8500180900762005
17734,NAC1,LOC100826391,6903,0.7753557223110673,0.7277101613359751,0.7515329418235213
17735,NAC1,LOC100835143,6903,0.805822774428999,0.703494040318269,0.754658407373634
17736,NAC1,LOC100834178,6903,0.7829909377947266,0.8518916878950844,0.8174413128449055
17737,JA2,LOC100824217,6903,0.730799196293107,0.7360163257889458,0.7334077610410263
17738,JA2,LOC100826656,6903,0.854594661089925,0.8944100247053356,0.8745023428976303
17739,JA2,LOC100825087,6903,0.8454668470906631,0.9510331163317294,0.8982499817111962
17740,JA2,LOC100826391,6903,0.8147783655226145,0.90426140830896,0.8595198869157872
17741,JA2,LOC100835143,6903,0.8631237954647968,0.8267069220366701,0.8449153587507334
17742,JA2,LOC100834178,6903,0.7580924262926969,0.8706167248482561,0.8143545755704765
17743,NAM1,LOC100824217,6903,0.6352236847500717,0.7145188400023762,0.674871262376224
17744,NAM1,LOC100826656,6903,0.818747693443228,0.8924252113232206,0.8555864523832243
17745,NAM1,LOC100825087,6903,0.816254561856727,0.9450716874058699,0.8806631246312984
17746,NAM1,LOC100826391,6903,0.8565383195965064,0.835223448753027,0.8458808841747667
17747,NAM1,LOC100835143,6903,0.8425144544224382,0.8010441236594648,0.8217792890409514
17748,NAM1,LOC100834178,6903,0.8303112313937754,0.8817750102210901,0.8560431208074327
17749,LOC101267475,LOC100824217,6903,0.7472341821462254,0.7229892407739374,0.7351117114600814
17750,LOC101267475,LOC100826656,6903,0.9064255545987616,0.8877497178280271,0.8970876362133944
17751,LOC101267475,LOC100825087,6903,0.878115389346783,0.9545904051046045,0.9163528972256938
17752,LOC101267475,LOC100826391,6903,0.9064665600524869,0.8736170078938265,0.8900417839731567
17753,LOC101267475,LOC100835143,6903,0.9369090088981835,0.78682265622543,0.8618658325618067
17754,LOC101267475,LOC100834178,6903,0.861844425308566,0.8699374154794478,0.8658909203940068
17755,JA2L,LOC100824217,6903,0.5761266248411039,0.6962781254695586,0.6362023751553312
17756,JA2L,LOC100826656,6903,0.7903473161930537,0.9272992211005231,0.8588232686467884
17757,JA2L,LOC100825087,6903,0.8274654529052364,0.9455748795309131,0.8865201662180748
17758,JA2L,LOC100826391,6903,0.8436954114897282,0.8704972167185584,0.8570963141041432
17759,JA2L,LOC100835143,6903,0.871103456759749,0.8529295216529861,0.8620164892063675
17760,JA2L,LOC100834178,6903,0.8075204002132284,0.8963801616504702,0.8519502809318493
17761,LOC101252670,LOC100839656,6904,0.8676671997375651,0.8048495141051042,0.8362583569213347
17762,LOC101256654,LOC100843225,6905,0.957731578299914,0.9606985984002683,0.9592150883500912
17763,LOC101256355,LOC100843225,6905,0.7950793455529584,0.9340503821115199,0.8645648638322392
17764,LOC101243704,LOC100833131,6906,0.8038627137409275,0.8621630971475297,0.8330129054442286
17765,LOC101243704,LOC100831205,6906,0.8791979333251323,0.9024471211469984,0.8908225272360654
17766,LOC101245015,LOC100833131,6906,0.8819699019969656,0.8906626411296664,0.8863162715633159
17767,LOC101245015,LOC100831205,6906,0.8418583671628327,0.9382017171431267,0.8900300421529797
17768,LOC101245883,LOC100832273,6907,0.9673842621068601,0.9898040695663113,0.9785941658365858
17769,LOC101245883,LOC100844879,6907,0.9150120966088491,0.9083750039311884,0.9116935502700187
17770,LOC101245883,LOC100827000,6907,0.9922253659736746,0.9983960751014247,0.9953107205375497
17771,LOC101250008,LOC100832273,6907,0.9090417025464387,0.9486744032455892,0.928858052896014
17772,LOC101250008,LOC100844879,6907,0.8796325911346209,0.954857376482058,0.9172449838083394
17773,LOC101250008,LOC100827000,6907,0.9192110550703243,0.9883951316161902,0.9538030933432573
17774,LOC101248199,LOC100832273,6907,0.8597695493500636,0.9124068308330975,0.8860881900915805
17775,LOC101248199,LOC100844879,6907,0.9027104604912454,0.9191684750133661,0.9109394677523057
17776,LOC101248199,LOC100827000,6907,0.8832410710624512,0.9774444129949366,0.9303427420286938
17777,LOC101268123,LOC100836842,6908,0.9963013080739738,0.9991634430921157,0.9977323755830447
17778,CAB13,LOC100836842,6908,0.9989994669291015,0.9993018209265024,0.999150643927802
17779,LOC101247759,LOC100826728,6909,0.8134661910034034,0.7657389061861182,0.7896025485947609
17780,PLDa2,LOC100826235,6910,0.7600688891622586,0.9162436707865522,0.8381562799744053
17781,PLDa1,LOC100826235,6910,0.9650961577889859,0.9522219077271441,0.9586590327580651
17782,LOC101264185,LOC100826235,6910,0.21857957108295403,0.7377362644274617,0.47815791775520783
17783,TPLD,LOC100826235,6910,0.10676179931930946,0.6024027423970815,0.3545822708581955
17784,LOC101245489,LOC100827014,6911,0.5913669851423572,0.8481429065635123,0.7197549458529348
17785,LOC101263869,LOC100832789,6912,0.7965391397055809,0.8176180142780766,0.8070785769918287
17786,LOC101263869,LOC100842275,6912,0.7976462869561652,0.6025222505267793,0.7000842687414723
17787,LOC101263869,LOC100832698,6912,0.5506704391684094,0.5243387740981854,0.5375046066332974
17788,LOC101245344,LOC100832789,6912,0.8802230696682659,0.8507846652199893,0.8655038674441276
17789,LOC101245344,LOC100842275,6912,0.8243408373313651,0.727232128817184,0.7757864830742746
17790,LOC101245344,LOC100832698,6912,0.7826792963464141,0.6109507186212536,0.6968150074838338
17791,LOC101248885,LOC100832789,6912,0.8981752573092221,0.8539673554108878,0.8760713063600549
17792,LOC101248885,LOC100842275,6912,0.87239922909747,0.6807812057741296,0.7765902174357998
17793,LOC101248885,LOC100832698,6912,0.6737278057981712,0.5643425480391232,0.6190351769186472
17794,LOC101262015,LOC100834353,6913,0.9577971870258745,0.952693650344372,0.9552454186851232
17795,LOC101255651,LOC100834353,6913,0.9202443925042031,0.9214391294776236,0.9208417609909134
17796,LOC101258737,LOC100835696,6914,0.9808504531102636,0.9128911532534516,0.9468708031818576
17797,LOC101258737,LOC100841942,6914,0.9820970189035142,0.9155832311224329,0.9488401250129735
17798,LOC101259030,LOC100835696,6914,0.6319678517242793,0.7569707834072398,0.6944693175657595
17799,LOC101259030,LOC100841942,6914,0.6655595194160824,0.7553731484102273,0.7104663339131548
17800,LOC101255787,LOC100835696,6914,0.9556403001599213,0.9433720162279461,0.9495061581939337
17801,LOC101255787,LOC100841942,6914,0.9528027227621274,0.945869107148473,0.9493359149553002
17802,LOC101267749,LOC100828771,6915,0.8331406077008242,0.8884548856810391,0.8607977466909317
17803,LOC101247357,LOC100833034,6916,0.1199409521466355,0.5332089330579755,0.32657494260230546
17804,LOC101247357,LOC100829273,6916,0.34473284946897936,0.37019844639431393,0.35746564793164665
17805,LOC101247357,LOC100824776,6916,0.12965924467954237,0.8358713086140203,0.4827652766467813
17806,LOC101247357,LOC100845659,6916,0.8457784885389756,0.4831762605137452,0.6644773745263604
17807,LOC101247357,LOC100828974,6916,0.11268298683724935,0.4240581746006786,0.26837058071896397
17808,LOC101260884,LOC100833034,6916,0.9145856398901053,0.8009770313761256,0.8577813356331154
17809,LOC101260884,LOC100829273,6916,0.6455078525443884,0.635380696292103,0.6404442744182457
17810,LOC101260884,LOC100824776,6916,0.131750522819535,0.3958864043777715,0.26381846359865324
17811,LOC101260884,LOC100845659,6916,0.27541312994628286,0.702721780181918,0.48906745506410043
17812,LOC101260884,LOC100828974,6916,0.9052774018944519,0.823054585862398,0.864165993878425
17813,LOC101253421,LOC100833034,6916,0.9593362583890324,0.7470306423037812,0.8531834503464069
17814,LOC101253421,LOC100829273,6916,0.7632208417052802,0.5453093059093626,0.6542650738073214
17815,LOC101253421,LOC100824776,6916,0.3008706824674348,0.4744158253923326,0.38764325392988375
17816,LOC101253421,LOC100845659,6916,0.4329082434630473,0.598595954195539,0.5157520988292932
17817,LOC101253421,LOC100828974,6916,0.8719399680157461,0.8103000632484546,0.8411200156321004
17818,LOC101262047,LOC100833034,6916,0.3938983884856686,0.7131560279970508,0.5535272082413597
17819,LOC101262047,LOC100829273,6916,0.7755771517611842,0.6724407963015379,0.7240089740313611
17820,LOC101262047,LOC100824776,6916,0.4794220964721641,0.58882913482404,0.534125615648102
17821,LOC101262047,LOC100845659,6916,0.8028047730348137,0.8190989366571969,0.8109518548460053
17822,LOC101262047,LOC100828974,6916,0.39674143327729255,0.8088953185660422,0.6028183759216674
17823,LOC101245336,LOC100833034,6916,0.3327100504367081,0.5690124505107051,0.4508612504737066
17824,LOC101245336,LOC100829273,6916,0.62431623405913,0.783878982293927,0.7040976081765284
17825,LOC101245336,LOC100824776,6916,0.773051215811703,0.8439538321225273,0.8085025239671151
17826,LOC101245336,LOC100845659,6916,0.7949235248288022,0.6201493502182247,0.7075364375235135
17827,LOC101245336,LOC100828974,6916,0.34618444253085656,0.6309470145681109,0.4885657285494837
17828,LOC101257134,LOC100833034,6916,0.6504859146266453,0.736917878346315,0.6937018964864801
17829,LOC101257134,LOC100829273,6916,0.68307704924755,0.8405447054753593,0.7618108773614547
17830,LOC101257134,LOC100824776,6916,0.6846680608520933,0.7998804918703022,0.7422742763611978
17831,LOC101257134,LOC100845659,6916,0.6507893549842129,0.56600028653996,0.6083948207620864
17832,LOC101257134,LOC100828974,6916,0.6118915815803502,0.7485891401355125,0.6802403608579313
17833,LOC101261289,LOC100833034,6916,0.3976344409362001,0.6311496891740311,0.5143920650551156
17834,LOC101261289,LOC100829273,6916,0.5117480624923115,0.7334213919552158,0.6225847272237637
