,tomato,cucumber,Group Number,Species 1 Score,Species 2 Score,Total Score
26688,LOC101249632,LOC101210357,8702,0.8966672645739909,0.840180375391643,0.8684238199828169
26689,LOC101264314,LOC101210357,8702,0.7458224215246636,0.8813563292436533,0.8135893753841584
26690,LOC101246130,LOC101213763,8704,0.6288,0.8102486017978976,0.7195243008989488
26691,LOC104649496,LOC101212844,8705,0.5884125560538117,0.6557465374366783,0.622079546745245
26692,LOC101249516,LOC101212844,8705,0.7095103139013452,0.800023425375538,0.7547668696384416
26693,LOC101261275,LOC101212844,8705,0.25339551569506724,0.4471962753652895,0.35029589553017837
26694,LOC101248938,LOC101212844,8705,0.5592825112107623,0.851758367251325,0.7055204392310437
26695,LOC101244194,LOC101204521,8707,0.6844843049327354,0.7643582911188544,0.7244212980257949
26696,LOC101244194,LOC101211327,8707,0.8149094170403587,0.8118005329272935,0.813354974983826
26697,LOC101247335,LOC101216859,8708,0.9424430493273542,0.944142192029516,0.9432926206784351
26698,LOC101247066,LOC101221937,8710,0.9284089686098655,0.9726450177154403,0.950526993162653
26699,CBL10,LOC101217513,8711,0.6339085201793723,0.8177271529384206,0.7258178365588964
26700,LOC101256130,LOC101219026,8712,0.8390529147982062,0.7829404702644139,0.8109966925313101
26701,LOC101268700,LOC101219026,8712,0.7678206278026906,0.608187168750549,0.6880038982766198
26702,LOC101254835,LOC101217878,8713,0.9884340807174887,0.9797721882228924,0.9841031344701905
26703,LOC101263299,LOC101211550,8714,0.5455354260089685,0.5355275101753975,0.540531468092183
26704,LOC101255210,LOC101211550,8714,0.8555766816143499,0.8192673713800475,0.8374220264971987
26705,LOC101247746,LOC101222460,8715,0.9495677130044843,0.9685924277473573,0.9590800703759208
26706,LOC101253177,LOC101217519,8716,0.9333309417040359,0.9534303534303534,0.9433806475671946
26707,LOC101267370,LOC101208951,8717,0.9902278026905829,0.987543556557641,0.9888856796241119
26708,LOC101267370,LOC101208478,8717,0.9801901345291479,0.9695118737372259,0.9748510041331869
26709,LOC101267370,LOC101209188,8717,0.978762331838565,0.9785423560071447,0.9786523439228548
26710,LOC101262536,LOC101208951,8717,0.9940950672645741,0.9867119557260402,0.9904035114953071
26711,LOC101262536,LOC101208478,8717,0.9923874439461883,0.9711399373371205,0.9817636906416544
26712,LOC101262536,LOC101209188,8717,0.9872645739910314,0.9812772686012122,0.9842709212961218
26713,LOC101250792,LOC101216060,8719,0.992588340807175,0.9958595648736493,0.9942239528404122
26714,LOC101254965,LOC101218120,8720,0.7994188340807175,0.6720349818941369,0.7357269079874271
26715,LOC101254908,LOC101218120,8720,0.4909596412556054,0.33994124134969206,0.41545044130264874
26716,LOC101263972,LOC101218120,8720,0.47756053811659194,0.2201920230089244,0.34887628056275816
26717,LOC101263376,LOC101218120,8720,0.6253775784753364,0.15384615384615385,0.3896118661607451
26718,LOC101255262,LOC101218120,8720,0.5681315396113602,0.20756184136465827,0.38784669048800924
26719,LOC101267517,LOC101215033,8721,0.7243838565022421,0.6601124418025827,0.6922481491524124
26720,LOC101252079,LOC101215033,8721,0.782019730941704,0.8203566513425669,0.8011881911421355
26721,LOC101247315,LOC101214244,8722,0.967827802690583,0.956348276770812,0.9620880397306975
26722,LOC101247315,LOC101209119,8722,0.9593183856502242,0.9465901437732424,0.9529542647117333
26723,LOC101253993,LOC101214244,8722,0.900154260089686,0.921649439255073,0.9109018496723795
26724,LOC101253993,LOC101209119,8722,0.8748125560538117,0.892235952095107,0.8835242540744593
26725,LOC101244333,LOC101214244,8722,0.9653309417040358,0.9307194518462124,0.9480251967751241
26726,LOC101244333,LOC101209119,8722,0.915960538116592,0.8061403765629118,0.8610504573397519
26727,LOC101259376,LOC101220536,8723,0.9872215246636771,0.9897338291704489,0.988477676917063
26728,LOC101249812,LOC101204341,8724,0.7787838565022421,0.7239026675646394,0.7513432620334408
26729,LOC101249812,LOC101219488,8724,0.8177937219730942,0.9154871014025944,0.8666404116878443
26730,LOC101249812,LOC101220752,8724,0.8617112107623318,0.9186195946759327,0.8901654027191322
26731,LOC101249812,LOC101221610,8724,0.837904932735426,0.8724585907684499,0.8551817617519379
26732,RFP1,LOC101204341,8724,0.896760538116592,0.8648974001086677,0.8808289691126299
26733,RFP1,LOC101219488,8724,0.6415067264573991,0.8968112207548827,0.7691589736061409
26734,RFP1,LOC101220752,8724,0.9199497757847533,0.9566142523889002,0.9382820140868268
26735,RFP1,LOC101221610,8724,0.7092017937219731,0.8026965210063802,0.7559491573641767
26736,LOC101249651,LOC101207303,8725,0.9220304932735426,0.9838072091593218,0.9529188512164322
26737,LOC101253089,RPL5,8726,0.9897255605381166,0.9890193552165383,0.9893724578773274
26738,LOC101253089,LOC101205274,8726,0.9848825112107623,0.9653480132353371,0.9751152622230497
26739,LOC101245873,RPL5,8726,0.9604448430493274,0.9920236596292934,0.9762342513393104
26740,LOC101245873,LOC101205274,8726,0.9575174887892376,0.9636086791016367,0.9605630839454371
26741,LOC101262823,RPL5,8726,0.9892233183856501,0.9863781441246231,0.9878007312551367
26742,LOC101262823,LOC101205274,8726,0.9862385650224216,0.9625193991391174,0.9743789820807696
26743,LOC101265300,LOC101210688,8728,0.9523515695067264,0.9535591929958127,0.9529553812512696
26744,LOC101250709,LOC101210688,8728,0.8250116591928252,0.9391701560715645,0.8820909076321948
26745,LOC101259862,LOC101213512,8729,0.89017399103139,0.951210799098123,0.9206923950647565
26746,LOC101259862,LOC101212873,8729,0.8988269058295963,0.9742613686275658,0.9365441372285811
26747,LOC101259862,LOC101223026,8729,0.907716591928251,0.910778600919446,0.9092475964238484
26748,LOC101259862,LOC101219168,8729,0.7943246636771301,0.9320429855641124,0.8631838246206212
26749,LOC101259862,LOC101214889,8729,0.8953112107623318,0.9103296145549667,0.9028204126586492
26750,LOC101255913,LOC101213512,8729,0.8914367713004484,0.9208807941202307,0.9061587827103396
26751,LOC101255913,LOC101212873,8729,0.9109381165919282,0.981367065874108,0.9461525912330182
26752,LOC101255913,LOC101223026,8729,0.9195695067264574,0.8422300957512225,0.88089980123884
26753,LOC101255913,LOC101219168,8729,0.7691623318385651,0.9027202717343562,0.8359413017864606
26754,LOC101255913,LOC101214889,8729,0.8938690582959641,0.9375225713253882,0.9156958148106762
26755,LOC101250269,LOC101213512,8729,0.8736286995515695,0.9101753974993412,0.8919020485254554
26756,LOC101250269,LOC101212873,8729,0.9041434977578475,0.9756603841110885,0.939901940934468
26757,LOC101250269,LOC101223026,8729,0.8935318385650225,0.8629849784779362,0.8782584085214793
26758,LOC101250269,LOC101219168,8729,0.7889434977578476,0.904008667388949,0.8464760825733983
26759,LOC101250269,LOC101214889,8729,0.8940412556053812,0.9317052697334388,0.91287326266941
26760,LOC101267699,LOC101213512,8729,0.9618798206278028,0.9454540130596469,0.9536669168437248
26761,LOC101267699,LOC101212873,8729,0.9651085201793722,0.9821348976278554,0.9736217089036139
26762,LOC101267699,LOC101223026,8729,0.9213704035874439,0.8781939035460162,0.8997821535667301
26763,LOC101267699,LOC101219168,8729,0.7646565022421524,0.9438962255863664,0.8542763639142594
26764,LOC101267699,LOC101214889,8729,0.9605883408071749,0.9180079320924391,0.939298136449807
26765,LOC101243654,LOC101213609,8730,0.734134529147982,0.576182249421686,0.655158389284834
26766,LOC101259448,LOC101220194,8731,0.8625291479820628,0.8311733184972622,0.8468512332396625
26767,LOC101247277,LOC101218146,8732,0.6809757847533633,0.8219905712863459,0.7514831780198545
26768,LOC104646605,LOC101208453,8733,0.7936789237668161,0.8476882082515885,0.8206835660092023
26769,LOC104646605,LOC101207194,8733,0.8574062780269058,0.8659951392345758,0.8617007086307409
26770,Klc-I2I,LOC101208453,8733,0.5252017937219731,0.720277590700126,0.6227396922110495
26771,Klc-I2I,LOC101207194,8733,0.9778798206278028,0.9773359491669351,0.9776078848973689
26772,LOC101250357,LOC101208453,8733,0.1613919282511211,0.44238821703610437,0.30189007264361273
26773,LOC101250357,LOC101207194,8733,0.6946367713004484,0.7970132646188984,0.7458250179596735
26774,LOC101264038,LOC101208453,8733,0.7687533632286996,0.8186465989282891,0.7936999810784944
26775,LOC101264038,LOC101207194,8733,0.8539838565022422,0.8895259289625487,0.8717548927323955
26776,LOC101267059,LOC101216475,8734,0.9368609865470852,0.9559134432373869,0.9463872148922361
26777,LOC101267059,LOC101213144,8734,0.9583856502242153,0.9880354894439402,0.9732105698340777
26778,LOC101261821,LOC101205301,8735,0.945714798206278,0.9776840762756256,0.9616994372409517
26779,LOC101266335,LOC101202790,8736,0.9756699551569507,0.7468478229041609,0.8612588890305557
26780,LOC101251760,LOC101215996,8737,0.9474152466367713,0.9706831425141285,0.9590491945754499
26781,LOC101255653,LOC101220229,8738,0.9580627802690583,0.9739509824016866,0.9660068813353725
26782,LOC101266998,LOC101214580,8739,0.807182062780269,0.8766068343533132,0.8418944485667912
26783,LOC101257087,LOC101203875,8740,0.8717919282511211,0.645866885303505,0.758829406777313
26784,LOC101259876,LOC101220317,8741,0.44970602889885397,0.3926737138004744,0.4211898713496642
26785,LOC101251044,LOC101203790,8742,0.9401901345291479,0.9513923457585429,0.9457912401438454
26786,LOC101258462,LOC101212005,8744,0.7596484304932736,0.8483909695177301,0.8040197000055018
26787,LOC101246036,LOC101207641,8745,0.44706726457399104,0.6629615531023981,0.5550144088381945
26788,LOC101246036,LOC116402143,8745,0.3825076233183856,0.5780328540891921,0.4802702387037889
26789,LOC101246036,LOC101217360,8745,0.7452699551569507,0.3834851102456736,0.5643775327013122
26790,psi14A,LOC101207641,8745,0.5471121076233184,0.560252994055811,0.5536825508395646
26791,psi14A,LOC116402143,8745,0.40876233183856503,0.5828584814500307,0.4958104066442979
26792,psi14A,LOC101217360,8745,0.6899282511210763,0.5887265380223127,0.6393273945716944
26793,psi14C,LOC101207641,8745,0.4694600896860987,0.705080378319815,0.5872702340029569
26794,psi14C,LOC116402143,8745,0.43857219730941704,0.7714151854996925,0.6049936914045547
26795,psi14C,LOC101217360,8745,0.7866044843049327,0.8059851834499722,0.7962948338774525
26796,LOC101246348,LOC101211326,8746,0.822191928251121,0.9404936897894645,0.8813428090202927
26797,LOC101262991,LOC101212013,8747,0.8775685102142501,0.9392931392931393,0.9084308247536947
26798,LOC101267273,LOC101216102,8748,0.9814600896860987,0.9899856519574829,0.9857228708217908
26799,LOC101267273,LOC101212307,8748,0.5262708520179372,0.5751105384908202,0.5506906952543786
26800,LOC101267273,LOC101210094,8748,0.9062816143497757,0.7104799273813358,0.8083807708655557
26801,HSP70,LOC101216102,8748,0.5513686098654709,0.5838716289420515,0.5676201194037611
26802,HSP70,LOC101212307,8748,0.8718995515695067,0.941676671254136,0.9067881114118214
26803,HSP70,LOC101210094,8748,0.6018152466367712,0.6425404819771018,0.6221778643069364
26804,LOC101265681,LOC101216102,8748,0.46196950672645737,0.8481742847940031,0.6550718957602303
26805,LOC101265681,LOC101212307,8748,0.4119103139013453,0.4764487130684314,0.4441795134848884
26806,LOC101265681,LOC101210094,8748,0.9423641255605382,0.9826476530701883,0.9625058893153633
26807,LOC101244620,LOC101216102,8748,0.9742923766816144,0.9640888993001668,0.9691906379908906
26808,LOC101244620,LOC101212307,8748,0.36412556053811657,0.2938654797809727,0.32899552015954464
26809,LOC101244620,LOC101210094,8748,0.8937614349775784,0.696746800972153,0.7952541179748658
26810,LOC101255199,LOC101214673,8749,0.976990134529148,0.8991361892770344,0.9380631619030912
26811,LOC101267342,LOC101210683,8750,0.8951964125560538,0.9205996896137741,0.907898051084914
26812,LOC101265987,LOC101213893,8751,0.9162044843049327,0.9203478668267401,0.9182761755658364
26813,LOC101265987,LOC101218480,8751,0.9745793721973095,0.9824133993148078,0.9784963857560587
26814,LOC101243768,LOC101213893,8751,0.9399031390134529,0.9409856226757635,0.9404443808446081
26815,LOC101243768,LOC101218480,8751,0.9733811659192825,0.9685924277473573,0.9709867968333199
26816,LOC101249253,LOC101213893,8751,0.9669883408071749,0.9788176041697167,0.9729029724884458
26817,LOC101249253,LOC101218480,8751,0.9140663677130044,0.9695118737372259,0.9417891207251152
26818,LOC101265894,LOC101212222,8752,0.8961355256601893,0.9034288893443823,0.8997822075022858
26819,LOC101258279,LOC101212222,8752,0.9745201793721973,0.9576352083394337,0.9660776938558155
26820,LOC101260563,LOC101211195,8753,0.9805417040358744,0.9784252291294544,0.9794834665826644
26821,LOC101263608,LOC101213885,8754,0.900972197309417,0.8808351146379316,0.8909036559736743
26822,LOC101250955,LOC101204366,8755,0.9321399103139014,0.9449855055488858,0.9385627079313936
26823,LOC101260298,LOC101216577,8756,0.9319748878923767,0.8870662645310533,0.909520576211715
26824,LOC101260381,LOC101213854,8757,0.7037273542600897,0.7962220074896131,0.7499746808748514
26825,LOC101260381,LOC101210046,8757,0.5203515695067265,0.5392287195104096,0.529790144508568
26826,LOC101256112,LOC101215791,8758,0.9454636771300449,0.924319769390192,0.9348917232601184
26827,LOC101248395,LOC101216507,8759,0.7354905829596412,0.8361746361746362,0.7858326095671386
26828,LOC101248395,LOC101214262,8759,0.883960538116592,0.9694591666422653,0.9267098523794286
26829,hsp100/ClpB,LOC101216507,8759,0.955257399103139,0.9813826827911334,0.9683200409471362
26830,hsp100/ClpB,LOC101214262,8759,0.8245237668161435,0.9696524259904541,0.8970880964032988
26831,LOC101249860,LOC101216845,8760,0.7949130044843049,0.7195631167462153,0.7572380606152601
26832,LOC109120966,LOC101209935,8761,0.8930080717488789,0.906474188164329,0.8997411299566039
26833,LOC101257401,LOC101212995,8762,0.18551390134529147,0.39977355470313214,0.2926437280242118
26834,LOC101257401,LOC101214659,8762,0.7058941704035874,0.6545635559720067,0.6802288631877971
26835,LOC101258212,LOC101204246,8763,0.9685237668161435,0.9408919211736113,0.9547078439948774
26836,LOC101246180,LOC101205778,8764,0.6573313403089187,0.6011361307135955,0.6292337355112572
26837,LOC101246180,LOC101211410,8764,0.660998505231689,0.7671341981201136,0.7140663516759014
26838,LOC101259552,LOC101205778,8764,0.8066008968609866,0.7693069017012678,0.7879538992811272
26839,LOC101259552,LOC101211410,8764,0.818417937219731,0.8238353196099675,0.8211266284148493
26840,LOC101259285,LOC101205778,8764,0.7025721973094171,0.6956985154168253,0.6991353563631212
26841,LOC101259285,LOC101211410,8764,0.7484197309417041,0.8312845890310679,0.789852159986386
26842,LOC101268648,LOC101205778,8764,0.3330798206278027,0.43226845480366605,0.3826741377157344
26843,LOC101268648,LOC101211410,8764,0.4861775784753363,0.5190419021404936,0.5026097403079149
26844,EBF2,LOC101216639,8765,0.9505076233183857,0.9213551579748763,0.935931390646631
26845,EBF2,LOC101207154,8765,0.9703820627802691,0.9415712570642147,0.9559766599222419
26846,EBF2,LOC101220113,8765,0.9293130044843049,0.9332435360604375,0.9312782702723712
26847,EBF1,LOC101216639,8765,0.8154762331838565,0.8744926942110041,0.8449844636974303
26848,EBF1,LOC101207154,8765,0.8956053811659193,0.901484583174724,0.8985449821703216
26849,EBF1,LOC101220113,8765,0.8917596412556054,0.9097713097713097,0.9007654755134575
26850,LOC101248690,LOC101216639,8765,0.8594152466367714,0.8589675265731603,0.8591913866049659
26851,LOC101248690,LOC101207154,8765,0.9134062780269059,0.8965593979678487,0.9049828379973772
26852,LOC101248690,LOC101220113,8765,0.9137434977578475,0.8752891569792979,0.8945163273685727
26853,LOC108281121,LOC101209790,8766,0.648,0.8909711444922712,0.7694855722461356
26854,LOC101256178,LOC101209622,8767,0.38105829596412555,0.5629312953256616,0.47199479564489355
26855,LOC101261016,LOC101209622,8767,0.9427659192825112,0.8694588412898272,0.9061123802861692
26856,LOC101268838,LOC101209622,8767,0.47640538116591924,0.6868905742145178,0.5816479776902186
26857,LOC101264261,LOC101220337,8768,0.41699730941704033,0.27825246698486134,0.34762488820095083
26858,LOC101264261,LOC101206941,8768,0.9518780269058296,0.9683523176480923,0.960115172276961
26859,LOC101264583,LOC101220337,8768,0.689745889387145,0.8115135720769524,0.7506297307320486
26860,LOC101264583,LOC101206941,8768,0.8081714000996512,0.8128429621387369,0.810507181119194
26861,LOC101257908,LOC101223094,8770,0.9217793721973093,0.9036631430997628,0.9127212576485361
26862,LOC101257908,LOC101221198,8770,0.9149632286995515,0.9023780009695502,0.9086706148345509
26863,LOC101262999,LOC101223094,8770,0.9232358744394619,0.9044010424292115,0.9138184584343367
26864,LOC101262999,LOC101221198,8770,0.9249578475336323,0.8804167114026269,0.9026872794681295
26865,LOC101244437,LOC101211395,8771,0.866913004484305,0.9530496910778601,0.9099813477810825
26866,LOC101247734,LOC101204721,8773,0.9426798206278028,0.8883956545928376,0.9155377376103202
26867,LOC101244763,LOC101207568,8774,0.8577650224215246,0.8707212087493778,0.8642431155854512
26868,LOC101244763,LOC101207811,8774,0.7917488789237668,0.8941856265799928,0.8429672527518798
26869,ide,LOC101207568,8774,0.7400251121076233,0.8413150420192673,0.7906700770634454
26870,ide,LOC101207811,8774,0.6774887892376682,0.736676004281638,0.7070823967596531
26871,LOC101255999,LOC101208105,8775,0.6780667663178873,0.6422652338145296,0.6601660000662084
26872,LOC100037509,LOC101208105,8775,0.7546116591928251,0.5749289918304004,0.6647703255116127
26873,LOC101265239,LOC101211937,8776,0.6202618834080718,0.7247752628034317,0.6725185731057517
26874,LOC101255233,LOC101204318,8778,0.9541596412556054,0.9577725070682818,0.9559660741619436
26875,LOC101266615,LOC101211477,8779,0.944782062780269,0.9663422902859522,0.9555621765331106
26876,LOC104648382,LOC101213514,8780,0.9932843049327355,0.9917132734034142,0.9924987891680748
26877,LOC101263287,LOC101213514,8780,0.7657757847533633,0.7486808585400135,0.7572283216466884
26878,LOC101258600,LOC101210852,8781,0.8363766816143497,0.9063746303182922,0.871375655966321
26879,LOC101250539,LOC101219542,8782,0.6877369207772795,0.6988609411144622,0.6932989309458708
26880,LOC101250539,LOC101218927,8782,0.8385610363726956,0.851883302587528,0.8452221694801119
26881,LOC101250539,LOC101206532,8782,0.576366716492277,0.721957059985229,0.649161888238753
26882,LOC101247253,LOC101219542,8782,0.7404005979073244,0.7672747503733419,0.7538376741403332
26883,LOC101247253,LOC101218927,8782,0.5766856003986048,0.8559762362579264,0.7163309183282656
26884,LOC101247253,LOC101206532,8782,0.6093632286995516,0.6725425316974613,0.6409528801985065
26885,LOC101256323,LOC101219572,8783,0.9955085201793722,0.9676319873502972,0.9815702537648348
26886,LOC101265149,LOC101222948,8784,0.9668017937219731,0.9545313460806418,0.9606665699013075
26887,LOC101264550,LOC101212685,8785,0.7445739910313901,0.9065294980787939,0.825551744555092
26888,LOC101265711,LOC101218316,8786,0.666130941704036,0.7686099967790109,0.7173704692415235
26889,LOC101263192,LOC101215523,8787,0.965065470852018,0.9092910895727797,0.9371782802123989
26890,LOC101244218,LOC101215523,8787,0.9402116591928251,0.9291675207168165,0.9346895899548209
26891,LOC101259391,LOC101214341,8788,0.9933632286995515,0.9658985095604814,0.9796308691300164
26892,LOC101249174,LOC101204444,8789,0.9832645739910314,0.9093613656993939,0.9463129698452126
26893,LOC101249174,LOC101208559,8789,0.9866726457399103,0.8502474305291207,0.9184600381345155
26894,LOC101249174,LOC101221710,8789,0.9654977578475337,0.658153494773213,0.8118256263103734
26895,LOC101263509,LOC101204444,8789,0.9398545092177379,0.8884425053439138,0.9141485072808259
26896,LOC101263509,LOC101208559,8789,0.942293971101146,0.8683669585078035,0.9053304648044748
26897,LOC101263509,LOC101221710,8789,0.804623816641754,0.5746420309800591,0.6896329238109065
26898,LOC101249457,LOC101204444,8789,0.9019910313901345,0.906919270299552,0.9044551508448433
26899,LOC101249457,LOC101208559,8789,0.9114349775784754,0.8593716143011918,0.8854032959398336
26900,LOC101249457,LOC101221710,8789,0.8931659192825112,0.6650229861497468,0.779094452716129
26901,LOC101251462,LOC101204444,8789,0.9832645739910314,0.9228192439460046,0.953041908968518
26902,LOC101251462,LOC101208559,8789,0.9866726457399103,0.8611402301543146,0.9239064379471125
26903,LOC101251462,LOC101221710,8789,0.9654977578475337,0.6749670580656496,0.8202324079565917
26904,LOC101251765,LOC101204444,8789,0.3780089686098655,0.807238441041258,0.5926237048255617
26905,LOC101251765,LOC101208559,8789,0.571713004484305,0.7953090685485051,0.683511036516405
26906,LOC101251765,LOC101221710,8789,0.21485201793721972,0.5459635149775995,0.38040776645740965
26907,LOC101261230,LOC101214803,8790,0.9130188340807175,0.9589893251865083,0.9360040796336129
26908,LOC101265122,LOC101214803,8790,0.9577829596412556,0.9618654407386801,0.9598242001899678
26909,LOC101260019,LOC101219867,8791,0.963752466367713,0.9590674097716351,0.961409938069674
26910,LOC101262938,LOC101205493,8792,0.8564823119083209,0.7783256712834177,0.8174039915958693
26911,LOC101260339,LOC101222231,8793,0.9521650224215246,0.9704606014465168,0.9613128119340206
26912,LOC101255622,LOC101212457,8794,0.9085345291479822,0.809190555669429,0.8588625424087055
26913,LOC101258494,LOC101221775,8795,0.7602080717488789,0.8538080876109045,0.8070080796798917
26914,LOC101259570,LOC101212211,8796,0.9888358744394619,0.9782378261251502,0.9835368502823061
26915,LOC101259570,LOC101223182,8796,0.9935784753363228,0.9661620450352845,0.9798702601858036
26916,LOC101253641,LOC101212211,8796,0.9845381165919282,0.9796784867207402,0.9821083016563342
26917,LOC101253641,LOC101223182,8796,0.9852125560538116,0.9421744604843196,0.9636935082690656
26918,LOC101253039,LOC101212211,8796,0.9873434977578476,0.9827647799478786,0.9850541388528631
26919,LOC101253039,LOC101223182,8796,0.9887067264573991,0.9597024977306668,0.974204612094033
26920,LOC101260616,LOC101211885,8797,0.9454565022421524,0.9320488419079969,0.9387526720750746
26921,LOC101260616,LOC101204795,8797,0.9667730941704036,0.7809024625926034,0.8738377783815034
26922,LOC101260616,LOC101223190,8797,0.5386331838565023,0.7289537641650318,0.633793474010767
26923,LOC101260616,LOC101219095,8797,0.3628412556053812,0.7324119352288366,0.5476265954171089
26924,LOC101246392,LOC101211885,8797,0.7921147982062781,0.751450909197388,0.771782853701833
26925,LOC101246392,LOC101204795,8797,0.7770977578475335,0.6874176451641241,0.7322577015058288
26926,LOC101246392,LOC101223190,8797,0.8738726457399103,0.8236215630581828,0.8487471043990465
26927,LOC101246392,LOC101219095,8797,0.7890941704035874,0.8599689613774121,0.8245315658904997
26928,LOC101265696,LOC101211885,8797,0.936021524663677,0.9608444847881469,0.948433004725912
26929,LOC101265696,LOC101204795,8797,0.9917417040358744,0.9868056572281925,0.9892736806320335
26930,LOC101265696,LOC101223190,8797,0.3490582959641256,0.7392975315510527,0.5441779137575892
26931,LOC101265696,LOC101219095,8797,0.1535354260089686,0.7141928494041171,0.43386413770654286
26932,ABC1K3,LOC101217560,8798,0.9811730941704037,0.9704196070393254,0.9757963506048646
26933,LOC101247416,LOC101205787,8799,0.9811443946188342,0.989585468458708,0.9853649315387711
26934,LOC101268575,LOC101210935,8800,0.9352546088689586,0.9542795232936078,0.9447670660812832
26935,LOC101245985,LOC101209362,8801,0.9110600896860986,0.9453245227893116,0.9281923062377051
26936,LOC101243948,LOC105434412,8802,0.5937937219730942,0.7572486896430558,0.6755212058080751
26937,LOC101243948,LOC101213423,8802,0.6551174887892377,0.7472577669760768,0.7011876278826572
26938,LOC101243948,LOC101221183,8802,0.6845847533632287,0.4906737723639132,0.5876292628635709
26939,LOC101258053,LOC105434412,8802,0.8623282511210763,0.7999707182805774,0.8311494847008268
26940,LOC101258053,LOC101213423,8802,0.915257399103139,0.9471172147228485,0.9311873069129937
26941,LOC101258053,LOC101221183,8802,0.6822457399103139,0.6277356446370531,0.6549906922736835
26942,LOC101264420,LOC101204976,8803,0.9679641255605381,0.9852537260987966,0.9766089258296673
26943,LOC101264420,LOC101213374,8803,0.9791713004484306,0.9793694019046132,0.979270351176522
26944,LOC101246777,LOC101204976,8803,0.9753757847533632,0.9925038798278235,0.9839398322905933
26945,LOC101246777,LOC101213374,8803,0.9736035874439463,0.9843472942064492,0.9789754408251977
26946,phyA,LOC101211915,8804,0.9123085201793721,0.7705308775731311,0.8414196988762517
26947,phyA,LOC101208491,8804,0.9393076233183857,0.9471757781616936,0.9432417007400397
26948,PHYF,LOC101211915,8804,0.981847533632287,0.861784427981611,0.921815980806949
26949,PHYF,LOC101208491,8804,0.9725273542600897,0.9603291265263095,0.9664282403931996
26950,LOC101250151,LOC101214494,8805,0.9282152466367714,0.9376065122543996,0.9329108794455855
26951,LOC101250901,LOC101214494,8805,0.8685847533632287,0.9639893414541301,0.9162870474086794
26952,LOC101262953,LOC101209314,8806,0.8967103139013453,0.9572428332991713,0.9269765736002582
26953,LOC101245182,LOC101215219,8807,0.7391426008968609,0.39130918567538286,0.5652258932861218
26954,LOC101245182,LOC101203616,8807,0.8539838565022422,0.984597815583731,0.9192908360429866
26955,LOC101243849,LOC101215219,8807,0.7595049327354261,0.392498023483939,0.5760014781096825
26956,LOC101243849,LOC101203616,8807,0.9624394618834081,0.9898099616409476,0.9761247117621779
26957,LOC101244534,LOC101210117,8808,0.9488215246636772,0.9553688032561272,0.9520951639599022
26958,LOC101244534,LOC101207427,8808,0.991942600896861,0.9871687505490323,0.9895556757229467
26959,LOC101252591,LOC101221362,8809,0.8619910313901346,0.8768820825158854,0.86943655695301
26960,LOC543605,LOC101206356,8810,0.8516304932735427,0.9687622617200081,0.9101963774967754
26961,LOC101251174,LOC101211960,8811,0.8185271549576483,0.9455067201546075,0.8820169375561279
26962,LOC101258082,LOC101219570,8812,0.9434762331838565,0.9010453573833855,0.922260795283621
26963,LOC101257781,LOC101213429,8813,0.9354116591928251,0.9514099147901964,0.9434107869915107
26964,LOC101263280,LOC101217237,8814,0.9108304932735427,0.8985329858569295,0.9046817395652361
26965,LOC101268242,LOC101204429,8815,0.7574816143497758,0.8482718905254116,0.8028767524375937
26966,LOC101249370,LOC101202764,8816,0.9545470852017938,0.9188837808556118,0.9367154330287029
26967,LOC101264410,LOC101218556,8817,0.9944466367713005,0.9948112793183217,0.9946289580448111
26968,LOC101263814,LOC101219469,8818,0.9129686098654709,0.97072413692132,0.9418463733933955
26969,LOC101266422,LOC101219469,8818,0.9774206278026906,0.988650405551814,0.9830355166772523
26970,LOC101244545,LOC101203215,8821,0.9328215246636772,0.9277750122820546,0.9302982684728659
26971,LOC101244545,LOC101219296,8821,0.8838744394618834,0.8592427747357325,0.871558607098808
26972,LOC101244545,LOC101213614,8821,0.8561937219730942,0.8506925126643436,0.8534431173187189
26973,LOC101247459,LOC101203215,8821,0.9048107623318385,0.8273972781015034,0.866104020216671
26974,LOC101247459,LOC101219296,8821,0.8362260089686099,0.763438845128986,0.799832427048798
26975,LOC101247459,LOC101213614,8821,0.9041219730941704,0.8919563116746215,0.898039142384396
26976,LOC101257698,LOC101203215,8821,0.7312860986547085,0.7569845034633766,0.7441353010590426
26977,LOC101257698,LOC101219296,8821,0.793808071748879,0.7992445316388979,0.7965263016938884
26978,LOC101257698,LOC101213614,8821,0.7286816143497757,0.6461714151854997,0.6874265147676377
26979,LOC101253773,LOC101213052,8822,0.9574887892376681,0.9263330502767123,0.9419109197571902
26980,LOC101265985,LOC101204383,8823,0.7354547085201794,0.4908260373049106,0.613140372912545
26981,LOC101253100,LOC101219254,8824,0.941216143497758,0.8935960879622852,0.9174061157300215
26982,LOC101248990,LOC101219254,8824,0.9174887892376682,0.9545489151122953,0.9360188521749817
26983,LOC101263549,LOC101206013,8825,0.9817319382162432,0.9892601160206793,0.9854960271184612
26984,LOC101258274,LOC101217800,8826,0.8776681614349776,0.9363903448410491,0.9070292531380133
26985,LOC101264315,LOC105434637,8828,0.9057076233183856,0.9107655868219249,0.9082366050701552
26986,LOC104649446,LOC101209112,8829,0.9893022421524663,0.9855172615735996,0.9874097518630329
26987,LOC104649446,LOC101207419,8829,0.9733381165919283,0.967491435097069,0.9704147758444986
