,tomato,mustard,Group Number,Species 1 Score,Species 2 Score,Total Score
29646,LOC101259636,LOC103836907,7772,0.8508002822865208,0.898606632547407,0.8747034574169639
29647,LOC101249548,LOC103852871,7773,0.5666958362738179,0.7560689879596486,0.6613824121167333
29648,LOC101249548,LOC103835475,7773,0.6783683839096684,0.7201727657308523,0.6992705748202603
29649,LOC101249548,LOC103829174,7773,0.6585179957657021,0.754737745170547,0.7066278704681246
29650,LOC101265909,LOC103852871,7773,0.7637544107268878,0.8474454930035796,0.8055999518652337
29651,LOC101265909,LOC103835475,7773,0.616818630910374,0.7197408514037216,0.6682797411570478
29652,LOC101265909,LOC103829174,7773,0.6037148906139731,0.6854776203295566,0.6445962554717648
29653,LOC101256866,LOC103852871,7773,0.6468821453775582,0.7436026388190398,0.695242392098299
29654,LOC101256866,LOC103835475,7773,0.7991249117854623,0.8275419341478567,0.8133334229666596
29655,LOC101256866,LOC103829174,7773,0.8151700776287932,0.84704316184954,0.8311066197391666
29656,LOC101264019,LOC103851245,7775,0.8156443189837685,0.8751649261899832,0.8454046225868759
29657,LOC101264019,LOC103834573,7775,0.8374424841213832,0.7151140431322663,0.7762782636268248
29658,LOC101264019,LOC103846749,7775,0.6820098800282287,0.7342306895837648,0.7081202848059968
29659,LOC101257178,LOC103827738,7777,0.6610811573747354,0.8732834363813863,0.7671822968780608
29660,LOC101253207,LOC103870227,7778,0.8808299223712068,0.892021418217318,0.8864256702942623
29661,LOC101253207,LOC103859464,7778,0.8210698659139026,0.8393692867496968,0.8302195763317997
29662,LOC101254437,LOC103846961,7779,0.7795624558927311,0.7868295713398219,0.7831960136162766
29663,LOC101262856,LOC103844566,7780,0.9940945659844743,0.9945862793243203,0.9943404226543973
29664,LOC101252162,LOC103861321,7782,0.6214368383909669,0.8158210809691447,0.7186289596800558
29665,LOC101252162,LOC103857290,7782,0.8137642907551164,0.7278170576576044,0.7707906742063604
29666,LOC101252162,LOC103867985,7782,0.7851630204657728,0.8847439576368962,0.8349534890513345
29667,LOC101252162,LOC103849860,7782,0.7744191954834156,0.8194407465478081,0.7969299710156119
29668,LOC101262083,LOC103861321,7782,0.9567028934368383,0.9281365559269887,0.9424197246819135
29669,LOC101262083,LOC103857290,7782,0.6948877911079746,0.6586101825281779,0.6767489868180763
29670,LOC101262083,LOC103867985,7782,0.8420832745236415,0.9190841049610982,0.8805836897423698
29671,LOC101262083,LOC103849860,7782,0.9534509527170077,0.7695898128699952,0.8615203827935014
29672,LOC101246816,LOC103852520,7783,0.9124968242766408,0.8907197586013076,0.9016082914389743
29673,LOC101265208,LOC103852520,7783,0.6617423351368306,0.6669585539744993,0.6643504445556649
29674,LOC101267627,LOC103840437,7784,0.9163810868031051,0.9298642132355117,0.9231226500193084
29675,LOC101260365,LOC103874421,7785,0.9503006351446719,0.9628205254628945,0.9565605803037832
29676,LOC101262812,LOC103874725,7787,0.8727395906845448,0.8932816613910007,0.8830106260377728
29677,LOC101262812,LOC103837433,7787,0.8638870853916726,0.7739076413336095,0.8188973633626411
29678,LOC101262812,LOC103855030,7787,0.9448129851799577,0.908777327456143,0.9267951563180503
29679,LOC101262812,LOC103843878,7787,0.46958927311220894,0.5191077714995711,0.49434852230589
29680,LOC101252294,LOC103874725,7787,0.860364149611856,0.9435612223767121,0.9019626859942841
29681,LOC101252294,LOC103837433,7787,0.8822526464361327,0.8410732775197467,0.8616629619779397
29682,LOC101252294,LOC103855030,7787,0.9190176429075512,0.9437564713191137,0.9313870571133325
29683,LOC101252294,LOC103843878,7787,0.3564206069160198,0.5334437771795403,0.44493219204778
29684,LOC101258041,LOC103874725,7787,0.7655497529992943,0.7683578380617104,0.7669537955305024
29685,LOC101258041,LOC103837433,7787,0.6629047282992238,0.7411058190101469,0.7020052736546853
29686,LOC101258041,LOC103855030,7787,0.6755568101623147,0.5804928556636986,0.6280248329130067
29687,LOC101258041,LOC103843878,7787,0.7407593507410022,0.660805253971541,0.7007823023562716
29688,LOC101263558,LOC103829975,7788,0.8029131968948483,0.636996716267787,0.7199549565813177
29689,LOC101263558,LOC103841350,7788,0.937772759350741,0.8006271632695322,0.8691999613101367
29690,LOC101256176,LOC103865882,7789,0.7740437544107269,0.7380528355471409,0.7560482949789339
29691,LOC101268512,LOC103858728,7790,0.9880310515172901,0.9813803508564328,0.9847057011868614
29692,LOC101268512,LOC103836708,7790,0.9900127028934368,0.9729846463331658,0.9814986746133013
29693,LOC101255201,LOC103858728,7790,0.9851912491178547,0.9897346389373725,0.9874629440276136
29694,LOC101255201,LOC103836708,7790,0.9817417078334508,0.975445966334349,0.9785938370838999
29695,LOC101246163,LOC103871064,7792,0.4484968242766408,0.5542525811318523,0.5013747027042466
29696,LOC101257581,LOC103871064,7792,0.7733521524347212,0.8249267816465994,0.7991394670406603
29697,LOC101259034,LOC103871064,7792,0.5480733944954128,0.8231281247226577,0.6856007596090352
29698,LOC101266793,NIT-T4,7793,0.8661679604798871,0.8536257465642431,0.859896853522065
29699,LOC101259339,LOC103847581,7794,0.5959520112914608,0.6646628997426264,0.6303074555170436
29700,LOC101259339,LOC103864134,7794,0.9584530698659138,0.9340650238144543,0.9462590468401841
29701,tft8,LOC103829338,7795,0.9264474241354975,0.9341301067952549,0.9302887654653762
29702,tft8,LOC103869057,7795,0.9216711362032464,0.899482294470905,0.9105767153370756
29703,tft8,LOC103858023,7795,0.42600988002822865,0.4578291867585717,0.4419195333934002
29704,TFT7,LOC103829338,7795,0.6054876499647143,0.8756560068632961,0.7405718284140053
29705,TFT7,LOC103869057,7795,0.678938602681722,0.8218501316451202,0.7503943671634211
29706,TFT7,LOC103858023,7795,0.6124149611856033,0.40212998846256254,0.5072724748240829
29707,tft9,LOC103829338,7795,0.856068376068376,0.9396917433363903,0.8978800597023832
29708,tft9,LOC103869057,7795,0.869887869520897,0.9162322870751117,0.8930600782980044
29709,tft9,LOC103858023,7795,0.5844460127028934,0.4365943851137473,0.5105201989083203
29710,LOC101257398,LOC103829338,7795,0.5335528895161922,0.5869360707629501,0.5602444801395712
29711,LOC101257398,LOC103869057,7795,0.5758331373010273,0.6087329526965062,0.5922830449987667
29712,LOC101257398,LOC103858023,7795,0.5664298596408688,0.2552436174304056,0.4108367385356372
29713,LOC101254776,LOC103843876,7797,0.9841637261820748,0.9892810302833082,0.9867223782326915
29714,MDR1,LOC103837035,7798,0.9664079040225829,0.9523119249770731,0.9593599144998279
29715,MDR1,LOC103875124,7798,0.9488892025405787,0.9504955181492767,0.9496923603449277
29716,LOC101261548,LOC103847705,7799,0.9271821756225426,0.9489453598793006,0.9380637677509216
29717,LOC101262461,LOC103840056,7800,0.9096149925507723,0.6828565511936809,0.7962357718722266
29718,LOC101247862,LOC103861246,7801,0.654470007057163,0.861479750318019,0.7579748786875911
29719,LOC101247862,LOC103859331,7801,0.645939308398024,0.7404668224713783,0.6932030654347012
29720,LOC101264416,LOC103856596,7802,0.8664107268877911,0.9280044177538482,0.8972075723208197
29721,LOC101264416,LOC103851536,7802,0.6748285109386026,0.8678585398403166,0.7713435253894596
29722,LOC101264416,LOC103845410,7802,0.7771799576570219,0.8019998225009615,0.7895898900789917
29723,LOC101264416,LOC108870933,7802,0.8396951305575159,0.9185811910185486,0.8791381607880322
29724,LOC101264416,LOC103856595,7802,0.6042907551164431,0.7236701541940722,0.6639804546552577
29725,LOC101251888,LOC103856596,7802,0.8893719124911785,0.9748378677763644,0.9321048901337714
29726,LOC101251888,LOC103851536,7802,0.7670345800988003,0.9291417264082412,0.8480881532535207
29727,LOC101251888,LOC103845410,7802,0.8251009174311926,0.8023285244241963,0.8137147209276945
29728,LOC101251888,LOC108870933,7802,0.8589357798165137,0.9630861166168684,0.911010948216691
29729,LOC101251888,LOC103856595,7802,0.723195483415667,0.765027430175494,0.7441114567955804
29730,LOC101259796,LOC103856596,7802,0.6178743824982357,0.8355471407863208,0.7267107616422782
29731,LOC101259796,LOC103851536,7802,0.4571630204657728,0.6371163637678444,0.5471396921168086
29732,LOC101259796,LOC103845410,7802,0.39956527875793935,0.6530123887754867,0.5262888337667131
29733,LOC101259796,LOC108870933,7802,0.5984361326746648,0.8244593675117593,0.711447750093212
29734,LOC101259796,LOC103856595,7802,0.3937332392378264,0.6392200560765481,0.5164766476571873
29735,LOC101265034,LOC103856596,7802,0.6823053399200188,0.6682575839751238,0.6752814619475713
29736,LOC101265034,LOC103851536,7802,0.6728769701246766,0.6575090310853409,0.6651930006050087
29737,LOC101265034,LOC103845410,7802,0.7340578687367678,0.6727082080157251,0.7033830383762465
29738,LOC101265034,LOC108870933,7802,0.5842013643848506,0.7817590154719996,0.6829801899284251
29739,LOC101265034,LOC103856595,7802,0.6312679369560104,0.6071781925996049,0.6192230647778076
29740,LOC101264752,LOC103856596,7802,0.7380537912648004,0.9243558264059403,0.8312048088353703
29741,LOC101264752,LOC103851536,7802,0.7698768917117541,0.8622048667606753,0.8160408792362147
29742,LOC101264752,LOC103845410,7802,0.6697341801928958,0.7683999119078846,0.7190670460503902
29743,LOC101264752,LOC108870933,7802,0.7418991609817298,0.9372245067005887,0.8395618338411592
29744,LOC101264752,LOC103856595,7802,0.7434486003293344,0.7529969397850946,0.7482227700572145
29745,LOC101246589,LOC103858679,7803,0.9101594918842626,0.9804632724906073,0.9453113821874349
29746,LOC101248453,LOC103860757,7804,0.9154269583627381,0.9264200744838558,0.920923516423297
29747,LOC101248453,LOC103863474,7804,0.962043754410727,0.9397864094902819,0.9509150819505044
29748,LOC101248453,LOC103841166,7804,0.9547155963302754,0.9224698991213798,0.9385927477258276
29749,RPA32b,LOC103843883,7805,0.822884027287697,0.799606872499811,0.811245449893754
29750,RPA32b,LOC103864559,7805,0.7904273504273505,0.7978713263451305,0.7941493383862405
29751,RPA32a,LOC103843883,7805,0.9932251235003529,0.9705384466204511,0.981881785060402
29752,RPA32a,LOC103864559,7805,0.9933606210303458,0.9976366331719406,0.9954986271011432
29753,LOC101268681,LOC103865283,7807,0.5437628793225123,0.7894210573026063,0.6665919683125593
29754,LOC101261681,LOC103862412,7808,0.9287791107974595,0.9397213265094815,0.9342502186534705
29755,LOC101247275,LOC103837273,7810,0.8807057163020465,0.8646688163772447,0.8726872663396457
29756,LOC101247275,LOC103860644,7810,0.9313817925194071,0.9429399757417981,0.9371608841306026
29757,LOC101247275,LOC103869460,7810,0.9464728299223713,0.8702186196491436,0.9083457247857574
29758,LOC101255438,LOC103837273,7810,0.8541482004234298,0.9255332366949679,0.8898407185591988
29759,LOC101255438,LOC103860644,7810,0.672197600564573,0.7661213501760199,0.7191594753702965
29760,LOC101255438,LOC103869460,7810,0.9009174311926605,0.9527438393042037,0.9268306352484321
29761,Hxk2,LOC103828273,7811,0.7506337332392379,0.8073543768304589,0.7789940550348484
29762,Hxk2,LOC103843922,7811,0.8340381086803105,0.6915895038901873,0.7628138062852489
29763,Hxk2,LOC103837987,7811,0.7070261115031757,0.72669585539745,0.7168609834503128
29764,hxk1,LOC103828273,7811,0.7976175017642907,0.6862290329260716,0.7419232673451812
29765,hxk1,LOC103843922,7811,0.7398729710656317,0.8468774960802296,0.7933752335729306
29766,hxk1,LOC103837987,7811,0.7405391672547635,0.7391651628553678,0.7398521650550657
29767,HXK4,LOC103828273,7811,0.7564714184897671,0.8368251338638583,0.7966482761768127
29768,HXK4,LOC103843922,7811,0.7269216654904729,0.7557731562287371,0.741347410859605
29769,HXK4,LOC103837987,7811,0.6983203952011291,0.79214862586161,0.7452345105313696
29770,HXK3,LOC103828273,7811,0.6798419195483416,0.6905481761973788,0.6851950478728602
29771,HXK3,LOC103843922,7811,0.7972618207480593,0.6608585036831051,0.7290601622155821
29772,HXK3,LOC103837987,7811,0.5165052928722653,0.6190870632784072,0.5677961780753362
29773,LOC101250127,LOC103873195,7812,0.9248722653493295,0.9432045338325846,0.9340383995909571
29774,LOC101249556,LOC103850662,7813,0.9150825688073394,0.8509422240629531,0.8830123964351462
29775,LOC101249556,LOC103860600,7813,0.7784276640790402,0.9039966866846137,0.8412121753818269
29776,LOC101244439,LOC103863691,7814,0.849349329569513,0.7498683548797443,0.7996088422246287
29777,LOC101256514,LOC103867160,7815,0.8506108366658826,0.7325503653521878,0.7915806010090352
29778,LOC101256514,LOC103867164,7815,0.6220026660393633,0.4794604029228175,0.5507315344810904
29779,LOC101256514,LOC103857734,7815,0.8016247157531561,0.9061325917817945,0.8538786537674753
29780,LOC101248047,LOC103843278,7816,0.43592566454951776,0.2324941573233145,0.3342099109364161
29781,LOC101248047,LOC103870188,7816,0.5477738571316554,0.5533828358429725,0.550578346487314
29782,LOC101248047,LOC103858255,7816,0.3896118560338744,0.23185516078454574,0.31073350840921005
29783,LOC101248047,LOC103842078,7816,0.45349643221202857,0.36374877969410996,0.40862260595306926
29784,LOC101248047,LOC103862779,7816,0.5631365168979847,0.35137118007277457,0.45725384848537964
29785,LOC101248047,LOC103842079,7816,0.4532329647925978,0.5465727893973907,0.49990287709499426
29786,LOC101248330,LOC103843278,7816,0.8873563867325335,0.8438126793479869,0.8655845330402602
29787,LOC101248330,LOC103870188,7816,0.7006859562455893,0.8749650754206563,0.7878255158331228
29788,LOC101248330,LOC103858255,7816,0.9197515878616797,0.8705972842647102,0.8951744360631949
29789,LOC101248330,LOC103842078,7816,0.901939308398024,0.9179481111143982,0.9099437097562111
29790,LOC101248330,LOC103862779,7816,0.9475398729710656,0.9281365559269887,0.9378382144490272
29791,LOC101248330,LOC103842079,7816,0.43505434015525757,0.5755642990267136,0.5053093195909856
29792,LOC101247489,LOC103836646,7817,0.8610698659139027,0.7613880424814365,0.8112289541976696
29793,LOC101247489,LOC103844568,7817,0.8942667607621736,0.8027098186551489,0.8484882897086612
29794,LOC101248069,LOC103836646,7817,0.6702893436838391,0.5545543294973818,0.6124218365906104
29795,LOC101248069,LOC103844568,7817,0.7237148906139731,0.8662248912818389,0.7949698909479059
29796,LOC101244134,LOC103842844,7818,0.7975553987297107,0.9259119013105346,0.8617336500201227
29797,LOC101244134,LOC103872447,7818,0.6915398729710656,0.8394915638651401,0.7655157184181028
29798,LOC101256586,LOC103840720,7819,0.9920395201129146,0.9715646540247908,0.9818020870688526
29799,LOC101256586,LOC103829252,7819,0.9761580804516585,0.9429340591071799,0.9595460697794191
29800,LOC101262006,LOC103840720,7819,0.993439661256175,0.9568677336331095,0.9751536974446422
29801,LOC101262006,LOC103829252,7819,0.9727198306280874,0.9464603733396444,0.959590101983866
29802,LOC101263862,LOC103852328,7820,0.47606492589978827,0.574463804987723,0.5252643654437557
29803,LOC101249926,LOC103836631,7821,0.969546930134086,0.9262195663106825,0.9478832482223842
29804,LOC101249926,LOC103843704,7821,0.98284827099506,0.9467207052628465,0.9647844881289532
29805,LOC101265508,LOC103871604,7822,0.7449033168666196,0.8067035470224536,0.7758034319445366
29806,LOC101265508,LOC103857832,7822,0.5282822865208187,0.4626926604147561,0.4954874734677874
29807,LOC101265508,LOC103833425,7822,0.7476866619618913,0.786728988551312,0.7672078252566017
29808,LOC101265508,LOC103840300,7822,0.7363556810162315,0.7305728945820061,0.7334642877991189
29809,LOC101265508,LOC103867068,7822,0.7619816513761468,0.7539863325740319,0.7579839919750894
29810,LOC101265508,LOC103858232,7822,0.7639689484827099,0.843505014347839,0.8037369814152744
29811,LOC101265508,LOC103836382,7822,0.7645673959068454,0.8365766352098926,0.800572015558369
29812,LOC101246913,LOC103871604,7822,0.9297219477769937,0.9588616394994528,0.9442917936382232
29813,LOC101246913,LOC103857832,7822,0.6469894142554693,0.6096026979853859,0.6282960561204276
29814,LOC101246913,LOC103833425,7822,0.9357459421312633,0.9511818477649913,0.9434638949481273
29815,LOC101246913,LOC103840300,7822,0.9324375441072689,0.8923731292751794,0.9124053366912241
29816,LOC101246913,LOC103867068,7822,0.9314043754410727,0.9465432062242997,0.9389737908326862
29817,LOC101246913,LOC103858232,7822,0.9393761467889908,0.946578706032009,0.9429774264105
29818,LOC101246913,LOC103836382,7822,0.9452589978828512,0.9451882968967251,0.9452236473897881
29819,LOC101268084,LOC103869644,7823,0.7913733239237827,0.796515102209863,0.7939442130668228
29820,LOC101250405,LOC103829178,7824,0.9622394730651612,0.985977575954797,0.9741085245099791
29821,LOC101257465,LOC103831975,7825,0.6564177840508115,0.5994615862497411,0.6279396851502763
29822,LOC101245237,LOC103831975,7825,0.8058263937896966,0.7461763748779694,0.7760013843338329
29823,LOC101258514,LOC103831975,7825,0.7258884968242766,0.730520959678135,0.7282047282512059
29824,LOC101262875,LOC103839576,7826,0.9294283697953423,0.9610685442120522,0.9452484570036972
29825,LOC101262875,LOC103827704,7826,0.4171347918136909,0.7858651598970505,0.6014999758553707
29826,LOC101262875,LOC103853744,7826,0.916516584333098,0.9630979498861048,0.9398072671096014
29827,LOC101267615,LOC103839576,7826,0.35625688073394496,0.09249474898677632,0.22437581486036062
29828,LOC101267615,LOC103827704,7826,0.4059957657021877,0.489234683312132,0.44761522450715985
29829,LOC101267615,LOC103853744,7826,0.3995426958362738,0.07217702570777743,0.2358598607720256
29830,LOC101266792,LOC103843588,7827,0.8606972477064221,0.8706978670532202,0.8656975573798211
29831,LOC101266792,LOC103870895,7827,0.6245419901199718,0.8258852764547526,0.7252136332873622
29832,LOC101266792,LOC103867267,7827,0.6842794636556104,0.7883738129751797,0.736326638315395
29833,LOC101266792,LOC103851467,7827,0.760818630910374,0.8632133242611603,0.8120159775857672
29834,LOC101266792,LOC103845515,7827,0.7429950599858857,0.7171881522678789,0.7300916061268823
29835,LOC101260231,LOC103843588,7827,0.3842088920254058,0.4830340502322279,0.4336214711288169
29836,LOC101260231,LOC103870895,7827,0.5061679604798871,0.7087477442830518,0.6074578523814694
29837,LOC101260231,LOC103867267,7827,0.5706026817219477,0.76989616306245,0.6702494223921989
29838,LOC101260231,LOC103851467,7827,0.4534424841213832,0.6182469011626187,0.535844692642001
29839,LOC101260231,LOC103845515,7827,0.5163585038814397,0.6113921512554771,0.5638753275684584
29840,LOC101253489,LOC103843588,7827,0.8414509527170078,0.7964381859598261,0.818944569338417
29841,LOC101253489,LOC103870895,7827,0.6478983768525053,0.8764961689790847,0.762197272915795
29842,LOC101253489,LOC103867267,7827,0.8280197600564573,0.9143271307280418,0.8711734453922495
29843,LOC101253489,LOC103851467,7827,0.7583627381792519,0.8615921663757655,0.8099774522775087
29844,LOC101253489,LOC103845515,7827,0.8169033168666195,0.8743208196511159,0.8456120682588677
29845,LOC101252770,LOC103843588,7827,0.8082088920254058,0.8606691713753217,0.8344390317003638
29846,LOC101252770,LOC103870895,7827,0.9193281580804517,0.9518918439191788,0.9356100009998152
29847,LOC101252770,LOC103867267,7827,0.8945546930134086,0.9436026388190397,0.9190786659162242
29848,LOC101252770,LOC103851467,7827,0.8394184897671136,0.9375085051622637,0.8884634974646887
29849,LOC101252770,LOC103845515,7827,0.8587381792519407,0.8239571109730564,0.8413476451124986
29850,LOC101258307,LOC103843588,7827,0.8881637261820748,0.9131497204390143,0.9006567233105446
29851,LOC101258307,LOC103870895,7827,0.6691093860268172,0.8516108037748129,0.7603600949008151
29852,LOC101258307,LOC103867267,7827,0.7820860973888497,0.8824483034050232,0.8322672003969365
29853,LOC101258307,LOC103851467,7827,0.8333436838390967,0.8688163772446232,0.85108003054186
29854,LOC101258307,LOC103845515,7827,0.7243980239943543,0.8375719446334481,0.7809849843139012
29855,LOC101252622,LOC103843588,7827,0.7323327844428762,0.8610064195485607,0.7966696019957185
29856,LOC101252622,LOC103870895,7827,0.6264314278993178,0.855178534449605,0.7408049811744615
29857,LOC101252622,LOC103867267,7827,0.8572853446247941,0.9216815075585006,0.8894834260916473
29858,LOC101252622,LOC103851467,7827,0.590104289186858,0.8648108156080822,0.72745755239747
29859,LOC101252622,LOC103845515,7827,0.596088763428213,0.8580566484894504,0.7270727059588318
29860,LOC101251346,LOC103870920,7828,0.6438955539872971,0.8533325444487176,0.7486140492180073
29861,LOC101256836,LOC103845779,7830,0.9678136908962598,0.9398810756441736,0.9538473832702167
29862,LOC101253432,LOC103869082,7831,0.8611037402964008,0.8984587166819512,0.879781228489176
29863,LOC101257600,LOC103866922,7833,0.95027240649259,0.9874626512439724,0.9688675288682812
29864,LOC101257600,LOC103866237,7833,0.9653465067043049,0.9526636360349345,0.9590050713696197
29865,LOC101266336,LOC103866877,7834,0.9546704304869442,0.9825636777800787,0.9686170541335115
29866,LOC101268876,LOC103837080,7835,0.9464220183486238,0.9629559506552673,0.9546889845019455
29867,LOC101268876,LOC103854775,7835,0.9569569513055751,0.9386208324704908,0.947788891888033
29868,LOC101257877,LOC103846671,7837,0.6555088214537756,0.5266573972724314,0.5910831093631035
29869,LOC101257877,LOC103855952,7837,0.7097642907551165,0.6429311007898707,0.6763476957724937
29870,LOC101246455,LOC103846671,7837,0.6746083274523641,0.7199242670768866,0.6972662972646253
29871,LOC101246455,LOC103855952,7837,0.9094017094017094,0.8782238262876075,0.8938127678446585
29872,LOC101268859,LOC103847441,7838,0.7961552575864502,0.7726651480637814,0.7844102028251159
29873,LOC101268859,LOC103863747,7838,0.863802399435427,0.8939916575451883,0.8788970284903077
29874,LOC101268859,LOC103845414,7838,0.8161242060691603,0.9304795432358075,0.8733018746524839
29875,LOC101268859,LOC103855473,7838,0.8189301340860974,0.8361447208827619,0.8275374274844296
29876,LOC101256343,LOC103847441,7838,0.7960028228652082,0.7188356063071325,0.7574192145861703
29877,LOC101256343,LOC103863747,7838,0.8803895553987297,0.858326184066503,0.8693578697326163
29878,LOC101256343,LOC103845414,7838,0.8213803810868031,0.9048427654350206,0.8631115732609118
29879,LOC101256343,LOC103855473,7838,0.803500352858151,0.8070881282726385,0.8052942405653948
29880,LOC101262878,LOC103847441,7838,0.7331827805222301,0.7986983403839897,0.7659405604531099
29881,LOC101262878,LOC103863747,7838,0.7920508115737473,0.8990385468745378,0.8455446792241426
29882,LOC101262878,LOC103845414,7838,0.6732702893436838,0.8880513563884862,0.780660822866085
29883,LOC101262878,LOC103855473,7838,0.7910515172900494,0.8602076738750998,0.8256295955825745
29884,LOC101266904,LOC103847441,7838,0.9204290755116443,0.842653018962814,0.8815410472372291
29885,LOC101266904,LOC103863747,7838,0.9365984474241354,0.9190959382303346,0.927847192827235
29886,LOC101266904,LOC103845414,7838,0.9324431898376854,0.9387332485282371,0.9355882191829612
29887,LOC101266904,LOC103855473,7838,0.9193676781933662,0.9033281069727539,0.91134789258306
29888,pyrB,LOC103869333,7839,0.982289343683839,0.9754637162382037,0.9788765299610214
29889,LOC101258337,LOC103857404,7841,0.9917854622441779,0.993805283554714,0.9927953728994459
29890,LOC101258003,LOC103859439,7843,0.31198870853916727,0.6076561251959884,0.45982241686757785
29891,LOC101258003,LOC103836908,7843,0.9531799576570219,0.9770434576812709,0.9651117076691464
29892,LOC101258003,LOC103870259,7843,0.3642568807339449,0.6601254983942911,0.512191189564118
29893,LOC101249506,LOC103859439,7843,0.5047395906845449,0.44906665088897435,0.4769031207867596
29894,LOC101249506,LOC103836908,7843,0.5436386732533522,0.7531580037274798,0.648398338490416
29895,LOC101249506,LOC103870259,7843,0.7862357092448836,0.7473695628593122,0.7668026360520979
29896,LOC101261937,LOC103851326,7844,0.6418003606994432,0.8352841792477327,0.738542269973588
29897,LOC101261937,LOC103856420,7844,0.6378859876107582,0.5200248498653967,0.5789554187380774
29898,Tm-1,LOC103829608,7847,0.8301030345800988,0.7580628938259918,0.7940829642030454
29899,LOC101251438,LOC103830559,7848,0.7287452364149611,0.7592107209419282,0.7439779786784446
29900,LOC101250024,LOC103831163,7849,0.6430035285815102,0.7573055645948584,0.7001545465881843
29901,LOC101250024,LOC103830399,7849,0.7710261115031757,0.795686773363311,0.7833564424332433
29902,pGlcT3,LOC103831163,7849,0.7704502470007057,0.7825400112416058,0.7764951291211557
29903,pGlcT3,LOC103830399,7849,0.44382215949188425,0.7771913735467266,0.6105067665193055
29904,LOC101245292,LOC103832395,7850,0.9620381086803105,0.9410170694908736,0.9515275890855921
29905,LOC101245292,LOC103828725,7850,0.9420522230063514,0.9558678223826288,0.9489600226944901
29906,LOC101254880,LOC103844821,7851,0.9455243472124205,0.9210898440966777,0.9333070956545491
29907,LOC101266332,LOC103840808,7852,0.906792127342586,0.9501878531491288,0.9284899902458574
29908,LOC101266881,LOC103830066,7853,0.915895553987297,0.9270656450610892,0.9214805995241931
29909,LOC101264337,LOC103871739,7854,0.6411235003528581,0.5594178031535663,0.6002706517532121
29910,LOC101264337,LOC103836319,7854,0.6365165843330981,0.6192704789515724,0.6278935316423353
29911,LOC101264337,LOC103867089,7854,0.6800395201129147,0.8296009229950004,0.7548202215539576
29912,LOC101264337,LOC103857794,7854,0.6825857445306986,0.6918439191787712,0.6872148318547349
29913,LOC101264337,LOC103870608,7854,0.7895215243472125,0.8536402094488654,0.8215808668980389
29914,LOC101268791,LOC103871739,7854,0.6142611150317573,0.47544300801703987,0.5448520615243986
29915,LOC101268791,LOC103836319,7854,0.6613860268172195,0.5387154986243825,0.6000507627208009
29916,LOC101268791,LOC103867089,7854,0.703514467184192,0.8391977043457681,0.77135608576498
29917,LOC101268791,LOC103857794,7854,0.649925194071983,0.6418779398278259,0.6459015669499044
29918,LOC101268791,LOC103870608,7854,0.754348623853211,0.8292755080909978,0.7918120659721044
29919,LOC101259991,LOC103871739,7854,0.5612251235003529,0.5584415584415584,0.5598333409709557
29920,LOC101259991,LOC103836319,7854,0.5051799576570218,0.5774812886430198,0.5413306231500208
29921,LOC101259991,LOC103867089,7854,0.8247057163020466,0.7814691003757063,0.8030874083388764
29922,LOC101259991,LOC103857794,7854,0.7944276640790402,0.6646865662810993,0.7295571151800697
29923,LOC101259991,LOC103870608,7854,0.7040846859562456,0.7614767920007101,0.7327807389784778
29924,LOC101264467,LOC103871739,7854,0.48521665490472826,0.4892820163890779,0.4872493356469031
29925,LOC101264467,LOC103836319,7854,0.5303542695836274,0.5259829009259533,0.5281685852547904
29926,LOC101264467,LOC103867089,7854,0.6916640790402259,0.8692660414756086,0.7804650602579173
29927,LOC101264467,LOC103857794,7854,0.3808270995059986,0.6804484809040617,0.5306377902050301
29928,LOC101264467,LOC103870608,7854,0.7178151023288638,0.69692630831583,0.7073707053223469
29929,LOC101254276,LOC103834005,7855,0.9815610444601272,0.9857764103777771,0.9836687274189522
29930,LOC101254276,LOC103868237,7855,0.9732505292872266,0.9869064875898589,0.9800785084385427
29931,LOC101254424,LOC103844663,7856,0.5468313338038109,0.679722707057559,0.613277020430685
29932,LOC101254424,LOC103836923,7856,0.9160691601976005,0.9275639571767135,0.921816558687157
29933,LOC101254424,LOC103843800,7856,0.6096894848270995,0.7411117356447653,0.6754006102359325
29934,LOC101244904,LOC103852140,7857,0.9278701482004235,0.9196876016921576,0.9237788749462905
29935,LOC101244904,LOC103837413,7857,0.9337134791813692,0.9420465639144454,0.9378800215479073
29936,LOC101244904,LOC103857176,7857,0.925318278052223,0.931550454101707,0.928434366076965
29937,LOC101244904,LOC103832985,7857,0.9478108680310514,0.9504481850723309,0.9491295265516911
29938,LOC101245205,LOC103852140,7857,0.9215864502470007,0.9154690412093601,0.9185277457281804
29939,LOC101245205,LOC103837413,7857,0.9094650670430486,0.9338283584297252,0.921646712736387
29940,LOC101245205,LOC103857176,7857,0.898455892731122,0.9282608052539716,0.9133583489925468
29941,LOC101245205,LOC103832985,7857,0.9195878616796048,0.9497263556489068,0.9346571086642559
29942,LOC101251793,LOC103849078,7858,0.8833422724064927,0.9108422329379049,0.8970922526721987
29943,LOC101251793,LOC103870634,7858,0.7404770642201836,0.8409904446350915,0.7907337544276376
29944,LOC101252589,LOC103860631,7860,0.9793874382498237,0.9578972280566813,0.9686423331532525
29945,LOC101256544,LOC103858318,7861,0.7636584333098094,0.7140063176509646,0.7388323754803869
