Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR6564785,2024-01-01 02:15:53,2024-01-04 05:50:31,32357381,8154060012,32357381,252,3677,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564785/ERR6564785.lite.1,ERX6190975,D14.3_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483582,SAMEA9804937,simple,1427524,mixed sample,SAMEA9804937,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,3FDBE0FA0333C5F68824398115761910,D077F482D1F91FC0C265186E3B69147F
ERR6564786,2023-12-31 21:03:00,2024-01-04 05:54:02,28002520,7056635040,28002520,252,3123,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564786/ERR6564786.lite.1,ERX6190976,LG12.1_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483583,SAMEA9804938,simple,1427524,mixed sample,SAMEA9804938,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,6A79A1A6B8602DA16E0B7178FF46A69D,970C3B16DAC0D58E701AC75D3FCD1BB4
ERR6564787,2023-12-31 20:45:22,2024-01-04 05:47:53,32670300,8232915600,32670300,252,3684,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564787/ERR6564787.lite.1,ERX6190977,LG12.2_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483584,SAMEA9804939,simple,1427524,mixed sample,SAMEA9804939,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,8C6581CA7AC4BEC48624A2E0C25DF9E9,53B2E5E9DBA05DA782D4BC256E88459A
ERR6564788,2023-12-31 20:59:23,2024-01-04 05:49:17,29476004,7427953008,29476004,252,3339,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564788/ERR6564788.lite.1,ERX6190978,LG12.3_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483585,SAMEA9804940,simple,1427524,mixed sample,SAMEA9804940,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,845F2046D5F32DCC79B48A82269FFEA9,CEC3B482E1286CA0F59D19EF74A4F915
ERR6564789,2023-12-31 20:59:23,2024-01-04 05:54:54,34978126,8814487752,34978126,252,4139,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564789/ERR6564789.lite.1,ERX6190979,LG14.1_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483586,SAMEA9804941,simple,1427524,mixed sample,SAMEA9804941,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,BC9387128803999543536C01FEDFD0FF,5880ED74EAFE6412DBE35AE114E29B86
ERR6564790,2023-12-31 20:59:23,2024-01-04 05:56:04,33102818,8341910136,33102818,252,3741,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564790/ERR6564790.lite.1,ERX6190980,LG14.2_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483587,SAMEA9804942,simple,1427524,mixed sample,SAMEA9804942,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,ABEE84AA4FC76093557E953EB460CB84,E965063074BCF4DB06F8B7733CD4EEC1
ERR6564791,2023-12-31 20:59:23,2024-01-04 05:55:11,30233858,7618932216,30233858,252,3472,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564791/ERR6564791.lite.1,ERX6190981,LG14.3_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483588,SAMEA9804943,simple,1427524,mixed sample,SAMEA9804943,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,40ABA8FCDCE003F4F5E4D9600CDCD313,3817B3096669BB8E4C1D3F70D5659519
ERR6564792,2023-12-31 20:42:17,2024-01-04 05:55:59,29199902,7358375304,29199902,252,3254,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564792/ERR6564792.lite.1,ERX6190982,LO12.1_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483589,SAMEA9804944,simple,1427524,mixed sample,SAMEA9804944,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,59F6EAF6E4BDA96195C37B8B0E460D1E,6E6B8111F6526C61A52C006609608842
ERR6564793,2023-12-31 20:42:17,2024-01-04 05:49:43,27394893,6903513036,27394893,252,3142,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564793/ERR6564793.lite.1,ERX6190983,LO12.2_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483590,SAMEA9804945,simple,1427524,mixed sample,SAMEA9804945,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,D2851BB9BD2D1AE93D3DFD7258E0B6F3,CA761CC0BAE7B79516E188EAFBE3DACB
ERR6564794,2023-12-31 20:59:23,2024-01-04 05:52:20,23317449,5875997148,23317449,252,2707,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564794/ERR6564794.lite.1,ERX6190984,LO12.3_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483591,SAMEA9804946,simple,1427524,mixed sample,SAMEA9804946,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,5506835427CC565A8DB2C1B6EF64DE40,AA988A194D0C9C291848F9235265316E
ERR6564795,2023-12-31 20:59:23,2024-01-04 05:59:47,31173000,7855596000,31173000,252,3641,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564795/ERR6564795.lite.1,ERX6190985,LO14.1_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483592,SAMEA9804947,simple,1427524,mixed sample,SAMEA9804947,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,57E6E04144517D65DD836B486B20572F,99FFC45C283EA66887EC4DEE76BCF3A8
ERR6564796,2024-01-01 02:18:56,2024-01-04 05:52:29,31810467,8016237684,31810467,252,3603,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564796/ERR6564796.lite.1,ERX6190986,LO14.2_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483593,SAMEA9804948,simple,1427524,mixed sample,SAMEA9804948,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,6E7CA8D97F471D8EE64CEF75DF0843AE,59D0E0CD91EECDD0AA8CA181FDCF7469
ERR6564797,2023-12-31 20:42:17,2024-01-04 05:52:14,33747669,8504412588,33747669,252,3914,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564797/ERR6564797.lite.1,ERX6190987,LO14.3_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483594,SAMEA9804949,simple,1427524,mixed sample,SAMEA9804949,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,EBD2683CA4505423F7485C3B95C8CECF,1EE0AC14E5A032ECADF1508CBDA0D5F0
ERR6564798,2023-12-31 20:59:23,2024-01-04 05:48:51,17117276,4313553552,17117276,252,1647,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564798/ERR6564798.lite.1,ERX6190988,OE12.1_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483595,SAMEA9804950,simple,1427524,mixed sample,SAMEA9804950,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,98AFC956524DEC059BE76438621E2690,35FD93EB9B9013C070BD9A2E9F466810
ERR6564799,2024-01-01 02:18:56,2024-01-04 05:51:34,17603004,4435957008,17603004,252,1712,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564799/ERR6564799.lite.1,ERX6190989,OE12.2_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483596,SAMEA9804951,simple,1427524,mixed sample,SAMEA9804951,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,68402936876207C10C16BC1FD233A41E,97E34E33F7D90734A5E9E0D21CBC51EB
ERR6564800,2023-12-31 20:59:23,2024-01-04 05:46:24,18065277,4552449804,18065277,252,1757,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564800/ERR6564800.lite.1,ERX6190990,OE12.3_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483597,SAMEA9804952,simple,1427524,mixed sample,SAMEA9804952,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,019003FC3FD7181670C02032162B2616,11A48CFEEE0CCA31DF3E670634160E91
ERR6564801,2024-01-01 02:22:53,2024-01-04 05:54:00,27841557,7016072364,27841557,252,3214,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564801/ERR6564801.lite.1,ERX6190991,OE14.1_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483598,SAMEA9804953,simple,1427524,mixed sample,SAMEA9804953,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,FBC9AF8DCC68C47B0678326E9417F5DC,3806C506094E6E62FC15E03A6AF2B218
ERR6564802,2024-01-01 02:22:53,2024-01-04 05:56:18,33498082,8441516664,33498082,252,3734,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564802/ERR6564802.lite.1,ERX6190992,OE14.2_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483599,SAMEA9804954,simple,1427524,mixed sample,SAMEA9804954,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,790DC3D09AC3FDBF1CFAAD716D71B26A,C4CBE6B47E4899CD2C2ECD5BE03F0B64
ERR6564803,2023-12-31 20:59:23,2024-01-04 06:02:23,42658899,10750042548,42658899,252,4944,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564803/ERR6564803.lite.1,ERX6190993,OE14.3_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483600,SAMEA9804955,simple,1427524,mixed sample,SAMEA9804955,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,9F29FFC7383E746A4EDEAB9F10FA0117,BC6D4CBC829C82A17F5CFC09A0760110
ERR6564804,2023-12-31 20:59:23,2024-01-04 05:50:51,19668522,4956467544,19668522,252,1988,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564804/ERR6564804.lite.1,ERX6190994,WT12.1_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483601,SAMEA9804956,simple,1427524,mixed sample,SAMEA9804956,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,BA27A0B057FC2AD632181FB7A0DFC67C,7F9E1D7859DF381651418A8698082494
ERR6564805,2024-01-01 02:15:53,2024-01-04 05:52:28,26812399,6756724548,26812399,252,2997,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564805/ERR6564805.lite.1,ERX6190995,WT12.2_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483602,SAMEA9804957,simple,1427524,mixed sample,SAMEA9804957,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,CFFA6AE7756C610B5024CC61D12F638F,AA57371D74118AD66E4111898A1EC60E
ERR6564806,2023-12-31 20:59:23,2024-01-04 05:50:14,21247828,5354452656,21247828,252,2212,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564806/ERR6564806.lite.1,ERX6190996,WT12.3_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483603,SAMEA9804958,simple,1427524,mixed sample,SAMEA9804958,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,A9F2D77A9A8AF1F884FB0B1572CB8335,6C508A6A0411BCD3D437BFDE260380FF
ERR6564807,2023-12-31 20:42:17,2024-01-04 05:47:06,18063280,4551946560,18063280,252,1766,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564807/ERR6564807.lite.1,ERX6190997,WT14.1_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483604,SAMEA9804959,simple,1427524,mixed sample,SAMEA9804959,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,CD88B72C7F811C65F947ACCBAB9C7433,46C7A24210E2AE57AB0197FD7CAA8525
ERR6564808,2023-12-31 20:45:22,2024-01-04 05:48:29,16482366,4153556232,16482366,252,1595,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564808/ERR6564808.lite.1,ERX6190998,WT14.2_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483605,SAMEA9804960,simple,1427524,mixed sample,SAMEA9804960,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,CD1985A73E28D932B01449387832029F,5A72F258ECDC3D67CD5EEB9A72CA4488
ERR6564809,2023-12-31 21:03:00,2024-01-04 05:53:50,29938754,7544566008,29938754,252,3350,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR006/6564/ERR6564809/ERR6564809.lite.1,ERX6190999,WT14.3_p,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP131445,PRJEB47187,,1059881,ERS7483606,SAMEA9804961,simple,1427524,mixed sample,SAMEA9804961,,,,,,,no,,,,,"The Norwegian High Throughput Sequencing Centre, Oslo",ERA5930503,,public,2C26576ABA18E71636B994F265EA2A6A,C50EB2969E74C0884BD8C5F8FD19D64F
SRR10973061,2022-02-01 04:01:11,2020-01-28 04:41:06,19611448,3961512496,19611448,202,1180,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR010/10973/SRR10973061/SRR10973061.lite.1,SRX7638498,31,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP245505,PRJNA603435,,603435,SRS6068843,SAMN13931375,simple,3218,Physcomitrium patens,SRP-PTS-1,,,,,,,no,,,,,TECHNICAL UNIVERSITY OF DENMARK,SRA1033210,,public,E227AA167845F3665BC44D83EEC8097C,0FE8B5991C8B39C3361693AE5A2C022F
SRR26270858,2024-01-01 00:07:40,2023-10-04 05:19:21,864319,261024338,864319,302,109,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR026/26270/SRR26270858/SRR26270858.lite.1,SRX21980348,T7_1M7_1,OTHER,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP464376,PRJNA1023189,,1023189,SRS19055616,SAMN37642551,simple,3218,Physcomitrium patens,T7_1M7_1,,,,,,,no,,,,,"CENTRAL EUROPEAN INSTITUTE OF TECHNOLOGY, MASARYK UNIVERSITY",SRA1724094,,public,DC96A01DD6B319F3505C03404EBBEA94,7EA85FE1666B62BE98B4CA08F14F59A6
SRR26270857,2024-01-01 00:07:40,2023-10-04 05:19:19,890472,268922544,890472,302,110,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR026/26270/SRR26270857/SRR26270857.lite.1,SRX21980349,T7_1M7_2,OTHER,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP464376,PRJNA1023189,,1023189,SRS19055617,SAMN37642552,simple,3218,Physcomitrium patens,T7_1M7_2,,,,,,,no,,,,,"CENTRAL EUROPEAN INSTITUTE OF TECHNOLOGY, MASARYK UNIVERSITY",SRA1724094,,public,0C1BC1288E8BDFA6450A0417913293EE,3896F999A6876FD7ACC5A4A0E3FD68A5
SRR26270856,2024-01-01 00:07:40,2023-10-04 05:19:00,1126047,340066194,1126047,302,138,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR026/26270/SRR26270856/SRR26270856.lite.1,SRX21980350,T7_1M7_3,OTHER,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP464376,PRJNA1023189,,1023189,SRS19055618,SAMN37642553,simple,3218,Physcomitrium patens,T7_1M7_3,,,,,,,no,,,,,"CENTRAL EUROPEAN INSTITUTE OF TECHNOLOGY, MASARYK UNIVERSITY",SRA1724094,,public,45BC87F8B9E13D1FDBCCA3960B604656,0CD8179E2DAFA8A61DC031DAE105D6E5
SRR26270852,2024-01-01 00:07:41,2023-10-04 05:19:13,793972,239779544,793972,302,96,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR026/26270/SRR26270852/SRR26270852.lite.1,SRX21980354,T7_1M7_DC_1,OTHER,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP464376,PRJNA1023189,,1023189,SRS19055622,SAMN37642557,simple,3218,Physcomitrium patens,T7_1M7_DC_1,,,,,,,no,,,,,"CENTRAL EUROPEAN INSTITUTE OF TECHNOLOGY, MASARYK UNIVERSITY",SRA1724094,,public,AA691A0664C9C4967CC8A4FE326EF3FB,6EF549E192C3452495A84C9A6EE6BDF4
SRR26270851,2024-01-01 00:07:41,2023-10-04 05:19:08,724362,218757324,724362,302,89,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR026/26270/SRR26270851/SRR26270851.lite.1,SRX21980356,T7_1M7_DC_2,OTHER,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP464376,PRJNA1023189,,1023189,SRS19055623,SAMN37642558,simple,3218,Physcomitrium patens,T7_1M7_DC_2,,,,,,,no,,,,,"CENTRAL EUROPEAN INSTITUTE OF TECHNOLOGY, MASARYK UNIVERSITY",SRA1724094,,public,0FD7B85A41EDEBE3B919B7F090D3906C,41CF385E124F71B0B9F4926ABD621D4A
SRR26270850,2024-01-01 00:07:41,2023-10-04 05:19:14,795307,240182714,795307,302,96,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR026/26270/SRR26270850/SRR26270850.lite.1,SRX21980357,T7_1M7_DC_3,OTHER,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP464376,PRJNA1023189,,1023189,SRS19055625,SAMN37642559,simple,3218,Physcomitrium patens,T7_1M7_DC_3,,,,,,,no,,,,,"CENTRAL EUROPEAN INSTITUTE OF TECHNOLOGY, MASARYK UNIVERSITY",SRA1724094,,public,B47C395FB88C722FB781F2DB8471CE9D,59739E721D52383F5C42F7DCCF3AB829
SRR26270855,2024-01-01 00:07:40,2023-10-04 05:19:13,923054,278762308,923054,302,109,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR026/26270/SRR26270855/SRR26270855.lite.1,SRX21980351,T7_1M7_ctrl_1,OTHER,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP464376,PRJNA1023189,,1023189,SRS19055619,SAMN37642554,simple,3218,Physcomitrium patens,T7_1M7_ctrl_1,,,,,,,no,,,,,"CENTRAL EUROPEAN INSTITUTE OF TECHNOLOGY, MASARYK UNIVERSITY",SRA1724094,,public,FCEC54BC9D1CFDEC1FE2D5B73AFA9877,3A6E0F159F731BB7D91259475ECCBD75
SRR26270854,2024-01-01 00:07:40,2023-10-04 05:19:30,628621,189843542,628621,302,75,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR026/26270/SRR26270854/SRR26270854.lite.1,SRX21980352,T7_1M7_ctrl_2,OTHER,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP464376,PRJNA1023189,,1023189,SRS19055620,SAMN37642555,simple,3218,Physcomitrium patens,T7_1M7_ctrl_2,,,,,,,no,,,,,"CENTRAL EUROPEAN INSTITUTE OF TECHNOLOGY, MASARYK UNIVERSITY",SRA1724094,,public,2BFC86C08FF357500CCF8C17CA5C13E9,90D41A9B550C86B4EF28EEE74FA60EDF
SRR26270853,2024-01-01 00:07:40,2023-10-04 05:19:07,764229,230797158,764229,302,90,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR026/26270/SRR26270853/SRR26270853.lite.1,SRX21980353,T7_1M7_ctrl_3,OTHER,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP464376,PRJNA1023189,,1023189,SRS19055621,SAMN37642556,simple,3218,Physcomitrium patens,T7_1M7_ctrl_3,,,,,,,no,,,,,"CENTRAL EUROPEAN INSTITUTE OF TECHNOLOGY, MASARYK UNIVERSITY",SRA1724094,,public,CB6DA6F2CF00F2F25D94836D5919A23D,C27B1E048D5A7E1A74E37C4DCFEAA5E1
SRR7295941,2018-07-06 16:51:29,2018-06-12 15:00:59,78394448,2822200128,0,36,1960,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/295/SRR7295941.sralite.1,SRX4198462,1-4,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP150352,PRJNA475300,,475300,SRS3409036,SAMN09402616,simple,3218,Physcomitrella patens,UMI_MossTotalRNA,,,,,,,no,,,,,NONE,SRA720573,,public,0EEF7E8668390C4B07CF915FC30FF659,A83904F69E34B9F38D1168BF2C5D9C2F
SRR21535503,2023-01-20 11:59:23,2022-09-12 17:20:46,16715501,3361714223,16715501,201,1892,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR021/21535/SRR21535503/SRR21535503.lite.1,SRX17537747,VB_3_S3_ME,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP396791,PRJNA879762,,879762,SRS15086175,SAMN30813870,simple,3218,Physcomitrium patens,WT infected 1,,,,,,,no,,,,,IBCH RAS,SRA1496162,,public,8A13DF1F85B0B5DFAC66B6587DB1D3D6,4D997A70773F1C0CF8B4889A7794147F
SRR21535502,2023-01-20 11:59:23,2022-09-12 17:19:12,14781728,2972665339,14781728,201,1705,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR021/21535/SRR21535502/SRR21535502.lite.1,SRX17537748,VB_7_S7_ME,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP396791,PRJNA879762,,879762,SRS15086176,SAMN30813874,simple,3218,Physcomitrium patens,WT infected 2,,,,,,,no,,,,,IBCH RAS,SRA1496162,,public,DCFEF9C759697C82F9C12EFD3BD52F03,8A0EAA1C822ECF716380EE1F2365E8FB
SRR21535501,2023-01-20 11:59:23,2022-09-12 17:38:53,13026695,2620042025,13026695,201,1432,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR021/21535/SRR21535501/SRR21535501.lite.1,SRX17537749,VB_11_S11_ME,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP396791,PRJNA879762,,879762,SRS15086177,SAMN30813878,simple,3218,Physcomitrium patens,WT infected 3,,,,,,,no,,,,,IBCH RAS,SRA1496162,,public,B31CD60B50316523E4AB14C486E83E43,85886010EC7E8DC4517913CACE1C8700
