Orthogroup,Real NCBI Gene,Species
OG0008612,AT4G13430,Athaliana
OG0008612,Solyc03g005730.4,Tomato
OG0008613,AT4G39830,Athaliana
OG0008613,Solyc04g054690.3,Tomato
OG0008614,AT4G10930,Athaliana
OG0008614,Solyc12g055910.3,Tomato
OG0008615,AT4G24710,Athaliana
OG0008615,Solyc12g076350.2,Tomato
OG0008616,AT4G02720,Athaliana
OG0008616,Solyc11g071660.1,Tomato
OG0008617,AT4G39670,Athaliana
OG0008617,Solyc12g033130.2,Tomato
OG0008618,AT4G20030,Athaliana
OG0008618,Solyc02g068440.3,Tomato
OG0008619,AT4G28450,Athaliana
OG0008619,Solyc07g053660.3,Tomato
OG0008620,AT4G04870,Athaliana
OG0008620,Solyc10g005290.4,Tomato
OG0008621,AT4G19350,Athaliana
OG0008621,Solyc12g096170.2,Tomato
OG0008622,AT3G06090,Athaliana
OG0008622,AT4G11402,Athaliana
OG0008623,AT4G33945,Athaliana
OG0008623,Solyc11g044870.2,Tomato
OG0008624,AT4G17650,Athaliana
OG0008624,Solyc04g078890.4,Tomato
OG0008625,AT4G32980,Athaliana
OG0008625,Solyc08g065420.3,Tomato
OG0008626,AT4G24400,Athaliana
OG0008626,Solyc04g076810.4,Tomato
OG0008627,AT4G29820,Athaliana
OG0008627,Solyc07g041000.4,Tomato
OG0008628,AT4G13620,Athaliana
OG0008628,Solyc09g091950.1,Tomato
OG0008629,AT1G52415,Athaliana
OG0008629,AT4G28405,Athaliana
OG0008630,AT4G28200,Athaliana
OG0008630,Solyc02g032920.3,Tomato
OG0008631,AT4G02680,Athaliana
OG0008631,Solyc09g065640.3,Tomato
OG0008632,AT4G03115,Athaliana
OG0008632,Solyc09g074370.4,Tomato
OG0008633,AT4G16690,Athaliana
OG0008633,AT5G58310,Athaliana
OG0008634,AT4G00450,Athaliana
OG0008634,Solyc01g094620.3,Tomato
OG0008635,AT4G39660,Athaliana
OG0008635,Solyc04g054310.3,Tomato
OG0008636,AT4G10260,Athaliana
OG0008636,Solyc11g042850.2,Tomato
OG0008637,AT4G20150,Athaliana
OG0008637,Solyc10g005230.3,Tomato
OG0008638,AT4G16280,Athaliana
OG0008638,Solyc01g058450.3,Tomato
OG0008639,AT4G32700,Athaliana
OG0008639,Solyc08g068120.3,Tomato
OG0008640,AT4G08570,Athaliana
OG0008640,Solyc04g072700.4,Tomato
OG0008641,AT4G22130,Athaliana
OG0008641,Solyc02g081070.4,Tomato
OG0008642,AT4G37020,Athaliana
OG0008642,Solyc02g090750.4,Tomato
OG0008643,AT4G38270,Athaliana
OG0008643,Solyc01g112210.3,Tomato
OG0008644,AT4G03090,Athaliana
OG0008644,Solyc09g074330.3,Tomato
OG0008645,AT4G12680,Athaliana
OG0008645,Solyc07g045140.4,Tomato
OG0008646,AT4G08150,Athaliana
OG0008646,Solyc04g077210.3,Tomato
OG0008647,AT4G00910,Athaliana
OG0008647,Solyc01g096140.3,Tomato
OG0008648,AT4G04930,Athaliana
OG0008648,Solyc10g009030.4,Tomato
OG0008649,AT4G39910,Athaliana
OG0008649,Solyc04g056290.3,Tomato
OG0008650,AT4G35350,Athaliana
OG0008650,Solyc12g094700.3,Tomato
OG0008651,AT4G20325,Athaliana
OG0008651,Solyc05g012940.4,Tomato
OG0008652,AT4G32570,Athaliana
OG0008652,Solyc06g065650.3,Tomato
OG0008653,AT3G23030,Athaliana
OG0008653,AT4G14560,Athaliana
OG0008654,AT4G01790,Athaliana
OG0008654,Solyc01g080830.3,Tomato
OG0008655,AT4G30840,Athaliana
OG0008655,Solyc07g006010.3,Tomato
OG0008656,AT4G21610,Athaliana
OG0008656,Solyc02g078270.3,Tomato
OG0008657,AT4G19440,Athaliana
OG0008657,Solyc11g005940.3,Tomato
OG0008658,AT4G21670,Athaliana
OG0008658,Solyc02g078550.3,Tomato
OG0008659,AT4G25080,Athaliana
OG0008659,Solyc03g118240.4,Tomato
OG0008660,AT4G21800,Athaliana
OG0008660,Solyc08g081330.4,Tomato
OG0008661,AT4G35750,Athaliana
OG0008661,Solyc02g083250.3,Tomato
OG0008662,AT4G27360,Athaliana
OG0008662,Solyc07g063610.4,Tomato
OG0008663,AT4G23100,Athaliana
OG0008663,Solyc08g081010.3,Tomato
OG0008664,AT4G26230,Athaliana
OG0008664,AT5G56710,Athaliana
OG0008665,AT4G31200,Athaliana
OG0008665,Solyc10g083200.2,Tomato
OG0008666,AT4G06744,Athaliana
OG0008666,Solyc04g078560.1,Tomato
OG0008667,AT4G24160,Athaliana
OG0008667,Solyc07g032180.3,Tomato
OG0008668,AT4G18130,Athaliana
OG0008668,Solyc02g071260.3,Tomato
OG0008669,AT4G03960,Athaliana
OG0008669,Solyc07g049560.3,Tomato
OG0008670,AT4G31240,Athaliana
OG0008670,Solyc04g081900.4,Tomato
OG0008671,AT4G22930,Athaliana
OG0008671,Solyc02g072105.1,Tomato
OG0008672,AT4G29920,Athaliana
OG0008672,AT5G57130,Athaliana
OG0008673,AT4G13020,Athaliana
OG0008673,Solyc06g083210.3,Tomato
OG0008674,AT4G17430,Athaliana
OG0008674,Solyc08g078380.3,Tomato
OG0008675,AT4G02440,Athaliana
OG0008675,Solyc09g075080.3,Tomato
OG0008676,AT4G33160,Athaliana
OG0008676,Solyc08g067300.1,Tomato
OG0008677,AT4G35250,Athaliana
OG0008677,Solyc01g112060.4,Tomato
OG0008678,AT4G08230,Athaliana
OG0008678,Solyc11g013100.2,Tomato
OG0008679,AT4G13270,Athaliana
OG0008679,Solyc03g120150.3,Tomato
OG0008680,AT4G10110,Athaliana
OG0008680,Solyc11g039950.3,Tomato
OG0008681,AT4G31830,Athaliana
OG0008681,Solyc08g006800.3,Tomato
OG0008682,AT4G35910,Athaliana
OG0008682,Solyc10g080110.3,Tomato
OG0008683,AT4G29070,Athaliana
OG0008683,Solyc01g008780.3,Tomato
OG0008684,AT4G37380,Athaliana
OG0008684,Solyc01g081020.1,Tomato
OG0008685,AT4G26720,Athaliana
OG0008685,Solyc07g065020.3,Tomato
OG0008686,AT4G00370,Athaliana
OG0008686,Solyc01g094720.3,Tomato
OG0008687,AT4G20050,Athaliana
OG0008687,Solyc02g068400.3,Tomato
OG0008688,AT4G12740,Athaliana
OG0008688,Solyc09g018850.3,Tomato
OG0008689,AT4G02070,Athaliana
OG0008689,Solyc01g079520.3,Tomato
OG0008690,AT4G37800,Athaliana
OG0008690,Solyc02g091920.3,Tomato
OG0008691,AT4G16566,Athaliana
OG0008691,Solyc08g007380.4,Tomato
OG0008692,AT3G24100,Athaliana
OG0008692,AT4G13615,Athaliana
OG0008693,AT1G78930,Athaliana
OG0008693,Solyc03g124040.3,Tomato
OG0008694,AT1G19240,Athaliana
OG0008694,Solyc07g042450.3,Tomato
OG0008695,AT1G71695,Athaliana
OG0008695,Solyc04g071900.4,Tomato
OG0008696,AT1G50430,Athaliana
OG0008696,Solyc01g009310.3,Tomato
OG0008697,AT1G12840,Athaliana
OG0008697,Solyc03g097800.4,Tomato
OG0008698,AT1G09300,Athaliana
OG0008698,Solyc01g100740.4,Tomato
OG0008699,AT1G45207,Athaliana
OG0008699,Solyc04g078810.4,Tomato
OG0008700,AT1G77710,Athaliana
OG0008700,Solyc12g096120.2,Tomato
OG0008701,AT1G17380,Athaliana
OG0008701,AT1G72450,Athaliana
OG0008702,AT1G21690,Athaliana
OG0008702,Solyc11g012820.2,Tomato
OG0008703,AT1G76280,Athaliana
OG0008703,Solyc04g082320.3,Tomato
OG0008704,AT1G53710,Athaliana
OG0008704,Solyc12g055740.2,Tomato
OG0008705,AT1G15690,Athaliana
OG0008705,Solyc03g117480.4,Tomato
OG0008706,AT1G15970,Athaliana
OG0008706,AT1G80850,Athaliana
OG0008707,AT1G50380,Athaliana
OG0008707,Solyc02g050260.2,Tomato
OG0008708,AT1G80950,Athaliana
OG0008708,Solyc04g080020.4,Tomato
OG0008709,AT1G21720,Athaliana
OG0008709,Solyc04g009410.3,Tomato
OG0008710,AT1G26670,Athaliana
OG0008710,Solyc05g013050.3,Tomato
OG0008711,AT1G29330,Athaliana
OG0008711,Solyc02g072120.3,Tomato
OG0008712,AT1G04310,Athaliana
OG0008712,AT3G23150,Athaliana
OG0008713,AT1G80870,Athaliana
OG0008713,Solyc03g117550.1,Tomato
OG0008714,AT1G68810,Athaliana
OG0008714,Solyc05g009880.3,Tomato
OG0008715,AT1G15780,Athaliana
OG0008715,Solyc04g009500.4,Tomato
OG0008716,AT1G68100,Athaliana
OG0008716,Solyc04g008340.2,Tomato
OG0008717,AT1G25510,Athaliana
OG0008717,Solyc05g009680.1,Tomato
OG0008718,AT1G09290,Athaliana
OG0008718,Solyc01g020240.4,Tomato
OG0008719,AT1G26760,Athaliana
OG0008719,Solyc05g007760.2,Tomato
OG0008720,AT1G05240,Athaliana
OG0008720,AT1G05250,Athaliana
OG0008721,AT1G10010,Athaliana
OG0008721,AT1G58360,Athaliana
OG0008722,AT1G12790,Athaliana
OG0008722,Solyc06g064560.4,Tomato
OG0008723,AT1G65032,Athaliana
OG0008723,Solyc01g081120.2,Tomato
OG0008724,AT1G04850,Athaliana
OG0008724,Solyc12g098420.3,Tomato
OG0008725,AT1G77130,Athaliana
OG0008725,Solyc04g064790.3,Tomato
OG0008726,AT1G55580,Athaliana
OG0008726,Solyc07g066250.1,Tomato
OG0008727,AT1G19715,Athaliana
OG0008727,Solyc10g078600.3,Tomato
OG0008728,AT1G72050,Athaliana
OG0008728,Solyc10g077110.1,Tomato
OG0008729,AT1G11800,Athaliana
OG0008729,Solyc02g032870.4,Tomato
OG0008730,AT1G25260,Athaliana
OG0008730,Solyc01g104470.3,Tomato
OG0008731,AT1G24147,Athaliana
OG0008731,AT1G24148,Athaliana
OG0008732,AT1G80290,Athaliana
OG0008732,Solyc08g006080.1,Tomato
OG0008733,AT1G48650,Athaliana
OG0008733,Solyc03g118920.3,Tomato
OG0008734,AT1G80680,Athaliana
OG0008734,Solyc03g117120.4,Tomato
OG0008735,AT1G43650,Athaliana
OG0008735,Solyc04g071400.4,Tomato
OG0008736,AT1G44900,Athaliana
OG0008736,Solyc11g040120.3,Tomato
OG0008737,AT1G09960,Athaliana
OG0008737,Solyc04g076960.4,Tomato
OG0008738,AT1G42550,Athaliana
OG0008738,Solyc10g006330.3,Tomato
OG0008739,AT1G75810,Athaliana
OG0008739,Solyc04g078060.1,Tomato
OG0008740,AT1G74340,Athaliana
OG0008740,Solyc08g005210.3,Tomato
OG0008741,AT1G47056,Athaliana
OG0008741,Solyc04g078490.1,Tomato
OG0008742,AT1G01950,Athaliana
OG0008742,Solyc01g091480.4,Tomato
OG0008743,AT1G08460,Athaliana
OG0008743,Solyc06g074080.3,Tomato
OG0008744,AT1G08610,Athaliana
OG0008744,Solyc04g010050.4,Tomato
OG0008745,AT1G71865,Athaliana
OG0008745,Solyc11g013850.2,Tomato
OG0008746,AT1G09660,Athaliana
OG0008746,Solyc01g103410.3,Tomato
OG0008747,AT1G22882,Athaliana
OG0008747,AT1G71360,Athaliana
OG0008748,AT1G17540,Athaliana
OG0008748,AT1G72760,Athaliana
OG0008749,AT1G26450,Athaliana
OG0008749,AT1G69295,Athaliana
OG0008750,AT1G28530,Athaliana
OG0008750,Solyc03g006280.4,Tomato
OG0008751,AT1G06330,Athaliana
OG0008751,Solyc07g055010.3,Tomato
OG0008752,AT1G51440,Athaliana
OG0008752,Solyc11g065530.1,Tomato
OG0008753,AT1G28200,Athaliana
OG0008753,Solyc07g021540.3,Tomato
OG0008754,AT1G05785,Athaliana
OG0008754,Solyc09g098500.4,Tomato
OG0008755,AT1G21730,Athaliana
OG0008755,Solyc06g060140.4,Tomato
OG0008756,AT1G79710,Athaliana
OG0008756,Solyc06g068560.3,Tomato
OG0008757,AT1G75730,Athaliana
OG0008757,Solyc04g081420.4,Tomato
OG0008758,AT1G54650,Athaliana
OG0008758,Solyc11g006130.2,Tomato
OG0008759,AT1G30845,Athaliana
OG0008759,Solyc04g081160.3,Tomato
OG0008760,AT1G60450,Athaliana
OG0008760,AT1G60470,Athaliana
OG0008761,AT1G17790,Athaliana
OG0008761,AT1G73150,Athaliana
OG0008762,AT1G65700,Athaliana
OG0008762,Solyc06g073700.3,Tomato
OG0008763,AT1G13310,Athaliana
OG0008763,Solyc04g007015.1,Tomato
OG0008764,AT1G73770,Athaliana
OG0008764,Solyc03g119160.3,Tomato
OG0008765,AT1G09280,Athaliana
OG0008765,Solyc01g100730.3,Tomato
OG0008766,AT1G09140,Athaliana
OG0008766,Solyc01g099810.3,Tomato
OG0008767,AT1G68470,Athaliana
OG0008767,Solyc02g014140.1,Tomato
OG0008768,AT1G22630,Athaliana
OG0008768,Solyc11g021365.2,Tomato
OG0008769,AT1G47980,Athaliana
OG0008769,Solyc05g053350.3,Tomato
OG0008770,AT1G32050,Athaliana
OG0008770,Solyc08g076210.3,Tomato
OG0008771,AT1G05205,Athaliana
OG0008771,Solyc07g052420.3,Tomato
OG0008772,AT1G09740,Athaliana
OG0008772,Solyc04g076200.3,Tomato
OG0008773,AT1G68290,Athaliana
OG0008773,Solyc05g009430.3,Tomato
OG0008774,AT1G24490,Athaliana
OG0008774,Solyc05g014050.3,Tomato
OG0008775,AT1G68200,Athaliana
OG0008775,Solyc02g086430.4,Tomato
OG0008776,AT1G22070,Athaliana
OG0008776,AT1G77920,Athaliana
OG0008777,AT1G55910,Athaliana
OG0008777,Solyc07g065380.4,Tomato
OG0008778,AT1G19870,Athaliana
OG0008778,Solyc04g081210.4,Tomato
OG0008779,AT1G04590,Athaliana
OG0008779,Solyc04g056370.3,Tomato
OG0008780,AT1G29880,Athaliana
OG0008780,Solyc11g039830.2,Tomato
OG0008781,AT1G53645,Athaliana
OG0008781,Solyc01g098030.4,Tomato
OG0008782,AT1G40390,Athaliana
OG0008782,AT1G43760,Athaliana
OG0008783,AT1G26940,Athaliana
OG0008783,Solyc01g010590.2,Tomato
OG0008784,AT1G10585,Athaliana
OG0008784,AT1G10586,Athaliana
OG0008785,AT1G72600,Athaliana
OG0008785,Solyc03g123420.1,Tomato
OG0008786,AT1G31430,Athaliana
OG0008786,Solyc11g017290.1,Tomato
OG0008787,AT1G01510,Athaliana
OG0008787,Solyc01g095040.3,Tomato
OG0008788,AT1G09470,Athaliana
OG0008788,AT1G09483,Athaliana
OG0008789,AT1G51450,Athaliana
OG0008789,Solyc11g065370.3,Tomato
OG0008790,AT1G24510,Athaliana
OG0008790,Solyc05g013990.3,Tomato
OG0008791,AT1G52500,Athaliana
OG0008791,Solyc03g117510.4,Tomato
OG0008792,AT1G10430,Athaliana
OG0008792,Solyc01g011340.3,Tomato
OG0008793,AT1G80600,Athaliana
OG0008793,Solyc08g080370.3,Tomato
OG0008794,AT1G64110,Athaliana
OG0008794,Solyc08g081740.3,Tomato
OG0008795,AT1G19520,Athaliana
OG0008795,Solyc07g025210.2,Tomato
OG0008796,AT1G64690,Athaliana
OG0008796,Solyc08g083220.1,Tomato
OG0008797,AT1G76150,Athaliana
OG0008797,Solyc12g094450.3,Tomato
OG0008798,AT1G07690,Athaliana
OG0008798,AT1G54950,Athaliana
OG0008799,AT1G07310,Athaliana
OG0008799,Solyc09g082950.2,Tomato
OG0008800,AT1G55840,Athaliana
OG0008800,Solyc07g065700.4,Tomato
OG0008801,AT1G77230,Athaliana
OG0008801,Solyc04g058200.3,Tomato
OG0008802,AT1G09190,Athaliana
OG0008802,Solyc01g100340.4,Tomato
OG0008803,AT1G12470,Athaliana
OG0008803,Solyc06g005080.4,Tomato
OG0008804,AT1G55880,Athaliana
OG0008804,Solyc07g065470.4,Tomato
OG0008805,AT1G27752,Athaliana
OG0008805,Solyc04g077930.4,Tomato
OG0008806,AT1G14345,Athaliana
OG0008806,Solyc01g010640.3,Tomato
OG0008807,AT1G11190,Athaliana
OG0008807,Solyc02g078910.3,Tomato
OG0008808,AT1G54920,Athaliana
OG0008808,Solyc01g098870.3,Tomato
OG0008809,AT1G77180,Athaliana
OG0008809,Solyc12g008370.3,Tomato
OG0008810,AT1G67550,Athaliana
OG0008810,Solyc05g014970.3,Tomato
OG0008811,AT1G45230,Athaliana
OG0008811,Solyc04g078850.4,Tomato
OG0008812,AT1G16250,Athaliana
OG0008812,Solyc07g042950.1,Tomato
OG0008813,AT1G27940,Athaliana
OG0008813,AT1G28010,Athaliana
OG0008814,AT1G71110,Athaliana
OG0008814,Solyc05g008380.4,Tomato
OG0008815,AT1G31160,Athaliana
OG0008815,Solyc02g068700.3,Tomato
OG0008816,AT1G69980,Athaliana
OG0008816,Solyc05g006580.3,Tomato
OG0008817,AT1G19630,Athaliana
OG0008817,Solyc04g080650.4,Tomato
OG0008818,AT1G74400,Athaliana
OG0008818,Solyc03g115800.1,Tomato
OG0008819,AT1G02080,Athaliana
OG0008819,Solyc01g090780.3,Tomato
OG0008820,AT1G69420,Athaliana
OG0008820,Solyc05g012790.4,Tomato
OG0008821,AT1G34640,Athaliana
OG0008821,Solyc12g057030.2,Tomato
OG0008822,AT1G64350,Athaliana
OG0008822,Solyc08g082100.3,Tomato
OG0008823,AT1G73980,Athaliana
OG0008823,Solyc03g114580.4,Tomato
OG0008824,AT1G62750,Athaliana
OG0008824,Solyc08g079180.3,Tomato
OG0008825,AT1G04120,Athaliana
OG0008825,Solyc09g064440.4,Tomato
OG0008826,AT1G75670,Athaliana
OG0008826,Solyc05g054140.3,Tomato
OG0008827,AT1G26230,Athaliana
OG0008827,Solyc05g010240.4,Tomato
OG0008828,AT1G31600,Athaliana
OG0008828,Solyc12g096230.2,Tomato
OG0008829,AT1G80190,Athaliana
OG0008829,Solyc09g008630.3,Tomato
OG0008830,AT1G03090,Athaliana
OG0008830,Solyc09g065540.3,Tomato
OG0008831,AT1G49430,Athaliana
OG0008831,Solyc01g109180.4,Tomato
OG0008832,AT1G20580,Athaliana
OG0008832,Solyc02g084020.3,Tomato
OG0008833,AT1G67960,Athaliana
OG0008833,Solyc06g051440.4,Tomato
OG0008834,AT1G01760,Athaliana
OG0008834,Solyc05g048810.4,Tomato
OG0008835,AT1G12910,Athaliana
OG0008835,Solyc04g082470.3,Tomato
OG0008836,AT1G68190,Athaliana
OG0008836,Solyc04g007470.3,Tomato
OG0008837,AT1G29700,Athaliana
OG0008837,Solyc03g111700.3,Tomato
OG0008838,AT1G68010,Athaliana
OG0008838,Solyc01g111630.3,Tomato
OG0008839,AT1G47480,Athaliana
OG0008839,Solyc04g079190.4,Tomato
OG0008840,AT1G29965,Athaliana
OG0008840,AT1G29970,Athaliana
OG0008841,AT1G65820,Athaliana
OG0008841,Solyc02g081430.3,Tomato
OG0008842,AT1G75710,Athaliana
OG0008842,Solyc04g081370.2,Tomato
OG0008843,AT1G77380,Athaliana
OG0008843,Solyc06g060110.3,Tomato
OG0008844,AT1G08315,Athaliana
OG0008844,Solyc01g096460.2,Tomato
OG0008845,AT1G30070,Athaliana
OG0008845,Solyc08g016670.3,Tomato
OG0008846,AT1G12610,Athaliana
OG0008846,AT1G63030,Athaliana
OG0008847,AT1G05790,Athaliana
OG0008847,Solyc09g098450.4,Tomato
OG0008848,AT1G73740,Athaliana
OG0008848,Solyc03g118860.3,Tomato
OG0008849,AT1G16590,Athaliana
OG0008849,Solyc09g098220.3,Tomato
OG0008850,AT1G60230,Athaliana
OG0008850,Solyc05g005590.4,Tomato
OG0008851,AT1G29260,Athaliana
OG0008851,Solyc03g062940.3,Tomato
OG0008852,AT1G74600,Athaliana
OG0008852,Solyc01g110010.3,Tomato
OG0008853,AT1G63522,Athaliana
OG0008853,AT1G63535,Athaliana
OG0008854,AT1G08810,Athaliana
OG0008854,Solyc10g081490.2,Tomato
OG0008855,AT1G28490,Athaliana
OG0008855,Solyc12g089150.2,Tomato
OG0008856,AT1G13180,Athaliana
OG0008856,Solyc04g024530.3,Tomato
OG0008857,AT1G49975,Athaliana
OG0008857,Solyc05g150152.1,Tomato
OG0008858,AT1G54100,Athaliana
OG0008858,Solyc03g122310.4,Tomato
OG0008859,AT1G69580,Athaliana
OG0008859,Solyc05g007890.4,Tomato
OG0008860,AT1G10522,Athaliana
OG0008860,Solyc05g006110.3,Tomato
OG0008861,AT1G25290,Athaliana
OG0008861,Solyc01g104250.4,Tomato
OG0008862,AT1G49470,Athaliana
OG0008862,Solyc10g050430.1,Tomato
OG0008863,AT1G03360,Athaliana
OG0008863,Solyc09g074090.3,Tomato
OG0008864,AT1G67590,Athaliana
OG0008864,Solyc05g014710.4,Tomato
OG0008865,AT1G72550,Athaliana
OG0008865,Solyc01g008310.4,Tomato
OG0008866,AT1G01770,Athaliana
OG0008866,Solyc01g094330.3,Tomato
OG0008867,AT1G54080,Athaliana
OG0008867,AT3G14100,Athaliana
OG0008868,AT1G55090,Athaliana
OG0008868,Solyc08g082830.3,Tomato
OG0008869,AT1G12480,Athaliana
OG0008869,Solyc08g079770.3,Tomato
OG0008870,AT1G71440,Athaliana
OG0008870,Solyc11g042470.1,Tomato
OG0008871,AT1G12930,Athaliana
OG0008871,Solyc02g094610.1,Tomato
OG0008872,AT1G74510,Athaliana
OG0008872,Solyc03g113010.3,Tomato
OG0008873,AT1G18480,Athaliana
OG0008873,Solyc08g014290.1,Tomato
OG0008874,AT1G03510,Athaliana
OG0008874,Solyc10g008590.1,Tomato
OG0008875,AT1G31190,Athaliana
OG0008875,Solyc02g069010.4,Tomato
OG0008876,AT1G08630,Athaliana
OG0008876,Solyc04g009960.3,Tomato
OG0008877,AT1G10270,Athaliana
OG0008877,Solyc01g103160.3,Tomato
OG0008878,AT1G18030,Athaliana
OG0008878,Solyc03g118890.4,Tomato
OG0008879,AT1G66150,Athaliana
OG0008879,Solyc11g006040.2,Tomato
OG0008880,AT1G01200,Athaliana
OG0008880,Solyc01g096220.3,Tomato
OG0008881,AT1G73140,Athaliana
OG0008881,Solyc12g014200.3,Tomato
OG0008882,AT1G80500,Athaliana
OG0008882,Solyc06g068030.3,Tomato
OG0008883,AT1G25500,Athaliana
OG0008883,Solyc05g009670.3,Tomato
OG0008884,AT1G77120,Athaliana
OG0008884,Solyc04g064710.3,Tomato
OG0008885,AT1G26550,Athaliana
OG0008885,Solyc12g036200.2,Tomato
OG0008886,AT1G77620,Athaliana
OG0008886,Solyc06g060350.4,Tomato
OG0008887,AT1G77670,Athaliana
OG0008887,Solyc11g013170.2,Tomato
OG0008888,AT1G11475,Athaliana
OG0008888,Solyc06g083360.3,Tomato
OG0008889,AT1G64640,Athaliana
OG0008889,Solyc08g066740.3,Tomato
OG0008890,AT1G24360,Athaliana
OG0008890,Solyc05g014560.3,Tomato
OG0008891,AT1G77210,Athaliana
OG0008891,Solyc12g008320.2,Tomato
OG0008892,AT1G76050,Athaliana
OG0008892,Solyc04g081920.3,Tomato
OG0008893,AT1G04010,Athaliana
OG0008893,Solyc09g072710.4,Tomato
OG0008894,AT1G78630,Athaliana
OG0008894,Solyc07g062190.4,Tomato
OG0008895,AT1G08890,Athaliana
OG0008895,AT1G08900,Athaliana
OG0008896,AT1G54730,Athaliana
OG0008896,Solyc01g098560.3,Tomato
OG0008897,AT1G29770,Athaliana
OG0008897,AT1G29780,Athaliana
OG0008898,AT1G66430,Athaliana
OG0008898,Solyc02g091490.4,Tomato
OG0008899,AT1G59520,Athaliana
OG0008899,Solyc04g077560.3,Tomato
OG0008900,AT1G51410,Athaliana
OG0008900,Solyc01g008530.3,Tomato
OG0008901,AT1G50020,Athaliana
OG0008901,Solyc01g106790.3,Tomato
OG0008902,AT1G44414,Athaliana
OG0008902,Solyc06g060300.1,Tomato
OG0008903,AT1G02130,Athaliana
OG0008903,Solyc05g052070.3,Tomato
OG0008904,AT1G20700,Athaliana
OG0008904,AT1G20710,Athaliana
OG0008905,AT1G32127,Athaliana
OG0008905,Solyc08g075970.3,Tomato
OG0008906,AT1G50450,Athaliana
OG0008906,Solyc11g065240.2,Tomato
OG0008907,AT1G62730,Athaliana
OG0008907,Solyc08g007440.2,Tomato
OG0008908,AT1G60790,Athaliana
OG0008908,Solyc05g005100.4,Tomato
OG0008909,AT1G74350,Athaliana
OG0008909,Solyc09g010285.1,Tomato
OG0008910,AT1G29150,Athaliana
OG0008910,Solyc05g013030.1,Tomato
OG0008911,AT1G79430,Athaliana
OG0008911,Solyc12g017370.3,Tomato
OG0008912,AT1G08380,Athaliana
OG0008912,Solyc06g074200.4,Tomato
OG0008913,AT1G28760,Athaliana
OG0008913,Solyc01g057090.4,Tomato
OG0008914,AT1G78690,Athaliana
OG0008914,Solyc02g068360.4,Tomato
OG0008915,AT1G07700,Athaliana
OG0008915,Solyc04g078910.3,Tomato
OG0008916,AT1G14750,Athaliana
OG0008916,Solyc04g008070.3,Tomato
OG0008917,AT1G61270,Athaliana
OG0008917,AT3G01760,Athaliana
OG0008918,AT1G56570,Athaliana
OG0008918,Solyc01g100800.2,Tomato
OG0008919,AT1G21480,Athaliana
OG0008919,Solyc04g064680.4,Tomato
OG0008920,AT1G49830,Athaliana
OG0008920,AT3G19500,Athaliana
OG0008921,AT1G26290,Athaliana
OG0008921,Solyc04g013200.1,Tomato
OG0008922,AT1G23740,Athaliana
OG0008922,Solyc05g005480.2,Tomato
OG0008923,AT1G60200,Athaliana
OG0008923,Solyc05g005620.4,Tomato
OG0008924,AT1G49400,Athaliana
OG0008924,Solyc12g009380.2,Tomato
OG0008925,AT1G61415,Athaliana
OG0008925,AT1G61450,Athaliana
OG0008926,AT1G24340,Athaliana
OG0008926,Solyc05g006810.4,Tomato
OG0008927,AT1G48175,Athaliana
OG0008927,Solyc07g008650.4,Tomato
OG0008928,AT1G24480,Athaliana
OG0008928,Solyc10g083390.2,Tomato
OG0008929,AT1G69200,Athaliana
OG0008929,Solyc05g012100.3,Tomato
OG0008930,AT1G63855,Athaliana
OG0008930,Solyc02g061950.4,Tomato
OG0008931,AT1G79740,Athaliana
OG0008931,Solyc03g007510.4,Tomato
OG0008932,AT1G24706,Athaliana
OG0008932,Solyc05g017890.4,Tomato
OG0008933,AT1G48200,Athaliana
OG0008933,Solyc11g012890.2,Tomato
OG0008934,AT1G29630,Athaliana
OG0008934,Solyc02g071530.2,Tomato
OG0008935,AT1G44000,Athaliana
OG0008935,Solyc04g063240.3,Tomato
OG0008936,AT1G21760,Athaliana
OG0008936,Solyc11g012830.3,Tomato
OG0008937,AT1G73960,Athaliana
OG0008937,Solyc03g119780.4,Tomato
OG0008938,AT1G61065,Athaliana
OG0008938,Solyc02g078630.2,Tomato
OG0008939,AT1G09520,Athaliana
OG0008939,Solyc01g101160.2,Tomato
OG0008940,AT1G80940,Athaliana
OG0008940,Solyc03g117670.4,Tomato
OG0008941,AT1G74470,Athaliana
OG0008941,Solyc03g115980.1,Tomato
OG0008942,AT1G32310,Athaliana
OG0008942,Solyc08g076580.3,Tomato
OG0008943,AT1G04000,Athaliana
OG0008943,AT5G44060,Athaliana
OG0008944,AT1G45163,Athaliana
OG0008944,AT5G55790,Athaliana
OG0008945,AT1G30220,Athaliana
OG0008945,Solyc08g048290.4,Tomato
OG0008946,AT1G31480,Athaliana
OG0008946,Solyc01g008320.3,Tomato
OG0008947,AT1G24530,Athaliana
OG0008947,Solyc03g111780.1,Tomato
OG0008948,AT1G22850,Athaliana
OG0008948,Solyc06g064570.3,Tomato
OG0008949,AT1G80080,Athaliana
OG0008949,Solyc12g042760.1,Tomato
OG0008950,AT1G51080,Athaliana
OG0008950,Solyc01g102860.2,Tomato
OG0008951,AT1G61590,Athaliana
OG0008951,Solyc08g074980.4,Tomato
OG0008952,AT1G03390,Athaliana
OG0008952,Solyc08g013830.1,Tomato
OG0008953,AT1G09550,Athaliana
OG0008953,AT1G57590,Athaliana
OG0008954,AT1G42470,Athaliana
OG0008954,Solyc04g082490.3,Tomato
OG0008955,AT1G05750,Athaliana
