Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR6261431,2017-11-14 10:44:13,2017-11-13 14:12:40,27073668,2733360250,0,100,1398,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/261/SRR6261431/SRR6261431.sralite.1,SRX3367762,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2665409,SAMN07981842,simple,28377,Anolis carolinensis,GSM2843065,,,,,,,no,,,,,GEO,SRA551247,,public,930DACB1CA37EC165A9C0A4870AB3885,2E639DED422711B13EB99E6B32903A4D
SRR6261432,2017-11-14 10:44:13,2017-11-13 14:58:12,36832917,3718467586,0,100,1836,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/261/SRR6261432/SRR6261432.sralite.1,SRX3367763,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2665410,SAMN07981832,simple,28377,Anolis carolinensis,GSM2843066,,,,,,,no,,,,,GEO,SRA551247,,public,3C23CA297F217AD86C6D7C52B5B20B39,3AA64D7A782FDC22A0C7939F2463707D
SRR6261433,2017-11-14 10:44:13,2017-11-13 14:16:35,31376132,3167149368,0,100,1571,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/261/SRR6261433/SRR6261433.sralite.1,SRX3367764,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2665411,SAMN07981833,simple,28377,Anolis carolinensis,GSM2843067,,,,,,,no,,,,,GEO,SRA551247,,public,D6B1DA81FFD604E5721CF89ACF6B1AF0,EFA5C130E11FD699A60978F2516ED25B
SRR6261434,2017-11-14 10:44:13,2017-11-13 14:11:01,22089080,2229960111,0,100,1228,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/261/SRR6261434/SRR6261434.sralite.1,SRX3367765,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2665412,SAMN07981834,simple,28377,Anolis carolinensis,GSM2843068,,,,,,,no,,,,,GEO,SRA551247,,public,59E431F2DE1B6CE768953C6E2B674B42,E9C3655C452480B5191C2BA64B62B505
SRR6261435,2017-11-14 10:44:13,2017-11-13 14:08:06,26588202,2684258954,0,100,1385,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/261/SRR6261435/SRR6261435.sralite.1,SRX3367766,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2665414,SAMN07981835,simple,28377,Anolis carolinensis,GSM2843069,,,,,,,no,,,,,GEO,SRA551247,,public,DF9B04FE7DBA44DF53EDD31ACF68CDF8,4ED95535FF2B43E1ED5AB33018967EB2
SRR6261436,2017-11-14 10:44:13,2017-11-13 13:47:38,24868243,2511056471,0,100,1303,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/261/SRR6261436/SRR6261436.sralite.1,SRX3367767,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2665417,SAMN07981831,simple,28377,Anolis carolinensis,GSM2843070,,,,,,,no,,,,,GEO,SRA551247,,public,43BBB435B16E7D30E7263864A74D53E5,EF4081222E0A19A6258FD45647A8678F
SRR6261437,2017-11-14 10:44:13,2017-11-13 14:30:24,31534220,3183147186,0,100,1576,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/261/SRR6261437/SRR6261437.sralite.1,SRX3367768,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2665413,SAMN07981836,simple,28377,Anolis carolinensis,GSM2843071,,,,,,,no,,,,,GEO,SRA551247,,public,F3DC88D3C5A384BB34D768E4146ADB82,2D28FD17357173D5D8E3D3F3B74B0C3E
SRR6261438,2017-11-14 10:44:13,2017-11-13 14:14:29,30845038,3114556788,0,100,1504,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/261/SRR6261438/SRR6261438.sralite.1,SRX3367769,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2665419,SAMN07981830,simple,28377,Anolis carolinensis,GSM2843072,,,,,,,no,,,,,GEO,SRA551247,,public,264B5A5D21F1B0F5C96E2A01756980BD,6D7791D2472815007132E0C575F6BA3E
SRR6261439,2017-11-14 10:44:13,2017-11-13 14:11:00,25711115,2595778715,0,100,1345,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/261/SRR6261439/SRR6261439.sralite.1,SRX3367770,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2665415,SAMN07981829,simple,28377,Anolis carolinensis,GSM2843073,,,,,,,no,,,,,GEO,SRA551247,,public,A2754B8D9B046DF15FAA1DBD5B218EB7,33ECB3695587C946D71FDF10DF83B921
SRR6261440,2017-11-14 10:44:13,2017-11-13 14:32:45,23861859,2408890676,0,100,1272,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/261/SRR6261440/SRR6261440.sralite.1,SRX3367771,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2665418,SAMN07981828,simple,28377,Anolis carolinensis,GSM2843074,,,,,,,no,,,,,GEO,SRA551247,,public,FEBFE88BF6D232CB3A48C847EDE72AAA,6B13B9F4EE93CA8F7B4E2BFE2F79C01B
SRR6261441,2017-11-14 10:44:13,2017-11-13 14:11:50,26928015,2718595357,0,100,1390,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/261/SRR6261441/SRR6261441.sralite.1,SRX3367772,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2665416,SAMN07981827,simple,28377,Anolis carolinensis,GSM2843075,,,,,,,no,,,,,GEO,SRA551247,,public,,
SRR6261442,2017-11-14 10:44:13,2017-11-13 19:06:26,34569097,3491478797,0,101,1699,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/261/SRR6261442/SRR6261442.sralite.1,SRX3367773,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2665420,SAMN07981826,simple,28377,Anolis carolinensis,GSM2843076,,,,,,,no,,,,,GEO,SRA551247,,public,615F918D0FB46547D662CFF66FD3C23E,8AB15918BE9B58FF7AF2274A2E7A2862
SRR6261443,2017-11-14 10:44:13,2017-11-13 14:01:39,26892953,2715467498,0,100,1395,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/261/SRR6261443/SRR6261443.sralite.1,SRX3367774,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2665422,SAMN07981825,simple,28377,Anolis carolinensis,GSM2843077,,,,,,,no,,,,,GEO,SRA551247,,public,AA6311C8BBD3E1305B9DE0C7B2AA0AFA,F0364B67A9BF2F5D5D4AE5D0CF169BCD
SRR6261444,2017-11-14 10:44:13,2017-11-13 14:11:35,23888052,2411697863,0,100,1299,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/261/SRR6261444/SRR6261444.sralite.1,SRX3367775,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2665423,SAMN07981824,simple,28377,Anolis carolinensis,GSM2843078,,,,,,,no,,,,,GEO,SRA551247,,public,5C3BABB29E9155A256A96F0E43649F6A,947617D28B277C0C67272AF8EC78F797
SRR6261445,2017-11-14 10:44:13,2017-11-13 14:22:55,22585462,2280006297,0,100,1245,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/261/SRR6261445/SRR6261445.sralite.1,SRX3367776,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2665421,SAMN07981823,simple,28377,Anolis carolinensis,GSM2843079,,,,,,,no,,,,,GEO,SRA551247,,public,7DE6C3163E086E5A8EB5C654D79753BF,2B50770AC210955F0F398C19910AAE31
SRR6261446,2017-11-14 10:44:13,2017-11-13 11:57:27,28627726,2890222864,0,100,1466,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/261/SRR6261446/SRR6261446.sralite.1,SRX3367777,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2665424,SAMN07981822,simple,28377,Anolis carolinensis,GSM2843080,,,,,,,no,,,,,GEO,SRA551247,,public,9E2E31A7CD5A3FE330BF78D5CF13975C,6A8DE36E51797667DF88F8780508FCDC
SRR6337910,2017-12-11 15:11:29,2017-12-11 14:53:01,153805916,31068795032,153805916,202,17076,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/337/SRR6337910.sralite.1,SRX3436872,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP102989,PRJNA381064,2,381064,SRS2727816,SAMN08118522,simple,28377,Anolis carolinensis,GSM2871941,,,,,,,no,,,,,GEO,SRA635532,,public,07D51087BA6D827CEB0B8635B62E3221,51475A2F3BCE47ACA7AD1AEDADBDB334
SRR6337911,2017-12-06 17:56:12,2017-12-01 15:39:42,21632296,2184861896,0,101,1362,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/337/SRR6337911.sralite.1,SRX3436873,,RNA-Seq,cDNA,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2727817,SAMN08118521,simple,28377,Anolis carolinensis,GSM2871942,,,,,,,no,,,,,GEO,SRA635532,,public,83B6DB5027BBF1FB93B516CB06344AA8,57AF7CFCC261D4A539DA17AFF6D2F305
SRR6337912,2017-12-06 17:56:12,2017-12-01 15:37:28,29117617,2940879317,0,101,1902,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/337/SRR6337912.sralite.1,SRX3436874,,RNA-Seq,cDNA,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2727818,SAMN08118520,simple,28377,Anolis carolinensis,GSM2871943,,,,,,,no,,,,,GEO,SRA635532,,public,0709831AB405681DC0DB2B7F5BC4B605,7448B1DD201C7EA8C0A9670B159A5CA8
SRR6337913,2017-12-06 17:56:12,2017-12-01 15:36:38,26327473,2659074773,0,101,1584,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/337/SRR6337913.sralite.1,SRX3436875,,RNA-Seq,cDNA,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2727819,SAMN08118519,simple,28377,Anolis carolinensis,GSM2871944,,,,,,,no,,,,,GEO,SRA635532,,public,6BDD332CE93E5ECB895317C306D52F0B,4DAF6F4AAB9D1E5B0436ADBB85CAD11D
SRR6337914,2017-12-06 17:56:12,2017-12-01 15:37:32,33937077,3427644777,0,101,2132,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/337/SRR6337914.sralite.1,SRX3436876,,RNA-Seq,cDNA,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2727820,SAMN08118518,simple,28377,Anolis carolinensis,GSM2871945,,,,,,,no,,,,,GEO,SRA635532,,public,0A7BAE8677CE275696B0915CC060F79C,7B3297C1DDDC49F8551B8CC96BEB1555
SRR6337915,2017-12-06 17:56:12,2017-12-01 15:37:09,25013637,2526377337,0,101,1639,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/337/SRR6337915.sralite.1,SRX3436877,,RNA-Seq,cDNA,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2727821,SAMN08118517,simple,28377,Anolis carolinensis,GSM2871946,,,,,,,no,,,,,GEO,SRA635532,,public,C777C2571EB26B8923F5E38D8CB9E5A3,25541F25B37215A5A15E00EAB1447ADD
SRR6337916,2017-12-06 17:56:12,2017-12-01 15:37:27,27566527,2784219227,0,101,1685,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/337/SRR6337916.sralite.1,SRX3436878,,RNA-Seq,cDNA,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2727822,SAMN08118516,simple,28377,Anolis carolinensis,GSM2871947,,,,,,,no,,,,,GEO,SRA635532,,public,6F8F2B2D713CE13DDBE5257F2CA18C9E,697B7F54EF7413C7B041AD3C5BDD94F4
SRR6337917,2017-12-06 17:56:12,2017-12-01 15:39:21,21357694,2157127094,0,101,1338,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/337/SRR6337917.sralite.1,SRX3436879,,RNA-Seq,cDNA,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2727823,SAMN08118515,simple,28377,Anolis carolinensis,GSM2871948,,,,,,,no,,,,,GEO,SRA635532,,public,04D068C3693F4852536646D9E9BF6BB5,AEBB25F13EBC81FACE5E9546D889038C
SRR6337918,2017-12-06 17:56:12,2017-12-01 15:37:01,30785590,3109344590,0,101,2001,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/337/SRR6337918.sralite.1,SRX3436880,,RNA-Seq,cDNA,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2727824,SAMN08118514,simple,28377,Anolis carolinensis,GSM2871949,,,,,,,no,,,,,GEO,SRA635532,,public,5C547581C84971EF40703CBA70841C9A,AB30BEABA6B768D41B2B6D2956061461
SRR6337919,2017-12-06 17:56:12,2017-12-01 15:36:53,27082741,2735356841,0,101,1633,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/337/SRR6337919.sralite.1,SRX3436881,,RNA-Seq,cDNA,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2727825,SAMN08118513,simple,28377,Anolis carolinensis,GSM2871950,,,,,,,no,,,,,GEO,SRA635532,,public,FCAE20B27CAD7FB1F0D41D14F4C36936,D096BD7D70897BB4E3B5F8F85E75360E
SRR6337920,2017-12-06 17:56:12,2017-12-01 15:34:36,16749158,1691664958,0,101,1050,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/337/SRR6337920.sralite.1,SRX3436882,,RNA-Seq,cDNA,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2727826,SAMN08118512,simple,28377,Anolis carolinensis,GSM2871951,,,,,,,no,,,,,GEO,SRA635532,,public,D29692C551103FCFA66B1BD8CCEA2EF2,E36610E03774B327DDB9F4A224BB0FD5
SRR6337921,2017-12-06 17:56:12,2017-12-01 15:36:59,24763352,2501098552,0,101,1616,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/337/SRR6337921.sralite.1,SRX3436883,,RNA-Seq,cDNA,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2727827,SAMN08118511,simple,28377,Anolis carolinensis,GSM2871952,,,,,,,no,,,,,GEO,SRA635532,,public,90EB3EFBC61EA3835F96312C2A2715EE,E6AA75289E833AA863761193C3EBF142
SRR6337922,2017-12-06 17:56:12,2017-12-01 15:34:58,18294723,1847767023,0,101,1107,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/337/SRR6337922.sralite.1,SRX3436884,,RNA-Seq,cDNA,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2727828,SAMN08118510,simple,28377,Anolis carolinensis,GSM2871953,,,,,,,no,,,,,GEO,SRA635532,,public,7C9B5988F0CF6D10FE820B0A7D2C278C,591B5FF5793AC100CDF91C4FE3D4C6CD
SRR6337923,2017-12-06 17:56:12,2017-12-01 15:37:14,26611095,2687720595,0,101,1673,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/337/SRR6337923.sralite.1,SRX3436885,,RNA-Seq,cDNA,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2727829,SAMN08118509,simple,28377,Anolis carolinensis,GSM2871954,,,,,,,no,,,,,GEO,SRA635532,,public,D9239E5A2DBEE93184FBB5540C0E5EC8,2FFA528C34A6372FEA350A271A411C08
SRR6337924,2017-12-06 17:56:12,2017-12-01 15:37:18,28023350,2830358350,0,101,1837,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/337/SRR6337924.sralite.1,SRX3436886,,RNA-Seq,cDNA,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2727830,SAMN08118508,simple,28377,Anolis carolinensis,GSM2871955,,,,,,,no,,,,,GEO,SRA635532,,public,756BD679EBDD24539BA79EE98288DA24,D45DE771CB27D20CDDB2E9E10757EA02
SRR6396177,2019-07-02 15:53:50,2017-12-20 10:57:33,39686263,3016155988,0,76,997,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/396/SRR6396177.sralite.1,SRX3489483,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP127233,PRJNA423192,3,423192,SRS2773423,SAMN08213325,simple,28377,Anolis carolinensis,GSM2895532,,,,,,,no,,,,,GEO,SRA640465,,public,7FCBE006E182D371B8480446F330644D,F6174B1A8AF1B726E619FD414ABA1B46
SRR6396178,2019-07-02 15:53:50,2017-12-20 10:58:30,42739164,3248176464,0,76,1073,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/396/SRR6396178.sralite.1,SRX3489484,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP127233,PRJNA423192,3,423192,SRS2773424,SAMN08213324,simple,28377,Anolis carolinensis,GSM2895533,,,,,,,no,,,,,GEO,SRA640465,,public,E472EC3B0557CC3FED7A30D75E7FED30,01D50F60D6234848B77B24782997C8A1
SRR6396179,2019-07-02 15:53:50,2017-12-20 10:56:25,36580888,2780147488,0,76,918,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/396/SRR6396179.sralite.1,SRX3489485,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP127233,PRJNA423192,3,423192,SRS2773426,SAMN08213323,simple,28377,Anolis carolinensis,GSM2895534,,,,,,,no,,,,,GEO,SRA640465,,public,F5A651DC68C5202ED02C20A128DF7279,AA11D559986F1E28D56013025E8D5326
SRR6396180,2019-07-02 15:53:50,2017-12-20 10:56:35,38607168,2934144768,0,76,970,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/396/SRR6396180.sralite.1,SRX3489486,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP127233,PRJNA423192,3,423192,SRS2773425,SAMN08213322,simple,28377,Anolis carolinensis,GSM2895535,,,,,,,no,,,,,GEO,SRA640465,,public,B2EA7BD58C93EE6604F2E20388D1EAB0,CCE75D7AFA0199285BDEAE1675BA213E
SRR6396181,2019-07-02 15:53:50,2017-12-20 10:56:41,41792007,3176192532,0,76,1049,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/396/SRR6396181.sralite.1,SRX3489487,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP127233,PRJNA423192,3,423192,SRS2773427,SAMN08213320,simple,28377,Anolis carolinensis,GSM2895536,,,,,,,no,,,,,GEO,SRA640465,,public,16A16BBD52E26D2CEF0970E6C8E7C853,179B9F113B6141AC14AAAE304627A3A6
SRR6396182,2019-07-02 15:53:50,2017-12-20 10:58:02,41713227,3170205252,0,76,1047,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/396/SRR6396182.sralite.1,SRX3489488,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP127233,PRJNA423192,3,423192,SRS2773428,SAMN08213319,simple,28377,Anolis carolinensis,GSM2895537,,,,,,,no,,,,,GEO,SRA640465,,public,48EBBCB64497ED037D42F51EFE4E1606,3A4D8210F700CC1A8D54C3B8070FF9B6
SRR6396183,2019-07-02 15:53:50,2017-12-20 10:54:13,31851292,2420698192,0,76,1263,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/396/SRR6396183.sralite.1,SRX3489489,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP127233,PRJNA423192,3,423192,SRS2773430,SAMN08213318,simple,28377,Anolis carolinensis,GSM2895538,,,,,,,no,,,,,GEO,SRA640465,,public,A7D36F35512A33AA12490863BCF390EE,F5E76E4BDDB99856FB403AB81E702604
SRR6396184,2019-07-02 15:53:50,2017-12-20 10:52:32,33682965,2559905340,0,76,1337,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/396/SRR6396184.sralite.1,SRX3489490,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP127233,PRJNA423192,3,423192,SRS2773429,SAMN08213317,simple,28377,Anolis carolinensis,GSM2895539,,,,,,,no,,,,,GEO,SRA640465,,public,3693A19AC46E84B4074AF6FEE186B49C,4A14B0F1B981BC7015579D31CE5DA66D
SRR6396185,2019-07-02 15:53:50,2017-12-20 10:56:46,33499667,2545974692,0,76,1332,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/396/SRR6396185.sralite.1,SRX3489491,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP127233,PRJNA423192,3,423192,SRS2773431,SAMN08213316,simple,28377,Anolis carolinensis,GSM2895540,,,,,,,no,,,,,GEO,SRA640465,,public,15066D1E5FAF121E16DA04E023DADCFA,43BB0CCB26EA5430BCA036D9E5A008EA
SRR6396186,2019-07-02 15:53:50,2017-12-20 10:52:35,27225030,2069102280,0,76,1084,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/396/SRR6396186.sralite.1,SRX3489492,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP127233,PRJNA423192,3,423192,SRS2773432,SAMN08213315,simple,28377,Anolis carolinensis,GSM2895541,,,,,,,no,,,,,GEO,SRA640465,,public,325D26FB9CEFD90EE95A74BEC9EC3D47,9765AF9DA02A44F449C0293C3AF9C510
SRR6396187,2019-07-02 15:53:50,2017-12-20 10:53:18,32702024,2485353824,0,76,1300,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/396/SRR6396187.sralite.1,SRX3489493,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP127233,PRJNA423192,3,423192,SRS2773433,SAMN08213314,simple,28377,Anolis carolinensis,GSM2895542,,,,,,,no,,,,,GEO,SRA640465,,public,5C7345901E0C5C62B2E8E7B773AB67D9,774D7C3A2513D7A1E2AAD5A82765424E
SRR6396188,2019-07-02 15:53:50,2017-12-20 10:52:46,28571353,2171422828,0,76,1135,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/396/SRR6396188.sralite.1,SRX3489494,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP127233,PRJNA423192,3,423192,SRS2773434,SAMN08213313,simple,28377,Anolis carolinensis,GSM2895543,,,,,,,no,,,,,GEO,SRA640465,,public,92B37A3C0BABD09BFB05082D00961143,C0E2ADF0C5BC3CE8D69ADAA9DE812012
SRR6396189,2019-07-02 15:53:50,2017-12-20 11:00:13,39263364,2984015664,0,76,1137,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/396/SRR6396189.sralite.1,SRX3489495,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP127233,PRJNA423192,3,423192,SRS2773435,SAMN08213312,simple,28377,Anolis carolinensis,GSM2895544,,,,,,,no,,,,,GEO,SRA640465,,public,579E4015E3FE6728C4E1607339CE6568,D34E24725731EFA13A15C9DB7458EC81
