,arabidopsis,sorghum,Group Number,Species 1 Score,Species 2 Score,Total Score
20745,AT4G29480,LOC8082201,6767,0.9893868178393312,0.9833019139214622,0.9863443658803968
20746,AT4G29480,LOC8061052,6767,0.980847475870977,0.9740869731923187,0.9774672245316478
20747,AT4G29480,LOC8069804,6767,0.9273223063399233,0.7937949324216379,0.8605586193807806
20748,AT2G19680,LOC8082201,6767,0.9851960819489792,0.9773780234527271,0.9812870527008531
20749,AT2G19680,LOC8061052,6767,0.9760180833124035,0.97433619835767,0.9751771408350367
20750,AT2G19680,LOC8069804,6767,0.8847978185210434,0.7997443844457934,0.8422711014834184
20751,AT4G26210,LOC8082201,6767,0.9496928308596351,0.968648752276576,0.9591707915681056
20752,AT4G26210,LOC8061052,6767,0.9468304370532492,0.9582771511646484,0.9525537941089488
20753,AT4G26210,LOC8069804,6767,0.8289779499998007,0.7773780234527271,0.8031779867262638
20754,AT3G54780,LOC8085504,6768,0.660507337375767,0.5099402498642043,0.5852237936199856
20755,AT3G54780,LOC8072483,6768,0.7779771088227907,0.7899543087196856,0.7839657087712382
20756,AT3G54780,LOC8075916,6768,0.6787269922141294,0.5523149183627823,0.6155209552884559
20757,AT3G54780,LOC8084677,6768,0.6054895769796562,0.7208039109179794,0.6631467439488178
20758,AT5G60710,LOC8085504,6768,0.7171612069893437,0.5904399782726779,0.6538005926310109
20759,AT5G60710,LOC8072483,6768,0.7049262674464497,0.6386490717960188,0.6717876696212343
20760,AT5G60710,LOC8075916,6768,0.7243873560331527,0.5304086653672876,0.6273980107002202
20761,AT5G60710,LOC8084677,6768,0.891048042768469,0.6724606192286801,0.7817543309985746
20762,AT2G38970,LOC8085504,6768,0.5341035484912633,0.36612454867878713,0.45011404858502524
20763,AT2G38970,LOC8072483,6768,0.8094865630942557,0.8743457839409529,0.8419161735176043
20764,AT2G38970,LOC8075916,6768,0.7180079652685587,0.5784324376138288,0.6482202014411937
20765,AT2G38970,LOC8084677,6768,0.5641060600624305,0.6141163689810525,0.5891112145217414
20766,AT3G60640,LOC110436610,6769,0.8755408847906426,0.9650254017956993,0.920283143293171
20767,AT3G60640,LOC8071141,6769,0.7864733952854221,0.7876345975652618,0.787053996425342
20768,AT4G04620,LOC110436610,6769,0.9096408453230956,0.9628526695849443,0.93624675745402
20769,AT4G04620,LOC8071141,6769,0.8448997165512541,0.8636674441639774,0.8542835803576158
20770,AT4G21980,LOC110436610,6769,0.9783789602095369,0.9796913442182957,0.9790351522139162
20771,AT4G21980,LOC8071141,6769,0.9742886871658714,0.8830111512285522,0.9286499191972117
20772,AT4G16520,LOC110436610,6769,0.7598005094901511,0.9378534683835511,0.8488269889368512
20773,AT4G16520,LOC8071141,6769,0.8382045854113594,0.9441480014058855,0.8911762934086225
20774,AT1G62040,LOC110436610,6769,0.8951598435649959,0.9502380419848547,0.9226989427749253
20775,AT1G62040,LOC8071141,6769,0.858691830217789,0.8678275873086878,0.8632597087632384
20776,AT2G05630,LOC110436610,6769,0.9026012701374189,0.9398536600952168,0.9212274651163178
20777,AT2G05630,LOC8071141,6769,0.8685874206164114,0.78815221906253,0.8283698198394707
20778,AT2G27050,LOC8083691,6770,0.5898604284022819,0.6775857110905199,0.6337230697464009
20779,AT2G27050,LOC8078580,6770,0.4040543934555631,0.7070645748793815,0.5555594841674723
20780,AT3G20770,LOC8083691,6770,0.9506583904416777,0.9086557817043167,0.9296570860729971
20781,AT3G20770,LOC8078580,6770,0.8143661870761724,0.8063009234111895,0.810333555243681
20782,AT4G28070,LOC110436392,6771,0.39054931649384667,0.38119308559925874,0.3858712010465527
20783,AT4G28070,LOC8073279,6771,0.776147249829572,0.8473336102501837,0.8117404300398778
20784,AT4G30490,LOC110436392,6771,0.8674249219618959,0.7490494296577946,0.8082371758098452
20785,AT4G30490,LOC8073279,6771,0.6934878547594274,0.7989008531169122,0.7461943539381698
20786,AT5G26360,LOC8054213,6773,0.9910516307272792,0.9909767709365115,0.9910142008318954
20787,AT1G74520,LOC8065520,6775,0.7118151483620968,0.7951688660254977,0.7534920071937973
20788,AT1G74520,LOC8075708,6775,0.7418750672742277,0.8121033964916765,0.7769892318829521
20789,AT1G69700,LOC8065520,6775,0.695116788059273,0.6709013643480206,0.6830090762036468
20790,AT1G69700,LOC8075708,6775,0.8635642782820854,0.7049749177237434,0.7842695980029144
20791,AT4G34070,LOC8079841,6776,0.8524057263822612,0.8208710100009585,0.8366383681916099
20792,AT5G06260,LOC8079841,6776,0.8623084926985038,0.8170687286321372,0.8396886106653205
20793,AT1G80360,LOC110433996,6778,0.9244160597036346,0.8605105920695275,0.8924633258865811
20794,AT1G05620,LOC110437049,6779,0.8557497039933981,0.6670607406460684,0.7614052223197332
20795,AT1G05620,LOC8072390,6779,0.8357073660794374,0.5464868837268748,0.6910971249031561
20796,AT1G05620,LOC8061693,6779,0.8414983315991533,0.6949036648880085,0.7682009982435809
20797,AT2G36310,LOC110437049,6779,0.9068494133687345,0.7905550052720708,0.8487022093204026
20798,AT2G36310,LOC8072390,6779,0.883699903125112,0.7191360194267821,0.8014179612759471
20799,AT2G36310,LOC8061693,6779,0.870539270209178,0.8521264018915551,0.8613328360503665
20800,AT4G12650,LOC110434915,6780,0.9575257436044634,0.9630699428060198,0.9602978432052416
20801,AT4G12650,LOC8056391,6780,0.9861648308277422,0.9814742627088858,0.983819546768314
20802,AT4G12650,LOC110434659,6780,0.981170392163898,0.9217369076908329,0.9514536499273655
20803,AT4G12650,LOC8055222,6780,0.9890782533816511,0.934370706457488,0.9617244799195696
20804,AT5G35160,LOC110434915,6780,0.9495820027986078,0.9647122727417963,0.9571471377702021
20805,AT5G35160,LOC8056391,6780,0.9836460837429587,0.9826884365913666,0.9831672601671626
20806,AT5G35160,LOC110434659,6780,0.97981414373363,0.9130971019586542,0.946455622846142
20807,AT5G35160,LOC8055222,6780,0.9920777869470059,0.9385436303799086,0.9653107086634573
20808,AT5G64300,LOC8055385,6781,0.809723368375731,0.8137393360385979,0.8117313522071645
20809,AT5G64300,LOC8072551,6781,0.6152631767787305,0.4558775601495351,0.5355703684641329
20810,AT5G64300,LOC8072615,6781,0.7745254924473467,0.7211553823050133,0.74784043737618
20811,AT5G59750,LOC8055385,6781,0.39217824979369237,0.7388439786561012,0.5655111142248967
20812,AT5G59750,LOC8072551,6781,0.9598435649958739,0.9809822027670384,0.9704128838814561
20813,AT5G59750,LOC8072615,6781,0.6506045710595242,0.411215132440809,0.5309098517501666
20814,AT2G24260,LOC8068362,6782,0.665422840945786,0.6305751704991248,0.6479990057224554
20815,AT2G24260,LOC8081987,6782,0.9026945570664848,0.7264452041906749,0.8145698806285799
20816,AT4G30980,LOC8068362,6782,0.76610096516092,0.751729842760932,0.758915403960926
20817,AT4G30980,LOC8081987,6782,0.6213268271680241,0.546477653165195,0.5839022401666096
20818,AT5G58010,LOC8068362,6782,0.22546733163503282,0.5159741970298893,0.3707207643324611
20819,AT5G58010,LOC8081987,6782,0.22944278999677084,0.617474873346043,0.4234588316714069
20820,AT5G18190,LOC110433807,6783,0.9618743496824657,0.9600664600440937,0.9609704048632797
20821,AT5G18190,LOC110432526,6783,0.9571669477234401,0.9367734926670288,0.9469702201952345
20822,AT5G18190,LOC8081272,6783,0.9152667647375409,0.7547688276831646,0.8350177962103527
20823,AT3G03940,LOC110433807,6783,0.9062107567005131,0.9281464677125604,0.9171786122065367
20824,AT3G03940,LOC110432526,6783,0.9025223350435937,0.9429913410231012,0.9227568380333475
20825,AT3G03940,LOC8081272,6783,0.8414409242581895,0.7156724286672844,0.778556676462737
20826,AT3G61760,LOC8063568,6784,0.9354167414158086,0.9444355689043679,0.9399261551600882
20827,AT5G42080,LOC8063568,6784,0.9677729539664884,0.991551905933476,0.9796624299499822
20828,AT3G42150,LOC8058994,6785,0.7774389150012558,0.8558200466498386,0.8166294808255472
20829,AT1G21930,LOC8058994,6785,0.9195794912274406,0.9691408122184235,0.9443601517229321
20830,AT5G48020,LOC110433978,6786,0.8638297872340426,0.7818995785893571,0.8228646829116999
20831,AT5G48020,LOC110434691,6786,0.8799684259624699,0.9301594402019363,0.9050639330822031
20832,AT1G12370,LOC8155292,6787,0.7598579168311148,0.7219350097453431,0.7408964632882289
20833,AT5G48520,LOC8065430,6788,0.9008503462380252,0.9666102182317794,0.9337302822349023
20834,AT1G67350,LOC8054158,6789,0.9972516235513617,0.9954244815797041,0.9963380525655329
20835,AT5G48970,LOC110433926,6790,0.8073122600552545,0.701639134741349,0.7544756973983018
20836,AT3G51830,LOC8081436,6791,0.8616052527716982,0.9271942997731413,0.8943997762724197
20837,AT3G47470,LOC110437218,6792,0.9987944458397618,0.9994823785027319,0.9991384121712469
20838,AT3G21160,LOC8072301,6793,0.9709949409780775,0.9319104067482507,0.9514526738631641
20839,AT1G51590,LOC8072301,6793,0.9603387033116859,0.9350928203981211,0.9477157618549035
20840,AT1G68930,LOC8084173,6794,0.9796347457931184,0.9356168322842445,0.9576257890386815
20841,AT1G68930,LOC8068591,6794,0.9861217753220193,0.9562322267309966,0.971177001026508
20842,AT2G22070,LOC8084173,6794,0.9687560546804923,0.9408143485531095,0.9547852016168009
20843,AT2G22070,LOC8068591,6794,0.9698324423235621,0.9520081796977347,0.9609203110106483
20844,AT3G26782,LOC8084173,6794,0.9282982311363065,0.9260454498656243,0.9271718405009655
20845,AT3G26782,LOC8068591,6794,0.9331850310358437,0.9355081956737067,0.9343466133547752
20846,AT5G63030,LOC8072478,6795,0.791417602525923,0.6984695018691888,0.7449435521975558
20847,AT5G40370,LOC8072478,6795,0.8523196153708156,0.6993144532844824,0.7758170343276489
20848,AT3G61070,LOC8069035,6796,0.8542068817049979,0.9280697830462984,0.8911383323756481
20849,AT3G61070,LOC8077994,6796,0.5330989200243981,0.3657858580694635,0.4494423890469308
20850,AT1G01820,LOC8069035,6796,0.8159233611998133,0.940141227593699,0.8780322943967562
20851,AT1G01820,LOC8077994,6796,0.6217215026371498,0.5106879253602582,0.566204713998704
20852,AT2G45740,LOC8069035,6796,0.11631444871012882,0.6858357031025337,0.4010750759063313
20853,AT2G45740,LOC8077994,6796,0.924774855584658,0.9825158960922772,0.9536453758384675
20854,AT3G12180,LOC8064122,6798,0.749983854185354,0.7729622647538104,0.7614730594695822
20855,AT3G12180,LOC8069084,6798,0.9113702414696279,0.9270792727737482,0.919224757121688
20856,AT1G12390,LOC8064122,6798,0.8803989810196978,0.8680129085854874,0.8742059448025926
20857,AT1G12390,LOC8069084,6798,0.8942628538624376,0.9094098475892258,0.9018363507258318
20858,AT1G12340,LOC8064122,6798,0.34023895805676146,0.5264721858325079,0.4333555719446347
20859,AT1G12340,LOC8069084,6798,0.4005453697391554,0.6936319775058312,0.5470886736224932
20860,AT1G62880,LOC8064122,6798,0.8980230346955617,0.8594370067418602,0.878730020718711
20861,AT1G62880,LOC8069084,6798,0.9061964048652721,0.8815285810141548,0.8938624929397134
20862,AT5G47030,LOC8077470,6799,0.9879444583976176,0.9930408665367287,0.9904926624671732
20863,AT5G49190,LOC8077078,6800,0.6552043342542427,0.7188484519282998,0.6870263930912712
20864,AT5G49190,LOC110431014,6800,0.6414265724229486,0.7515800236444388,0.6965032980336937
20865,AT5G49190,LOC8082319,6800,0.537117433891859,0.5825350672588426,0.5598262505753508
20866,AT4G02280,LOC8077078,6800,0.3692798966667863,0.48384829216857844,0.4265640944176824
20867,AT4G02280,LOC110431014,6800,0.5845717771159987,0.5656644406812154,0.575118108898607
20868,AT4G02280,LOC8082319,6800,0.8304832980517384,0.7340064542927437,0.782244876172241
20869,AT5G20830,LOC8077078,6800,0.46332747300060995,0.5583346646643449,0.5108310688324774
20870,AT5G20830,LOC110431014,6800,0.6641383516917226,0.6367383455283254,0.650438348610024
20871,AT5G20830,LOC8082319,6800,0.7569660220300671,0.5712432501517718,0.6641046360909195
20872,AT3G43190,LOC8077078,6800,0.7612931003552079,0.782074959261271,0.7716840298082395
20873,AT3G43190,LOC110431014,6800,0.6033750732541591,0.7435281336869348,0.6734516034705469
20874,AT3G43190,LOC8082319,6800,0.39258647977387884,0.49348499856216255,0.4430357391680207
20875,AT3G03500,LOC8060425,6801,0.6116680420508772,0.6994919640860147,0.655580003068446
20876,AT5G17570,LOC8060425,6801,0.8710918158659539,0.804383806754641,0.8377378113102975
20877,AT4G14050,LOC8058461,6802,0.9497757525743604,0.983020736811835,0.9663982446930977
20878,AT4G13720,LOC8059277,6803,0.9057730257256646,0.9285490622104354,0.91716104396805
20879,AT1G01720,LOC110433924,6804,0.910401492590865,0.8750678978815861,0.8927346952362256
20880,AT1G01720,LOC8067141,6804,0.9349790104409601,0.632335367607119,0.7836571890240396
20881,AT1G01720,LOC8069118,6804,0.841771016468731,0.7742382123952242,0.8080046144319776
20882,AT1G01720,LOC8084562,6804,0.9371820171504431,0.7338225531023563,0.8355022851263998
20883,AT1G01720,LOC8083036,6804,0.9217394424312009,0.6836509001572746,0.8026951712942377
20884,AT1G01720,LOC8076977,6804,0.9162713932044061,0.7887784771703359,0.8525249351873709
20885,AT1G01720,LOC8078572,6804,0.9049334433640702,0.6590763047931466,0.7820048740786084
20886,AT1G01720,LOC8085389,6804,0.8938753543109326,0.8235649139250123,0.8587201341179724
20887,AT1G69490,LOC110433924,6804,0.7790965519715833,0.8645365370482795,0.8218165445099315
20888,AT1G69490,LOC8067141,6804,0.6969897025582146,0.7484167811611336,0.7227032418596742
20889,AT1G69490,LOC8069118,6804,0.6058268451078181,0.7274179633830719,0.6666224042454449
20890,AT1G69490,LOC8084562,6804,0.7243012450217071,0.8185023058653119,0.7714017754435095
20891,AT1G69490,LOC8083036,6804,0.6474184636360375,0.7296759007785624,0.6885471822072999
20892,AT1G69490,LOC8076977,6804,0.6612608087259159,0.7642010416333834,0.7127309251796496
20893,AT1G69490,LOC8078572,6804,0.7183595852319616,0.8088031156695884,0.763581350450775
20894,AT1G69490,LOC8085389,6804,0.5762333608410176,0.7794570299602731,0.6778451954006454
20895,AT3G04070,LOC110433924,6804,0.8947795199311113,0.7988369492283606,0.8468082345797359
20896,AT3G04070,LOC8067141,6804,0.9427002978005813,0.6973959165415216,0.8200481071710515
20897,AT3G04070,LOC8069118,6804,0.6107567005130782,0.7408377799789118,0.675797240245995
20898,AT3G04070,LOC8084562,6804,0.9271213806465501,0.875909299080849,0.9015153398636996
20899,AT3G04070,LOC8083036,6804,0.9283986939829931,0.6999463917379373,0.8141725428604651
20900,AT3G04070,LOC8076977,6804,0.9041584442610598,0.7192574368150302,0.811707940538045
20901,AT3G04070,LOC8078572,6804,0.9210433784220158,0.884010892062782,0.9025271352423989
20902,AT3G04070,LOC8085389,6804,0.8416346740339421,0.7781647513251182,0.8098997126795302
20903,AT4G27410,LOC110433924,6804,0.8308349180151412,0.9171741700482474,0.8740045440316944
20904,AT4G27410,LOC8067141,6804,0.8098238312224175,0.7232833817937822,0.7665536065080998
20905,AT4G27410,LOC8069118,6804,0.6861684187865523,0.7624798969017265,0.7243241578441394
20906,AT4G27410,LOC8084562,6804,0.8033726812816189,0.8444188828890238,0.8238957820853213
20907,AT4G27410,LOC8083036,6804,0.7901976965304438,0.7340497669283176,0.7621237317293807
20908,AT4G27410,LOC8076977,6804,0.8153062322844534,0.7998530210563313,0.8075796266703923
20909,AT4G27410,LOC8078572,6804,0.8352265795988661,0.782211997600054,0.8087192885994601
20910,AT4G27410,LOC8085389,6804,0.7516701948261634,0.8187437205553958,0.7852069576907796
20911,AT3G15510,LOC110433924,6804,0.7962398191668759,0.585429913410231,0.6908348662885535
20912,AT3G15510,LOC8067141,6804,0.7255570306052886,0.7470684091126945,0.7363127198589916
20913,AT3G15510,LOC8069118,6804,0.6770478274909404,0.45374601044473556,0.565396918967838
20914,AT3G15510,LOC8084562,6804,0.7813928456101324,0.6608869149687758,0.7211398802894542
20915,AT3G15510,LOC8083036,6804,0.72172509059596,0.7063580818892831,0.7140415862426215
20916,AT3G15510,LOC8076977,6804,0.7386961357683614,0.2898680384701409,0.5142820871192512
20917,AT3G15510,LOC8078572,6804,0.8255175630583761,0.8481892123135693,0.8368533876859727
20918,AT3G15510,LOC8085389,6804,0.6294284381615298,0.6177801919246787,0.6236043150431043
20919,AT5G63790,LOC110433924,6804,0.9411000681712175,0.8891267533629421,0.9151134107670797
20920,AT5G63790,LOC8067141,6804,0.9172688457536508,0.6602038534044797,0.7887363495790652
20921,AT5G63790,LOC8069118,6804,0.9085357540095439,0.848352522250979,0.8784441381302615
20922,AT5G63790,LOC8084562,6804,0.9359979907430663,0.8131627809552211,0.8745803858491437
20923,AT5G63790,LOC8083036,6804,0.9172616698360303,0.7166679092422774,0.8169647895391539
20924,AT5G63790,LOC8076977,6804,0.9367873416813175,0.8548742690992747,0.8958308053902961
20925,AT5G63790,LOC8078572,6804,0.9225790247927954,0.7267505227693105,0.824664773781053
20926,AT5G63790,LOC8085389,6804,0.9106454737899609,0.8896983381438761,0.9001719059669184
20927,AT5G08790,LOC110433924,6804,0.9091313551720427,0.8507460778988402,0.8799387165354414
20928,AT5G08790,LOC8067141,6804,0.898891320727638,0.6592772470204813,0.7790842838740597
20929,AT5G08790,LOC8069118,6804,0.9233396720605648,0.8351883212093456,0.8792639966349551
20930,AT5G08790,LOC8084562,6804,0.8998098381830576,0.7941833260553904,0.846996582119224
20931,AT5G08790,LOC8083036,6804,0.9231172186143304,0.6941382383118013,0.8086277284630659
20932,AT5G08790,LOC8076977,6804,0.9212084245272865,0.8566571875898649,0.8889328060585757
20933,AT5G08790,LOC8078572,6804,0.8717304725341753,0.7173992537445903,0.7945648631393829
20934,AT5G08790,LOC8085389,6804,0.9260162893329985,0.8995608382770092,0.9127885638050038
20935,AT1G77450,LOC110433924,6804,0.850862904093861,0.8933508003962042,0.8721068522450326
20936,AT1G77450,LOC8067141,6804,0.87796634494636,0.6056171518036872,0.7417917483750236
20937,AT1G77450,LOC8069118,6804,0.7474794589358115,0.7804368895847312,0.7639581742602713
20938,AT1G77450,LOC8084562,6804,0.8500448494851278,0.8084835962268303,0.829264222855979
20939,AT1G77450,LOC8083036,6804,0.8587133579706505,0.6995416671104436,0.779127512540547
20940,AT1G77450,LOC8076977,6804,0.8603494671881167,0.8380355944659232,0.84919253082702
20941,AT1G77450,LOC8078572,6804,0.8482723978328729,0.7172856468316098,0.7827790223322413
20942,AT1G77450,LOC8085389,6804,0.7958379677801298,0.842885189563785,0.8193615786719575
20943,AT3G10220,LOC8064300,6805,0.8762943561407915,0.8989423906444708,0.8876183733926312
20944,AT1G01090,LOC8065978,6806,0.8704101036920097,0.8308527973927213,0.8506314505423656
20945,AT1G45050,LOC8065249,6807,0.8630763158838937,0.8617950602294149,0.8624356880566543
20946,AT1G45050,LOC8054171,6807,0.867087653833734,0.892238872735406,0.87966326328457
20947,AT1G75440,LOC8065249,6807,0.9380503031825195,0.9399239543726235,0.9389871287775715
20948,AT1G75440,LOC8054171,6807,0.9561407915037134,0.9157938460555324,0.9359673187796229
20949,AT5G42990,LOC8065249,6807,0.7988662050159664,0.8091190848963159,0.8039926449561412
20950,AT5G42990,LOC8054171,6807,0.8763661153169962,0.8099945681694731,0.8431803417432346
20951,AT1G65290,LOC8069105,6808,0.9888557999354168,0.9754161740741923,0.9821359870048045
20952,AT1G65290,LOC8082287,6808,0.9481826988626171,0.9699779531584497,0.9590803260105334
20953,AT1G65290,LOC8077935,6808,0.9908722327867675,0.976425855513308,0.9836490441500377
20954,AT2G44620,LOC8069105,6808,0.9784937748914642,0.9774419273412788,0.9779678511163714
20955,AT2G44620,LOC8082287,6808,0.9460801549998207,0.9307409655877561,0.9384105602937884
20956,AT2G44620,LOC8077935,6808,0.9741092892253598,0.9765600536792665,0.9753346714523131
20957,AT5G54270,LOC8081748,6809,0.9994331025079832,0.9996676997795315,0.9995504011437574
20958,AT5G08490,LOC8075845,6810,0.9890726721123908,0.9686679234431416,0.9788702977777661
20959,AT3G15730,LOC8071513,6811,0.485099207061103,0.562680839129061,0.523890023095082
20960,AT3G15730,LOC110433400,6811,0.9284417494887158,0.8329807968814902,0.880711273185103
20961,AT1G52570,LOC8071513,6811,0.555193570377812,0.48231104862730895,0.5187523095025605
20962,AT1G52570,LOC110433400,6811,0.6739191274084173,0.6293191040674825,0.6516191157379498
20963,AT1G02360,LOC8054694,6812,0.8062302911429243,0.8970614861914347,0.8516458886671795
20964,AT4G01700,LOC8054694,6812,0.8513795701625345,0.8109190444238532,0.8311493072931939
20965,AT3G17030,LOC8079680,6813,0.8514226256682573,0.8355177812569895,0.8434702034626234
20966,AT5G62740,LOC110436877,6814,0.716902873955007,0.7015944020193629,0.709248637987185
20967,AT5G62740,LOC8055571,6814,0.7144558860464282,0.5162922963862351,0.6153740912163317
20968,AT1G69840,LOC110436877,6814,0.8816906461913817,0.872377544173563,0.8770340951824723
20969,AT1G69840,LOC8055571,6814,0.3788095152667647,0.544480301626354,0.46164490844655937
20970,AT2G29540,LOC8071688,6815,0.9683111477880234,0.9853021056331278,0.9768066267105756
20971,AT2G29540,LOC8082797,6815,0.6206379390764594,0.6730144529294607,0.64682619600296
20972,AT1G17470,LOC8079357,6816,0.8921029026586774,0.8504776815669234,0.8712902921128004
20973,AT1G17470,LOC8078024,6816,0.9622762010692116,0.9033581493433875,0.9328171752062996
20974,AT1G72660,LOC8079357,6816,0.7970865774460909,0.8447327219861328,0.8209096497161119
20975,AT1G72660,LOC8078024,6816,0.3876215421046966,0.6264242579160942,0.5070229000103954
20976,AT4G39520,LOC8079357,6816,0.8857378637293244,0.853743170271911,0.8697405170006177
20977,AT4G39520,LOC8078024,6816,0.9355817875210792,0.901958654184107,0.9187702208525932
20978,AT5G41760,LOC8080531,6817,0.9501776039611066,0.9266063839984663,0.9383919939797865
20979,AT5G41760,LOC110431299,6817,0.8654874242043701,0.8107614148320926,0.8381244195182314
20980,AT5G06850,LOC8064299,6818,0.7797136808869435,0.6312639124090701,0.7054887966480068
20981,AT5G06850,LOC8077438,6818,0.6912920239675648,0.7261654471674601,0.7087287355675125
20982,AT5G06850,LOC110430780,6818,0.6953535933407484,0.6900980924689267,0.6927258429048375
20983,AT5G06850,LOC8084707,6818,0.5815148362096803,0.5408058280346358,0.5611603321221581
20984,AT5G06850,LOC110436086,6818,0.7072369129202397,0.7072882384893121,0.7072625757047759
20985,AT5G06850,LOC8058500,6818,0.5992967600731943,0.5723360066460045,0.5858163833595994
20986,AT5G06850,LOC8067651,6818,0.6840084675827921,0.7432405661884526,0.7136245168856223
20987,AT4G11610,LOC8064299,6818,0.5100163850119,0.6007036528172739,0.555360018914587
20988,AT4G11610,LOC8077438,6818,0.46936879831286205,0.5129884653481165,0.49117863183048927
20989,AT4G11610,LOC110430780,6818,0.4883132208308915,0.6520305460587277,0.5701718834448096
20990,AT4G11610,LOC8084707,6818,0.5788653279593683,0.6981947151484168,0.6385300215538925
20991,AT4G11610,LOC110436086,6818,0.6050574272740682,0.8295235965108476,0.717290511892458
20992,AT4G11610,LOC8058500,6818,0.5993485861448977,0.8215420008307506,0.7104452934878241
20993,AT4G11610,LOC8067651,6818,0.6012382444516203,0.8454867878710419,0.7233625161613311
20994,AT3G57880,LOC8064299,6818,0.6609163646801335,0.3524441462262979,0.5066802554532157
20995,AT3G57880,LOC8077438,6818,0.8978723404255319,0.7973224270696871,0.8475973837476095
20996,AT3G57880,LOC110430780,6818,0.5415736787341682,0.48041665335335654,0.5109951660437624
20997,AT3G57880,LOC8084707,6818,0.562218793728248,0.4755599578234336,0.5188893757758408
20998,AT3G57880,LOC110436086,6818,0.4976642388145384,0.5461609738952615,0.5219126063549
20999,AT3G57880,LOC8058500,6818,0.3312188296078361,0.5607885739847269,0.4460037017962815
21000,AT3G57880,LOC8067651,6818,0.37690072117972084,0.5326389110777391,0.45476981612872996
21001,AT1G51570,LOC8064299,6818,0.39446019159700046,0.510648872983921,0.4525545322904607
21002,AT1G51570,LOC8077438,6818,0.5942951454917297,0.6008307505511711,0.5975629480214504
21003,AT1G51570,LOC110430780,6818,0.37375049334433635,0.5189443077611272,0.4463474005527318
21004,AT1G51570,LOC8084707,6818,0.4239819166875964,0.7844713550819566,0.6042266358847765
21005,AT1G51570,LOC110436086,6818,0.44115388755337087,0.8601143879605074,0.6506341377569391
21006,AT1G51570,LOC8058500,6818,0.5095762620645115,0.7668466626194204,0.6382114623419659
21007,AT1G51570,LOC8067651,6818,0.46689390405798137,0.8962456465475924,0.681569775302787
21008,AT5G12970,LOC8064299,6818,0.37787664597610415,0.5787704181799462,0.4783235320780252
21009,AT5G12970,LOC8077438,6818,0.22378099099422338,0.38995430871968556,0.30686764985695447
21010,AT5G12970,LOC110430780,6818,0.7085716335976463,0.6646643448253826,0.6866179892115145
21011,AT5G12970,LOC8084707,6818,0.9578343080621434,0.9485573697159472,0.9531958388890454
21012,AT5G12970,LOC110436086,6818,0.9495748268809874,0.9040419209508899,0.9268083739159386
21013,AT5G12970,LOC8058500,6818,0.9340461411502996,0.9368182253890148,0.9354321832696573
21014,AT5G12970,LOC8067651,6818,0.96995443292311,0.9728791896986931,0.9714168113109016
21015,AT5G48060,LOC8064299,6818,0.796534031789315,0.6171624543353462,0.7068482430623306
21016,AT5G48060,LOC8077438,6818,0.4051953643572172,0.5884781288941432,0.4968367466256802
21017,AT5G48060,LOC110430780,6818,0.9015894657529332,0.7544556986292617,0.8280225821910974
21018,AT5G48060,LOC8084707,6818,0.6699006135409565,0.8392242067929834,0.7545624101669699
21019,AT5G48060,LOC110436086,6818,0.7752430842093933,0.8364891203629741,0.8058661022861837
21020,AT5G48060,LOC8058500,6818,0.768397258799469,0.8821420583442503,0.8252696585718596
21021,AT5G48060,LOC8067651,6818,0.7809335868824226,0.9225357062977282,0.8517346465900755
21022,AT1G04150,LOC8064299,6818,0.25597933335725304,0.43161396370969174,0.34379664853347236
21023,AT1G04150,LOC8077438,6818,0.09886979297477665,0.3451768540115666,0.22202332349317164
21024,AT1G04150,LOC110430780,6818,0.5961393563201894,0.6734191775569544,0.6347792669385719
21025,AT1G04150,LOC8084707,6818,0.9461088586703025,0.9659392274019875,0.956024043036145
21026,AT1G04150,LOC110436086,6818,0.8970973413225216,0.9257053391698885,0.9114013402462051
21027,AT1G04150,LOC8058500,6818,0.9231172186143304,0.9683292328338179,0.9457232257240742
21028,AT1G04150,LOC8067651,6818,0.9466327006565964,0.966003131290539,0.9563179159735677
21029,AT3G25900,LOC8056874,6819,0.9622690251515913,0.7755951049621369,0.8689320650568642
21030,AT1G10780,LOC8083528,6821,0.9810053460586272,0.9801450618270121,0.9805752039428197
21031,AT1G10780,LOC8063698,6821,0.9762692404291198,0.9873917627887657,0.9818305016089428
21032,AT1G67730,LOC8070611,6822,0.7611639338380396,0.7924976834840399,0.7768308086610398
21033,AT1G24470,LOC8070611,6822,0.2538759921702765,0.575678180017254,0.4147770860937653
21034,AT4G18960,LOC110430121,6823,0.6106945092270342,0.6150174138096304,0.6128559615183322
21035,AT3G58780,LOC110430121,6823,0.6427230215397127,0.5570501965044573,0.599886609022085
21036,AT2G23070,LOC8085835,6824,0.8471529546840803,0.8636035402754257,0.855378247479753
21037,AT2G23070,LOC8081615,6824,0.895346417423128,0.895478799884973,0.8954126086540506
21038,AT3G50000,LOC8085835,6824,0.9006637723798931,0.878697638751318,0.8896807055656055
21039,AT3G50000,LOC8081615,6824,0.9069211725449392,0.8571300763651468,0.8820256244550431
21040,AT2G23080,LOC8085835,6824,0.8420078217502063,0.9445569862926159,0.8932824040214111
21041,AT2G23080,LOC8081615,6824,0.9257220767105593,0.83711537847078,0.8814187275906696
21042,AT5G10710,LOC110431602,6825,0.7537081554303756,0.7299996804805572,0.7418539179554664
21043,AT1G29900,LOC8078204,6826,0.9589896307990384,0.9019330926286865,0.9304613617138624
