,arabidopsis,potato,Group Number,Species 1 Score,Species 2 Score,Total Score
32035,AT5G49960,LOC102605921,8609,0.737609067194387,0.9219387601790919,0.8297739136867395
32036,AT5G49960,LOC102590579,8609,0.8249107972774429,0.9080381021064334,0.8664744496919381
32037,AT5G47940,LOC102602666,8610,0.8767653143833768,0.8794495026893837,0.8781074085363803
32038,AT5G51960,LOC102602216,8612,0.9512698269916944,0.9588028486432886,0.9550363378174915
32039,AT3G57470,LOC102606434,8613,0.730988576054691,0.6771898194056312,0.7040891977301611
32040,AT3G57470,LOC102606094,8613,0.8146502353752512,0.7860813125394392,0.8003657739573452
32041,AT2G41790,LOC102606434,8613,0.8976762315972535,0.9048889690195018,0.9012826003083776
32042,AT2G41790,LOC102606094,8613,0.9530808671404156,0.9185492352534632,0.9358150511969394
32043,AT5G59520,LOC102588995,8614,0.731886385929743,0.7043961657501727,0.7181412758399579
32044,AT1G55910,LOC102588995,8614,0.609235105394141,0.7382313170467862,0.6737332112204637
32045,AT5G53950,NAM,8615,0.7541736213140369,0.8048919739174855,0.7795327976157611
32046,AT3G15170,NAM,8615,0.8027585379748733,0.4794194537095466,0.6410889958422099
32047,AT5G03880,LOC102603338,8616,0.9675511978651314,0.9723849875296734,0.9699680926974024
32048,AT3G17000,LOC102583631,8617,0.9378189559533447,0.8230655969229844,0.8804422764381645
32049,AT3G14190,LOC102588162,8618,0.9971648359702692,0.9962198383364884,0.9966923371533788
32050,AT3G14190,LOC102601350,8618,0.7903944242884605,0.8123080621412903,0.8013512432148754
32051,AT3G14190,LOC102588737,8618,0.1410585722900196,0.6151867544096877,0.37812266334985367
32052,AT5G12360,LOC102588162,8618,0.7925759347545801,0.906523633522642,0.849549784138611
32053,AT5G12360,LOC102601350,8618,0.8509130161014662,0.8000060097959675,0.8254595129487168
32054,AT5G12360,LOC102588737,8618,0.5598692692872778,0.6413113374800926,0.6005903033836852
32055,AT5G27830,LOC102583600,8619,0.8905220233276363,0.8802668349409538,0.885394429134295
32056,AT1G55260,LOC102592056,8620,0.6590373768569324,0.7926860783076415,0.725861727582287
32057,AT1G55260,LOC102605660,8620,0.9586785670261428,0.8752486553081523,0.9169636111671475
32058,AT3G58550,LOC102592056,8620,0.20313233985987428,0.33809309173953545,0.27061271579970486
32059,AT3G58550,LOC102605660,8620,0.25060717819555633,0.3741278283602272,0.31236750327789176
32060,AT2G44300,LOC102592056,8620,0.723504542592426,0.4581207368009856,0.5908126396967058
32061,AT2G44300,LOC102605660,8620,0.4808311594854727,0.6344421406893236,0.5576366500873982
32062,AT2G44290,LOC102592056,8620,0.7000689634493719,0.838192253372998,0.7691306084111849
32063,AT2G44290,LOC102605660,8620,0.29769422206230695,0.36882718831695666,0.3332607051896318
32064,AT2G13440,LOC102599251,8621,0.9843782795118587,0.9753297875537126,0.9798540335327857
32065,AT4G37200,LOC102600342,8622,0.9575664897604269,0.9764776585834911,0.9670220741719591
32066,AT5G49480,LOC102593468,8623,0.9282420317231866,0.8980798701884071,0.9131609509557969
32067,AT5G24340,LOC102592583,8624,0.8807232166951515,0.9208209381291506,0.900772077412151
32068,AT3G58510,LOC102596159,8625,0.8590147221972355,0.9635565972535233,0.9112856597253793
32069,AT3G58510,LOC102604430,8625,0.9036970405684988,0.9596021515069563,0.9316495960377276
32070,AT3G58570,LOC102596159,8625,0.8768552667086444,0.9095585804861925,0.8932069235974185
32071,AT3G58570,LOC102604430,8625,0.8834217864531798,0.9792601941164097,0.9313409902847948
32072,AT2G42520,LOC102596159,8625,0.9086803993883242,0.9551008143273536,0.931890606857839
32073,AT2G42520,LOC102604430,8625,0.9289616503253275,0.977841882268097,0.9534017662967122
32074,AT5G52250,LOC102602733,8626,0.71518095409433,0.8250428197962679,0.770111886945299
32075,AT5G23730,LOC102602733,8626,0.9266648676201613,0.8750563418371946,0.900860604728678
32076,AT1G71695,LOC102585990,8627,0.7003028394950676,0.5975059346735179,0.6489043870842928
32077,AT1G71695,LOC102586327,8627,0.3589697460346017,0.384626941915322,0.3717983439749618
32078,AT1G71695,LOC102586652,8627,0.21541183172918352,0.3503711049009886,0.28289146831508605
32079,AT3G01680,LOC102602329,8628,0.9076549428802735,0.8542924967697346,0.880973719825004
32080,AT3G01680,LOC102598958,8628,0.9042127672333664,0.8677344070835461,0.8859735871584562
32081,AT2G01690,LOC102579235,8629,0.9512398428832718,0.9349980468163106,0.9431189448497912
32082,AT2G01690,LOC102606383,8629,0.9753530628766753,0.9846149223233871,0.9799839926000312
32083,AT3G57000,LOC102578568,8630,0.948865101496207,0.9719342528321163,0.9603996771641616
32084,AT5G11000,LOC102585370,8631,0.9024676921231748,0.7407434117611708,0.8216055519421728
32085,AT1G71810,LOC102601429,8632,0.9450091451530689,0.9869286937708465,0.9659689194619576
32086,AT2G43190,LOC102584232,8633,0.9007406074780366,0.8997566032633192,0.900248605370678
32087,AT2G43190,LOC102601211,8633,0.7873826871757968,0.7740436912166833,0.78071318919624
32088,AT1G09420,LOC102592547,8634,0.8890827861233546,0.8189789356651341,0.8540308608942444
32089,AT3G09630,LOC102604998,8635,0.9701538184762075,0.9828600619008985,0.976506940188553
32090,AT3G09630,LOC102590167,8635,0.962921651524692,0.9784007932930677,0.9706612224088799
32091,AT3G09630,LOC102577718,8635,0.9783154927888219,0.9868205174434328,0.9825680051161274
32092,AT5G02870,LOC102604998,8635,0.9728284009474978,0.9834129631299018,0.9781206820386998
32093,AT5G02870,LOC102590167,8635,0.9714851128901683,0.971717900177289,0.9716015065337287
32094,AT5G02870,LOC102577718,8635,0.9762765734160894,0.9864839688692568,0.9813802711426731
32095,AT5G38290,LOC102600992,8636,0.53556415099997,0.59362360647856,0.564593878739265
32096,AT5G38290,LOC102578257,8636,0.38831219453689547,0.7534120616605066,0.570862128098701
32097,AT5G38290,LOC102588394,8636,0.9845581841623939,0.9785570479882209,0.9815576160753074
32098,AT5G16140,LOC102600992,8636,0.5183772600521724,0.5927521860632832,0.5555647230577279
32099,AT5G16140,LOC102578257,8636,0.3928278012653294,0.7463685807866823,0.5695981910260058
32100,AT5G16140,LOC102588394,8636,0.9871668015951546,0.9832266594549115,0.9851967305250331
32101,AT5G19830,LOC102600992,8636,0.7865371353182813,0.6984765167222572,0.7425068260202692
32102,AT5G19830,LOC102578257,8636,0.7208239632994513,0.89681180323928,0.8088178832693657
32103,AT5G19830,LOC102588394,8636,0.7053881442835298,0.5386520027645061,0.622020073524018
32104,AT1G18440,LOC102600992,8636,0.5886300260861743,0.631659605156405,0.6101448156212896
32105,AT1G18440,LOC102578257,8636,0.42694971665017545,0.811009946212326,0.6189798314312507
32106,AT1G18440,LOC102588394,8636,0.9839824892806813,0.9700111181225397,0.9769968037016106
32107,AT1G79600,LOC102593860,8637,0.9965278402446702,0.9889660146038043,0.9927469274242373
32108,AT1G15980,LOC102593855,8638,0.9836886450181404,0.9869407133627813,0.9853146791904608
32109,AT2G03200,LOC102603034,8639,0.9890757898313893,0.9664412993178881,0.9777585445746387
32110,AT4G20740,LOC102591649,8640,0.9164043057179695,0.917239099732564,0.9168217027252668
32111,AT5G65200,LOC102582496,8641,0.8670444664327907,0.7607333286590476,0.8138888975459191
32112,AT5G65200,LOC102580324,8641,0.4424035261311505,0.4680128609633703,0.4552081935472604
32113,AT3G47820,LOC102582496,8641,0.7552457197685227,0.6806027157600222,0.7179242177642724
32114,AT3G47820,LOC102580324,8641,0.5125363557314623,0.596255897112293,0.5543961264218776
32115,AT5G62560,LOC102582496,8641,0.833696141045246,0.7505166755144219,0.7921064082798339
32116,AT5G62560,LOC102580324,8641,0.5200683637672033,0.5382613660266233,0.5291648648969134
32117,AT5G40140,LOC102582496,8641,0.663596293964199,0.5807132292303121,0.6221547615972556
32118,AT5G40140,LOC102580324,8641,0.7594854726994692,0.9535382673758226,0.856511870037646
32119,AT1G13270,LOC102585013,8642,0.9842343557914305,0.9859430872321884,0.9850887215118094
32120,AT1G13270,LOC102597467,8642,0.9694701808041738,0.9168364434027465,0.9431533121034601
32121,AT3G25740,LOC102585013,8642,0.940139725945249,0.8903572823702636,0.9152485041577563
32122,AT3G25740,LOC102597467,8642,0.9433300350814069,0.9303344451455873,0.9368322401134971
32123,AT4G37040,LOC102585013,8642,0.9895235525171658,0.9890561615433157,0.9892898570302407
32124,AT4G37040,LOC102597467,8642,0.9814158495997122,0.9803058986147419,0.9808608741072271
32125,AT5G35840,C-PHYA,8643,0.9328835717069952,0.9214159079299258,0.9271497398184605
32126,AT5G35840,LOC102595581,8643,0.9398878594344997,0.9244268157096066,0.9321573375720531
32127,AT1G09570,C-PHYA,8643,0.8339899853077869,0.8669791760569728,0.8504845806823799
32128,AT1G09570,LOC102595581,8643,0.766705646007616,0.8220499414044893,0.7943777937060527
32129,AT3G07260,LOC102596119,8644,0.742694371982849,0.8350070615102617,0.7888507167465554
32130,AT3G07260,LOC102595153,8644,0.7272225720368204,0.7516752306259202,0.7394489013313703
32131,AT3G07220,LOC102596119,8644,0.9240502533657162,0.8915291925839118,0.907789722974814
32132,AT3G07220,LOC102595153,8644,0.8976042697370393,0.9090357282370264,0.9033199989870329
32133,AT3G07310,LOC102582294,8645,0.6622290186201313,0.7179182066768833,0.6900736126485073
32134,AT5G48590,LOC102582294,8645,0.6512128571856916,0.5748249646924486,0.61301891093907
32135,AT4G04040,LOC102604450,8646,0.37600671644028666,0.6111902400913489,0.4935984782658178
32136,AT4G04040,PFP-BETA,8646,0.36753920422176245,0.538213287658884,0.4528762459403232
32137,AT1G12000,LOC102604450,8646,0.8741327096638781,0.8814868235223414,0.8778097665931097
32138,AT1G12000,PFP-BETA,8646,0.9302749542742346,0.969127678115328,0.9497013161947813
32139,AT3G23100,LOC102589344,8647,0.8325387544601361,0.7875116439796869,0.8100251992199115
32140,AT5G54080,LOC102579798,8648,0.9635293294553887,0.9317046786261607,0.9476170040407748
32141,AT3G52155,LOC102589126,8649,0.9580988742633071,0.9738754169295952,0.9659871455964512
32142,AT2G03140,LOC102586839,8650,0.9314323408593446,0.8945761591393971,0.9130042499993709
32143,AT1G21370,LOC102596858,8651,0.8878894186081376,0.8896962048138466,0.8887928117109921
32144,AT1G49880,LOC102581915,8652,0.9741956762915656,0.9322215210793594,0.9532085986854625
32145,AT3G54260,LOC102605360,8653,0.921311704796458,0.8738724120316115,0.8975920584140347
32146,AT2G31440,LOC102593469,8654,0.8628346976102667,0.9258030589861475,0.894318878298207
32147,AT5G53490,LOC102593902,8656,0.9915744655332673,0.99486162444785,0.9932180449905587
32148,AT3G56190,LOC102581624,8657,0.8921651524691913,0.9040295681961598,0.8980973603326755
32149,AT3G56190,LOC102602621,8657,0.8618871997841144,0.9025331290002705,0.8822101643921925
32150,AT3G56450,LOC102581624,8657,0.7334232856586009,0.7125694882658733,0.7229963869622371
32151,AT3G56450,LOC102602621,8657,0.6532817606668465,0.7897713272634393,0.7215265439651429
32152,AT4G16740,LOC102591240,8658,0.2878834217864532,0.2497671204062622,0.2688252710963577
32153,AT4G16740,LOC102589669,8658,0.196677760786783,0.5370834460170076,0.3668806034018953
32154,AT4G16740,LOC102590892,8658,0.3951905490090252,0.6213327724190431,0.5082616607140341
32155,AT4G16740,LOC102598478,8658,0.6367845042127672,0.49070585053637433,0.5637451773745707
32156,AT3G12670,LOC102578541,8660,0.9324518005457108,0.941704979115959,0.9370783898308348
32157,AT3G12670,LOC102597065,8660,0.9124284129411412,0.9190059797469875,0.9157171963440643
32158,AT3G12670,LOC102589647,8660,0.7165962040118737,0.7749691997956669,0.7457827019037704
32159,AT1G30820,LOC102578541,8660,0.6468171868909478,0.827464767571141,0.7371409772310444
32160,AT1G30820,LOC102597065,8660,0.7094419957422565,0.6002464016346645,0.6548441986884606
32161,AT1G30820,LOC102589647,8660,0.6363587298731672,0.7535923555395294,0.6949755427063483
32162,AT4G02120,LOC102578541,8660,0.8684657131720188,0.8280657471678837,0.8482657301699512
32163,AT4G02120,LOC102597065,8660,0.7650865041527991,0.622650921001232,0.6938687125770155
32164,AT4G02120,LOC102589647,8660,0.6133909028215047,0.7077856906758015,0.6605882967486532
32165,AT4G20320,LOC102578541,8660,0.7273425084705106,0.9494876648937769,0.8384150866821438
32166,AT4G20320,LOC102597065,8660,0.8054571077329016,0.731512365155203,0.7684847364440524
32167,AT4G20320,LOC102589647,8660,0.7204881412851188,0.8241233210132516,0.7723057311491852
32168,AT4G31850,LOC102586286,8661,0.9761986147341909,0.9907569338020975,0.9834777742681442
32169,AT4G36470,LOC102590256,8662,0.5376750322329166,0.5564710478079269,0.5470730400204218
32170,AT5G44710,LOC102599270,8663,0.9426883751611645,0.9163676793172871,0.9295280272392259
32171,AT5G44710,LOC102603378,8663,0.9273545021138797,0.9621322756092431,0.9447433888615614
32172,AT3G61750,LOC102603345,8664,0.7640430571796947,0.8726163646744193,0.818329710927057
32173,AT1G06790,LOC102590386,8665,0.88396749722647,0.8700622013882628,0.8770148493073664
32174,AT5G11860,LOC102591165,8666,0.8660130131030555,0.8275549145106524,0.846783963806854
32175,AT2G40520,LOC102605341,8667,0.46959311564870615,0.644075843625109,0.5568344796369076
32176,AT2G40520,LOC102604253,8667,0.622889868369764,0.6389314582769915,0.6309106633233778
32177,AT2G40520,LOC102589320,8667,0.32139366135947944,0.6838907419093122,0.5026422016343959
32178,AT2G40520,LOC102602843,8667,0.3736739528050133,0.6041888277892965,0.48893139029715493
32179,AT3G61690,LOC102605341,8667,0.9905669994902702,0.9900597974698758,0.9903133984800729
32180,AT3G61690,LOC102604253,8667,0.9844382477287038,0.9826016406742991,0.9835199442015015
32181,AT3G61690,LOC102589320,8667,0.9776258582951036,0.9168604825866162,0.9472431704408599
32182,AT3G61690,LOC102602843,8667,0.9424305118287307,0.8836803990504523,0.9130554554395915
32183,AT3G56320,LOC102605341,8667,0.9087283739618003,0.9088854833378407,0.9088069286498205
32184,AT3G56320,LOC102604253,8667,0.9199964019069893,0.9182667748429941,0.9191315883749918
32185,AT3G56320,LOC102589320,8667,0.9251176876255585,0.8840770455843024,0.9045973666049305
32186,AT3G56320,LOC102602843,8667,0.8833318341279122,0.8600258421226599,0.871678838125286
32187,AT3G51620,LOC102605341,8667,0.9667116428293004,0.9743441810150546,0.9705279119221775
32188,AT3G51620,LOC102604253,8667,0.9547659740337622,0.9756122479641817,0.9651891109989719
32189,AT3G51620,LOC102589320,8667,0.950520224281131,0.9077736710838666,0.9291469476824988
32190,AT3G51620,LOC102602843,8667,0.9012683277862733,0.9226539258992157,0.9119611268427446
32191,AT3G26890,LOC102593551,8668,0.8539534046955114,0.9557318429039334,0.9048426237997225
32192,AT5G41110,LOC102593551,8668,0.9422146262480885,0.9464887767060308,0.9443517014770597
32193,AT1G64150,LOC102604818,8669,0.985799526251087,0.9873613990805012,0.9865804626657941
32194,AT5G49620,LOC102587827,8670,0.9161477750125767,0.7756977206179406,0.8459227478152587
32195,AT5G49620,LOC102591265,8670,0.9209185798193624,0.8571651792421647,0.8890418795307635
32196,AT5G49620,LOC102606117,8670,0.8814395037296899,0.6508128249045946,0.7661261643171422
32197,AT3G06490,LOC102587827,8670,0.8620364540127066,0.7984147493748143,0.8302256016937604
32198,AT3G06490,LOC102591265,8670,0.9092047881289583,0.783148532107335,0.8461766601181466
32199,AT3G06490,LOC102606117,8670,0.8221176109995036,0.6579584723098651,0.7400380416546843
32200,AT4G17330,LOC102589471,8671,0.9922820904920392,0.9975419934493223,0.9949120419706807
32201,AT4G38930,LOC102577706,8673,0.9145572846391413,0.8558971122930377,0.8852271984660895
32202,AT4G38930,LOC102601939,8673,0.9001769062396929,0.8742570389735269,0.8872169726066099
32203,AT2G29070,LOC102577706,8673,0.9113070072861383,0.9129781543916584,0.9121425808388983
32204,AT2G29070,LOC102601939,8673,0.891475517975473,0.8890711860332342,0.8902733520043535
32205,AT2G21270,LOC102577706,8673,0.8608917273844862,0.8392860362390696,0.8500888818117779
32206,AT2G21270,LOC102601939,8673,0.8399748133489251,0.8803509720844978,0.8601628927167114
32207,AT5G54380,LOC102578293,8674,0.6232496776708345,0.5376483668379459,0.5804490222543902
32208,AT5G54380,LOC102596871,8674,0.7590956792899762,0.518519186273626,0.6388074327818012
32209,AT5G54380,LOC102588300,8674,0.7802884471230248,0.9206406442501277,0.8504645456865763
32210,AT5G54380,LOC102593317,8674,0.8026985697580282,0.9027795306349349,0.8527390501964816
32211,AT5G54380,LOC102598368,8674,0.743449971515097,0.6199705519997596,0.6817102617574282
32212,AT5G54380,LOC102604283,8674,0.8829540343617883,0.9085609543555996,0.8957574943586939
32213,AT5G54380,LOC102606389,8674,0.6660909717849539,0.8748459989783347,0.7704684853816444
32214,AT3G46290,LOC102578293,8674,0.6393031693202603,0.39105742360046875,0.5151802964603646
32215,AT3G46290,LOC102596871,8674,0.7876225600431771,0.5246071095886295,0.6561148348159034
32216,AT3G46290,LOC102588300,8674,0.7581661719288777,0.7973016016106254,0.7777338867697515
32217,AT3G46290,LOC102593317,8674,0.728469910947198,0.8013281649088014,0.7648990379279997
32218,AT3G46290,LOC102598368,8674,0.6393751311804743,0.6319600949547762,0.6356676130676253
32219,AT3G46290,LOC102604283,8674,0.9397559293574406,0.9164397968688963,0.9280978631131684
32220,AT3G46290,LOC102606389,8674,0.8827321519594615,0.8574716788365034,0.8701019153979825
32221,AT2G39360,LOC102578293,8674,0.3847980570297742,0.3846449713032243,0.38472151416649925
32222,AT2G39360,LOC102596871,8674,0.8850109441995743,0.9008143273535864,0.8929126357765803
32223,AT2G39360,LOC102588300,8674,0.48285208839315163,0.6201087773070104,0.5514804328500811
32224,AT2G39360,LOC102593317,8674,0.4341818836016911,0.5651612127768262,0.49967154818925863
32225,AT2G39360,LOC102598368,8674,0.30615573745914665,0.5191141560744013,0.4126349467667739
32226,AT2G39360,LOC102604283,8674,0.8376660370003898,0.8527299498182037,0.8451979934092968
32227,AT2G39360,LOC102606389,8674,0.7532727654343199,0.9044682833017819,0.8288705243680509
32228,AT5G59700,LOC102578293,8674,0.451110911217055,0.41049310375912734,0.43080200748809117
32229,AT5G59700,LOC102596871,8674,0.7120146322449102,0.7791760569728657,0.745595344608888
32230,AT5G59700,LOC102588300,8674,0.3550238373661959,0.5130923405150395,0.4340580889406177
32231,AT5G59700,LOC102593317,8674,0.3359479475877785,0.48645692478740343,0.411202436187591
32232,AT5G59700,LOC102598368,8674,0.27828850709124164,0.520616605066258,0.3994525560787498
32233,AT5G59700,LOC102604283,8674,0.6756738928367966,0.8452717930226269,0.7604728429297117
32234,AT5G59700,LOC102606389,8674,0.9371293214596265,0.8752246161242825,0.9061769687919545
32235,AT4G39110,LOC102578293,8674,0.7559893256574016,0.5672766609573605,0.661632993307381
32236,AT4G39110,LOC102596871,8674,0.397919102875476,0.26059076294359806,0.329254932909537
32237,AT4G39110,LOC102588300,8674,0.4258522982819106,0.7396315995071967,0.5827419488945537
32238,AT4G39110,LOC102593317,8674,0.5967617162903661,0.753303885333093,0.6750328008117296
32239,AT4G39110,LOC102598368,8674,0.6100986477167102,0.671161994050302,0.640630320883506
32240,AT4G39110,LOC102604283,8674,0.6363767203382207,0.8671053817722889,0.7517410510552548
32241,AT4G39110,LOC102606389,8674,0.8996012113579802,0.880296883920791,0.8899490476393856
32242,AT5G61350,LOC102578293,8674,0.7635153368714581,0.8626160641846209,0.8130657005280395
32243,AT5G61350,LOC102596871,8674,0.41825432520764,0.16461432134379037,0.29143432327571517
32244,AT5G61350,LOC102588300,8674,0.3971635033432281,0.701174915111632,0.5491692092274301
32245,AT5G61350,LOC102593317,8674,0.5016881053041887,0.6195198173022026,0.5606039613031957
32246,AT5G61350,LOC102598368,8674,0.6490839854876915,0.840740406863187,0.7449121961754392
32247,AT5G61350,LOC102604283,8674,0.4067824053251777,0.6865891402986869,0.5466857728119323
32248,AT5G61350,LOC102606389,8674,0.39372132769632096,0.5066919078097298,0.4502066177530254
32249,AT3G01860,LOC102586409,8675,0.7254954873916825,0.522870278554043,0.6241828829728627
32250,AT3G01860,LOC102602205,8675,0.46600101945968636,0.38452477538387575,0.425262897421781
32251,AT5G40860,LOC102586409,8675,0.4401867010484443,0.2145437062411731,0.3273652036448087
32252,AT5G40860,LOC102602205,8675,0.3876245589837386,0.614345382974248,0.5009849709789933
32253,AT3G27210,LOC102586409,8675,0.5430182003538125,0.4122659935695183,0.47764209696166543
32254,AT3G27210,LOC102602205,8675,0.9083985487691524,0.6750743712250968,0.7917364599971246
32255,AT1G64590,LOC102599784,8676,0.5347066054990854,0.6463535562967637,0.5905300808979246
32256,AT1G64590,LOC102596958,8676,0.31808641420047373,0.7078457886354759,0.5129661014179748
32257,AT5G50130,LOC102599784,8676,0.5859314563281461,0.6737221671324258,0.629826811730286
32258,AT5G50130,LOC102596958,8676,0.7203981889598513,0.7826677484299408,0.751532968694896
32259,AT4G24050,LOC102599784,8676,0.4412221522593026,0.6029868685958112,0.5221045104275569
32260,AT4G24050,LOC102596958,8676,0.8104824443045187,0.8438354517864118,0.8271589480454653
32261,AT1G06720,LOC102593009,8677,0.9938832418818027,0.9976081012049641,0.9957456715433834
32262,AT2G38152,LOC102584175,8678,0.29059931569601444,0.4247002614261246,0.35764978856106955
32263,AT2G38152,LOC102603042,8678,0.7655342668385755,0.7039694702364855,0.7347518685375305
32264,AT3G09020,LOC102584175,8678,0.9361338490599982,0.933850175786532,0.9349920124232651
32265,AT3G09020,LOC102603042,8678,0.2762315972534557,0.2791189639111752,0.27767528058231544
32266,AT5G01250,LOC102584175,8678,0.7993043686845971,0.862279515610445,0.8307919421475211
32267,AT5G01250,LOC102603042,8678,0.5445114089532548,0.32724541001832985,0.4358784094857923
32268,AT1G61050,LOC102584175,8678,0.45208039738938366,0.672105532017188,0.5620929647032858
32269,AT1G61050,LOC102603042,8678,0.49771621040848346,0.5133687911295411,0.5055425007690123
32270,AT4G12070,LOC102583273,8679,0.8275853797487331,0.8490219057063012,0.8383036427275172
32271,AT3G62870,LOC102577601,8680,0.9437078348475307,0.9873193305087292,0.96551358267813
32272,AT3G62870,LOC102579458,8680,0.9846721237743996,0.9844947264040386,0.9845834250892191
32273,AT3G62870,LOC102582959,8680,0.9611286018410242,0.9838035998677845,0.9724661008544044
32274,AT2G47610,LOC102577601,8680,0.9493688345177057,0.98642988070555,0.9678993576116279
32275,AT2G47610,LOC102579458,8680,0.9681328895685287,0.9821689353646443,0.9751509124665865
32276,AT2G47610,LOC102582959,8680,0.956846871158286,0.9828901108807355,0.9698684910195108
32277,AT1G04790,LOC102579041,8681,0.9681748673203202,0.9586646233360377,0.963419745328179
32278,AT5G24300,LOC102600045,8682,0.9283379808701389,0.9718501156885724,0.9500940482793556
32279,AT3G08780,LOC102592067,8683,0.8618565493621714,0.8828871059827519,0.8723718276724617
32280,AT1G32100,LOC102590543,8684,0.3892162154058349,0.6138826286847562,0.5015494220452955
32281,AT4G13660,LOC102590543,8684,0.5466282870078858,0.647158868956399,0.5968935779821424
32282,AT1G61255,LOC102581407,8685,0.5218014452340259,0.5033144024760359,0.5125579238550309
32283,AT4G21620,LOC102581407,8685,0.5688405145273006,0.6711079058865951,0.6199742102069479
32284,AT2G41370,LOC102596778,8686,0.5953704536595604,0.7631118723519336,0.679241163005747
32285,AT2G41370,LOC102603071,8686,0.665677191088723,0.7534601400282461,0.7095686655584845
32286,AT2G41370,LOC102595090,8686,0.7412971125303589,0.7605516992698098,0.7509244059000844
32287,AT3G57130,LOC102596778,8686,0.5695314816480599,0.7151597103278343,0.6423455959879472
32288,AT3G57130,LOC102603071,8686,0.32885903804317046,0.6655007662489859,0.4971799021460782
32289,AT3G57130,LOC102595090,8686,0.4473362451234179,0.6571952282220018,0.5522657366727098
32290,AT2G26040,PYL1,8687,0.6764414860124134,0.663341246231357,0.6698913661218853
32291,AT2G26040,LOC102594622,8687,0.47135618122395134,0.6133838156194596,0.5423699984217055
32292,AT2G26040,LOC102603461,8687,0.2951035950945999,0.43665975540130414,0.365881675247952
32293,AT2G26040,LOC102580567,8687,0.5038589547539805,0.42970642146699123,0.46678268811048584
32294,AT4G17870,PYL1,8687,0.7878144583370814,0.8411978191118189,0.8145061387244501
32295,AT4G17870,LOC102594622,8687,0.6262840694431951,0.669599447098771,0.647941758270983
32296,AT4G17870,LOC102603461,8687,0.44377080147521814,0.39230145136572614,0.41803612642047216
32297,AT4G17870,LOC102580567,8687,0.7289196725735361,0.7926860783076415,0.7608028754405888
32298,AT3G50650,LOC102604465,8688,0.8684477227069652,0.7628895099011389,0.8156686163040521
32299,AT5G66770,LOC102604465,8688,0.7898773649965518,0.7590432404819857,0.7744603027392687
32300,AT2G06025,LOC102592015,8689,0.7544001679110072,0.8333303284353497,0.7938652481731785
32301,AT2G06025,LOC102598874,8689,0.8029744235555156,0.8443643138315454,0.8236693686935306
32302,AT5G11460,LOC102602108,8690,0.6437528110101646,0.8403978484930437,0.7420753297516041
32303,AT5G11460,LOC102585748,8690,0.8263500344817246,0.7989843444815049,0.8126671894816148
32304,AT2G25690,LOC102602108,8690,0.6334862522862883,0.8167913699329907,0.7251388111096395
32305,AT2G25690,LOC102585748,8690,0.5445234025966238,0.5594759457916404,0.5519996741941321
32306,AT3G63210,LOC102602108,8690,0.7955743455968337,0.8550737702455001,0.8253240579211669
32307,AT3G63210,LOC102585748,8690,0.5846841174177686,0.6749241263259113,0.62980412187184
32308,AT3G22550,LOC102602108,8690,0.6473449071991844,0.7506415457195228,0.6989932264593536
32309,AT3G22550,LOC102585748,8690,0.639477077149111,0.5894047297094264,0.6144409034292686
32310,AT3G48170,LOC102598406,8691,0.8509430002098888,0.5727756242675561,0.7118593122387225
32311,AT3G48170,LOC102581509,8691,0.8982219423705435,0.8510351873553892,0.8746285648629664
32312,AT1G74920,LOC102598406,8691,0.7556894845731762,0.6348327774272063,0.6952611310001913
32313,AT1G74920,LOC102581509,8691,0.776732331864112,0.8881817362300549,0.8324570340470834
32314,AT2G47690,LOC102580631,8692,0.9897274444544392,0.9981249436581627,0.9939261940563009
32315,AT3G62790,LOC102580631,8692,0.9969476177625858,0.9986297665194267,0.9977886921410062
32316,AT1G17410,LOC102585774,8693,0.8741027255554557,0.8246341536704829,0.8493684396129693
32317,AT5G10690,LOC102603538,8694,0.9657701418248329,0.9898434448150485,0.9778067933199407
32318,AT1G16650,LOC102585032,8695,0.8882792120176306,0.7645482135881487,0.8264137128028897
32319,AT5G35740,LOC102590162,8696,0.9760426973703937,0.8319300459749391,0.9039863716726664
32320,AT5G35740,LOC102588809,8696,0.8253425684387274,0.5480032452898224,0.686672906864275
32321,AT3G62910,LOC102578153,8697,0.9805523072771432,0.9909672766609574,0.9857597919690503
32322,AT5G23080,LOC102599029,8698,0.956810890228179,0.952318278794435,0.954564584511307
32323,AT1G48140,LOC102600116,8699,0.9729183532727654,0.9786471949277322,0.9757827741002488
32324,AT1G69330,LOC102603726,8700,0.5954304218764055,0.6376153129601251,0.6165228674182652
32325,AT1G69330,LOC102586535,8700,0.6559803304248748,0.7540971784007933,0.705038754412834
32326,AT1G69330,LOC102594483,8700,0.6849449791610446,0.8070675200576941,0.7460062496093693
32327,AT1G74370,LOC102603726,8700,0.2522263200503733,0.6720394242615463,0.4621328721559598
32328,AT1G74370,LOC102586535,8700,0.3576984198374861,0.726698518585294,0.54219846921139
32329,AT1G74370,LOC102594483,8700,0.48977242061707293,0.7178941674930136,0.6038332940550433
32330,AT3G29270,LOC102603726,8700,0.8672603520134329,0.8648396886925689,0.8660500203530008
32331,AT3G29270,LOC102586535,8700,0.8621750472249708,0.8466300069112653,0.8544025270681181
32332,AT3G29270,LOC102594483,8700,0.8804233756109262,0.8752005769404129,0.8778119762756695
32333,AT3G28030,LOC102586982,8701,0.985811519894456,0.9883950839868987,0.9871033019406774
