,arabidopsis,medicago,Group Number,Species 1 Score,Species 2 Score,Total Score
30535,AT5G18480,LOC11405593,8307,0.6395193101550317,0.5325331497500674,0.5860262299525496
30536,AT5G18480,LOC25499700,8307,0.8416108613888634,0.8620730940764465,0.8518419777326549
30537,AT1G48850,LOC11417820,8308,0.9382013882518423,0.9090231840388984,0.9236122861453704
30538,AT3G11820,LOC11436299,8309,0.3588845060086231,0.20642940525008233,0.2826569556293527
30539,AT3G11820,LOC11424057,8309,0.9151576307983977,0.9061989284324583,0.910678279615428
30540,AT3G11820,LOC11425596,8309,0.8992386019631227,0.9324852584632883,0.9158619302132055
30541,AT4G03330,LOC11436299,8309,0.8656834065512169,0.9713550240953036,0.9185192153232602
30542,AT4G03330,LOC11424057,8309,0.24837001022672062,0.28071477745517676,0.2645423938409487
30543,AT4G03330,LOC11425596,8309,0.30530668270325184,0.420958424376665,0.36313255353995844
30544,AT1G08560,LOC11436299,8309,0.9971378772589671,0.9984315603579873,0.9977847188084772
30545,AT1G08560,LOC11424057,8309,0.09453566951044247,0.14567332156005866,0.12010449553525057
30546,AT1G08560,LOC11425596,8309,0.1292236186282604,0.26310275674219524,0.19616318768522784
30547,AT4G04020,LOC11439352,8310,0.9181604134177292,0.968499506121105,0.9433299597694171
30548,AT4G22240,LOC11439352,8310,0.9340305170779438,0.990870723457751,0.9624506202678473
30549,AT5G47560,LOC11439076,8311,0.8346023300614622,0.923320063455955,0.8789611967587085
30550,AT1G10290,LOC11420883,8312,0.9791089502492126,0.9791732766619773,0.979141113455595
30551,AT1G10290,LOC25494375,8312,0.9450203345258845,0.8060223293124608,0.8755213319191726
30552,AT1G59610,LOC11420883,8312,0.9848821209063389,0.9885240504055793,0.9867030856559591
30553,AT1G59610,LOC25494375,8312,0.9340182857841789,0.7550540273578975,0.8445361565710382
30554,AT2G01180,LOC25485468,8313,0.7036724459529707,0.8393786105540423,0.7715255282535065
30555,AT2G01180,LOC11436764,8313,0.5546585940127817,0.7046364752012931,0.6296475346070374
30556,AT2G01180,LOC25485465,8313,0.7762468275081796,0.7709060432817505,0.773576435394965
30557,AT3G02600,LOC25485468,8313,0.6587897134819436,0.4687060372953396,0.5637478753886416
30558,AT3G02600,LOC11436764,8313,0.7937987340610952,0.7501751025172857,0.7719869182891905
30559,AT3G02600,LOC25485465,8313,0.7825704063847354,0.7319105630219402,0.7572404847033378
30560,AT1G15080,LOC25485468,8313,0.5207656789896951,0.33300008979616275,0.4268828843929289
30561,AT1G15080,LOC11436764,8313,0.6202856007094151,0.6574755305456613,0.6388805656275383
30562,AT1G15080,LOC25485465,8313,0.731290707274562,0.6085246490466641,0.669907678160613
30563,AT1G08380,LOC25492256,8314,0.997694401125279,0.9967493789098746,0.9972218900175768
30564,AT3G10490,LOC25484825,8315,0.9577714582759992,0.8780149061630099,0.9178931822195046
30565,AT3G10490,LOC11434735,8315,0.5512154848179066,0.4493998623125505,0.5003076735652285
30566,AT3G10480,LOC25484825,8315,0.8869828456104945,0.8366787392618755,0.861830792436185
30567,AT3G10480,LOC11434735,8315,0.6027642723909121,0.43477506061240984,0.518769666501661
30568,AT4G10350,LOC25484825,8315,0.19962082989328195,0.5432548115777185,0.37143782073550025
30569,AT4G10350,LOC11434735,8315,0.8647708161330764,0.8014906163009967,0.8331307162170365
30570,AT1G33280,LOC25484825,8315,0.23914625569519615,0.48551587895477266,0.36233106732498443
30571,AT1G33280,LOC11434735,8315,0.868531938965844,0.7496063934867849,0.8090691662263145
30572,AT3G05170,LOC11430562,8316,0.7030364186771856,0.8217426441976713,0.7623895314374285
30573,AT3G05170,LOC11407173,8316,0.784594685502859,0.7284264719087671,0.7565105787058131
30574,AT1G08940,LOC11430562,8316,0.6227624376968474,0.6764225208776078,0.6495924792872276
30575,AT1G08940,LOC11407173,8316,0.8513775494602941,0.9175371905773894,0.8844573700188417
30576,AT1G67550,LOC11429087,8317,0.7471730422285418,0.90551049118501,0.8263417667067758
30577,AT1G08845,LOC25488605,8318,0.9204782435862153,0.9332874375168368,0.9268828405515261
30578,AT4G04770,LOC25500528,8319,0.9243433324159863,0.9880391511269419,0.9561912417714641
30579,AT1G12380,LOC112421344,8321,0.8541173592636762,0.8374629590828818,0.845790159173279
30580,AT1G12380,LOC112422687,8321,0.8177659541938049,0.81757011583705,0.8176680350154275
30581,AT1G62870,LOC112421344,8321,0.9247469651102346,0.8286569487263911,0.8767019569183128
30582,AT1G62870,LOC112422687,8321,0.9380383043349744,0.8165524259929959,0.8772953651639852
30583,AT4G15030,LOC25501057,8322,0.9199033727792557,0.9585500912927655,0.9392267320360106
30584,AT5G09580,LOC11413350,8323,0.7951564076690212,0.884168936514113,0.8396626720915671
30585,AT5G09580,LOC25483527,8323,0.8685074763783139,0.9468586309078392,0.9076830536430766
30586,AT5G09580,LOC25483501,8323,0.8275020640308228,0.9406926277350414,0.8840973458829321
30587,AT4G14090,LOC11406664,8324,0.7606709544146477,0.6896345296177677,0.7251527420162077
30588,AT4G14090,LOC11406133,8324,0.7551057157515281,0.8951120955431171,0.8251089056473226
30589,AT4G14090,LOC11429071,8324,0.6683518671409691,0.6458918255559879,0.6571218463484785
30590,AT4G15550,LOC11406664,8324,0.9487080695960615,0.8602232931246072,0.9044656813603343
30591,AT4G15550,LOC11406133,8324,0.873565116350182,0.7679547427339938,0.8207599295420879
30592,AT4G15550,LOC11429071,8324,0.8224872335871326,0.7403394294950463,0.7814133315410894
30593,AT1G05530,LOC11406664,8324,0.14769966737676124,0.16302792660660304,0.15536379699168212
30594,AT1G05530,LOC11406133,8324,0.1699606220292396,0.1930856954712802,0.1815231587502599
30595,AT1G05530,LOC11429071,8324,0.19831683807465847,0.3665599090065551,0.2824383735406068
30596,AT3G06010,LOC11444205,8326,0.9717579426963887,0.9488880241850999,0.9603229834407443
30597,AT3G06010,LOC11414682,8326,0.9598018530410054,0.9752521775569457,0.9675270152989756
30598,AT5G19310,LOC11444205,8326,0.9445188514815154,0.9445418899099045,0.94453037069571
30599,AT5G19310,LOC11414682,8326,0.9479313824419778,0.9682480768655153,0.9580897296537465
30600,AT5G46560,LOC11435928,8327,0.8709904290126288,0.8698913466431202,0.8704408878278744
30601,AT4G14210,LOC11432737,8328,0.8760664159251444,0.9855068993385017,0.9307866576318231
30602,AT2G24970,LOC11432389,8329,0.7382136195456074,0.8820677063066839,0.8101406629261456
30603,AT5G11630,LOC11432508,8330,0.9770724398373238,0.9667395013319764,0.9719059705846501
30604,AT2G04560,LOC25500329,8332,0.8335749013851941,0.7274027956538657,0.7804888485195298
30605,AT1G63660,LOC25502051,8333,0.9769868207809681,0.9916309976353678,0.9843089092081679
30606,AT4G24670,LOC11439449,8334,0.6342048130140966,0.740525008231315,0.6873649106227058
30607,AT4G24670,LOC25493735,8334,0.832070452252087,0.667424945374001,0.749747698813044
30608,AT1G70560,LOC11439449,8334,0.7239519310155033,0.7725044149779999,0.7482281729967516
30609,AT1G70560,LOC25493735,8334,0.7817019845274134,0.7256787093298214,0.7536903469286174
30610,AT3G21865,LOC11412766,8335,0.9336391156774607,0.9482295189918885,0.9409343173346746
30611,AT5G03030,LOC25499779,8336,0.9214200532061279,0.8903050076326738,0.9058625304194008
30612,AT3G09700,LOC25499779,8336,0.9732746231232609,0.9378430961716903,0.9555588596474756
30613,AT2G35795,LOC25499779,8336,0.9129070727456197,0.921332575054626,0.9171198239001228
30614,AT1G70070,LOC11413717,8337,0.9770173990153809,0.9806998114280583,0.9788586052217196
30615,AT1G19140,LOC11421918,8338,0.9125951747546096,0.7394474542787872,0.8260213145166984
30616,AT1G52870,LOC25487391,8339,0.9905054582148427,0.9798317818551887,0.9851686200350157
30617,AT1G52870,LOC25487620,8339,0.9395238968901936,0.9374360202340687,0.9384799585621311
30618,AT4G03410,LOC25487391,8339,0.9727242149038314,0.916465623035709,0.9445949189697702
30619,AT4G03410,LOC25487620,8339,0.968553343729933,0.9413631057499476,0.9549582247399403
30620,AT5G22220,LOC11409018,8340,0.7365318166529065,0.6837977790415756,0.710164797847241
30621,AT5G22220,LOC11446346,8340,0.817099348683607,0.8823191355622737,0.8497092421229404
30622,AT2G36010,LOC11409018,8340,0.9444087698376296,0.965542219162501,0.9549754945000652
30623,AT2G36010,LOC11446346,8340,0.4712228235941657,0.6171869855428178,0.5442049045684918
30624,AT1G20720,LOC25482228,8341,0.9787848209644375,0.9771857882606483,0.9779853046125428
30625,AT2G43330,LOC11438512,8342,0.850784331712687,0.8330689335209075,0.8419266326167972
30626,AT2G43330,LOC11405364,8342,0.7672262483564198,0.7231823760064653,0.7452043121814426
30627,AT1G49570,LOC11405486,8343,0.801142097055316,0.6949358290014999,0.7480389630284079
30628,AT1G49570,LOC11411940,8343,0.8355196770938446,0.6176718848214553,0.72659578095765
30629,AT4G34120,LOC11410895,8344,0.8782191236278017,0.7586997515639499,0.8184594375958758
30630,AT4G34120,LOC25494455,8344,0.8371342078708375,0.9043251818372294,0.8707296948540335
30631,AT4G36910,LOC11410895,8344,0.7934501421887901,0.9801670208626418,0.886808581525716
30632,AT4G36910,LOC25494455,8344,0.6662079931504755,0.4073752581639678,0.5367916256572216
30633,AT3G12630,LOC11443962,8345,0.892303458398312,0.8449699182854918,0.8686366883419019
30634,AT3G12630,LOC11428359,8345,0.9315964896186895,0.915082762129965,0.9233396258743272
30635,AT5G61230,LOC11405520,8346,0.9224169036479833,0.8698614145888832,0.8961391591184333
30636,AT5G07840,LOC11405520,8346,0.8523988624896799,0.7643389505821784,0.8083689065359292
30637,AT2G45480,LOC11444759,8347,0.16830260220774854,0.6248735370708492,0.3965880696392989
30638,AT2G45480,LOC11412908,8347,0.17414304498058283,0.52041066778413,0.34727685638235645
30639,AT2G45480,LOC25482044,8347,0.8283215607130844,0.8091412493639438,0.8187314050385142
30640,AT2G45480,LOC11429911,8347,0.9653548604103599,0.899087072345775,0.9322209663780674
30641,AT2G45480,LOC25479294,8347,0.6412194599883803,0.7671944685563771,0.7042069642723787
30642,AT2G45480,LOC11429462,8347,0.9039109561813901,0.7774851088030171,0.8406980324922035
30643,AT2G45480,LOC25486490,8347,0.6672904626486867,0.6579604298242988,0.6626254462364928
30644,AT3G52910,LOC11444759,8347,0.33703941534415804,0.5763716363854051,0.4567055258647816
30645,AT3G52910,LOC11412908,8347,0.3258600128428585,0.5829028106198929,0.4543814117313757
30646,AT3G52910,LOC25482044,8347,0.7723817386784088,0.7961088329492053,0.784245285813807
30647,AT3G52910,LOC11429911,8347,0.9082652967617649,0.9020683049477686,0.9051668008547668
30648,AT3G52910,LOC25479294,8347,0.7287221355838914,0.7743781615732288,0.7515501485785601
30649,AT3G52910,LOC11429462,8347,0.7953092988410849,0.8239396569786585,0.8096244779098717
30650,AT3G52910,LOC25486490,8347,0.6250007644558604,0.6511299350474422,0.6380653497516513
30651,AT2G36400,LOC11444759,8347,0.6955080573647677,0.6706157023556526,0.6830618798602102
30652,AT2G36400,LOC11412908,8347,0.605748708069596,0.5411775270136789,0.5734631175416375
30653,AT2G36400,LOC25482044,8347,0.7772436779500352,0.8507348319315154,0.8139892549407753
30654,AT2G36400,LOC11429911,8347,0.7562914717304223,0.8243766649705169,0.7903340683504696
30655,AT2G36400,LOC25479294,8347,0.7849922025502247,0.8036696698494418,0.7943309361998332
30656,AT2G36400,LOC11429462,8347,0.6972326697856466,0.7550839594121345,0.7261583145988906
30657,AT2G36400,LOC25486490,8347,0.712754181573556,0.758909275943608,0.735831728758582
30658,AT4G37740,LOC11444759,8347,0.4374644528024952,0.6545840941063785,0.5460242734544368
30659,AT4G37740,LOC11412908,8347,0.368431030792282,0.5703912119488761,0.46941112137057905
30660,AT4G37740,LOC25482044,8347,0.9204476653518027,0.8843664880720764,0.9024070767119395
30661,AT4G37740,LOC11429911,8347,0.9471302327003639,0.9138316022628633,0.9304809174816135
30662,AT4G37740,LOC25479294,8347,0.8315506222670703,0.7882786075608369,0.8099146149139536
30663,AT4G37740,LOC11429462,8347,0.880885545668593,0.8258852405040558,0.8533853930863244
30664,AT4G37740,LOC25486490,8347,0.8090144635048773,0.7560178395043251,0.7825161515046012
30665,AT2G06200,LOC11444759,8347,0.19023331192856924,0.5010566015145619,0.3456449567215656
30666,AT2G06200,LOC11412908,8347,0.15796104332935818,0.43889371127540483,0.2984273773023815
30667,AT2G06200,LOC25482044,8347,0.7299697275479314,0.7654763686431799,0.7477230480955557
30668,AT2G06200,LOC11429911,8347,0.9049383848576583,0.8652399054147086,0.8850891451361835
30669,AT2G06200,LOC25479294,8347,0.5513011038742623,0.714765482355054,0.6330332931146582
30670,AT2G06200,LOC11429462,8347,0.8486988961257377,0.7442305965458409,0.7964647463357892
30671,AT2G06200,LOC25486490,8347,0.5148335015136225,0.5981561854590081,0.5564948434863153
30672,AT3G13960,LOC11444759,8347,0.3809028733347603,0.639372624143195,0.5101377487389777
30673,AT3G13960,LOC11412908,8347,0.33682944480119054,0.5981861175132449,0.4675077811572177
30674,AT3G13960,LOC25482044,8347,0.684395247462856,0.8557634170433117,0.7700793322530839
30675,AT3G13960,LOC11429911,8347,0.9025403717633789,0.9093058756622467,0.9059231237128128
30676,AT3G13960,LOC25479294,8347,0.643243739106504,0.7820706995121075,0.7126572193093057
30677,AT3G13960,LOC11429462,8347,0.7344348292885124,0.8696878086743094,0.802061318981411
30678,AT3G13960,LOC25486490,8347,0.617809443238303,0.7106647909246011,0.664237117081452
30679,AT5G53660,LOC11444759,8347,0.551576307983977,0.618845221347541,0.585210764665759
30680,AT5G53660,LOC11412908,8347,0.6857107910589242,0.7476548235505404,0.7166828073047322
30681,AT5G53660,LOC25482044,8347,0.5781793719230652,0.6983926486874794,0.6382860103052723
30682,AT5G53660,LOC11429911,8347,0.49726324802005933,0.761010506151037,0.6291368770855482
30683,AT5G53660,LOC25479294,8347,0.6463076781946611,0.7165793648418091,0.6814435215182351
30684,AT5G53660,LOC11429462,8347,0.5894015839525426,0.6716812834864857,0.6305414337195141
30685,AT5G53660,LOC25486490,8347,0.4387732012353607,0.6509742883654106,0.5448737448003856
30686,AT2G22840,LOC11444759,8347,0.5866875957693314,0.7046604208446826,0.6456740083070069
30687,AT2G22840,LOC11412908,8347,0.4525782547982346,0.50697117543177,0.47977471511500225
30688,AT2G22840,LOC25482044,8347,0.8223778314595671,0.8521536113023437,0.8372657213809553
30689,AT2G22840,LOC11429911,8347,0.8624828846826829,0.8781944984884312,0.8703386915855571
30690,AT2G22840,LOC25479294,8347,0.7993897943443857,0.7858840432218863,0.792636918783136
30691,AT2G22840,LOC11429462,8347,0.7827280541710411,0.75372504414978,0.7682265491604106
30692,AT2G22840,LOC25486490,8347,0.7820077668715408,0.8047591966236644,0.7933834817476026
30693,AT4G31480,LOC25491248,8348,0.992771305384827,0.9960010775539526,0.9943861914693899
30694,AT4G31490,LOC25491248,8348,0.9963367275173531,0.9938998473465233,0.9951182874319382
30695,AT5G55160,LOC25489011,8350,0.8802067088646301,0.8796299067782799,0.879918307821455
30696,AT5G55160,LOC25489010,8350,0.9392410482218757,0.9623215301266126,0.9507812891742442
30697,AT4G26840,LOC25489011,8350,0.8797113414671437,0.8156950389282994,0.8477031901977216
30698,AT4G26840,LOC25489010,8350,0.9787297801424946,0.9855667634469755,0.982148271794735
30699,AT1G60660,LOC25496966,8351,0.887490444301746,0.9500613607111855,0.9187759025064657
30700,AT2G44120,LOC11440629,8352,0.9564260159618384,0.968864677182795,0.9626453465723167
30701,AT2G44120,LOC25491242,8352,0.9750787389536129,0.9832979137358197,0.9791883263447163
30702,AT2G44120,LOC25482160,8352,0.9706204323762346,0.9651590888682691,0.9678897606222518
30703,AT3G13580,LOC11440629,8352,0.9521511787909366,0.958400431021581,0.9552758049062589
30704,AT3G13580,LOC25491242,8352,0.9419869736721401,0.9859259480978181,0.9639564608849791
30705,AT3G13580,LOC25482160,8352,0.9522490291410575,0.9492651680684845,0.950757098604771
30706,AT2G01250,LOC11440629,8352,0.9801914197474239,0.9735999281630698,0.9768956739552468
30707,AT2G01250,LOC25491242,8352,0.9720820719811638,0.9829087970307402,0.977495434505952
30708,AT2G01250,LOC25482160,8352,0.977219215362505,0.958430363075818,0.9678247892191615
30709,AT1G11870,LOC11434218,8353,0.9852123658379965,0.9919782094645155,0.988595287651256
30710,AT4G14660,LOC25485783,8354,0.854940253527539,0.8322727408782065,0.8436064972028727
30711,AT5G45140,LOC25500573,8356,0.9769562425465554,0.9503487084318597,0.9636524754892075
30712,AT5G45140,LOC25482124,8356,0.770424731675993,0.7680026340207728,0.7692136828483829
30713,AT3G01900,LOC25499213,8357,0.6606305231935907,0.5815678410009278,0.6210991820972593
30714,AT3G01900,LOC25484318,8357,0.7121059230040058,0.7478224430542668,0.7299641830291363
30715,AT3G01900,LOC25497835,8357,0.5731156163043145,0.8449286785663211,0.7090221474353178
30716,AT3G01900,LOC25484322,8357,0.36003424762254227,0.0385704450896465,0.1993023463560944
30717,AT3G48520,LOC25499213,8357,0.6509922637066936,0.7832979137358197,0.7171450887212567
30718,AT3G48520,LOC25484318,8357,0.6938446014127144,0.8423658295668831,0.7681052154897987
30719,AT3G48520,LOC25497835,8357,0.6692168914166896,0.9040544630355759,0.7866356772261327
30720,AT3G48520,LOC25484322,8357,0.4059872182980155,0.05218952976742794,0.2290883740327217
30721,AT1G65520,LOC11438311,8358,0.7973947344280341,0.7700694423658295,0.7837320883969319
30722,AT1G65520,LOC11423941,8358,0.8833073418340824,0.883600892640373,0.8834541172372277
30723,AT1G65520,LOC11446098,8358,0.9104730452863652,0.6533927983477507,0.7819329218170579
30724,AT4G14440,LOC11438311,8358,0.3421169311683943,0.2985348259451046,0.32032587855674943
30725,AT4G14440,LOC11423941,8358,0.38048497079778615,0.5577405955148479,0.469112783156317
30726,AT4G14440,LOC11446098,8358,0.4738632541357062,0.29597413870513933,0.38491869642042276
30727,AT4G14430,LOC11438311,8358,0.6503317738433783,0.7633197641354126,0.7068257689893954
30728,AT4G14430,LOC11423941,8358,0.8284255267100877,0.9217276781705529,0.8750766024403203
30729,AT4G14430,LOC11446098,8358,0.7554475124606306,0.6464964530515729,0.7009719827561017
30730,AT3G60740,LOC25485580,8359,0.9470813075253035,0.9535394654135113,0.9503103864694074
30731,AT1G01910,LOC25500968,8360,0.9608904381860991,0.9245652369122093,0.9427278375491541
30732,AT3G06980,LOC11414319,8361,0.9376265174448828,0.9804543685833159,0.9590404430140993
30733,AT1G12940,LOC25492416,8362,0.4804329877992845,0.5004459876081296,0.49043948770370704
30734,AT1G12940,LOC25501481,8362,0.5173837262636455,0.4780089197521626,0.497696323007904
30735,AT5G14570,LOC25492416,8362,0.09638259486897227,0.3772636116016642,0.23682310323531824
30736,AT5G14570,LOC25501481,8362,0.10471822156988655,0.5027208237301326,0.30371952265000957
30737,AT1G08090,LOC25492416,8362,0.7054398679020273,0.6101170343320662,0.6577784511170468
30738,AT1G08090,LOC25501481,8362,0.5347093538819068,0.5312939627046604,0.5330016582932836
30739,AT3G45060,LOC25492416,8362,0.42671586364825514,0.30743811547786526,0.36707698956306023
30740,AT3G45060,LOC25501481,8362,0.533080553262188,0.3639199018228621,0.44850022754252505
30741,AT5G60780,LOC25492416,8362,0.24275295844417943,0.4713640037115747,0.3570584810778771
30742,AT5G60780,LOC25501481,8362,0.3154527107604807,0.4729683618186716,0.39421053628957614
30743,AT2G35520,LOC11421886,8363,0.9645904045500413,0.9792151815379089,0.9719027930439751
30744,AT2G35520,LOC11430971,8363,0.9584013699049017,0.964680176000479,0.9615407729526904
30745,AT1G32210,LOC11421886,8363,0.9837201479986545,0.9743422431081445,0.9790311955533995
30746,AT1G32210,LOC11430971,8363,0.9650246154787023,0.9828010416354875,0.9739128285570949
30747,AT2G01300,LOC11427909,8364,0.8896227665147948,0.8346792780388518,0.8621510222768233
30748,AT1G15010,LOC11427909,8364,0.8320201680443859,0.9059534855877159,0.868986826816051
30749,AT1G64310,LOC11438919,8365,0.925297373329664,0.9596216588344458,0.9424595160820549
30750,AT1G33270,LOC11429229,8366,0.8815399198850259,0.8386362956089677,0.8600881077469968
30751,AT1G04860,LOC11435669,8367,0.9511849065834939,0.9716363854051304,0.9614106459943121
30752,AT5G46150,LOC25488360,8368,0.9428003547075192,0.9289832081175732,0.9358917814125463
30753,AT5G46150,LOC25486991,8368,0.926856863284714,0.9122092849232243,0.9195330741039691
30754,AT3G12740,LOC25488360,8368,0.8885362199186618,0.8923822921967134,0.8904592560576876
30755,AT3G12740,LOC25486991,8368,0.9145888756383206,0.8750815648477954,0.8948352202430581
30756,AT1G16360,LOC25488360,8368,0.5968626731492523,0.8169295698763805,0.7068961215128164
30757,AT1G16360,LOC25486991,8368,0.6316790508516038,0.7178424975306056,0.6747607741911047
30758,AT1G54320,LOC25488360,8368,0.8775586337644864,0.9497380945254272,0.9136483641449569
30759,AT1G54320,LOC25486991,8368,0.8996728128917836,0.924433535873567,0.9120531743826753
30760,AT1G79450,LOC25488360,8368,0.7353576124514571,0.8984644856176479,0.8169110490345526
30761,AT1G79450,LOC25486991,8368,0.756566675840137,0.8589900924900475,0.8077783841650923
30762,AT4G28450,LOC11414546,8369,0.9879582912882611,0.9876260887784728,0.9877921900333669
30763,AT1G20640,LOC25490310,8370,0.9265205027061737,0.6694962435271933,0.7980083731166835
30764,AT1G20640,LOC11422046,8370,0.7640583432712595,0.574001017689844,0.6690296804805518
30765,AT1G20640,LOC11421138,8370,0.913879460599945,0.9015355143823521,0.9077074874911486
30766,AT1G20640,LOC25479714,8370,0.8899244717610005,0.8662097039719836,0.878067087866492
30767,AT1G20640,LOC11421786,8370,0.6237409411980552,0.5784489209494448,0.60109493107375
30768,AT1G20640,LOC11423270,8370,0.9146439164602636,0.8954772666048071,0.9050605915325354
30769,AT2G17150,LOC25490310,8370,0.8258875332538299,0.6605824777754498,0.7432350055146398
30770,AT2G17150,LOC11422046,8370,0.6662752652661835,0.40526205513484387,0.5357686602005137
30771,AT2G17150,LOC11421138,8370,0.8659755985689386,0.8216708072675027,0.8438232029182207
30772,AT2G17150,LOC25479714,8370,0.8311041800446441,0.8869286719147536,0.8590164259796988
30773,AT2G17150,LOC11421786,8370,0.5830168486071615,0.5442725014217725,0.563644675014467
30774,AT2G17150,LOC11423270,8370,0.8974528330734184,0.826507827232183,0.8619803301528006
30775,AT4G24020,LOC25490310,8370,0.915072011742042,0.7246310874315305,0.8198515495867862
30776,AT4G24020,LOC11422046,8370,0.5933461761917868,0.5653147355503008,0.5793304558710437
30777,AT4G24020,LOC11421138,8370,0.913824419778002,0.9162082073692717,0.9150163135736369
30778,AT4G24020,LOC25479714,8370,0.9418340825000764,0.8069562094046514,0.8743951459523639
30779,AT4G24020,LOC11421786,8370,0.4940525334067211,0.5809871591487324,0.5375198462777268
30780,AT4G24020,LOC11423270,8370,0.9633122343515885,0.9385135741865964,0.9509129042690925
30781,AT4G35270,LOC25490310,8370,0.6164755527015869,0.5986889760244245,0.6075822643630058
30782,AT4G35270,LOC11422046,8370,0.897348867076415,0.6223173396390195,0.7598331033577173
30783,AT4G35270,LOC11421138,8370,0.6901324037550073,0.8093687329761442,0.7497505683655757
30784,AT4G35270,LOC25479714,8370,0.6273552885056417,0.7651291568140322,0.6962422226598369
30785,AT4G35270,LOC11421786,8370,0.4305415405314497,0.5497081624711904,0.49012485150132
30786,AT4G35270,LOC11423270,8370,0.7562792404366572,0.8446346792780389,0.8004569598573481
30787,AT1G76350,LOC25490310,8370,0.8600923462679264,0.6330030830015864,0.7465477146347563
30788,AT1G76350,LOC11422046,8370,0.7766015350273675,0.39314555957975394,0.5848735473035607
30789,AT1G76350,LOC11421138,8370,0.8622022444424059,0.8541051812385884,0.8581537128404971
30790,AT1G76350,LOC25479714,8370,0.798263156285356,0.8053338920650125,0.8017985241751843
30791,AT1G76350,LOC11421786,8370,0.5644069351435648,0.5459666556915801,0.5551867954175724
30792,AT1G76350,LOC11423270,8370,0.864409992967006,0.8473405369810529,0.8558752649740295
30793,AT3G59580,LOC25490310,8370,0.5747974191970155,0.6986740099973061,0.6367357145971608
30794,AT3G59580,LOC11422046,8370,0.8895330703605174,0.8104103684635876,0.8499717194120525
30795,AT3G59580,LOC11421138,8370,0.6540317402073204,0.8093866922086863,0.7317092162080033
30796,AT3G59580,LOC25479714,8370,0.6592422713512522,0.8193600526804155,0.7393011620158338
30797,AT3G59580,LOC11421786,8370,0.24655841971684556,0.5192193720255021,0.3828888958711738
30798,AT3G59580,LOC11423270,8370,0.8598049108644467,0.8776198030470832,0.8687123569557649
30799,AT2G43500,LOC25490310,8370,0.6647463535455463,0.7386093567601545,0.7016778551528504
30800,AT2G43500,LOC11422046,8370,0.7852245971317616,0.544422161692957,0.6648233794123592
30801,AT2G43500,LOC11421138,8370,0.8126165795186986,0.7840522015025891,0.7983343905106439
30802,AT2G43500,LOC25479714,8370,0.675571048527658,0.7928342662156903,0.7342026573716742
30803,AT2G43500,LOC11421786,8370,0.38591566522948967,0.5282827980484301,0.45709923163895994
30804,AT2G43500,LOC11423270,8370,0.8402654190747026,0.8810679756951719,0.8606666973849373
30805,AT1G64530,LOC25490310,8370,0.8041035990581903,0.5487682959681522,0.6764359475131713
30806,AT1G64530,LOC11422046,8370,0.6784637495031036,0.4642461612140441,0.5713549553585738
30807,AT1G64530,LOC11421138,8370,0.8150016818028927,0.7890688137926906,0.8020352477977917
30808,AT1G64530,LOC25479714,8370,0.7189737944531083,0.764793917806579,0.7418838561298436
30809,AT1G64530,LOC11421786,8370,0.5039354187689203,0.5784968122362237,0.5412161155025721
30810,AT1G64530,LOC11423270,8370,0.7628352138947497,0.8076626058846419,0.7852489098896958
30811,AT3G10610,LOC25483767,8371,0.9769501268996729,0.9740369361549283,0.9754935315273006
30812,AT2G05220,LOC25483767,8371,0.9815674402959973,0.9782513693914814,0.9799094048437393
30813,AT2G04390,LOC25483767,8371,0.9813656239488732,0.9775808913765752,0.9794732576627242
30814,AT5G04800,LOC25483767,8371,0.9838302296425404,0.9819210392409231,0.9828756344417318
30815,AT2G21190,LOC11432127,8372,0.8981316698773812,0.8232272740878207,0.860679471982601
30816,AT2G21190,LOC25492851,8372,0.9342934898938936,0.974461971325092,0.9543777306094928
30817,AT1G75760,LOC11432127,8372,0.8581659174999235,0.8186536562004251,0.8384097868501743
30818,AT1G75760,LOC25492851,8372,0.9298963397853408,0.9514801400820139,0.9406882399336773
30819,AT4G38790,LOC11432127,8372,0.9343729933033667,0.8395043251818373,0.886938659242602
30820,AT4G38790,LOC25492851,8372,0.9716784392869156,0.9673740608817983,0.9695262500843569
30821,AT2G40660,LOC25489821,8373,0.9929914686725988,0.9912777993953724,0.9921346340339856
30822,AT2G22370,LOC25488262,8374,0.9090786777971439,0.8683554996823877,0.8887170887397657
30823,AT1G73170,LOC25502519,8375,0.9501330153196955,0.9509653087491394,0.9505491620344175
30824,AT3G05820,LOC25494133,8376,0.8128917836284133,0.760465742763926,0.7866787631961696
30825,AT3G05820,LOC11410060,8376,0.8613705164663793,0.8712143434403904,0.8662924299533848
30826,AT3G05820,LOC11427451,8376,0.846295446900896,0.46273159926965785,0.6545135230852769
30827,AT5G22510,LOC25494133,8376,0.5341405987218298,0.6962495136041187,0.6151950561629742
30828,AT5G22510,LOC11410060,8376,0.7587683087178546,0.8234008800023945,0.7910845943601246
30829,AT5G22510,LOC11427451,8376,0.8859058122428455,0.9817055284504176,0.9338056703466315
30830,AT1G56560,LOC25494133,8376,0.8595113598140843,0.7139333712472686,0.7867223655306765
30831,AT1G56560,LOC11410060,8376,0.9617833226309513,0.9347241761202072,0.9482537493755793
30832,AT1G56560,LOC11427451,8376,0.9347643947038498,0.7823760064653238,0.8585702005845868
30833,AT3G06500,LOC25494133,8376,0.9552395804666238,0.9190158340566914,0.9371277072616576
