,arabidopsis,rice_jp,Group Number,Species 1 Score,Species 2 Score,Total Score
20688,AT5G07080,Os05g0278500,7974,0.3818222440680995,0.5647411183686475,0.4732816812183735
20689,AT5G07080,Os01g0179000,7974,0.6655435899727423,0.5176740481121556,0.5916088190424489
20690,AT5G07080,Os01g0185300,7974,0.5863890254256222,0.3386251393978015,0.46250708241171185
20691,AT5G07080,Os05g0179300,7974,0.7032932660083113,0.6689310180022304,0.6861121420052709
20692,AT5G07080,Os05g0136900,7974,0.4302873229366817,0.5043555838776486,0.46732145340716513
20693,AT2G25150,Os01g0615300,7974,0.6602976004289736,0.7507344272741755,0.7055160138515746
20694,AT2G25150,Os01g0615200,7974,0.5526788507082533,0.7837820614943445,0.6682304561012988
20695,AT2G25150,Os06g0594600,7974,0.7244112784306717,0.7620200732834157,0.7432156758570436
20696,AT2G25150,Os01g0291500,7974,0.676777335895259,0.7722542615899315,0.7245157987425952
20697,AT2G25150,Os05g0278500,7974,0.41190401715894365,0.5458403696033137,0.4788721933811287
20698,AT2G25150,Os01g0179000,7974,0.5202913445641003,0.5723307312410386,0.5463110379025695
20699,AT2G25150,Os01g0185300,7974,0.48445417578980293,0.3981599490202326,0.44130706240501777
20700,AT2G25150,Os05g0179300,7974,0.5548237186648197,0.6440274016249801,0.5994255601448999
20701,AT2G25150,Os05g0136900,7974,0.3991420528173734,0.5512442249482237,0.47519313888279857
20702,AT1G08410,Os12g0618300,7975,0.8903324545332678,0.639808825872232,0.7650706402027498
20703,AT2G27200,Os12g0618300,7975,0.789825282631038,0.7909064839891667,0.7903658833101024
20704,AT4G28980,Os06g0334400,7977,0.7196670347838854,0.798177473315278,0.7589222540495817
20705,AT1G12600,Os03g0118200,7978,0.6760504639766448,0.23671605331634007,0.45638325864649243
20706,AT4G23010,Os03g0118200,7978,0.4417199159926717,0.15378188448126318,0.29775090023696743
20707,AT3G07880,Os02g0719000,7980,0.43046308294978924,0.6436408050554936,0.5370519440026414
20708,AT3G07880,Os01g0913600,7980,0.5324336803848847,0.6358515214274335,0.5841426009061591
20709,AT3G07880,Os06g0318300,7980,0.6997184860807006,0.8213286601879879,0.7605235731343443
20710,AT5G36950,Os05g0417100,7982,0.9765504366692981,0.9862482077425522,0.9813993222059252
20711,AT3G25440,Os04g0492900,7983,0.8609474443515286,0.825948701609049,0.8434480729802888
20712,AT3G25440,Os06g0304500,7983,0.836383599420375,0.8868185438903935,0.8616010716553842
20713,AT3G25440,Os01g0958400,7983,0.831034196600129,0.8570654771387606,0.8440498368694448
20714,AT2G28480,Os04g0492900,7983,0.9324430429037427,0.8588688864107057,0.8956559646572242
20715,AT2G28480,Os06g0304500,7983,0.8874263499581878,0.8550454038553449,0.8712358769067663
20716,AT2G28480,Os01g0958400,7983,0.9251019769809706,0.8132802294089533,0.869191103194962
20717,AT4G13070,Os04g0492900,7983,0.9216497609365922,0.8702756093675322,0.8959626851520622
20718,AT4G13070,Os06g0304500,7983,0.9135260735510969,0.8883861717380914,0.9009561226445941
20719,AT4G13070,Os01g0958400,7983,0.9031234639617498,0.860895332165047,0.8820093980633984
20720,AT5G12470,Os01g0957200,7985,0.7484057119876414,0.8389676597100526,0.7936866858488469
20721,AT5G12470,Os05g0388600,7985,0.8489974657363728,0.8877807870001593,0.868389126368266
20722,AT1G08350,Os03g0237000,7986,0.9163412127440904,0.9668950135415008,0.9416181131427956
20723,AT1G08350,Os10g0112600,7986,0.7274855891684168,0.7080962243109765,0.7177909067396966
20724,AT2G01970,Os03g0237000,7986,0.9955650386523079,0.9617715469173173,0.9786682927848126
20725,AT2G01970,Os10g0112600,7986,0.8285669600965191,0.7097084594551537,0.7691377097758364
20726,AT5G37310,Os03g0237000,7986,0.9691228383752625,0.9538441930858691,0.9614835157305658
20727,AT5G37310,Os10g0112600,7986,0.7049577729121052,0.70717858849769,0.7060681807048976
20728,AT1G14670,Os03g0237000,7986,0.9728912522156188,0.9874207423928628,0.9801559973042409
20729,AT1G14670,Os10g0112600,7986,0.8399094389085004,0.7543348733471403,0.7971221561278203
20730,AT3G28040,Os03g0335500,7987,0.3831717234907726,0.7587446232276566,0.5709581733592146
20731,AT3G56370,Os03g0335500,7987,0.9689977210777961,0.8677584833519196,0.9183781022148578
20732,AT5G01890,Os03g0335500,7987,0.8778408329237232,0.7779576230683448,0.827899227996034
20733,AT2G16920,Os01g0125900,7988,0.9856115107913669,0.9200446072964792,0.9528280590439231
20734,AT2G26460,Os11g0146700,7989,0.8363644488136199,0.7966480802931336,0.8165062645533767
20735,AT4G17960,Os02g0128100,7990,0.8031338904032054,0.8696702246296001,0.8364020575164027
20736,AT5G46620,Os02g0128100,7990,0.9038065022693469,0.9204970527321968,0.9121517775007719
20737,AT1G30380,Os07g0148900,7992,0.9988332315514049,0.9990823641867134,0.9989577978690591
20738,AT3G54050,Os03g0267300,7993,0.9957549488359623,0.9910657957623068,0.9934103722991345
20739,AT2G43710,Os04g0379900,7994,0.26548698929055514,0.5724709256014019,0.4189789574459785
20740,AT2G43710,Os01g0919900,7994,0.860777216735928,0.9478030906483988,0.9042901536921635
20741,AT5G16240,Os04g0379900,7994,0.5997204011413761,0.5314194678986777,0.5655699345200269
20742,AT5G16240,Os01g0919900,7994,0.7406050315027481,0.8210546439381871,0.7808298377204677
20743,AT3G02630,Os04g0379900,7994,0.7560957445223946,0.7155010355265254,0.73579839002446
20744,AT3G02630,Os01g0919900,7994,0.46047633942535415,0.2885837183367851,0.3745300288810696
20745,AT2G36620,Os01g0815800,7995,0.9685419366370258,0.9356316711805002,0.952086803908763
20746,AT2G36620,Os05g0486700,7995,0.9768086152196256,0.9304508523179863,0.953629733768806
20747,AT3G53020,Os01g0815800,7995,0.9678269806515036,0.949976103234029,0.9589015419427663
20748,AT3G53020,Os05g0486700,7995,0.9736538719335092,0.9451266528596463,0.9593902623965778
20749,AT1G80770,Os08g0158900,7996,0.9333214174002412,0.9289342042376931,0.9311278108189671
20750,AT1G32190,Os08g0161500,7998,0.7885964520309219,0.8673315277999044,0.8279639899154132
20751,AT5G22740,Os06g0625700,7999,0.6744894767415881,0.786458499283097,0.7304739880123425
20752,AT5G22740,Os02g0192500,7999,0.7668796639706869,0.8047347458977218,0.7858072049342043
20753,AT5G03760,Os06g0625700,7999,0.46326594447600744,0.716979448781265,0.5901226966286361
20754,AT5G03760,Os02g0192500,7999,0.5746203392210809,0.7336880675481918,0.6541542033846364
20755,AT1G09600,Os01g0367700,8000,0.47012824522990304,0.5379321331846424,0.5040301892072727
20756,AT1G33770,Os01g0367700,8000,0.7005674963135082,0.6920949498167915,0.6963312230651499
20757,AT1G53050,Os01g0367700,8000,0.7424817909647438,0.6987924167595985,0.7206371038621711
20758,AT5G50860,Os01g0367700,8000,0.6112575777887007,0.6340289947427115,0.6226432862657061
20759,AT1G57700,Os01g0367700,8000,0.679808238591026,0.6492400828421221,0.664524160716574
20760,AT1G54610,Os01g0367700,8000,0.8545256075529993,0.7033168711167754,0.7789212393348874
20761,AT4G17240,Os05g0547100,8002,0.8981813307118282,0.7692145929584197,0.8336979618351239
20762,AT1G53000,Os05g0561500,8003,0.8693641360203762,0.7161064202644576,0.7927352781424168
20763,AT5G17230,Os12g0626400,8004,0.789311408016444,0.8651903775689024,0.8272508927926732
20764,AT5G17230,Os06g0729000,8004,0.9730550962956342,0.955794169189103,0.9644246327423687
20765,AT2G40830,Os03g0351800,8006,0.6552443936598725,0.687704317349052,0.6714743555044622
20766,AT3G56580,Os03g0351800,8006,0.5745565038652308,0.5749179544368329,0.5747372291510319
20767,AT5G38520,Os05g0419000,8007,0.9788343238452716,0.9809923353335812,0.9799133295894265
20768,AT3G13226,Os04g0667900,8008,0.9693462621207382,0.7711390791779513,0.8702426706493447
20769,AT1G43130,Os01g0867900,8009,0.8382362433034939,0.7561191652063087,0.7971777042549013
20770,AT1G43130,Os05g0437200,8009,0.8532602489437021,0.8407392066273697,0.8469997277855359
20771,AT4G05120,Os07g0557100,8012,0.6725725010054069,0.6400651408139062,0.6563188209096565
20772,AT4G05130,Os07g0557100,8012,0.2514559780746831,0.39907953197741314,0.3252677550260481
20773,AT4G05110,Os07g0557100,8012,0.09919375945561208,0.5334607827518454,0.3163272711037287
20774,AT5G11310,Os01g0506100,8013,0.9617690053813206,0.9715851521427433,0.966677078762032
20775,AT1G71692,Os08g0112700,8014,0.6026989588453461,0.8049832722638204,0.7038411155545832
20776,AT2G45200,Os02g0126800,8015,0.8297511059475401,0.8963135255695396,0.8630323157585398
20777,AT4G33000,Os01g0711500,8016,0.36967692926404216,0.5339939461526207,0.45183543770833146
20778,AT4G33540,Os02g0829500,8017,0.839051917294913,0.8460602198502469,0.8425560685725799
20779,AT3G14410,Os08g0135100,8018,0.8508780553197194,0.9201529393022144,0.8855154973109669
20780,AT1G53660,Os08g0135100,8018,0.7926069082622101,0.8652477298072327,0.8289273190347215
20781,AT1G80530,Os06g0179200,8019,0.762480698670877,0.7975211088099411,0.780000903740409
20782,AT1G07360,Os06g0170500,8021,0.8453460833817418,0.7280739206627369,0.7867100020222393
20783,AT1G07360,Os07g0281000,8021,0.8448813619911524,0.8319324518081886,0.8384069068996705
20784,AT2G29580,Os06g0170500,8021,0.8839834964326676,0.7849227337900271,0.8344531151113473
20785,AT2G29580,Os07g0281000,8021,0.8261316412708343,0.8982125219053688,0.8621720815881015
20786,AT5G07060,Os06g0170500,8021,0.6750256937307297,0.789784929106261,0.7324053114184954
20787,AT5G07060,Os07g0281000,8021,0.6608248804682962,0.8350995698582124,0.7479622251632543
20788,AT5G22450,Os05g0350700,8022,0.9382233343759775,0.9649322924964155,0.9515778134361965
20789,AT5G22450,Os05g0107300,8022,0.9754233879976764,0.9498231639318145,0.9626232759647455
20790,AT5G22450,Os01g0967100,8022,0.9514053353590419,0.9456491954755457,0.9485272654172938
20791,AT4G29790,Os05g0350700,8022,0.9391840564815228,0.9667229568265094,0.9529535066540161
20792,AT4G29790,Os05g0107300,8022,0.9544438982975111,0.9589230524135733,0.9566834753555422
20793,AT4G29790,Os01g0967100,8022,0.9415523481835649,0.960382348255536,0.9509673482195504
20794,AT2G19390,Os05g0350700,8022,0.9473613655659323,0.9502628644256811,0.9488121149958066
20795,AT2G19390,Os05g0107300,8022,0.9932972876357299,0.9721076947586427,0.9827024911971862
20796,AT2G19390,Os01g0967100,8022,0.9954868403413915,0.9558132866018799,0.9756500634716356
20797,AT5G43020,Os04g0649700,8025,0.90816007353833,0.8807392066273697,0.8944496400828499
20798,AT1G10850,Os04g0649700,8025,0.8459418800363435,0.9038585311454516,0.8749002055908975
20799,AT1G60630,Os04g0649700,8025,0.8939742615845212,0.8547331527799904,0.8743537071822558
20800,AT5G67200,Os04g0649700,8025,0.9161118310320688,0.8725888163135256,0.8943503236727972
20801,AT1G10270,Os05g0365500,8026,0.9902587246972608,0.9886378843396527,0.9894483045184568
20802,AT1G67800,Os08g0494300,8027,0.727385793228771,0.5796017205671499,0.6534937568979604
20803,AT1G67800,Os06g0608800,8027,0.726715521992344,0.9002007328341565,0.8134581274132502
20804,AT3G01650,Os08g0494300,8027,0.8637264101762068,0.6658849768997929,0.7648056935379999
20805,AT3G01650,Os06g0608800,8027,0.8640094135871428,0.9189103074717222,0.8914598605294325
20806,AT5G14420,Os08g0494300,8027,0.7825416685285312,0.727513143221284,0.7550274058749076
20807,AT5G14420,Os06g0608800,8027,0.9538183118101792,0.9010100366417079,0.9274141742259435
20808,AT5G51020,Os11g0524300,8028,0.9467179051789624,0.8202071053050821,0.8834625052420222
20809,AT3G25520,Os01g0896700,8029,0.949799166877678,0.9856173331209176,0.9677082499992977
20810,AT5G39740,Os01g0896700,8029,0.9608710547090278,0.984444798470607,0.9726579265898174
20811,AT1G54115,Os03g0180000,8030,0.8704253988113857,0.8108841803409271,0.8406547895761565
20812,AT3G14070,Os03g0180000,8030,0.7695458540000298,0.7664871754022623,0.7680165147011461
20813,AT3G13560,Os07g0577300,8031,0.7948324570157538,0.8558419627210451,0.8253372098683994
20814,AT3G13560,Os07g0510200,8031,0.8252280163446882,0.7971833678508842,0.8112056920977861
20815,AT3G13560,Os03g0221500,8031,0.7855976088694263,0.7857447825394296,0.785671195704428
20816,AT2G01630,Os07g0577300,8031,0.7842396889941463,0.8479783335988529,0.8161090112964996
20817,AT2G01630,Os07g0510200,8031,0.7461794539523661,0.8247952843715151,0.7854873691619406
20818,AT2G01630,Os03g0221500,8031,0.7228540149247062,0.6981169348414848,0.7104854748830955
20819,AT1G11820,Os07g0577300,8031,0.4274766522185978,0.8227688386171738,0.6251227454178858
20820,AT1G11820,Os07g0510200,8031,0.4679163501496939,0.7414051298390951,0.6046607399943945
20821,AT1G11820,Os03g0221500,8031,0.5215157066893069,0.6762848494503744,0.5989002780698407
20822,AT1G66250,Os07g0577300,8031,0.8656627493036627,0.8514831926079337,0.8585729709557982
20823,AT1G66250,Os07g0510200,8031,0.7534444494094165,0.7745037438266688,0.7639740966180426
20824,AT1G66250,Os03g0221500,8031,0.8361112352354141,0.9162975943922256,0.8762044148138198
20825,AT1G50380,Os06g0730600,8032,0.879898565619554,0.9324900430141788,0.9061943043168664
20826,AT5G65720,Os09g0338400,8034,0.7087100505930659,0.6520312251075354,0.6803706378503007
20827,AT1G27500,Os02g0109800,8035,0.8610751150632289,0.7783909510912856,0.8197330330772572
20828,AT1G27500,Os02g0708400,8035,0.9272979132222172,0.851253783654612,0.8892758484384147
20829,AT4G10840,Os02g0109800,8035,0.9917333214174002,0.8348446710211884,0.9132889962192943
20830,AT4G10840,Os02g0708400,8035,0.9584431833415256,0.8517699537995858,0.9051065685705557
20831,AT3G27960,Os02g0109800,8035,0.7869520532642209,0.7939015453241994,0.7904267992942102
20832,AT3G27960,Os02g0708400,8035,0.8651324902810671,0.8955169667038394,0.8803247284924532
20833,AT5G27640,Os10g0569200,8036,0.8764764585846851,0.990791779512506,0.9336341190485955
20834,AT5G25780,Os10g0569200,8036,0.976060145672282,0.9916648080293134,0.9838624768507978
20835,AT2G20330,Os10g0464100,8037,0.7251664506903793,0.8740608570973395,0.7996136538938594
20836,AT3G17210,Os01g0516600,8038,0.8516913177532508,0.9033678508841804,0.8775295843187156
20837,AT3G56430,Os01g0168300,8039,0.9688011081817776,0.9349434443205353,0.9518722762511564
20838,AT2G40800,Os01g0168300,8039,0.8684530636360476,0.8341182093356699,0.8512856364858588
20839,AT1G11900,Os05g0481800,8042,0.6992141867694842,0.7265763899952206,0.7128952883823524
20840,AT4G32660,Os01g0590900,8043,0.9364850976361767,0.8973777282141151,0.9169314129251459
20841,AT2G42210,Os02g0717300,8044,0.9882032262388847,0.9952206468057989,0.9917119365223418
20842,AT5G05310,Os12g0112300,8045,0.7918852495643236,0.8320981360522544,0.811991692808289
20843,AT4G29530,Os01g0720400,8046,0.4175215284737605,0.2868121714194679,0.3521668499466142
20844,AT1G73010,Os01g0720400,8046,0.6965586359661162,0.6608252349848653,0.6786919354754908
20845,AT1G17710,Os01g0720400,8046,0.7326809359965444,0.7668185438903935,0.7497497399434689
20846,AT5G59770,Os05g0460800,8047,0.7879261807944948,0.6305878604428867,0.7092570206186908
20847,AT4G24280,Os02g0774300,8048,0.7102194021180571,0.7026796240242154,0.7064495130711362
20848,AT4G24280,Os12g0244100,8048,0.9177465481031324,0.9092305241357337,0.913488536119433
20849,AT4G24280,Os03g0113700,8048,0.589659949059386,0.5558387764855823,0.5727493627724842
20850,AT4G24280,Os09g0491772,8048,0.5651056794316099,0.8384387446232276,0.7017722120274188
20851,AT4G37910,Os02g0774300,8048,0.9082721400519336,0.8730922415166481,0.8906821907842908
20852,AT4G37910,Os12g0244100,8048,0.7677137792871294,0.6046455313047634,0.6861796552959464
20853,AT4G37910,Os03g0113700,8048,0.6125186807076078,0.6519483829855027,0.6322335318465553
20854,AT4G37910,Os09g0491772,8048,0.9597986207307445,0.9347841325473952,0.9472913766390698
20855,AT5G49910,Os02g0774300,8048,0.7791105181515835,0.6846391588338379,0.7318748384927107
20856,AT5G49910,Os12g0244100,8048,0.8586238373985816,0.8897562529870957,0.8741900451928386
20857,AT5G49910,Os03g0113700,8048,0.6652154762436723,0.5387605544049705,0.6019880153243213
20858,AT5G49910,Os09g0491772,8048,0.5738032466661985,0.839216186076151,0.7065097163711748
20859,AT5G09590,Os02g0774300,8048,0.855444836677242,0.8410004779353194,0.8482226573062808
20860,AT5G09590,Os12g0244100,8048,0.49765405067250545,0.5743954118209336,0.5360247312467195
20861,AT5G09590,Os03g0113700,8048,0.8678001698020466,0.8059582603154373,0.8368792150587419
20862,AT5G09590,Os09g0491772,8048,0.8741342329862818,0.919216186076151,0.8966752095312164
20863,AT5G51130,Os08g0540500,8049,0.9660246957713333,0.9347522701927673,0.9503884829820504
20864,AT2G29640,Os03g0265200,8050,0.8285535546717906,0.8604237693165525,0.8444886619941716
20865,AT4G03270,Os07g0556000,8052,0.6821752535859511,0.6861940417396846,0.6841846476628178
20866,AT3G09210,Os03g0825500,8053,0.9887330596924412,0.9754468695236579,0.9820899646080495
20867,AT1G22980,Os05g0554500,8054,0.7997676393047053,0.8462768838617174,0.8230222615832113
20868,AT1G22970,Os05g0554500,8054,0.9400522173210855,0.9259518878445117,0.9330020525827986
20869,AT5G12860,Os12g0515400,8055,0.9289363540223722,0.9520662736976262,0.9405013138599991
20870,AT4G34320,Os03g0199100,8057,0.7520666696456499,0.8555891880409963,0.8038279288433231
20871,AT2G18630,Os03g0199100,8057,0.7417157666945414,0.8928610624325138,0.8172884145635276
20872,AT1G32730,Os08g0129500,8058,0.9104517628133518,0.8116871116775529,0.8610694372454524
20873,AT5G15450,Os02g0181900,8059,0.8486825446475118,0.7730189581010037,0.8108507513742578
20874,AT5G15450,Os03g0426900,8059,0.9821707851110416,0.8555679464712442,0.9188693657911429
20875,AT2G25140,Os02g0181900,8059,0.9232762858036552,0.8976453719929902,0.9104608288983227
20876,AT2G25140,Os03g0426900,8059,0.8310668235597858,0.5885614146885455,0.7098141191241656
20877,AT4G25225,Os07g0239500,8061,0.85810038748061,0.8260952684403378,0.8420978279604738
20878,AT1G58180,Os09g0464000,8062,0.8687385495330444,0.7835717699537996,0.826155159743422
20879,AT4G33580,Os09g0464000,8062,0.6993063933946011,0.6861558069141309,0.692731100154366
20880,AT4G14830,Os03g0159900,8064,0.6120470083560481,0.6496096861558069,0.6308283472559275
20881,AT5G25350,Os02g0200900,8065,0.6408686715224094,0.8133312091763581,0.7270999403493839
20882,AT5G25350,Os10g0148800,8065,0.8786809062067117,0.7612872391269715,0.8199840726668416
20883,AT2G25490,Os02g0200900,8065,0.6758419351475341,0.784954596144655,0.7303982656460946
20884,AT2G25490,Os10g0148800,8065,0.718203077289721,0.7312091763581329,0.724706126823927
20885,AT5G10200,Os05g0421300,8067,0.9217442372632506,0.9363262705113907,0.9290352538873207
20886,AT3G50030,Os05g0421300,8067,0.37846705776461353,0.6875003982794329,0.5329837280220232
20887,AT4G35970,Os04g0223300,8068,0.8303447747569469,0.6663692846901386,0.7483570297235427
20888,AT4G35970,Os08g0549100,8068,0.5281482001621418,0.32626413891986616,0.427206169541004
20889,AT4G35000,Os04g0223300,8068,0.3802672147995889,0.44438425999681375,0.41232573739820133
20890,AT4G35000,Os08g0549100,8068,0.9397917690692166,0.9703106579576231,0.9550512135134198
20891,AT5G49960,Os03g0843600,8070,0.4240806112873676,0.7520853911104031,0.5880830011988853
20892,AT5G49960,Os01g0870100,8070,0.4708878859645203,0.683645053369444,0.5772664696669821
20893,AT5G47940,Os07g0569000,8071,0.7057509272085437,0.9150995698582126,0.8104252485333782
20894,AT3G57470,Os07g0570500,8072,0.6661825818848027,0.6752525091604269,0.6707175455226149
20895,AT3G57470,Os07g0570300,8072,0.6801689083515796,0.7246327863629122,0.7024008473572458
20896,AT3G57470,Os01g0778800,8072,0.4738594217793467,0.4859518878445117,0.4799056548119292
20897,AT2G41790,Os07g0570500,8072,0.836051655569954,0.8721554882905846,0.8541035719302693
20898,AT2G41790,Os07g0570300,8072,0.8914428705482818,0.8910753544686952,0.8912591125084885
20899,AT2G41790,Os01g0778800,8072,0.8041109969167524,0.7431320694599332,0.7736215331883427
20900,AT5G59520,Os01g0972200,8073,0.575767957062921,0.8548740551926788,0.7153210061277999
20901,AT5G59520,Os03g0411800,8073,0.5619653345646465,0.7018448303329616,0.6319050824488041
20902,AT1G55910,Os01g0972200,8073,0.3300862415657536,0.6045704777583064,0.46732835966203
20903,AT1G55910,Os03g0411800,8073,0.29801748663181254,0.49877967181774735,0.39839857922477995
20904,AT5G53950,Os06g0344900,8074,0.884858572769114,0.8218575752748128,0.8533580740219634
20905,AT3G15170,Os06g0344900,8074,0.7775816613789713,0.7934646770396333,0.7855231692093023
20906,AT5G03880,Os08g0558200,8075,0.978953483176192,0.9349880516170145,0.9569707673966033
20907,AT3G17000,Os03g0308000,8076,0.9191988024487242,0.7605480324996017,0.8398734174741629
20908,AT5G27830,Os02g0592500,8077,0.7986170070155056,0.8857097339493388,0.8421633704824223
20909,AT1G55260,Os03g0804200,8078,0.8543624727547154,0.835105234276813,0.8447338535157642
20910,AT1G55260,Os07g0198300,8078,0.3567133870543317,0.7280229408953321,0.5423681639748319
20911,AT1G55260,Os03g0167000,8078,0.5955682658841871,0.721292903545572,0.6584305847148795
20912,AT3G58550,Os03g0804200,8078,0.5992969599475698,0.36383976775883736,0.48156836385320356
20913,AT3G58550,Os07g0198300,8078,0.5004691898654989,0.6660060538473793,0.5832376218564391
20914,AT3G58550,Os03g0167000,8078,0.3456812189999553,0.4211141203334926,0.38339766966672395
20915,AT2G44300,Os03g0804200,8078,0.7795445985713648,0.5751438231285293,0.677344210849947
20916,AT2G44300,Os07g0198300,8078,0.7521209296981226,0.6981169348414848,0.7251189322698037
20917,AT2G44300,Os03g0167000,8078,0.35754182811692087,0.6383091710477404,0.4979254995823307
20918,AT2G44290,Os03g0804200,8078,0.6722075755544633,0.5295664949639779,0.6008870352592206
20919,AT2G44290,Os07g0198300,8078,0.3594590166376216,0.5708268281025969,0.46514292237010924
20920,AT2G44290,Os03g0167000,8078,0.30072836141025067,0.42287009009965837,0.3617992257549545
20921,AT2G13440,Os01g0960300,8079,0.9487168029551514,0.965340130635654,0.9570284667954028
20922,AT4G37200,Os03g0767500,8080,0.9016756780910674,0.8469013860124264,0.8742885320517468
20923,AT5G49480,Os03g0310800,8081,0.8903883104696367,0.7577568902341884,0.8240726003519125
20924,AT5G24340,Os07g0452400,8082,0.8954972667828469,0.816307153098614,0.8559022099407305
20925,AT3G58510,Os03g0805200,8083,0.7666753908319662,0.7928628325633265,0.7797691116976464
20926,AT3G58510,Os07g0202100,8083,0.8257741632780732,0.9421761988210929,0.8839751810495831
20927,AT3G58510,Os11g0599500,8083,0.5002010813709281,0.5254739525250917,0.5128375169480099
20928,AT3G58570,Os03g0805200,8083,0.8764168789192248,0.864635972598375,0.8705264257587999
20929,AT3G58570,Os07g0202100,8083,0.7958651712170637,0.9425075673092241,0.8691863692631439
20930,AT3G58570,Os11g0599500,8083,0.5002010813709281,0.5571961127927353,0.5286985970818316
20931,AT2G42520,Os03g0805200,8083,0.8642796499269085,0.8428676119165207,0.8535736309217146
20932,AT2G42520,Os07g0202100,8083,0.8089726976183029,0.9536275290743985,0.8813001133463507
20933,AT2G42520,Os11g0599500,8083,0.5002010813709281,0.5323307312410387,0.5162659063059833
20934,AT1G71695,Os01g0962700,8085,0.5862490132117908,0.5462099729169986,0.5662294930643947
20935,AT1G71695,Os01g0963000,8085,0.14127828172244813,0.3749434443205353,0.2581108630214917
20936,AT1G71695,Os04g0688100,8085,0.34435557144346635,0.4554213796399554,0.39988847554171086
20937,AT2G01690,Os03g0223700,8086,0.9622413870146119,0.9131177314003505,0.9376795592074811
20938,AT3G57000,Os02g0290400,8087,0.9835001563966218,0.9610132228771706,0.9722566896368963
20939,AT1G71810,Os04g0640500,8088,0.9260355690602797,0.9658945356061812,0.9459650523332305
20940,AT3G16565,Os01g0120400,8090,0.7051164037713928,0.7685964632786363,0.7368564335250145
20941,AT3G09630,Os03g0796501,8092,0.9724692295852759,0.9511868727098932,0.9618280511475845
20942,AT3G09630,Os07g0180900,8092,0.965826096886466,0.978977218416441,0.9724016576514536
20943,AT5G02870,Os03g0796501,8092,0.9691228383752625,0.9521108809941055,0.960616859684684
20944,AT5G02870,Os07g0180900,8092,0.9718486080700657,0.9757654930699379,0.9738070505700018
20945,AT5G38290,Os01g0693900,8093,0.8239967032585113,0.9521045085231798,0.8880506058908455
20946,AT5G38290,Os01g0132800,8093,0.9778909791421522,0.9810673888800382,0.9794791840110952
20947,AT5G16140,Os01g0693900,8093,0.7312324053800437,0.9249259200254899,0.8280791627027668
20948,AT5G16140,Os01g0132800,8093,0.8620246659815005,0.9776326270511391,0.9198286465163198
20949,AT5G19830,Os01g0693900,8093,0.862828991465213,0.6585884976899793,0.7607087445775962
20950,AT5G19830,Os01g0132800,8093,0.7918025827784977,0.6454420901704636,0.7186223364744806
20951,AT1G18440,Os01g0693900,8093,0.9401415868192757,0.9572853273856938,0.9487134571024848
20952,AT1G18440,Os01g0132800,8093,0.9797195074463944,0.9708268281025968,0.9752731677744956
20953,AT1G15980,Os08g0276100,8095,0.9565316690746781,0.9793071707999221,0.9679194199373001
20954,AT2G03200,Os07g0533800,8096,0.29138924884936773,0.46067866815357655,0.37603395850147214
20955,AT2G03200,Os08g0469000,8096,0.5002010813709281,0.4567659710052573,0.4784835261880927
20956,AT4G20740,Os07g0179000,8097,0.9362706108405201,0.790982953640274,0.8636267822403971
20957,AT1G13270,Os02g0761700,8098,0.8219536172304392,0.8493484148478573,0.8356510160391483
20958,AT1G13270,Os04g0610500,8098,0.9723177979355646,0.9864648717540226,0.9793913348447936
20959,AT3G25740,Os02g0761700,8098,0.7673775797463184,0.8818416440974988,0.8246096119219086
20960,AT3G25740,Os04g0610500,8098,0.5210880098051106,0.8969189103074717,0.7090034600562911
20961,AT4G37040,Os02g0761700,8098,0.7867594123458997,0.9450565556794647,0.8659079840126822
20962,AT4G37040,Os04g0610500,8098,0.9244281593358853,0.9810737613509638,0.9527509603434245
20963,AT5G35840,Os03g0752100,8099,0.8688800512385123,0.8754373108172694,0.8721586810278908
20964,AT5G35840,Os03g0719800,8099,0.8770126755738267,0.7306101640911263,0.8038114198324765
20965,AT1G09570,Os03g0752100,8099,0.8177532508154967,0.6350039827943285,0.7263786168049126
20966,AT1G09570,Os03g0719800,8099,0.7532284731221234,0.7459232117253465,0.7495758424237349
20967,AT3G07260,Os08g0528900,8100,0.9297444032351758,0.8877807870001593,0.9087625951176675
20968,AT3G07220,Os08g0528900,8100,0.8391497981738832,0.8442950454038554,0.8417224217888692
20969,AT4G04040,Os06g0247500,8102,0.2058291255194602,0.5807296479209814,0.3932793867202208
20970,AT1G12000,Os06g0247500,8102,0.7436733842739474,0.5991014815994902,0.6713874329367188
20971,AT1G20200,Os09g0541900,8103,0.9463634061694745,0.9720758324040146,0.9592196192867446
20972,AT1G20200,Os08g0550100,8103,0.9750510150885503,0.9240911263342361,0.9495710707113931
20973,AT1G75990,Os09g0541900,8103,0.9501541623843782,0.9672327545005576,0.9586934584424679
20974,AT1G75990,Os08g0550100,8103,0.9417087448053979,0.9306229090329775,0.9361658269191877
20975,AT3G23100,Os03g0740800,8104,0.8616671879887394,0.8431161382826191,0.8523916631356793
20976,AT5G54080,Os06g0103300,8105,0.9107744860012611,0.9393659391429027,0.9250702125720819
20977,AT3G52155,Os09g0287300,8106,0.8851155100764109,0.9644798470606978,0.9247976785685543
20978,AT1G21370,Os04g0438500,8108,0.6671305369191781,0.8563453879241676,0.7617379624216729
20979,AT2G31440,Os02g0272600,8110,0.8254358358920673,0.8375720885773459,0.8315039622347066
