,arabidopsis,brome,Group Number,Species 1 Score,Species 2 Score,Total Score
17350,AT1G04150,LOC100829273,6786,0.6629763237550276,0.7784665788712941,0.7207214513131608
17351,AT1G04150,LOC100845659,6786,0.49749139611062737,0.47493656248996247,0.4862139793002949
17352,AT1G04150,LOC100828974,6786,0.8598913629390057,0.8922622297883275,0.8760767963636666
17353,AT1G04150,LOC100833034,6786,0.8507000594324888,0.8465615263546719,0.8486307928935803
17354,AT1G04150,LOC100824776,6786,0.35778358281157135,0.44257219028040984,0.4001778865459906
17355,AT3G25900,LOC100841399,6787,0.721980345814156,0.6482831721967045,0.6851317590054302
17356,AT1G67730,LOC100833506,6790,0.9224475128194497,0.9428966048887033,0.9326720588540764
17357,AT1G24470,LOC100833506,6790,0.3005993927750365,0.6579706420839623,0.47928501742949936
17358,AT4G18960,LOC100824190,6791,0.665100228976333,0.6007259178363794,0.6329130734063562
17359,AT3G58780,LOC100824190,6791,0.5452124596296757,0.631927536697395,0.5885699981635353
17360,AT2G23070,LOC100826277,6792,0.8902931542065763,0.8976006167089583,0.8939468854577672
17361,AT2G23070,LOC100839551,6792,0.8181448770576771,0.8766389361770469,0.8473919066173621
17362,AT2G23070,LOC100846754,6792,0.7568768918190487,0.769922590177625,0.7633997409983369
17363,AT3G50000,LOC100826277,6792,0.8629680308496082,0.9203931519609417,0.891680591405275
17364,AT3G50000,LOC100839551,6792,0.9026661690923414,0.8572511482992323,0.8799586586957868
17365,AT3G50000,LOC100846754,6792,0.7695650371107516,0.7682137924388912,0.7688894147748214
17366,AT2G23080,LOC100826277,6792,0.8404610855413195,0.9265859377509396,0.8835235116461295
17367,AT2G23080,LOC100839551,6792,0.7879835800472695,0.9032409340571098,0.8456122570521897
17368,AT2G23080,LOC100846754,6792,0.7527470249201808,0.7441492949603314,0.7484481599402562
17369,AT5G10710,LOC100843423,6793,0.6387361612140814,0.8516750714675746,0.745205616340828
17370,AT1G29900,LOC100839092,6794,0.9682298793382261,0.9578068287669034,0.9630183540525648
17371,AT2G41540,LOC100839074,6795,0.8016419952730439,0.8748209295602737,0.8382314624166588
17372,AT2G41540,LOC100821695,6795,0.7746734668491105,0.5519288215077249,0.6633011441784178
17373,AT2G41540,LOC100825190,6795,0.8919185636687814,0.8649921305367295,0.8784553471027554
17374,AT3G07690,LOC100839074,6795,0.9012066177385247,0.8815147913789227,0.8913607045587237
17375,AT3G07690,LOC100821695,6795,0.888485300825144,0.7223139434041049,0.8053996221146245
17376,AT3G07690,LOC100825190,6795,0.9094663515362607,0.6970353001638133,0.803250825850037
17377,AT5G43430,LOC100822031,6796,0.8116764108305345,0.7968907590017024,0.8042835849161185
17378,AT5G52560,LOC100845164,6797,0.9317659742090642,0.8778209616805319,0.904793467944798
17379,AT2G41220,LOC100827937,6799,0.649392544678028,0.2728872900138117,0.46113991734591986
17380,AT5G04140,LOC100827937,6799,0.9863084131525479,0.9870105675649632,0.9866594903587556
17381,AT3G55380,LOC100840726,6800,0.8227640253762906,0.8257154787524492,0.8242397520643698
17382,AT3G55380,LOC100841313,6800,0.7169797238462496,0.7735136350496258,0.7452466794479378
17383,AT3G46460,LOC100840726,6800,0.8221586432806733,0.8949025150162208,0.858530579148447
17384,AT3G46460,LOC100841313,6800,0.7853630219347347,0.822869623871776,0.8041163229032553
17385,AT5G59300,LOC100840726,6800,0.775544221918149,0.8519834259467446,0.8137638239324467
17386,AT5G59300,LOC100841313,6800,0.783721026661691,0.8531782995535284,0.8184496631076097
17387,AT1G04170,LOC100837926,6801,0.9613550607455322,0.9846208203513956,0.9729879405484639
17388,AT1G20510,LOC100829365,6802,0.9332927902401718,0.8558185847814217,0.8945556875107967
17389,AT1G20490,LOC100829365,6802,0.8338055682252722,0.6558057366781229,0.7448056524516975
17390,AT1G29880,LOC100824721,6803,0.9574408093875689,0.8840587158320753,0.9207497626098221
17391,AT5G63280,LOC100823211,6804,0.8026951942613094,0.8890759001702373,0.8458855472157734
17392,AT5G40710,LOC100823211,6804,0.7020442011858855,0.8946391288985963,0.7983416650422409
17393,AT5G06050,LOC100846896,6805,0.8812124227723183,0.8627115922012013,0.8719620074867598
17394,AT2G39750,LOC100846896,6805,0.9689596550151346,0.8926926412488356,0.930826148131985
17395,AT1G77260,LOC100846896,6805,0.9549529377617447,0.8594289018083705,0.9071909197850576
17396,AT5G19940,LOC100826936,6806,0.9152299208027532,0.974509363055279,0.9448696419290161
17397,AT2G21070,LOC100835129,6807,0.8596886474731977,0.8725982076895897,0.8661434275813937
17398,AT5G44720,LOC100845242,6808,0.6807563129742505,0.6683647576526516,0.6745605353134511
17399,AT1G30910,LOC100845242,6808,0.7027656839573744,0.7779076863777984,0.7403366851675863
17400,AT1G60470,LOC100846042,6809,0.6655554173404653,0.4140429769055343,0.5397991971229998
17401,AT1G60470,LOC100823302,6809,0.67581374134428,0.5477339157806829,0.6117738285624814
17402,AT2G38130,LOC100824497,6810,0.9289712650827218,0.9210227090225805,0.9249969870526511
17403,AT3G06920,LOC100841364,6811,0.9341294522535971,0.8887354254328205,0.9114324388432088
17404,AT2G24820,LOC100823679,6812,0.7292366380561429,0.9009375546490506,0.8150870963525967
17405,AT4G02620,LOC100829903,6813,0.7973048057386904,0.9590145504769858,0.8781596781078381
17406,AT4G02620,LOC100832330,6813,0.8927810258324004,0.9148748915941284,0.9038279587132644
17407,AT3G13440,LOC100829370,6814,0.8563419994194967,0.7630488549127935,0.8096954271661452
17408,AT1G14700,LOC100829740,6815,0.22804660612845712,0.5210291330742299,0.3745378696013435
17409,AT1G25230,LOC100829740,6815,0.5126489843494446,0.6303793402498956,0.5715141622996701
17410,AT2G01890,LOC100829740,6815,0.7072687316001162,0.6972087495583464,0.7022387405792313
17411,AT2G01880,LOC100829740,6815,0.545855620516648,0.7377894838274499,0.641822552172049
17412,AT3G17790,LOC100829740,6815,0.7831902807148485,0.8941637490765426,0.8386770148956956
17413,AT2G26640,LOC100831254,6816,0.7364680515818718,0.7426010985128321,0.7395345750473519
17414,AT5G43760,LOC100831254,6816,0.7396903060542817,0.7112774226704783,0.72548386436238
17415,AT1G04220,LOC100831254,6816,0.46916283119791014,0.7440143898756947,0.6065886105368024
17416,AT2G40090,LOC100839265,6817,0.9496123066716424,0.8687180804933672,0.9091651935825048
17417,AT5G47540,LOC100835698,6818,0.7164738566156653,0.8392766517842803,0.7778752541999728
17418,AT4G17270,LOC100835698,6818,0.8977401832732097,0.7133266951466289,0.8055334392099194
17419,AT4G34350,LOC100825558,6820,0.9260604552805075,0.9887257893553464,0.957393122317927
17420,AT1G21720,LOC100822862,6821,0.8959157440809388,0.8432338676002955,0.8695748058406172
17421,AT1G21720,LOC100831014,6821,0.9822448894970353,0.9504898339382648,0.96636736171765
17422,AT1G77440,LOC100822862,6821,0.9223120620309326,0.80226126618058,0.8622866641057563
17423,AT1G77440,LOC100831014,6821,0.9457726914624539,0.9288279317765715,0.9373003116195127
17424,AT1G10130,LOC100844515,6822,0.974640295227433,0.9591301834066746,0.9668852393170537
17425,AT5G50375,LOC100834141,6823,0.863465605174773,0.6397134872964378,0.7515895462356055
17426,AT2G35770,LOC100822724,6824,0.5315254799519011,0.5399608132849387,0.5357431466184199
17427,AT2G35770,LOC100829079,6824,0.8143633121864245,0.7563357209391963,0.7853495165628104
17428,AT3G07990,LOC100822724,6824,0.5594476924990671,0.5986445251019817,0.5790461088005244
17429,AT3G07990,LOC100829079,6824,0.8590703653024837,0.8756432081713937,0.8673567867369387
17430,AT4G30610,LOC100822724,6824,0.6679106024795787,0.5592329682330646,0.6135717853563216
17431,AT4G30610,LOC100829079,6824,0.4757639839117635,0.658272572511483,0.5670182782116232
17432,AT3G02110,LOC100822724,6824,0.2602645436828793,0.6062698744097903,0.4332672090463348
17433,AT3G02110,LOC100829079,6824,0.7853879006509931,0.6468506086788939,0.7161192546649435
17434,AT2G35780,LOC100822724,6824,0.735129208073604,0.8139401920791444,0.7745347000763743
17435,AT2G35780,LOC100829079,6824,0.42830092189465246,0.7233353676163556,0.5758181447555041
17436,AT4G30810,LOC100822724,6824,0.8128540034000912,0.7823595541708156,0.7976067787854534
17437,AT4G30810,LOC100829079,6824,0.7787204046937846,0.887424918896348,0.8330726617950663
17438,AT1G09330,LOC100833575,6825,0.9325206286022307,0.9539716699322263,0.9432461492672285
17439,AT1G09330,LOC100824680,6825,0.945573661732388,0.889101596376835,0.9173376290546115
17440,AT2G16950,LOC100838433,6826,0.9701206617738525,0.9662994250473773,0.9682100434106149
17441,AT3G50360,LOC100844343,6827,0.8572708048264709,0.8631933960749044,0.8602321004506877
17442,AT4G15720,LOC100834971,6828,0.8923877051753654,0.7676099315838499,0.8299988183796077
17443,AT5G65110,LOC100841774,6829,0.9581208276319608,0.9390999903639226,0.9486104089979417
17444,AT3G52090,LOC100828839,6830,0.832516482149521,0.9177657148363473,0.8751410984929342
17445,AT3G52090,LOC100839628,6830,0.9370070904341335,0.8808145697491409,0.9089108300916372
17446,AT5G48760,LOC100845636,6831,0.9822614753078741,0.9843831304403687,0.9833223028741214
17447,AT5G48760,LOC100846133,6831,0.9795828668574035,0.9836636366556387,0.9816232517565211
17448,AT3G07110,LOC100845636,6831,0.9801799560476013,0.9857899977515818,0.9829849768995915
17449,AT3G07110,LOC100846133,6831,0.9762242401625408,0.9850448077602545,0.9806345239613976
17450,AT3G24830,LOC100845636,6831,0.9775428121242278,0.9867471814473389,0.9821449967857834
17451,AT3G24830,LOC100846133,6831,0.9748476178629183,0.9849677191404619,0.9799076685016901
17452,AT5G23090,LOC100835335,6832,0.8083343699465106,0.864966434330132,0.8366504021383213
17453,AT5G08190,LOC100835335,6832,0.8617572666583737,0.8816368483602608,0.8716970575093173
17454,AT3G12530,LOC100838674,6833,0.9705002925552745,0.9773744900909003,0.9739373913230873
17455,AT5G58070,LOC100834940,6834,0.6945971721192519,0.7973597147721068,0.7459784434456793
17456,AT5G58070,LOC100823901,6834,0.8593440311813243,0.47697298686281436,0.6681585090220693
17457,AT2G15240,LOC100828529,6835,0.8947298586059627,0.9309671409758135,0.9128484997908881
17458,AT1G50200,LOC100837273,6836,0.9788862628021727,0.9787428130922173,0.9788145379471951
17459,AT1G27980,LOC100827159,6837,0.8952108471202885,0.8918896347926638,0.8935502409564762
17460,AT4G33070,LOC100828933,6838,0.8243516560471407,0.7976937654578742,0.8110227107525074
17461,AT4G33070,LOC100821811,6838,0.6653766591569801,0.7188128352551955,0.6920947472060878
17462,AT5G01330,LOC100828933,6838,0.3403546599217703,0.5594770821957409,0.4499158710587556
17463,AT5G01330,LOC100821811,6838,0.26581526171027353,0.4740179231041018,0.36991659240718766
17464,AT5G54960,LOC100828933,6838,0.6556785669859435,0.8351202903671345,0.7453994286765391
17465,AT5G54960,LOC100821811,6838,0.6727702450553552,0.8345357016670414,0.7536529733611983
17466,AT5G01320,LOC100828933,6838,0.46985943525314094,0.6440497221597662,0.5569545787064536
17467,AT5G01320,LOC100821811,6838,0.4087821868391591,0.7030803327658754,0.5559312598025172
17468,AT1G03650,LOC100838106,6839,0.8196956503711075,0.7598561012430539,0.7897758758070808
17469,AT2G35710,LOC100825315,6840,0.7702450553551436,0.8629621302155269,0.8166035927853352
17470,AT2G35710,LOC100838751,6840,0.5813243769954803,0.7234895448559406,0.6524069609257105
17471,AT4G16600,LOC100825315,6840,0.5897416759961852,0.897048148267112,0.7433949121316485
17472,AT4G16600,LOC100838751,6840,0.5047062238255172,0.6366042462981403,0.5706552350618288
17473,AT4G08960,LOC100842015,6841,0.8126549736700253,0.8030514245334534,0.8078531991017392
17474,AT5G44730,LOC100826520,6842,0.7097317245096819,0.6659171939742395,0.6878244592419607
17475,AT5G04740,LOC100843003,6843,0.8636978065265165,0.7839719911348088,0.8238348988306626
17476,AT5G04740,LOC100823896,6843,0.6326325828253929,0.3454790736517521,0.4890558282385725
17477,AT1G16880,LOC100843003,6843,0.5364846373927106,0.525789355346417,0.5311369963695638
17478,AT1G16880,LOC100823896,6843,0.9671932661607994,0.9776186040535766,0.972405935107188
17479,AT2G23910,LOC100837708,6844,0.7977194510096611,0.6579706420839623,0.7278450465468117
17480,AT4G30470,LOC100837708,6844,0.7539412033005763,0.8077987987023416,0.780870001001459
17481,AT5G56130,LOC100838230,6845,0.9492971762657048,0.953367809077185,0.9513324926714448
17482,AT1G59760,LOC100822667,6846,0.9955467097897748,0.9765008190665854,0.9860237644281801
17483,AT2G29990,LOC100823664,6847,0.4257826429489572,0.5041146050814249,0.46494862401519105
17484,AT1G07180,LOC100823664,6847,0.614313554753908,0.7844345228535637,0.6993740388037359
17485,AT1G20065,LOC100824554,6848,0.851880416303852,0.7020267882953779,0.776953602299615
17486,AT3G25940,LOC100824554,6848,0.8643944105817473,0.7411428387884239,0.8027686246850856
17487,AT5G10790,LOC100831999,6849,0.8921258863042668,0.8191051296052421,0.8556155079547545
17488,AT1G66750,LOC100833383,6850,0.8901107102873491,0.9131018533389008,0.901606281813125
17489,AT1G18040,LOC100833383,6850,0.9008085582783928,0.9193139112838468,0.9100612347811198
17490,AT1G73690,LOC100833383,6850,0.9683809945036466,0.9248578678572575,0.9466194311804521
17491,AT4G10180,LOC100845485,6852,0.7536592445163163,0.9131275495454984,0.8333933970309073
17492,AT1G21000,LOC100820983,6853,0.908189244101671,0.9711752802492531,0.9396822621754621
17493,AT1G21000,LOC100832335,6853,0.9323464775884232,0.8870651720039829,0.9097058247962031
17494,AT1G21000,LOC100837533,6853,0.8687233072106813,0.8068223428516365,0.8377728250311589
17495,AT1G32700,LOC100820983,6853,0.8090475598125803,0.9541258471718113,0.8815867034921958
17496,AT1G32700,LOC100832335,6853,0.849152050420865,0.873491150868853,0.861321600644859
17497,AT1G32700,LOC100837533,6853,0.8235518513911348,0.7939935117078342,0.8087726815494845
17498,AT4G17900,LOC100820983,6853,0.7834639465936891,0.9130825811839527,0.8482732638888208
17499,AT4G17900,LOC100832335,6853,0.8720404693784467,0.9022901744130023,0.8871653218957245
17500,AT4G17900,LOC100837533,6853,0.7383339553012398,0.7620788231137378,0.7502063892074888
17501,AT2G27930,LOC100820983,6853,0.4087987726499979,0.36203385475219224,0.3854163137010951
17502,AT2G27930,LOC100832335,6853,0.4111933490898536,0.5696463559567019,0.49041985252327774
17503,AT2G27930,LOC100837533,6853,0.3763320479329933,0.33004850158995275,0.353190274761473
17504,AT1G76590,LOC100820983,6853,0.8574698345565368,0.9506054668679537,0.9040376507122452
17505,AT1G76590,LOC100832335,6853,0.7500932951859685,0.8965727684450583,0.8233330318155134
17506,AT1G76590,LOC100837533,6853,0.8475266409586598,0.8298140237047505,0.8386703323317052
17507,AT3G15880,LOC100832687,6855,0.9615789691918565,0.962303664921466,0.9619413170566613
17508,AT1G15750,LOC100832687,6855,0.9411701289546793,0.9690296469983618,0.9550998879765206
17509,AT1G80490,LOC100832687,6855,0.9327362441431355,0.9738733819419908,0.9533048130425632
17510,AT5G04920,LOC100828067,6856,0.75982916614836,0.9364275848777824,0.8481283755130713
17511,AT2G23930,LOC100831316,6857,0.9696894306920429,0.9656056274692448,0.9676475290806439
17512,AT2G23930,LOC100828642,6857,0.9664054401459551,0.9741945845244595,0.9703000123352072
17513,AT3G11500,LOC100831316,6857,0.9526143384334702,0.9580637908328783,0.9553390646331743
17514,AT3G11500,LOC100828642,6857,0.9325952647510056,0.9218963800468957,0.9272458223989506
17515,AT4G16340,LOC100845304,6858,0.9322884272504872,0.984113320271095,0.9582008737607911
17516,AT4G16340,LOC100836912,6858,0.9405232823319649,0.9897343654642984,0.9651288238981317
17517,AT3G48330,LOC100846469,6859,0.6918936849525231,0.8245398773006135,0.7582167811265683
17518,AT3G48330,LOC100822570,6859,0.8431728656134676,0.8940224199402562,0.8685976427768619
17519,AT2G24390,LOC100844093,6860,0.8479578720404695,0.7413291362862557,0.7946435041633626
17520,AT2G24390,LOC100822413,6860,0.6226479247004187,0.8036938296983909,0.7131708771994048
17521,AT1G48520,LOC100835563,6861,0.9853961935564125,0.9922718658658016,0.9888340297111071
17522,AT1G32410,LOC100845087,6862,0.9433014056474686,0.8567629203738798,0.9000321630106742
17523,AT3G53230,LOC100821547,6863,0.5168636231703778,0.9067163459994219,0.7117899845848998
17524,AT3G53230,LOC100821246,6863,0.47197412613509143,0.9366781228921081,0.7043261245135998
17525,AT5G03340,LOC100821547,6863,0.9281170958245222,0.9567982526579514,0.9424576742412367
17526,AT5G03340,LOC100821246,6863,0.9191690508769746,0.9539459737256287,0.9365575123013017
17527,AT3G09840,LOC100821547,6863,0.9472737073433678,0.9883917386695789,0.9678327230064734
17528,AT3G09840,LOC100821246,6863,0.9490981465356388,0.9811775286673304,0.9651378376014846
17529,AT2G31390,LOC100831015,6864,0.729618111705436,0.2574117495904667,0.4935149306479514
17530,AT2G31390,LOC100837463,6864,0.960028195878426,0.927928564545659,0.9439783802120425
17531,AT2G31390,LOC100836360,6864,0.9173529045901231,0.8854013426267947,0.9013771236084589
17532,AT3G59480,LOC100831015,6864,0.6939595398358926,0.282992323258279,0.4884759315470858
17533,AT3G59480,LOC100837463,6864,0.8276227465181315,0.76863777984775,0.7981302631829408
17534,AT3G59480,LOC100836360,6864,0.8535058257660572,0.772832685574792,0.8131692556704246
17535,AT5G51830,LOC100831015,6864,0.5886884770079197,0.34007644621462757,0.4643824616112736
17536,AT5G51830,LOC100837463,6864,0.8621221544968279,0.892782577971927,0.8774523662343774
17537,AT5G51830,LOC100836360,6864,0.72659120122735,0.8737930812963736,0.8001921412618618
17538,AT1G66430,LOC100831015,6864,0.8627938798358005,0.95341920149038,0.9081065406630902
17539,AT1G66430,LOC100837463,6864,0.559402542236228,0.7092474223492757,0.6343249822927519
17540,AT1G66430,LOC100836360,6864,0.6901540176823172,0.6972729900748402,0.6937135038785787
17541,AT5G01650,LOC100834365,6867,0.7503172036322926,0.777933382584396,0.7641252931083443
17542,AT5G01650,LOC100841922,6867,0.8969357714475267,0.9075964410753863,0.9022661062614565
17543,AT5G57170,LOC100834365,6867,0.7582535141186715,0.6645874152828188,0.7114204647007452
17544,AT5G57170,LOC100841922,6867,0.98472446821744,0.978839173866958,0.9817818210421989
17545,AT5G50920,LOC100827330,6869,0.9215325289215076,0.971496482831722,0.9465145058766148
17546,AT5G50920,LOC100840449,6869,0.4554380727287805,0.4740114990524524,0.46472478589061644
17547,AT3G48870,LOC100827330,6869,0.642136252436041,0.8341631066713776,0.7381496795537092
17548,AT3G48870,LOC100840449,6869,0.3292532238669818,0.22421867471814474,0.2767359492925633
17549,AT5G51070,LOC100827330,6869,0.40344155574905666,0.5249991969935438,0.4642203763713002
17550,AT5G51070,LOC100840449,6869,0.9155865157357881,0.9016477692480648,0.9086171424919265
17551,AT5G61060,LOC100826085,6870,0.8510594186673301,0.9418880287797514,0.8964737237235407
17552,AT4G28030,LOC100832164,6871,0.9472654144379483,0.9527125558089486,0.9499889851234484
17553,AT1G18580,LOC100831467,6872,0.9569183563461459,0.9829634150258567,0.9699408856860012
17554,AT3G06420,LOC100844130,6873,0.8731517187046481,0.9349629011017249,0.9040573099031866
17555,AT3G15580,LOC100844130,6873,0.8156487125264337,0.951331384704333,0.8834900486153834
17556,AT4G27720,LOC100834420,6874,0.7787701621263009,0.8278739601066393,0.8033220611164701
17557,AT4G27720,LOC100826699,6874,0.8146120993490069,0.8397456075546847,0.8271788534518458
17558,AT1G64650,LOC100834420,6874,0.9359124269187711,0.9106992580220344,0.9233058424704028
17559,AT1G64650,LOC100826699,6874,0.9437658083509557,0.9585327466032827,0.9511492774771192
17560,AT1G68010,LOC100838606,6875,0.9971389476303023,0.9833367238050372,0.9902378357176698
17561,AT1G72280,LOC100845644,6876,0.7879421155201725,0.9284539092138745,0.8581980123670234
17562,AT1G72280,LOC100829554,6876,0.5677323050130614,0.7558474930138438,0.6617898990134525
17563,AT2G38960,LOC100845644,6876,0.9227515860181614,0.8463902183106886,0.884570902164425
17564,AT2G38960,LOC100829554,6876,0.8846622714267944,0.8634824783991263,0.8740723749129604
17565,AT4G10570,LOC100835030,6877,0.9751876269851142,0.9690810394115569,0.9721343331983355
17566,AT4G10570,LOC100823399,6877,0.8888750673798566,0.9204702405807342,0.9046726539802954
17567,AT2G40930,LOC100835030,6877,0.9537753451921881,0.970230944656795,0.9620031449244916
17568,AT2G40930,LOC100823399,6877,0.9756603225940208,0.9482542639642823,0.9619572932791516
17569,AT4G10590,LOC100835030,6877,0.9617779989219223,0.9505797706613561,0.9561788847916393
17570,AT4G10590,LOC100823399,6877,0.9492142472115106,0.9114380239617126,0.9303261355866116
17571,AT4G04940,LOC100833468,6878,0.996732595264751,0.9961391449587255,0.9964358701117382
17572,AT3G19590,LOC100832220,6879,0.6671227764647344,0.8780329553849613,0.7725778659248479
17573,AT1G49910,LOC100832220,6879,0.7043164572708048,0.8822728294735489,0.7932946433721768
17574,AT1G06550,LOC100825286,6880,0.7909358543765809,0.8097260141971542,0.8003309342868675
17575,AT4G38510,LOC100845199,6881,0.9818634158477422,0.9798156297176629,0.9808395227827025
17576,AT4G38510,LOC100844274,6881,0.97765061989468,0.9816015160761893,0.9796260679854347
17577,AT4G38510,LOC100835507,6881,0.9711406891404404,0.9865930042077538,0.9788668466740971
17578,AT1G20260,LOC100845199,6881,0.9626985114234773,0.9797835094594161,0.9712410104414466
17579,AT1G20260,LOC100844274,6881,0.9615955550026951,0.9708283814601869,0.966211968231441
17580,AT1G20260,LOC100835507,6881,0.9136376829622258,0.9941027205858736,0.9538702017740497
17581,AT1G76030,LOC100845199,6881,0.8328813699879752,0.954530562425722,0.8937059662068486
17582,AT1G76030,LOC100844274,6881,0.8689969730895218,0.9516975556483475,0.9103472643689346
17583,AT1G76030,LOC100835507,6881,0.7824770908487789,0.9518645809912312,0.867170835920005
17584,AT2G02980,LOC100842371,6882,0.972177302317867,0.9851218963800469,0.978649599348957
17585,AT1G47128,LOC100832410,6883,0.4044201185885475,0.4891401406867311,0.4467801296376393
17586,AT1G47128,LOC100831807,6883,0.8592113446946137,0.8180194648764977,0.8386154047855556
17587,AT1G47128,LOC100831793,6883,0.4315047476883526,0.7089583400250538,0.5702315438567032
17588,AT5G43060,LOC100832410,6883,0.834738980801924,0.6181094015995888,0.7264241912007564
17589,AT5G43060,LOC100831807,6883,0.6238255172699755,0.6879966594931424,0.6559110883815589
17590,AT5G43060,LOC100831793,6883,0.8435626321681802,0.9074743840940481,0.8755185081311141
17591,AT4G36880,LOC100832410,6883,0.7245428535887548,0.5490572704204542,0.6368000620046045
17592,AT4G36880,LOC100831807,6883,0.41694240577186215,0.4524845019753959,0.43471345387362903
17593,AT4G36880,LOC100831793,6883,0.7966828378322345,0.8377669996466772,0.8172249187394558
17594,AT3G19400,LOC100832410,6883,0.7947505908695112,0.7858413901647768,0.790295990517144
17595,AT3G19400,LOC100831807,6883,0.5182070738483228,0.6529598817974496,0.5855834778228861
17596,AT3G19400,LOC100831793,6883,0.757623253306796,0.8567821925288279,0.807202722917812
17597,AT4G03080,LOC100833690,6884,0.9285068623792345,0.9581023351427745,0.9433045987610045
17598,AT5G65920,LOC100842685,6885,0.43302234938010536,0.6213406995792247,0.527181524479665
17599,AT3G49810,LOC100842685,6885,0.5963594145208774,0.6366941830212315,0.6165267987710544
17600,AT3G03310,LOC100826284,6886,0.7014056474685906,0.6484509113231048,0.6749282793958478
17601,AT5G51140,LOC100830962,6887,0.8818924410167102,0.8591976359489931,0.8705450384828517
17602,AT1G02560,LOC100831676,6888,0.9163245843181158,0.9865480358462082,0.951436310082162
17603,AT3G55360,LOC100830422,6889,0.9340403035203384,0.9014678958018822,0.9177540996611103
17604,AT1G30540,LOC100825627,6890,0.9280756312974251,0.9651495198021393,0.9466125755497822
17605,AT1G14185,LOC100830847,6891,0.890425840693287,0.7043458709408024,0.7973858558170447
17606,AT5G51950,LOC100830847,6891,0.8721293219365119,0.6926605209905887,0.7823949214635504
17607,AT1G12570,LOC100830847,6891,0.8880872413650123,0.773430122378184,0.8307586818715982
17608,AT1G72970,LOC100830847,6891,0.8294253016544346,0.7524491696913244,0.7909372356728794
17609,AT1G14190,LOC100830847,6891,0.9225027988555791,0.75383034079594,0.8381665698257595
17610,AT1G17890,LOC100839279,6892,0.9320811046150018,0.9511450872065011,0.9416130959107515
17611,AT1G73250,LOC100839279,6892,0.9438819090268274,0.9051296052420262,0.9245057571344268
17612,AT5G11340,LOC100846813,6893,0.9193514947962018,0.9322198310474415,0.9257856629218217
17613,AT1G79950,LOC100823673,6897,0.8913214744785836,0.9022259338965085,0.8967737041875461
17614,AT2G26310,LOC100843359,6898,0.8393083716880209,0.8135483249285325,0.8264283483082766
17615,AT2G26310,LOC100834584,6898,0.7626321681801219,0.7847692873228479,0.7737007277514849
17616,AT3G05675,LOC100839761,6899,0.7968072314135257,0.7964667715928436,0.7966370015031847
17617,AT1G17840,LOC100831606,6901,0.7753590136971154,0.8988147624706903,0.8370868880839029
17618,AT5G30495,LOC100840529,6902,0.9327611228593938,0.965727684450583,0.9492444036549884
17619,AT1G54770,LOC100840529,6902,0.9241116225069452,0.973635692030964,0.9488736572689547
17620,AT4G36450,LOC100833110,6903,0.7107517518762699,0.8271608903735586,0.7689563211249142
17621,AT4G36450,MPK7-1,6903,0.6322676949869387,0.7562714804227026,0.6942695877048206
17622,AT4G36450,MPK14,6903,0.6480656798109218,0.8343622522725083,0.741213966041715
17623,AT2G18170,LOC100833110,6903,0.7134469461375793,0.8154498442167476,0.7644483951771635
17624,AT2G18170,MPK7-1,6903,0.732205498196293,0.8066296213021552,0.7694175597492241
17625,AT2G18170,MPK14,6903,0.7598955093917155,0.8849709311662866,0.822433220279001
17626,AT1G59580,LOC100833110,6903,0.6836754156818842,0.8125782931294767,0.7481268544056805
17627,AT1G59580,MPK7-1,6903,0.7902807148484472,0.7807021488452767,0.785491431846862
17628,AT1G59580,MPK14,6903,0.8827797818965875,0.9001638133170591,0.8914717976068233
17629,AT1G10210,LOC100833110,6903,0.6920180785338144,0.8305335174894806,0.7612757980116475
17630,AT1G10210,MPK7-1,6903,0.7494713272795124,0.7552179359522051,0.7523446316158587
17631,AT1G10210,MPK14,6903,0.8250777459883071,0.8919474512575081,0.8585125986229076
17632,AT3G18530,LOC100821632,6904,0.5699529607975932,0.7468730928596666,0.6584130268286299
17633,AT3G18530,LOC100821330,6904,0.6036958715152521,0.6766453602286963,0.6401706158719742
17634,AT5G14790,LOC100821632,6904,0.9209603184475681,0.8774933350464138,0.899226826746991
17635,AT5G14790,LOC100821330,6904,0.9120537380271178,0.8943307744194263,0.903192256223272
17636,AT3G01450,LOC100821632,6904,0.9027822697682134,0.8728358976006168,0.887809083684415
17637,AT3G01450,LOC100821330,6904,0.877538665671518,0.876144284200045,0.8768414749357815
17638,AT3G20650,LOC100845209,6905,0.842277231828171,0.8465358301480744,0.8444065309881228
17639,AT4G01800,LOC100841935,6906,0.9835800472695609,0.985552307840555,0.984566177555058
17640,AT2G13680,LOC100828774,6907,0.8359663308039972,0.8029165194488164,0.8194414251264068
17641,AT3G59970,LOC100846793,6908,0.702375917402662,0.8351074422638358,0.7687416798332489
17642,AT2G44160,LOC100846793,6908,0.8326740473524898,0.878302765554235,0.8554884064533624
17643,AT1G22540,LOC100824280,6909,0.7362192644192893,0.7559117335303376,0.7460654989748134
17644,AT1G22540,LOC100841432,6909,0.5061906538955923,0.5949763916101886,0.5505835227528904
17645,AT1G22540,LOC100831418,6909,0.7293444458265953,0.6818295699097421,0.7055870078681687
17646,AT1G22540,LOC106866091,6909,0.5656424928473691,0.48976969774836987,0.5277060952978695
17647,AT1G22540,LOC112270659,6909,0.6993987643570926,0.6627372884077988,0.6810680263824457
17648,AT1G22540,LOC100824586,6909,0.6097690425840693,0.700350110814891,0.6550595766994801
