,arabidopsis,maize,Group Number,Species 1 Score,Species 2 Score,Total Score
20465,AT4G31590,Zm00001d038676,7679,0.7975476476076236,0.7578846479517751,0.7777161477796994
20466,AT4G31590,Zm00001d013168,7679,0.7486960771247058,0.7415572202224601,0.7451266486735829
20467,AT4G31590,Zm00001d020560,7679,0.7802034741658891,0.7976521710931673,0.7889278226295282
20468,AT4G31590,Zm00001d043336,7679,0.8346705762139588,0.655109122158446,0.7448898491862024
20469,AT4G31590,Zm00001d034205,7679,0.6820738371318139,0.5534455362065052,0.6177596866691595
20470,AT4G31590,Zm00001d012666,7679,0.8457772446576924,0.8626325518046503,0.8542048982311714
20471,AT3G28180,Zm00001d038676,7679,0.49347879895660784,0.719381118641747,0.6064299587991775
20472,AT3G28180,Zm00001d013168,7679,0.40840806534529045,0.7365243052177579,0.5724661852815242
20473,AT3G28180,Zm00001d020560,7679,0.3209129046793981,0.7203878457696922,0.5206503752245452
20474,AT3G28180,Zm00001d043336,7679,0.40212486433997824,0.6228102604014657,0.512467562370722
20475,AT3G28180,Zm00001d034205,7679,0.555434968869595,0.7393520770502968,0.6473935229599459
20476,AT3G28180,Zm00001d012666,7679,0.39334107626790554,0.7591983655997666,0.5762697209338361
20477,AT4G07960,Zm00001d038676,7679,0.6046766478593747,0.8121052271261436,0.7083909374927592
20478,AT4G07960,Zm00001d013168,7679,0.6385741999496497,0.7965041995005999,0.7175391997251248
20479,AT4G07960,Zm00001d020560,7679,0.7035111881173457,0.7624541946363135,0.7329826913768296
20480,AT4G07960,Zm00001d043336,7679,0.7369348556873547,0.6801699257385608,0.7085523907129578
20481,AT4G07960,Zm00001d034205,7679,0.6893686969656582,0.6680805525829361,0.6787246247742971
20482,AT4G07960,Zm00001d012666,7679,0.7084129311238467,0.8393164056166293,0.773864668370238
20483,AT4G03090,Zm00001d007675,7680,0.849146055863369,0.8629244089892013,0.8560352324262852
20484,AT4G36760,Zm00001d007422,7681,0.8330001332800213,0.9254077893439698,0.8792039613119955
20485,AT2G03670,Zm00001d025776,7684,0.9212315073970412,0.8629827804261114,0.8921071439115763
20486,AT5G67580,Zm00001d044330,7685,0.9013283575458706,0.8994519570645654,0.900390157305218
20487,AT5G67580,Zm00001d011252,7685,0.9263183615442712,0.8416772059538865,0.8839977837490789
20488,AT5G67580,Zm00001d039750,7685,0.9029499311386556,0.8831533547361935,0.8930516429374246
20489,AT5G67580,Zm00001d013694,7685,0.9323159625038874,0.8977397282485325,0.91502784537621
20490,AT3G49850,Zm00001d044330,7685,0.6015038429072815,0.7709569672795668,0.6862304050934241
20491,AT3G49850,Zm00001d011252,7685,0.5576880358967524,0.6145669163667024,0.5861274761317274
20492,AT3G49850,Zm00001d039750,7685,0.6259940468257141,0.70931672990239,0.6676553883640521
20493,AT3G49850,Zm00001d013694,7685,0.5986383224487982,0.6747348963906995,0.6366866094197489
20494,AT1G49950,Zm00001d044330,7685,0.9023390643742503,0.8511658073094011,0.8767524358418257
20495,AT1G49950,Zm00001d011252,7685,0.8999400239904038,0.8105587443655349,0.8552493841779694
20496,AT1G49950,Zm00001d039750,7685,0.8967746234839398,0.8252488893212699,0.8610117564026049
20497,AT1G49950,Zm00001d013694,7685,0.8959638366875472,0.8430910918701561,0.8695274642788516
20498,AT4G31300,Zm00001d036108,7686,0.9673315858841649,0.93996821999546,0.9536499029398124
20499,AT2G18980,Zm00001d006097,7687,0.6694433337776001,0.5754061679151669,0.6224247508463835
20500,AT2G18980,Zm00001d002004,7687,0.672530987604958,0.6419885202840743,0.6572597539445162
20501,AT2G18980,Zm00001d007952,7687,0.4840063974410236,0.6210072315724616,0.5525068145067427
20502,AT2G18980,Zm00001d034129,7687,0.7605402283531032,0.5829721150277624,0.6717561716904328
20503,AT4G37520,Zm00001d006097,7687,0.5230161903492572,0.4777377825339689,0.500376986441613
20504,AT4G37520,Zm00001d002004,7687,0.43913863026218086,0.29485358497908354,0.3669961076206322
20505,AT4G37520,Zm00001d007952,7687,0.7937015669922508,0.6956415993773714,0.7446715831848111
20506,AT4G37520,Zm00001d034129,7687,0.7810336182987122,0.7043486720498103,0.7426911451742613
20507,AT4G30170,Zm00001d006097,7687,0.5282923867490041,0.6163245451892206,0.5723084659691124
20508,AT4G30170,Zm00001d002004,7687,0.5437824870051979,0.4996594999513571,0.5217209934782775
20509,AT4G30170,Zm00001d007952,7687,0.664830364150636,0.603414729059247,0.6341225466049415
20510,AT4G30170,Zm00001d034129,7687,0.8585602795918669,0.6946705436830936,0.7766154116374802
20511,AT5G67400,Zm00001d006097,7687,0.5191066430570629,0.5969906281415184,0.5580486355992906
20512,AT5G67400,Zm00001d002004,7687,0.579539612726338,0.49952978564711226,0.5395346991867251
20513,AT5G67400,Zm00001d007952,7687,0.497908772998737,0.7147744592534941,0.6063416161261156
20514,AT5G67400,Zm00001d034129,7687,0.606398710357127,0.7013796557526493,0.6538891830548881
20515,AT4G37530,Zm00001d006097,7687,0.449509085254787,0.5015144145020592,0.47551174987842315
20516,AT4G37530,Zm00001d002004,7687,0.40073847004408114,0.2593183513311931,0.3300284106876371
20517,AT4G37530,Zm00001d007952,7687,0.6258336171704157,0.6104922657846094,0.6181629414775125
20518,AT4G37530,Zm00001d034129,7687,0.7279261135052153,0.7636857598916165,0.7458059366984159
20519,AT5G14130,Zm00001d006097,7687,0.2690035097072282,0.5353374193339171,0.40217046452057265
20520,AT5G14130,Zm00001d002004,7687,0.21784619485539117,0.3342153906021987,0.27603079272879494
20521,AT5G14130,Zm00001d007952,7687,0.862988138078102,0.6289684469954925,0.7459782925367973
20522,AT5G14130,Zm00001d034129,7687,0.49482429250522014,0.727127945145262,0.610976118825241
20523,AT3G49960,Zm00001d006097,7687,0.42555422275534227,0.6296397185199598,0.5275969706376511
20524,AT3G49960,Zm00001d002004,7687,0.49608601004042824,0.6640269805752829,0.5800564953078555
20525,AT3G49960,Zm00001d007952,7687,0.6410769025723044,0.6383484126212018,0.6397126575967531
20526,AT3G49960,Zm00001d034129,7687,0.567417477453463,0.594206815045418,0.5808121462494404
20527,AT5G50870,Zm00001d011966,7688,0.845731548650381,0.9185783312254759,0.8821549399379285
20528,AT5G07270,Zm00001d029663,7689,0.8757534023427666,0.8431818918831274,0.859467647112947
20529,AT5G07270,Zm00001d052057,7689,0.9005731040916967,0.9225216460745208,0.9115473750831087
20530,AT5G07270,Zm00001d050184,7689,0.7498482088646022,0.837558776794111,0.7937034928293566
20531,AT5G57740,Zm00001d029663,7689,0.9694915684519843,0.8696176670882382,0.9195546177701113
20532,AT5G57740,Zm00001d052057,7689,0.9369458565780038,0.9460518208645459,0.9414988387212748
20533,AT5G57740,Zm00001d050184,7689,0.8387629075353986,0.8430975775853682,0.8409302425603834
20534,AT4G32940,Zm00001d011174,7690,0.8633524368030566,0.8286020040860005,0.8459772204445286
20535,AT4G32940,Zm00001d002824,7690,0.7406637345061975,0.7545805363686481,0.7476221354374228
20536,AT4G32940,Zm00001d044495,7690,0.8307610289217645,0.8708175244025035,0.850789276662134
20537,AT1G62710,Zm00001d011174,7690,0.7545278185022288,0.6630995232999319,0.7088136709010804
20538,AT1G62710,Zm00001d002824,7690,0.545544745064937,0.7217822745403248,0.6336635098026309
20539,AT1G62710,Zm00001d044495,7690,0.7753046929376397,0.6353147193306742,0.7053097061341569
20540,AT2G25940,Zm00001d011174,7690,0.8143705480770655,0.632266433180919,0.7233184906289922
20541,AT2G25940,Zm00001d002824,7690,0.7806507026818903,0.7298569899795699,0.7552538463307301
20542,AT2G25940,Zm00001d044495,7690,0.7846046766478594,0.6188150598307229,0.7017098682392912
20543,AT5G26920,Zm00001d047680,7692,0.31615798125194366,0.28243344034763435,0.299295710799789
20544,AT5G26920,Zm00001d028829,7692,0.33709182993469283,0.26679349843081723,0.30194266418275506
20545,AT1G31440,Zm00001d013860,7693,0.6392287529432671,0.7792392256056037,0.7092339892744354
20546,AT1G31440,Zm00001d002810,7693,0.761988537918166,0.732632876090411,0.7473107070042885
20547,AT1G31440,Zm00001d032465,7693,0.6514727442356391,0.7976586568083796,0.7245657005220093
20548,AT4G18060,Zm00001d013860,7693,0.9249125746526785,0.9279112754158965,0.9264119250342875
20549,AT4G18060,Zm00001d002810,7693,0.7229489156718265,0.5688101955443137,0.6458795556080701
20550,AT4G18060,Zm00001d032465,7693,0.9195432937935937,0.945338392191199,0.9324408429923963
20551,AT4G34660,Zm00001d013860,7693,0.8631325247678706,0.9860232837176119,0.9245779042427413
20552,AT4G34660,Zm00001d002810,7693,0.9059598382869074,0.7792197684599669,0.8425898033734371
20553,AT4G34660,Zm00001d032465,7693,0.862865964725221,0.980490968641567,0.921678466683394
20554,AT1G03900,Zm00001d014039,7694,0.8893331556266383,0.9200570742938677,0.904695114960253
20555,AT2G19740,Zm00001d031429,7695,0.9785715343492233,0.9521606439594571,0.9653660891543402
20556,AT2G19740,Zm00001d051662,7695,0.9808669124942615,0.9765397268072625,0.978703319650762
20557,AT2G19740,Zm00001d017850,7695,0.9824662727501592,0.9811395401627915,0.9818029064564753
20558,AT2G19740,Zm00001d045889,7695,0.9759503605965022,0.9712935038355799,0.9736219322160411
20559,AT5G56710,Zm00001d031429,7695,0.9890932515882536,0.9428716585054749,0.9659824550468643
20560,AT5G56710,Zm00001d051662,7695,0.971855702163579,0.9697225194841694,0.9707891108238742
20561,AT5G56710,Zm00001d017850,7695,0.9845173041894353,0.9750883678697668,0.979802836029601
20562,AT5G56710,Zm00001d045889,7695,0.961348793815807,0.9602966133757067,0.9608227035957568
20563,AT4G26230,Zm00001d031429,7695,0.9873828246479186,0.9530614377389355,0.970222131193427
20564,AT4G26230,Zm00001d051662,7695,0.9713447954151673,0.9716033768957205,0.9714740861554438
20565,AT4G26230,Zm00001d017850,7695,0.9854058376649341,0.9799526542789506,0.9826792459719423
20566,AT4G26230,Zm00001d045889,7695,0.9621484739437558,0.9667102650855934,0.9644293695146746
20567,AT5G18440,Zm00001d043108,7697,0.9881676958846092,0.9937218276745469,0.990944761779578
20568,AT1G68590,Zm00001d025616,7699,0.9917255320094185,0.9943574277653469,0.9930414798873827
20569,AT5G15760,Zm00001d025616,7699,0.9791749966679995,0.9734085676297953,0.9762917821488974
20570,AT1G76200,Zm00001d011136,7700,0.9648585010440268,0.9631416804488115,0.9640000907464192
20571,AT1G76200,Zm00001d038839,7700,0.9895153049891154,0.9692641956091709,0.9793897502991431
20572,AT2G28390,Zm00001d041948,7701,0.9428672975254343,0.9369393909913416,0.939903344258388
20573,AT1G01620,Zm00001d051872,7702,0.5487360611311031,0.5214839316405616,0.5351099963858323
20574,AT1G01620,Zm00001d051403,7702,0.5382735794571061,0.6271102895871843,0.5826919345221452
20575,AT1G01620,Zm00001d002690,7702,0.6402327957705807,0.707306158186594,0.6737694769785874
20576,AT3G61430,Zm00001d051872,7702,0.8248256253054334,0.7550864221552032,0.7899560237303183
20577,AT3G61430,Zm00001d051403,7702,0.818357101603803,0.7647112235301748,0.7915341625669889
20578,AT3G61430,Zm00001d002690,7702,0.8663023679417121,0.7351298764471252,0.8007161221944187
20579,AT4G00430,Zm00001d051872,7702,0.2699808965302768,0.48475532639361807,0.37736811146194743
20580,AT4G00430,Zm00001d051403,7702,0.3152368682156767,0.6469565781366541,0.48109672317616536
20581,AT4G00430,Zm00001d002690,7702,0.35448043005020213,0.5203943314849044,0.4374373807675533
20582,AT4G23400,Zm00001d051872,7702,0.6951885912301746,0.6387456626779519,0.6669671269540632
20583,AT4G23400,Zm00001d051403,7702,0.6749966679994669,0.6892239841748549,0.6821103260871608
20584,AT4G23400,Zm00001d002690,7702,0.7224887822648718,0.6824399260628466,0.7024643541638592
20585,AT2G44350,Zm00001d015856,7703,0.9403882891287929,0.8095404870772124,0.8749643881030027
20586,AT2G44350,Zm00001d053685,7703,0.8730019103469724,0.9500081071440154,0.9115050087454939
20587,AT5G15710,Zm00001d026557,7704,0.7052670995094026,0.7361935337419334,0.720730316625668
20588,AT1G56180,Zm00001d015374,7705,0.8604558176729308,0.8932062133151734,0.8768310154940521
20589,AT3G59660,Zm00001d021180,7707,0.8932920658896935,0.7630897947271136,0.8281909303084035
20590,AT4G37235,Zm00001d034189,7708,0.47694699897818654,0.6427473489639071,0.5598471739710468
20591,AT3G50810,Zm00001d034189,7708,0.6296148207383713,0.3510133930019133,0.4903141068701423
20592,AT1G49405,Zm00001d034189,7708,0.6773036817019223,0.6611602944514706,0.6692319880766965
20593,AT5G27120,Zm00001d029144,7709,0.9866127623024865,0.9953432564776081,0.9909780093900473
20594,AT5G27120,Zm00001d047481,7709,0.9924622743495194,0.9915945130849304,0.992028393717225
20595,AT3G05060,Zm00001d029144,7709,0.9826647118930205,0.993728313389759,0.9881965126413897
20596,AT3G05060,Zm00001d047481,7709,0.987729352703363,0.9921522845931835,0.9899408186482732
20597,AT1G21200,Zm00001d004851,7711,0.8251810386956329,0.8062781723254532,0.815729605510543
20598,AT1G21200,Zm00001d053178,7711,0.740706891846436,0.7913415701916529,0.7660242310190444
20599,AT1G76870,Zm00001d004851,7711,0.5625051566674917,0.7444628206375458,0.6534839886525188
20600,AT1G76870,Zm00001d053178,7711,0.6256671934400843,0.7562538508934072,0.6909605221667457
20601,AT5G57800,Zm00001d015477,7712,0.6337168836169236,0.5876243288442918,0.6106706062306078
20602,AT4G13990,Zm00001d002609,7714,0.7070060864543072,0.7601114101746459,0.7335587483144765
20603,AT4G13990,Zm00001d048389,7714,0.8152886993350807,0.7409281058468723,0.7781084025909766
20604,AT2G31990,Zm00001d002609,7714,0.4889980515730216,0.5268778847920788,0.5079379681825502
20605,AT2G31990,Zm00001d048389,7714,0.6874329633226074,0.8053507150501021,0.7463918391863548
20606,AT2G20370,Zm00001d002609,7714,0.6814924823721306,0.7318769299506726,0.7066847061614016
20607,AT2G20370,Zm00001d048389,7714,0.6912790439379803,0.9303045043292149,0.8107917741335976
20608,AT1G68470,Zm00001d002609,7714,0.700100912016146,0.6930347021795605,0.6965678070978533
20609,AT1G68470,Zm00001d048389,7714,0.7408972918769,0.7610597658656808,0.7509785288712905
20610,AT1G63450,Zm00001d002609,7714,0.6133724288062553,0.542436394951231,0.5779044118787431
20611,AT1G63450,Zm00001d048389,7714,0.6536763072548758,0.848201835457405,0.7509390713561404
20612,AT5G62220,Zm00001d002609,7714,0.3579012839308721,0.594631989709332,0.47626663682010206
20613,AT5G62220,Zm00001d048389,7714,0.39782975698609446,0.5068910724130103,0.4523604146995524
20614,AT2G32750,Zm00001d002609,7714,0.6001332800213248,0.653262855228027,0.6266980676246758
20615,AT2G32750,Zm00001d048389,7714,0.47588075880758807,0.7635567662223951,0.6197187625149916
20616,AT5G45360,Zm00001d014742,7717,0.8118974632369275,0.859422122774589,0.8356597930057582
20617,AT1G62850,Zm00001d028424,7718,0.9784175218801369,0.9656646236663748,0.9720410727732558
20618,AT4G12320,Zm00001d032035,7720,0.9582241177603034,0.7696857670979667,0.8639549424291351
20619,AT4G12320,Zm00001d039698,7720,0.10511351015149496,0.3903233129033304,0.24771841152741267
20620,AT4G12310,Zm00001d032035,7720,0.7897618730285664,0.741291305898758,0.7655265894636623
20621,AT4G12310,Zm00001d039698,7720,0.21021591363454617,0.3860621980088854,0.2981390558217158
20622,AT4G12300,Zm00001d032035,7720,0.7739274660506167,0.7204397314913903,0.7471835987710035
20623,AT4G12300,Zm00001d039698,7720,0.32869815036948186,0.5646852806693259,0.4466917155194039
20624,AT5G44620,Zm00001d032035,7720,0.3845683948642765,0.5145766449395207,0.4495725199018986
20625,AT5G44620,Zm00001d039698,7720,0.1556710649073704,0.4559652365664624,0.30581815073691637
20626,AT4G12330,Zm00001d032035,7720,0.45400506464081036,0.3859130265590038,0.41995904559990704
20627,AT4G12330,Zm00001d039698,7720,0.6055000222133369,0.6818108116872588,0.6436554169502978
20628,AT3G13320,Zm00001d047242,7721,0.7141143542582967,0.8255861465123066,0.7698502503853016
20629,AT3G13320,Zm00001d026479,7721,0.7996702553546482,0.9094918442131206,0.8545810497838844
20630,AT3G13320,Zm00001d029432,7721,0.6783953085432494,0.7676622239517463,0.7230287662474979
20631,AT3G13320,Zm00001d002022,7721,0.7624900657021143,0.9211531601647371,0.8418216129334257
20632,AT1G55730,Zm00001d047242,7721,0.6797478539448418,0.7939682848526121,0.736858069398727
20633,AT1G55730,Zm00001d026479,7721,0.9119512688751659,0.9443071634724519,0.9281292161738088
20634,AT1G55730,Zm00001d029432,7721,0.654938024790084,0.7060803580114797,0.6805091914007819
20635,AT1G55730,Zm00001d002022,7721,0.8716513394642144,0.953439050491293,0.9125451949777537
20636,AT5G10270,Zm00001d033847,7723,0.9503754053933982,0.8612900087557155,0.9058327070745569
20637,AT5G64960,Zm00001d033847,7723,0.9189953648170363,0.8510944644420664,0.8850449146295514
20638,AT1G79890,Zm00001d037815,7724,0.8792038740059531,0.9318805331257904,0.9055422035658718
20639,AT2G33560,Zm00001d015863,7725,0.9943973028072722,0.9116061873723125,0.9530017450897923
20640,AT1G67580,Zm00001d017128,7726,0.9493624772313297,0.9371793624541946,0.9432709198427622
20641,AT1G67580,Zm00001d025739,7726,0.9645386289928473,0.9385154197879171,0.9515270243903822
20642,AT5G63370,Zm00001d017128,7726,0.9403053593377463,0.9145247592178227,0.9274150592777846
20643,AT5G63370,Zm00001d025739,7726,0.9190546003820694,0.9038168434024062,0.9114357218922378
20644,AT5G61650,Zm00001d038133,7727,0.4614820738371318,0.26885883840840546,0.36517045612276866
20645,AT2G44740,Zm00001d038133,7727,0.4109911590919188,0.7475370496481499,0.5792641043700344
20646,AT3G05327,Zm00001d038133,7727,0.6984761650895197,0.6050069721438531,0.6517415686166864
20647,AT5G07450,Zm00001d038133,7727,0.3097046895527503,0.18036774005253428,0.24503621480264232
20648,AT3G63120,Zm00001d038133,7727,0.5984161890799236,0.5997016571002367,0.5990589230900801
20649,AT2G25830,Zm00001d038805,7731,0.7767915056199742,0.8295943185134741,0.8031929120667242
20650,AT1G77280,Zm00001d053080,7732,0.6593251588253587,0.8788079255439893,0.7690665421846741
20651,AT5G63940,Zm00001d053080,7732,0.7957261539828513,0.9052891007555859,0.8505076273692186
20652,AT4G35030,Zm00001d053080,7732,0.8641698876005153,0.7936050848007264,0.8288874862006208
20653,AT1G21590,Zm00001d053080,7732,0.5798569461104447,0.8172520024645717,0.6985544742875083
20654,AT2G16750,Zm00001d053080,7732,0.726820382957928,0.8131400590200084,0.7699802209889681
20655,AT4G13550,Zm00001d025827,7733,0.9755801383150443,0.9745305963615137,0.975055367338279
20656,AT1G09020,Zm00001d012817,7734,0.9190634857168244,0.902143528877647,0.9106035072972357
20657,AT1G09020,Zm00001d034896,7734,0.934914922919721,0.9015209002172715,0.9182179115684963
20658,AT2G42005,Zm00001d017557,7735,0.1916233506597361,0.26677692382527485,0.2292001372425055
20659,AT4G09550,Zm00001d012933,7736,0.9464785514365682,0.8346596620942375,0.8905691067654029
20660,AT5G42680,Zm00001d020757,7737,0.6059265182815762,0.6988552712650387,0.6523908947733075
20661,AT4G09140,Zm00001d011829,7738,0.9399440223910436,0.9355449622207089,0.9377444923058762
20662,AT5G49110,Zm00001d029096,7740,0.9597050068861345,0.9589000227000032,0.9593025147930688
20663,AT5G18550,Zm00001d004651,7741,0.7162172168169769,0.5514219930602847,0.6338196049386309
20664,AT5G18550,Zm00001d040302,7741,0.9322641313844832,0.802963971851996,0.8676140516182396
20665,AT5G18550,Zm00001d049223,7741,0.6987131073496528,0.6409832344261763,0.6698481708879145
20666,AT5G18550,Zm00001d012049,7741,0.8057813911472448,0.6375198625028375,0.7216506268250411
20667,AT3G06410,Zm00001d004651,7741,0.7381047580967613,0.5927424846774979,0.6654236213871296
20668,AT3G06410,Zm00001d040302,7741,0.8197609844950908,0.85246295035185,0.8361119674234705
20669,AT3G06410,Zm00001d049223,7741,0.782020525123284,0.6259752894250413,0.7039979072741627
20670,AT3G06410,Zm00001d012049,7741,0.7658936425429828,0.6021792003113143,0.6840364214271486
20671,AT3G02830,Zm00001d004651,7741,0.92883735394731,0.875753153679022,0.902295253813166
20672,AT3G02830,Zm00001d040302,7741,0.25650184370696166,0.48906184129454877,0.3727818425007552
20673,AT3G02830,Zm00001d049223,7741,0.8804122795326315,0.8035217433602491,0.8419670114464403
20674,AT3G02830,Zm00001d012049,7741,0.776915900306544,0.6813827544832506,0.7291493273948972
20675,AT2G47850,Zm00001d004651,7741,0.6456528499711227,0.3860751694393099,0.5158640097052163
20676,AT2G47850,Zm00001d040302,7741,0.7558458098242185,0.8607257515322503,0.8082857806782344
20677,AT2G47850,Zm00001d049223,7741,0.5994343003539325,0.5494243927749132,0.5744293465644228
20678,AT2G47850,Zm00001d012049,7741,0.7524693826173234,0.5987093426727633,0.6755893626450433
20679,AT2G35630,Zm00001d012525,7742,0.9865564885157049,0.9935985990855141,0.9900775438006095
20680,AT4G02060,Zm00001d041606,7743,0.9973121862366164,0.9866977980996854,0.9920049921681509
20681,AT4G02060,Zm00001d030614,7743,0.996912346172642,0.9827285403897915,0.9898204432812168
20682,AT5G13960,Zm00001d042272,7744,0.825092185348083,0.8561468365924052,0.8406195109702441
20683,AT5G13960,Zm00001d011956,7744,0.9068499584293267,0.9220092745727535,0.9144296165010402
20684,AT5G65490,Zm00001d032112,7748,0.9635034874938914,0.8883938126276876,0.9259486500607894
20685,AT1G47210,Zm00001d041334,7750,0.6602336843040562,0.776573596653371,0.7184036404787135
20686,AT1G47210,Zm00001d033365,7750,0.9631880581100893,0.9346629049518436,0.9489254815309665
20687,AT1G47210,Zm00001d030849,7750,0.6592562974810077,0.8468463209780459,0.7530513092295268
20688,AT1G47210,Zm00001d013744,7750,0.9535741259051935,0.9548075364010766,0.9541908311531351
20689,AT5G43080,Zm00001d041334,7750,0.626416100226576,0.8112592016084573,0.7188376509175167
20690,AT5G43080,Zm00001d033365,7750,0.9413419817258283,0.9825599117942732,0.9619509467600507
20691,AT5G43080,Zm00001d030849,7750,0.6558265582655827,0.8019392288484614,0.728882893557022
20692,AT5G43080,Zm00001d013744,7750,0.9288728952863299,0.9780588254369751,0.9534658603616525
20693,AT1G47230,Zm00001d041334,7750,0.8650539784086365,0.8785095826442261,0.8717817805264313
20694,AT1G47230,Zm00001d033365,7750,0.8485827891065796,0.8198333171190453,0.8342080531128124
20695,AT1G47230,Zm00001d030849,7750,0.8908658758718735,0.8819924117132016,0.8864291437925376
20696,AT1G47230,Zm00001d013744,7750,0.8647652050290995,0.7983137140448162,0.8315394595369578
20697,AT1G08520,Zm00001d013013,7751,0.9854851710109607,0.9903362843337549,0.9879107276723578
20698,AT5G65687,Zm00001d025894,7752,0.8923689783345921,0.8135032590718941,0.8529361187032432
20699,AT2G22730,Zm00001d025894,7752,0.6936188487567936,0.5255115607873658,0.6095652047720796
20700,AT5G64500,Zm00001d025894,7752,0.8538214343892073,0.8491617213088173,0.8514915778490123
20701,AT2G21580,Zm00001d012598,7754,0.9714114354258296,0.9692512241787463,0.970331329802288
20702,AT4G39200,Zm00001d012598,7754,0.948509485094851,0.9712358530336933,0.9598726690642722
20703,AT4G34555,Zm00001d012598,7754,0.9572044198193739,0.9484709926387133,0.9528377062290436
20704,AT5G52840,Zm00001d047608,7756,0.9819056504382374,0.942432791776113,0.9621692211071753
20705,AT1G51650,Zm00001d044441,7758,0.9964014394242303,0.9696533385219055,0.9830273889730679
20706,AT1G73660,Zm00001d044814,7759,0.6027959186695693,0.8029250575607225,0.7028604881151459
20707,AT1G18160,Zm00001d044814,7759,0.9266404549291395,0.9359665337095049,0.9313034943193221
20708,AT3G49750,Zm00001d052058,7760,0.8629437114043271,0.7856146836592405,0.8242791975317838
20709,AT3G49750,Zm00001d018344,7760,0.7570009033423667,0.7350981685060876,0.7460495359242272
20710,AT5G65830,Zm00001d052058,7760,0.6966398625734891,0.7473943639134806,0.7220171132434848
20711,AT5G65830,Zm00001d018344,7760,0.737467975772654,0.773839507373898,0.755653741573276
20712,AT2G31280,Zm00001d018603,7761,0.8802553052852934,0.9397995913999416,0.9100274483426175
20713,AT1G06150,Zm00001d018603,7761,0.8941312363943311,0.8996724713817816,0.8969018538880564
20714,AT1G26940,Zm00001d007594,7762,0.9173930427828868,0.8988682426954633,0.9081306427391751
20715,AT1G22520,Zm00001d012875,7763,0.9825995527714839,0.8669650095664299,0.9247822811689569
20716,AT1G22520,Zm00001d034793,7763,0.989870718379315,0.9388397055485294,0.9643552119639222
20717,AT1G72170,Zm00001d012875,7763,0.9845839442000978,0.901481985925998,0.9430329650630479
20718,AT1G72170,Zm00001d034793,7763,0.9881507714374568,0.9354476764925252,0.9617992239649911
20719,AT1G49340,Zm00001d013442,7764,0.9917988360211472,0.9869701981385998,0.9893845170798734
20720,AT1G28390,Zm00001d040324,7765,0.6871251499400239,0.6453805493400784,0.6662528496400512
20721,AT1G28390,Zm00001d038072,7765,0.7103269803189836,0.7429516489930927,0.7266393146560381
20722,AT5G23170,Zm00001d040324,7765,0.6830008737245842,0.5095956156565166,0.5962982446905504
20723,AT5G23170,Zm00001d038072,7765,0.6650080708457358,0.7494633070661868,0.7072356889559612
20724,AT3G51990,Zm00001d040324,7765,0.7580868887013096,0.6811687258812466,0.7196278072912781
20725,AT3G51990,Zm00001d038072,7765,0.8259905914177539,0.8083730583390083,0.8171818248783811
20726,AT4G20850,Zm00001d017522,7767,0.9695550351288057,0.9409086487012355,0.9552318419150205
20727,AT5G61460,Zm00001d020001,7768,0.9789269477394228,0.9376982196711742,0.9583125837052985
20728,AT5G07660,Zm00001d020001,7768,0.7024301390554889,0.9122482731783247,0.8073392061169068
20729,AT3G17810,Zm00001d017966,7769,0.7988952567121299,0.9305769043681292,0.8647360805401296
20730,AT3G05380,Zm00001d026362,7770,0.923452841085788,0.9676946525278075,0.9455737468067977
20731,AT3G21430,Zm00001d026362,7770,0.9239415344973122,0.9879689982812855,0.9559552663892988
20732,AT5G27610,Zm00001d026362,7770,0.8410265523420262,0.9135713590816227,0.8772989557118245
20733,AT4G32530,Zm00001d011321,7771,0.9560064862943711,0.9463307066186724,0.9511685964565217
20734,AT2G25610,Zm00001d011321,7771,0.9595273001910347,0.939598534228362,0.9495629172096984
20735,AT3G55610,Zm00001d010056,7773,0.6973299569061264,0.7717417388202484,0.7345358478631874
20736,AT2G39800,Zm00001d010056,7773,0.4558917173871192,0.581762168823167,0.5188269431051431
20737,AT5G42970,Zm00001d028143,7774,0.939150265819598,0.8442455491779356,0.8916979074987668
20738,AT4G18140,Zm00001d011424,7775,0.8184726109556177,0.9206602458086066,0.8695664283821122
20739,AT4G18140,Zm00001d044144,7775,0.7628207976068831,0.7401303628757662,0.7514755802413247
20740,AT4G18140,Zm00001d043953,7775,0.8153923615738891,0.8817848688264098,0.8485886152001494
20741,AT5G46410,Zm00001d011424,7775,0.9299391354569283,0.9232091318870188,0.9265741336719735
20742,AT5G46410,Zm00001d044144,7775,0.876293926873695,0.7268281609754516,0.8015610439245733
20743,AT5G46410,Zm00001d043953,7775,0.917610733484384,0.9029542432791776,0.9102824883817808
20744,AT1G69620,Zm00001d020450,7777,0.9816295703940646,0.97284431040633,0.9772369404001973
20745,AT1G69620,Zm00001d024571,7777,0.9864720778355325,0.9752699678957097,0.9808710228656211
20746,AT1G69620,Zm00001d032181,7777,0.9579501532720245,0.9624513120962191,0.9602007326841218
20747,AT1G69620,Zm00001d050411,7777,0.974188102536763,0.9619756929806546,0.9680818977587088
20748,AT1G26880,Zm00001d020450,7777,0.972837531654005,0.9765022537860363,0.9746698927200206
20749,AT1G26880,Zm00001d024571,7777,0.9740281665111734,0.9724875960696565,0.9732578812904149
20750,AT1G26880,Zm00001d032181,7777,0.9585143720289663,0.959359787845049,0.9589370799370076
