,arabidopsis,grape,Group Number,Species 1 Score,Species 2 Score,Total Score
29541,AT3G04940,LOC109121422,8343,0.56759357963025,0.7022160746343329,0.6349048271322915
29542,AT3G04940,LOC100255091,8343,0.4582889166387476,0.5803584566938403,0.519323686666294
29543,AT3G04940,LOC100854804,8343,0.7400420308835622,0.8221136584360929,0.7810778446598275
29544,AT3G04940,LOC100264196,8343,0.5990314622483477,0.7642105745051682,0.6816210183767579
29545,AT3G04940,LOC100854639,8343,0.5867937745560868,0.6994378881073604,0.6431158313317236
29546,AT3G04940,LOC100247043,8343,0.7729540401425395,0.7642694343892142,0.768611737265877
29547,AT3G04940,LOC100233046,8343,0.7193372521548442,0.8855763854145208,0.8024568187846826
29548,AT3G04940,LOC100252170,8343,0.821703773642372,0.7045174961005327,0.7631106348714524
29549,AT2G43750,LOC109121422,8343,0.46082904394968477,0.6737102327908414,0.5672696383702631
29550,AT2G43750,LOC100255091,8343,0.4743032924192124,0.7024397421937079,0.5883715173064601
29551,AT2G43750,LOC100854804,8343,0.9363567142813634,0.9609582389122694,0.9486574765968163
29552,AT2G43750,LOC100264196,8343,0.69981421131179,0.7423800975112078,0.7210971544114989
29553,AT2G43750,LOC100854639,8343,0.5438918161605701,0.6477647959033521,0.5958283060319611
29554,AT2G43750,LOC100247043,8343,0.8983218103737093,0.8667248725520011,0.8825233414628553
29555,AT2G43750,LOC100233046,8343,0.9360765083909481,0.9806998440213072,0.9583881762061277
29556,AT2G43750,LOC100252170,8343,0.7670575335790211,0.6317431354660231,0.6994003345225221
29557,AT3G22460,LOC109121422,8343,0.6108914811317881,0.5776273580741046,0.5942594196029464
29558,AT3G22460,LOC100255091,8343,0.8907684341973015,0.7678801612760823,0.8293242977366919
29559,AT3G22460,LOC100854804,8343,0.5150488837450126,0.24955413637835133,0.38230151006168195
29560,AT3G22460,LOC100264196,8343,0.802722870282947,0.7696976236956813,0.7862102469893142
29561,AT3G22460,LOC100854639,8343,0.6351353820850973,0.7537537891050354,0.6944445855950664
29562,AT3G22460,LOC100247043,8343,0.2745956811744281,0.1906537044122023,0.2326246927933152
29563,AT3G22460,LOC100233046,8343,0.5340297871044376,0.20007651784925984,0.3670531524768487
29564,AT3G22460,LOC100252170,8343,0.6600493406024427,0.7989522940639806,0.7295008173332116
29565,AT5G28020,LOC109121422,8343,0.3512441750677672,0.4993201683392684,0.4252821717035178
29566,AT5G28020,LOC100255091,8343,0.5598574604818323,0.800547396921628,0.6802024287017301
29567,AT5G28020,LOC100854804,8343,0.7517132153625925,0.9318755702051267,0.8417943927838596
29568,AT5G28020,LOC100264196,8343,0.5522431699814211,0.6612253973859671,0.6067342836836941
29569,AT5G28020,LOC100854639,8343,0.4134498827399263,0.604608728920804,0.5090293058303651
29570,AT5G28020,LOC100247043,8343,0.7165230103858922,0.694854011137598,0.7056885107617451
29571,AT5G28020,LOC100233046,8343,0.7376968294094356,0.8189646546396303,0.7783307420245329
29572,AT5G28020,LOC100252170,8343,0.6273444400450765,0.7444303834721445,0.6858874117586105
29573,AT1G20225,LOC100854733,8344,0.860536655194469,0.8286556075484531,0.8445961313714611
29574,AT1G76020,LOC100854733,8344,0.7792099412176773,0.8104417434297655,0.7948258423237213
29575,AT5G14050,LOC100244318,8346,0.9856181281028233,0.9621295506047853,0.9738738393538043
29576,AT5G14050,LOC100263672,8346,0.9895227362714343,0.9853909767797757,0.987456856525605
29577,AT1G19485,LOC100852537,8347,0.9633478512472208,0.8934341799346656,0.9283910155909432
29578,AT5G41070,LOC100254871,8348,0.6993634453141656,0.7709644192000942,0.73516393225713
29579,AT3G26932,LOC100254871,8348,0.8023878415009289,0.8035845669384031,0.802986204219666
29580,AT4G11380,LOC100241708,8349,0.9925440867419975,0.9961446775949852,0.9943443821684913
29581,AT4G23460,LOC100241708,8349,0.9888892273018001,0.993301745195562,0.991095486248681
29582,AT3G23800,LOC100265737,8350,0.5688281099300501,0.43591041525648194,0.502369262593266
29583,AT4G14040,LOC100265737,8350,0.5356013766637225,0.791524176697372,0.6635627766805472
29584,AT4G14030,LOC100265737,8350,0.5813297596929918,0.8529738956414256,0.7171518276672086
29585,AT1G72550,LOC100261003,8351,0.8842566929613498,0.9449248064981312,0.9145907497297405
29586,AT2G02740,LOC100253653,8352,0.9616057015807268,0.9169722475646723,0.9392889745726996
29587,AT2G02740,LOC100258449,8352,0.9368866689001919,0.9227934900968244,0.9298400794985082
29588,AT1G71260,LOC100253653,8352,0.8736941491791795,0.840001177197681,0.8568476631884303
29589,AT1G71260,LOC100258449,8352,0.8492065909298572,0.9512463580446747,0.9002264744872659
29590,AT1G14410,LOC100253653,8352,0.9469375323607346,0.936507843079549,0.9417226877201419
29591,AT1G14410,LOC100258449,8352,0.9587427283525721,0.9062538626798905,0.9324982955162313
29592,AT3G04920,LOC100243420,8353,0.9062528553589376,0.9458606786544631,0.9260567670067004
29593,AT3G04920,LOC100853567,8353,0.9817622513934152,0.9763913005091381,0.9790767759512766
29594,AT5G28060,LOC100243420,8353,0.8858404653854354,0.9547779510874363,0.9203092082364359
29595,AT5G28060,LOC100853567,8353,0.9808180793713642,0.9765502221960621,0.9786841507837132
29596,AT4G34135,LOC109121410,8354,0.4422440836962812,0.5639718649754261,0.5031079743358536
29597,AT4G34135,LOC100262269,8354,0.4854567051442147,0.3187910179816946,0.40212386156295465
29598,AT4G34135,LOC100267430,8354,0.7140437973989584,0.566314488360458,0.6401791428797081
29599,AT4G34135,LOC100246902,8354,0.42317790028325164,0.257976985785338,0.3405774430342948
29600,AT4G34135,LOC100248565,8354,0.7409740200408126,0.7448391326669087,0.7429065763538607
29601,AT4G34135,LOC100248767,8354,0.4758200590868943,0.529019557831471,0.5024198084591827
29602,AT4G34131,LOC109121410,8354,0.43606127980994736,0.5695929839018218,0.5028271318558846
29603,AT4G34131,LOC100262269,8354,0.40077970334724206,0.23627534653756732,0.31852752494240466
29604,AT4G34131,LOC100267430,8354,0.7595711631590168,0.6067453427116748,0.6831582529353458
29605,AT4G34131,LOC100246902,8354,0.39597356318338256,0.21954736749168605,0.3077604653375343
29606,AT4G34131,LOC100248565,8354,0.6802607133067341,0.7370565479986004,0.7086586306526672
29607,AT4G34131,LOC100248767,8354,0.44048975116498645,0.5233363090274712,0.4819130300962288
29608,AT4G34138,LOC109121410,8354,0.5641153717296622,0.8135142293769682,0.6888148005533152
29609,AT4G34138,LOC100262269,8354,0.37626168793591813,0.544512787309809,0.4603872376228636
29610,AT4G34138,LOC100267430,8354,0.605872140833917,0.3726890138026428,0.4892805773182799
29611,AT4G34138,LOC100246902,8354,0.5734535375993665,0.7276906324494541,0.6505720850244103
29612,AT4G34138,LOC100248565,8354,0.5601193920750465,0.7473047078097257,0.6537120499423861
29613,AT4G34138,LOC100248767,8354,0.46237626777936836,0.7912403412565276,0.626808304517948
29614,AT3G53150,LOC109121410,8354,0.35583711509761523,0.44385649960269574,0.3998468073501555
29615,AT3G53150,LOC100262269,8354,0.27823835774982486,0.14900379646252096,0.2136210771061729
29616,AT3G53150,LOC100267430,8354,0.8722809368623031,0.7107036699137703,0.7914923033880368
29617,AT3G53150,LOC100246902,8354,0.23566533670392595,0.19532652520674534,0.21549593095533565
29618,AT3G53150,LOC100248565,8354,0.47968202722870285,0.6915578576310205,0.5856199424298617
29619,AT3G53150,LOC100248767,8354,0.35359546797429414,0.45158611037536256,0.4025907891748284
29620,AT2G15480,LOC109121410,8354,0.36597325861176255,0.47098502015951027,0.4184791393856364
29621,AT2G15480,LOC100262269,8354,0.3092498400998995,0.2505488684187292,0.27989935425931434
29622,AT2G15480,LOC100267430,8354,0.8597752261444279,0.6620795197033461,0.760927372923887
29623,AT2G15480,LOC100246902,8354,0.2140407516827582,0.21412637217104682,0.21408356192690253
29624,AT2G15480,LOC100248565,8354,0.6791825297718758,0.7548322329805011,0.7170073813761884
29625,AT2G15480,LOC100248767,8354,0.3811409252885816,0.531046953837501,0.45609393956304134
29626,AT2G15490,LOC109121410,8354,0.37173575366247374,0.6005709408752464,0.48615334726886006
29627,AT2G15490,LOC100262269,8354,0.4052629975938842,0.21834073986874244,0.3118018687313133
29628,AT2G15490,LOC100267430,8354,0.8188286175494167,0.6770829041466788,0.7479557608480478
29629,AT2G15490,LOC100246902,8354,0.2662626016507782,0.2014185232055093,0.23384056242814374
29630,AT2G15490,LOC100248565,8354,0.6887460786403923,0.7590374446962339,0.7238917616683131
29631,AT2G15490,LOC100248767,8354,0.4023817500685286,0.4963981020957388,0.4493899260821337
29632,AT1G10030,LOC100250651,8355,0.8053909176742912,0.8456222961240767,0.8255066068991839
29633,AT1G16080,LOC100263834,8356,0.9686595803003076,0.9638718031725478,0.9662656917364277
29634,AT5G19290,LOC100245598,8357,0.651704078213992,0.7003796462520969,0.6760418622330444
29635,AT5G19290,LOC100261504,8357,0.8974507355404623,0.8932458283057182,0.8953482819230902
29636,AT3G09090,LOC100251006,8358,0.9925258124447963,0.9520586244445098,0.9722922184446531
29637,AT1G61790,LOC100243455,8359,0.9043035969908324,0.8758703905353307,0.8900869937630815
29638,AT3G04740,LOC100267561,8360,0.9803612219413396,0.971441184260867,0.9759012031011033
29639,AT1G25580,LOC100266255,8361,0.7408217342308044,0.8629578399730553,0.8018897871019299
29640,AT4G19610,LOC100247562,8362,0.9646818749428928,0.9482091880278996,0.9564455314853961
29641,AT2G39140,LOC100247893,8363,0.8826911948344653,0.8465640542688131,0.8646276245516392
29642,AT5G53550,LOC100255514,8364,0.8115798129930253,0.7864445687041997,0.7990121908486125
29643,AT5G53550,VVYS1,8364,0.6763378308409222,0.648906677653845,0.6626222542473836
29644,AT5G53550,LOC100259860,8364,0.8441019705783815,0.7030813149298096,0.7735916427540956
29645,AT4G24120,LOC100255514,8364,0.5671549964974264,0.7438358986432797,0.655495447570353
29646,AT4G24120,VVYS1,8364,0.8193951207626473,0.6482356749757203,0.7338153978691838
29647,AT4G24120,LOC100259860,8364,0.6427313982883075,0.5986835005935038,0.6207074494409057
29648,AT5G24380,LOC100255514,8364,0.5315993055767063,0.8525030165690574,0.6920511610728819
29649,AT5G24380,VVYS1,8364,0.693795876100265,0.5159951734895082,0.6048955247948866
29650,AT5G24380,LOC100259860,8364,0.387926780982548,0.6519386156809271,0.5199326983317376
29651,AT1G29120,LOC100266871,8365,0.8236408491456766,0.9427352188116189,0.8831880339786478
29652,AT3G51510,LOC100266100,8366,0.9580239393293333,0.9804467465199093,0.9692353429246212
29653,AT2G15630,LOC100250452,8367,0.9497456826972863,0.9250183937137644,0.9373820382055253
29654,AT5G18620,LOC100244281,8368,0.9106752352815765,0.9571617763913005,0.9339185058364385
29655,AT3G06400,LOC100244281,8368,0.9814576797733987,0.9452897377792165,0.9633737087763077
29656,AT4G16566,LOC100265964,8370,0.9386349099990863,0.7594043379734542,0.8490196239862702
29657,AT2G27730,LOC100250197,8371,0.9588219169737764,0.9565437476088172,0.9576828322912968
29658,AT3G10500,LOC100242836,8372,0.7967471750982243,0.8727802466229142,0.8347637108605692
29659,AT5G04410,LOC100242836,8372,0.8737306977735815,0.9371082138968186,0.9054194558352
29660,AT1G26660,LOC100245022,8373,0.9184722687539976,0.9146237381912358,0.9165480034726167
29661,AT1G25290,LOC100242951,8374,0.732927237839978,0.7098560875835075,0.7213916627117427
29662,AT1G17730,LOC100256723,8375,0.9005269089026284,0.9424703493334118,0.92149862911802
29663,AT1G73030,LOC100256723,8375,0.925666250418786,0.9574678477883398,0.9415670491035629
29664,AT3G62450,LOC104879242,8376,0.8231779002832517,0.8497248300420848,0.8364513651626682
29665,AT2G22125,LOC100264630,8377,0.9894861876770322,0.9460137143529826,0.9677499510150074
29666,AT4G15180,LOC100263702,8379,0.9807084335881582,0.9966744165513994,0.9886914250697788
29667,AT3G11945,LOC100264108,8380,0.9336277525660158,0.9712646046087289,0.9524461785873723
29668,AT1G73920,LOC100252671,8381,0.8661590472999725,0.8422025368610024,0.8541807920804875
29669,AT1G18460,LOC100252671,8381,0.7183565315383912,0.7355072250507666,0.7269318782945788
29670,AT3G22480,LOC100244156,8382,0.9327262205707673,0.942170163924777,0.9374481922477722
29671,AT1G60870,LOC100261813,8383,0.6131087625255079,0.7401100679831661,0.676609415254337
29672,AT2G33530,LOC100260104,8384,0.5012517893582675,0.5949145060184231,0.5480831476883453
29673,AT2G33530,LOC100255776,8384,0.27524137300886303,0.4907854851525943,0.38301342908072866
29674,AT2G33530,LOC100247312,8384,0.5437456217829623,0.5022513905647605,0.5229985061738613
29675,AT1G28110,LOC100260104,8384,0.6047025858130539,0.8331852026251508,0.7189438942191024
29676,AT1G28110,LOC100255776,8384,0.9352115249901014,0.8831866741222519,0.9091990995561767
29677,AT1G28110,LOC100247312,8384,0.6675418024548473,0.7887930780776362,0.7281674402662417
29678,AT4G21065,LOC100255340,8385,0.906740169950964,0.8415197622060685,0.8741299660785162
29679,AT4G21065,LOC109121405,8385,0.8699966497121798,0.8210129786044321,0.8455048141583059
29680,AT4G21065,LOC100854051,8385,0.9148965979350044,0.8953000382589247,0.9050983180969645
29681,AT2G01170,LOC100266454,8387,0.7188560289952183,0.8202890020306659,0.769572515512942
29682,AT3G56830,LOC100248989,8388,0.625760667620991,0.8177933429471144,0.7217770052840526
29683,AT5G12370,LOC100260245,8389,0.9380805896506563,0.9621648665352129,0.9501227280929346
29684,AT1G50660,LOC100245273,8390,0.6206621387019158,0.7380558580299598,0.6793589983659378
29685,AT1G50660,LOC100255542,8390,0.9001126914994061,0.9543423879454958,0.927227539722451
29686,AT3G20350,LOC100245273,8390,0.7984954161971187,0.8684128432266989,0.8334541297119088
29687,AT3G20350,LOC100255542,8390,0.7392014132123169,0.8129727184437446,0.7760870658280308
29688,AT1G64680,LOC100256431,8391,0.9901440623762678,0.9808116778009948,0.9854778700886313
29689,AT5G61410,LOC100267206,8392,0.9812322967745866,0.9868448159157126,0.9840385563451496
29690,AT3G15090,LOC100252024,8393,0.9345780160204672,0.8836163512757881,0.9090971836481276
29691,AT1G77700,LOC100253199,8394,0.5415831632808454,0.7591924423908885,0.650387802835867
29692,AT1G77700,LOC100259225,8394,0.9696159351871593,0.9067482857058772,0.9381821104465182
29693,AT1G75020,LOC100248731,8395,0.5190570462644291,0.6652167515229995,0.5921368988937143
29694,AT3G18850,LOC100248731,8395,0.6220266195595895,0.7752376467818358,0.6986321331707126
29695,AT2G37060,LOC100258807,8396,0.762129564767155,0.7293328232143382,0.7457311939907466
29696,AT2G37060,LOC100259924,8396,0.8252855358937654,0.9078901674563701,0.8665878516750678
29697,AT2G37060,LOC100265391,8396,0.7363628057137636,0.8686953706701198,0.8025290881919417
29698,AT2G38880,LOC100258807,8396,0.8742911095544117,0.8222660401359009,0.8482785748451562
29699,AT2G38880,LOC100259924,8396,0.9280845490817166,0.9516171753141647,0.9398508621979407
29700,AT2G38880,LOC100265391,8396,0.8583620138275515,0.9395685570499426,0.8989652854387471
29701,AT3G56990,LOC100257259,8397,0.9691834434867359,0.9786574060449101,0.9739204247658231
29702,AT1G55340,LOC100255634,8398,0.877629214509792,0.9175144124966074,0.8975718135031997
29703,AT1G55340,LOC100258776,8398,0.8482502360430054,0.757126460460873,0.8026883482519391
29704,AT1G55340,LOC100252590,8398,0.7082691194834465,0.7583330880838165,0.7333011037836314
29705,AT4G20300,LOC100255634,8398,0.7066244327353577,0.6291467605808816,0.6678855966581196
29706,AT4G20300,LOC100258776,8398,0.6838363841257272,0.5761794049265723,0.6300078945261498
29707,AT4G20300,LOC100252590,8398,0.7541497883227241,0.7658024073692575,0.7599760978459909
29708,AT5G35910,LOC100265580,8399,0.9600402034538422,0.9327761264310309,0.9464081649424365
29709,AT1G54440,LOC100265580,8399,0.8856881795754271,0.8807204449807234,0.8832043122780753
29710,AT1G73180,LOC100249064,8400,0.9455852343678617,0.9110803731716648,0.9283328037697632
29711,AT5G11500,LOC100245573,8401,0.9336947583224195,0.8508019659201271,0.8922483621212733
29712,AT1G64990,LOC100254630,8402,0.9408521913928061,0.9576091115100502,0.9492306514514282
29713,AT4G27630,LOC100254630,8402,0.9478756129503852,0.8862768180346684,0.9170762154925268
29714,AT1G01770,LOC100253419,8403,0.6777571345901988,0.8943465081373789,0.7860518213637888
29715,AT5G26667,LOC100241478,8404,0.9542655255383303,0.9558256570234557,0.9550455912808931
29716,AT2G17990,LOC100262595,8405,0.8694179636341485,0.9316107007269195,0.900514332180534
29717,AT5G66250,LOC100262595,8405,0.8981451588340998,0.8604020130080343,0.8792735859210671
29718,AT3G12520,LOC100262061,8406,0.7550330460207718,0.6346920156567292,0.6948625308387505
29719,AT5G13550,LOC100262061,8406,0.6227332257180276,0.6560463815886283,0.6393898036533279
29720,AT5G05860,LOC100267375,8407,0.6449608625468279,0.6163748197416051,0.6306678411442166
29721,AT5G05860,LOC100254809,8407,0.5763530594219232,0.7172900909385208,0.646821575180222
29722,AT5G59590,LOC100267375,8407,0.6274175372338805,0.6568292180464405,0.6421233776401605
29723,AT5G59590,LOC100254809,8407,0.40322845917217437,0.5367668265693516,0.46999764287076295
29724,AT3G55710,LOC100267375,8407,0.6808759479791673,0.46961358486123783,0.5752447664202025
29725,AT3G55710,LOC100254809,8407,0.776943928364755,0.8104417434297655,0.7936928358972603
29726,AT3G11340,LOC100267375,8407,0.5346876618036732,0.5432296418376056,0.5389586518206394
29727,AT3G11340,LOC100254809,8407,0.3462796576614991,0.2974013361193678,0.3218404968904335
29728,AT5G38010,LOC100267375,8407,0.5961745804525934,0.5267488743047176,0.5614617273786555
29729,AT5G38010,LOC100254809,8407,0.7248926385039443,0.6283998940522088,0.6766462662780766
29730,AT3G55700,LOC100267375,8407,0.49012883379526695,0.47225639365490446,0.4811926137250857
29731,AT3G55700,LOC100254809,8407,0.4260835135382085,0.4097118808675947,0.4178976972029016
29732,AT3G56490,LOC100242206,8408,0.7834556696007067,0.5046234438918155,0.6440395567462611
29733,AT3G56490,LOC100265718,8408,0.9315322998203027,0.9433061596868654,0.937419229753584
29734,AT1G31160,LOC100242206,8408,0.8577955106143209,0.9686041378498483,0.9131998242320847
29735,AT1G31160,LOC100265718,8408,0.7056315292541041,0.7079549133288207,0.7067932212914624
29736,AT3G21220,LOC100258699,8409,0.8787256723418512,0.8670355219400218,0.8728805971409365
29737,AT3G21220,LOC100254418,8409,0.5690737977035301,0.6426976138857007,0.6058857057946154
29738,AT1G51660,LOC100258699,8409,0.8046233971918497,0.8002177815709702,0.80242058938141
29739,AT1G51660,LOC100254418,8409,0.5642189260804679,0.6840172524860126,0.6241180892832403
29740,AT1G73500,LOC100258699,8409,0.7583346023817501,0.7806409841372612,0.7694877932595057
29741,AT1G73500,LOC100254418,8409,0.8550178174397709,0.8629186000503578,0.8589682087450643
29742,AT5G01670,LOC100241498,8410,0.5768830140407517,0.3561191155881995,0.4665010648144756
29743,AT5G50260,LOC100264473,8411,0.468796637529315,0.5537773330586538,0.5112869852939844
29744,AT5G50260,LOC100250141,8411,0.6309581823165717,0.7766627099744614,0.7038104461455166
29745,AT3G48340,LOC100264473,8411,0.5037701615534893,0.3821183672268166,0.44294426439015294
29746,AT3G48340,LOC100250141,8411,0.7233314914002028,0.7165602283763501,0.7199458598882764
29747,AT3G60330,LOC100265284,8412,0.7269149940608534,0.6645398628564703,0.6957274284586619
29748,AT3G60330,LOC100257762,8412,0.7271038284652636,0.7582035963389152,0.7426537124020893
29749,AT3G60330,LOC100242786,8412,0.8144366947887797,0.7163130168633567,0.7653748558260682
29750,AT3G60330,LOC100246249,8412,0.5945420765693052,0.83680443149527,0.7156732540322877
29751,AT3G60330,LOC100254244,8412,0.6581488136935401,0.78666235027517,0.722405581984355
29752,AT3G60330,LOC100241576,8412,0.8308226479456645,0.7790753112216369,0.8049489795836506
29753,AT2G18960,LOC100265284,8412,0.500849754819846,0.755184084287354,0.6280169195536
29754,AT2G18960,LOC100257762,8412,0.8770870770261627,0.8502074810912623,0.8636472790587125
29755,AT2G18960,LOC100242786,8412,0.6042700941126306,0.7178198298949351,0.6610449620037828
29756,AT2G18960,LOC100246249,8412,0.7019827612463071,0.7373835473544117,0.7196831543003595
29757,AT2G18960,LOC100254244,8412,0.8097341089757256,0.9076194119897584,0.858676760482742
29758,AT2G18960,LOC100241576,8412,0.6638443029878476,0.7838017599105329,0.7238230314491902
29759,AT3G42640,LOC100265284,8412,0.4934547558858466,0.7339709820771653,0.6137128689815059
29760,AT3G42640,LOC100257762,8412,0.9260500106600067,0.8494011006798317,0.8877255556699192
29761,AT3G42640,LOC100242786,8412,0.6309566594584717,0.7332587774802084,0.68210771846934
29762,AT3G42640,LOC100246249,8412,0.7262388450644168,0.7986828465947923,0.7624608458296045
29763,AT3G42640,LOC100254244,8412,0.8242499923857095,0.8620442037729186,0.8431470980793141
29764,AT3G42640,LOC100241576,8412,0.7176560168123534,0.8627858383118985,0.7902209275621259
29765,AT2G24520,LOC100265284,8412,0.2972497182712515,0.6992848524088408,0.49826728534004616
29766,AT2G24520,LOC100257762,8412,0.8631986111534128,0.8476941640424969,0.8554463875979548
29767,AT2G24520,LOC100242786,8412,0.4754911217372765,0.6897377792165749,0.5826144504769257
29768,AT2G24520,LOC100246249,8412,0.7928608412268144,0.681100418232176,0.7369806297294952
29769,AT2G24520,LOC100254244,8412,0.9061188438461304,0.8863297919303098,0.8962243178882201
29770,AT2G24520,LOC100241576,8412,0.5143118204245729,0.8505135524883015,0.6824126864564373
29771,AT1G17260,LOC100265284,8412,0.4322724088569427,0.7292739633302923,0.5807731860936175
29772,AT1G17260,LOC100257762,8412,0.8384613041756769,0.850566526383943,0.84451391527981
29773,AT1G17260,LOC100242786,8412,0.5770779398775623,0.7224285588157392,0.6497532493466507
29774,AT1G17260,LOC100246249,8412,0.7628909938171962,0.7294047630726168,0.7461478784449065
29775,AT1G17260,LOC100254244,8412,0.7958639174001766,0.8513199328997322,0.8235919251499544
29776,AT1G17260,LOC100241576,8412,0.6391130874425122,0.8670708378704494,0.7530919626564807
29777,AT3G47950,LOC100265284,8412,0.6312490482136874,0.721080667471085,0.6761648578423862
29778,AT3G47950,LOC100257762,8412,0.8268875826150519,0.8352806144971895,0.8310840985561208
29779,AT3G47950,LOC100242786,8412,0.6977796728900801,0.680579181259013,0.6891794270745466
29780,AT3G47950,LOC100246249,8412,0.6729388115615387,0.8111153621027367,0.7420270868321377
29781,AT3G47950,LOC100254244,8412,0.8034051107117839,0.8829512345860678,0.8431781726489258
29782,AT3G47950,LOC100241576,8412,0.7643224804312734,0.7390800200123606,0.751701250221817
29783,AT1G80660,LOC100265284,8412,0.3478207900587823,0.525512816739751,0.43666680339926667
29784,AT1G80660,LOC100257762,8412,0.5241129351567021,0.6788487006680597,0.601480817912381
29785,AT1G80660,LOC100242786,8412,0.3501233515061067,0.5350363459783984,0.44257984874225254
29786,AT1G80660,LOC100246249,8412,0.7952425912953431,0.7373704673801792,0.7663065293377611
29787,AT1G80660,LOC100254244,8412,0.7609295525842902,0.763112510668354,0.7620210316263221
29788,AT1G80660,LOC100241576,8412,0.34018822526117015,0.5727361017098797,0.45646216348552493
29789,AT4G30190,LOC100265284,8412,0.670794627356623,0.7427528767768328,0.7067737520667279
29790,AT4G30190,LOC100257762,8412,0.6812170681935857,0.7303216692663115,0.7057693687299487
29791,AT4G30190,LOC100242786,8412,0.755276703316785,0.7109567674151681,0.7331167353659765
29792,AT4G30190,LOC100246249,8412,0.7173636280571376,0.7826794981213887,0.7500215630892632
29793,AT4G30190,LOC100254244,8412,0.8412450887826272,0.8154448335736778,0.8283449611781525
29794,AT4G30190,LOC100241576,8412,0.7328419577863735,0.763141940610377,0.7479919491983753
29795,AT5G57350,LOC100265284,8412,0.4866445344622788,0.6821625121398511,0.5844035233010649
29796,AT5G57350,LOC100257762,8412,0.79777662717388,0.7932311133347067,0.7955038702542934
29797,AT5G57350,LOC100242786,8412,0.47288398866993575,0.6445569322228436,0.5587204604463897
29798,AT5G57350,LOC100246249,8412,0.5660707215301678,0.5302425354222051,0.5481566284761865
29799,AT5G57350,LOC100254244,8412,0.684128772880943,0.8773536596132905,0.7807412162471168
29800,AT5G57350,LOC100241576,8412,0.6100691377577437,0.7798699196562583,0.694969528707001
29801,AT5G62670,LOC100265284,8412,0.7832790180610971,0.8664940110067982,0.8248865145339477
29802,AT5G62670,LOC100257762,8412,0.7492522766728597,0.7445598752170459,0.7469060759449528
29803,AT5G62670,LOC100242786,8412,0.6955258429019584,0.7391153359427882,0.7173205894223733
29804,AT5G62670,LOC100246249,8412,0.3711570675844425,0.6228487529879566,0.4970029102861996
29805,AT5G62670,LOC100254244,8412,0.4344896902506625,0.7081785808881956,0.571334135569429
29806,AT5G62670,LOC100241576,8412,0.825407364541772,0.923335001030048,0.87437118278591
29807,AT1G63680,LOC100242838,8413,0.9895044619742333,0.9915477206509904,0.9905260913126118
29808,AT4G18440,LOC100249654,8414,0.8242987238449122,0.8153624297360135,0.8198305767904628
29809,AT1G36280,LOC100249654,8414,0.9728809429537355,0.9590040907619412,0.9659425168578384
29810,AT5G11450,LOC100252532,8415,0.958072670788536,0.9914417728597074,0.9747572218241216
29811,AT4G18465,LOC100257193,8416,0.9152255352846221,0.9250125077253598,0.920119021504991
29812,AT5G65420,LOC100265861,8417,0.6386074985532848,0.8083757614997499,0.7234916300265173
29813,AT5G65420,LOC100247298,8417,0.790832394237505,0.8764589893757909,0.8336456918066479
29814,AT5G10440,LOC100265861,8417,0.5714494563396583,0.6125783572206362,0.5920139067801473
29815,AT5G10440,LOC100247298,8417,0.8203636585142996,0.8223373259954678,0.8213504922548838
29816,AT2G22490,LOC100265861,8417,0.3927146468492066,0.4435975161128933,0.41815608148104993
29817,AT2G22490,LOC100247298,8417,0.6733956689915633,0.8024544571647193,0.7379250630781413
29818,AT1G05940,LOC100253107,8418,0.8178844455273657,0.9466494011006799,0.8822669233140228
29819,AT4G33300,LOC104879900,8419,0.7960283860749855,0.5304099590923805,0.663219172583683
29820,AT4G33300,LOC100254879,8419,0.8303109676240368,0.645781217811001,0.7380460927175189
29821,AT4G33300,LOC100260919,8419,0.9267809825480462,0.93941028936173,0.9330956359548881
29822,AT4G33300,LOC100264286,8419,0.9682270885998843,0.9237293622531564,0.9459782254265203
29823,AT4G33300,LOC100246132,8419,0.9095909603143179,0.8813914476588481,0.895491203986583
29824,AT4G33300,LOC100853053,8419,0.9621234733347547,0.9632125724712323,0.9626680229029935
29825,AT4G33300,LOC100853252,8419,0.8718606280266804,0.8544277347773624,0.8631441814020214
29826,AT4G33300,LOC100258874,8419,0.93759327505863,0.9235998705082551,0.9305965727834425
29827,AT4G33300,LOC100258423,8419,0.6499436542502969,0.9000853468318667,0.7750145005410818
29828,AT4G33300,LOC100853370,8419,0.9443243078609935,0.880638041143059,0.9124811745020263
29829,AT5G04720,LOC104879900,8419,0.6962568147899979,0.50507666499897,0.6006667398944839
29830,AT5G04720,LOC100254879,8419,0.5739164864617915,0.6345919538538509,0.6042542201578212
29831,AT5G04720,LOC100260919,8419,0.9244784211007219,0.9431119220695136,0.9337951715851177
29832,AT5G04720,LOC100264286,8419,0.9515913867145859,0.9105624061920597,0.9310768964533228
29833,AT5G04720,LOC100246132,8419,0.7985258733591204,0.8683892992730804,0.8334575863161005
29834,AT5G04720,LOC100853053,8419,0.9618371760119392,0.9410282821742841,0.9514327290931117
29835,AT5G04720,LOC100853252,8419,0.6513446837023725,0.8588186821271961,0.7550816829147844
29836,AT5G04720,LOC100258874,8419,0.9309901623366735,0.9032814385355661,0.9171358004361199
29837,AT5G04720,LOC100258423,8419,0.6611457984345019,0.9146296241796403,0.7878877113070711
29838,AT5G04720,LOC100853370,8419,0.9492340023756587,0.8806498131198681,0.9149419077477634
29839,AT5G66910,LOC104879900,8419,0.7289556239149636,0.4955590217487271,0.6122573228318453
