,arabidopsis,mustard,Group Number,Species 1 Score,Species 2 Score,Total Score
30367,AT1G11860,LOC103836204,10109,0.9901094594947621,0.9914161977127149,0.9907628286037385
30368,AT3G60910,LOC103830278,10110,0.7713483749430352,0.8076346567775732,0.7894915158603042
30369,AT1G80070,LOC103857797,10111,0.9769429713419892,0.9858976686289255,0.9814203199854573
30370,AT1G80070,LOC103865106,10111,0.9820057995245434,0.9855294209175073,0.9837676102210253
30371,AT4G38780,LOC103857797,10111,0.9756576713080278,0.9643837037421228,0.9700206875250753
30372,AT4G38780,LOC103865106,10111,0.9732229159591421,0.9673244988459843,0.9702737074025631
30373,AT3G60770,LOC103866202,10112,0.9671673763682436,0.9795804050724826,0.9733738907203631
30374,AT3G60770,LOC103866881,10112,0.9674077170250007,0.9629314592463888,0.9651695881356948
30375,AT3G60770,LOC103841918,10112,0.9656574100681836,0.9736988148647598,0.9696781124664717
30376,AT3G60770,LOC103862863,10112,0.9605945818856292,0.9436995928528824,0.9521470873692558
30377,AT3G60770,LOC103830271,10112,0.9653752710363385,0.9606389875781229,0.9630071293072306
30378,AT4G00100,LOC103866202,10112,0.9790328900963975,0.975431135084671,0.9772320125905343
30379,AT4G00100,LOC103866881,10112,0.9646072258940933,0.9659863592749152,0.9652967925845042
30380,AT4G00100,LOC103841918,10112,0.9629927636563129,0.980581416457042,0.9717870900566774
30381,AT4G00100,LOC103862863,10112,0.9594451265707046,0.9517854827416302,0.9556153046561674
30382,AT4G00100,LOC103830271,10112,0.9609812168551948,0.958875547833303,0.9599283823442488
30383,AT2G27040,LOC103864747,10113,0.9539120666684083,0.9801613028707762,0.9670366847695923
30384,AT2G27040,LOC103829646,10113,0.9598213119464981,0.9563807992531314,0.9581010555998147
30385,AT4G13010,LOC103859168,10114,0.9584419655685884,0.8922642047664738,0.9253530851675311
30386,AT1G76900,LOC103843242,10115,0.8128582251364979,0.8727937553486684,0.8428259902425832
30387,AT1G76900,LOC103847942,10115,0.8058413229185715,0.7520344389408988,0.7789378809297351
30388,AT1G76900,LOC103832675,10115,0.90372266778129,0.9009672985659085,0.9023449831735992
30389,AT1G76900,LOC103840554,10115,0.8014159199561117,0.8807396073753273,0.8410777636657195
30390,AT1G76900,LOC103832144,10115,0.839191201442044,0.872295842950131,0.8557435221960874
30391,AT1G76900,LOC103849577,10115,0.8845058648345046,0.9106765903373875,0.897591227585946
30392,AT1G76900,LOC103829145,10115,0.9216802946785444,0.9079069526205235,0.914793623649534
30393,AT1G76900,LOC103835445,10115,0.890101622299433,0.9239905604107778,0.9070460913551054
30394,AT1G76900,LOC103849510,10115,0.883617649363881,0.846381923013753,0.864999786188817
30395,AT1G76900,LOC103843899,10115,0.8098853157083518,0.6943751458727729,0.7521302307905624
30396,AT1G76900,LOC103828404,10115,0.8634447085869538,0.9176266175669717,0.8905356630769627
30397,AT1G25280,LOC103843242,10115,0.8950233809660649,0.8734680117216878,0.8842456963438763
30398,AT1G25280,LOC103847942,10115,0.8225397737662948,0.7653743419517128,0.7939570578590038
30399,AT1G25280,LOC103832675,10115,0.9029232738577287,0.9115427504473431,0.9072330121525359
30400,AT1G25280,LOC103840554,10115,0.9172757909036287,0.9027307383107284,0.9100032646071785
30401,AT1G25280,LOC103832144,10115,0.8557590323676166,0.8789035554057208,0.8673312938866687
30402,AT1G25280,LOC103849577,10115,0.9146477180699601,0.9309613339903011,0.9228045260301306
30403,AT1G25280,LOC103829145,10115,0.9402962459834373,0.9378491221700682,0.9390726840767527
30404,AT1G25280,LOC103835445,10115,0.9394080305128137,0.9494722647234252,0.9444401476181195
30405,AT1G25280,LOC103849510,10115,0.8926408735860394,0.8786597857939369,0.8856503296899881
30406,AT1G25280,LOC103843899,10115,0.8293685832963243,0.7111537563859858,0.770261169841155
30407,AT1G25280,LOC103828404,10115,0.9000548603673032,0.9290682295583621,0.9145615449628326
30408,AT1G43640,LOC103843242,10115,0.6897602689028797,0.7525530976893753,0.7211566832961275
30409,AT1G43640,LOC103847942,10115,0.7065144509173873,0.7913747050128368,0.748944577965112
30410,AT1G43640,LOC103832675,10115,0.8283567142993983,0.8779647830709784,0.8531607486851883
30411,AT1G43640,LOC103840554,10115,0.6862190176801322,0.7696999559140064,0.7279594867970693
30412,AT1G43640,LOC103832144,10115,0.7772349794346189,0.752802053888644,0.7650185166616315
30413,AT1G43640,LOC103849577,10115,0.6763325409058056,0.9038614143824072,0.7900969776441065
30414,AT1G43640,LOC103829145,10115,0.7877426265053946,0.761562200150411,0.7746524133279028
30415,AT1G43640,LOC103835445,10115,0.750124088926043,0.8414823267031457,0.7958032078145943
30416,AT1G43640,LOC103849510,10115,0.8687734208777079,0.875519018928163,0.8721462199029355
30417,AT1G43640,LOC103843899,10115,0.7278142062227331,0.7523560073649542,0.7400851067938437
30418,AT1G43640,LOC103828404,10115,0.7717953853432836,0.8972277689893934,0.8345115771663385
30419,AT2G47900,LOC103843242,10115,0.9642101413307558,0.9618993283369208,0.9630547348338383
30420,AT2G47900,LOC103847942,10115,0.8323885158964446,0.778403049713441,0.8053957828049427
30421,AT2G47900,LOC103832675,10115,0.8329266699757046,0.8214050465496227,0.8271658582626636
30422,AT2G47900,LOC103840554,10115,0.9128712871287129,0.9116620419594927,0.9122666645441029
30423,AT2G47900,LOC103832144,10115,0.9015805010580213,0.8201861984907031,0.8608833497743622
30424,AT2G47900,LOC103849577,10115,0.8926251991953813,0.9057441456393767,0.899184672417379
30425,AT2G47900,LOC103829145,10115,0.8215470623579508,0.7831332174995462,0.8023401399287485
30426,AT2G47900,LOC103835445,10115,0.8265785417591891,0.7836570628355073,0.8051178022973482
30427,AT2G47900,LOC103849510,10115,0.839954021787403,0.7216041538802878,0.7807790878338454
30428,AT2G47900,LOC103843899,10115,0.851610543640116,0.7285962500972486,0.7901033968686824
30429,AT2G47900,LOC103828404,10115,0.8373102745630764,0.8636031223256658,0.8504566984443711
30430,AT2G18280,LOC103843242,10115,0.759298832257896,0.8203781022276393,0.7898384672427676
30431,AT2G18280,LOC103847942,10115,0.8880378275294547,0.877140115660901,0.8825889715951778
30432,AT2G18280,LOC103832675,10115,0.8849708717573606,0.9176732968543347,0.9013220843058476
30433,AT2G18280,LOC103840554,10115,0.8097755949737454,0.8200928399159773,0.8149342174448613
30434,AT2G18280,LOC103832144,10115,0.7755009274014473,0.8613832628821867,0.818442095141817
30435,AT2G18280,LOC103849577,10115,0.7822513649781865,0.8923160706413215,0.837283717809754
30436,AT2G18280,LOC103829145,10115,0.8866898299328613,0.8881771738284796,0.8874335018806705
30437,AT2G18280,LOC103835445,10115,0.8309360223621307,0.8918233448302689,0.8613796835961998
30438,AT2G18280,LOC103849510,10115,0.953588129261475,0.9083616434566877,0.9309748863590813
30439,AT2G18280,LOC103843899,10115,0.8783562788996577,0.9161795596587227,0.8972679192791901
30440,AT2G18280,LOC103828404,10115,0.9318164006374252,0.948906926687586,0.9403616636625056
30441,AT1G47270,LOC103843242,10115,0.8844118184905562,0.8772801535229896,0.8808459860067729
30442,AT1G47270,LOC103847942,10115,0.9068732203035607,0.9229324965638858,0.9149028584337232
30443,AT1G47270,LOC103832675,10115,0.8994644583191828,0.8958170171935375,0.8976407377563601
30444,AT1G47270,LOC103840554,10115,0.87046161080488,0.8497134410414667,0.8600875259231734
30445,AT1G47270,LOC103832144,10115,0.8131769377465451,0.860382251497627,0.8367795946220861
30446,AT1G47270,LOC103849577,10115,0.8454818568928133,0.8909934908327066,0.86823767386276
30447,AT1G47270,LOC103829145,10115,0.821599310326811,0.8620678924301755,0.8418336013784933
30448,AT1G47270,LOC103835445,10115,0.8355442932156012,0.8358548792821763,0.8356995862488887
30449,AT1G47270,LOC103849510,10115,0.9168107839807728,0.8784580851695293,0.897634434575151
30450,AT1G47270,LOC103843899,10115,0.8570286580109198,0.9489172998625554,0.9029729789367376
30451,AT1G47270,LOC103828404,10115,0.925045063873142,0.9559554990793807,0.9405002814762613
30452,AT1G53320,LOC103843242,10115,0.7732594895373442,0.7947304271154794,0.7839949583264119
30453,AT1G53320,LOC103847942,10115,0.8982157318634238,0.8586603044526855,0.8784380181580547
30454,AT1G53320,LOC103832675,10115,0.9694819613887511,0.9411633515728326,0.9553226564807918
30455,AT1G53320,LOC103840554,10115,0.7984168865435356,0.8083607790254402,0.8033888327844879
30456,AT1G53320,LOC103832144,10115,0.8760260194884925,0.8815227820855268,0.8787744007870096
30457,AT1G53320,LOC103849577,10115,0.8708064473993573,0.9113456601229222,0.8910760537611397
30458,AT1G53320,LOC103829145,10115,0.919600825517908,0.9233526101501518,0.92147671783403
30459,AT1G53320,LOC103835445,10115,0.9295906371639803,0.9243639947096808,0.9269773159368305
30460,AT1G53320,LOC103849510,10115,0.9395177512474203,0.9252929701569518,0.932405360702186
30461,AT1G53320,LOC103843899,10115,0.8867211787141775,0.8613780762947019,0.8740496275044397
30462,AT1G53320,LOC103828404,10115,0.9236552679014602,0.9618526490495578,0.942753958475509
30463,AT3G52590,LOC103867310,10116,0.9476841087802712,0.9716138066958845,0.9596489577380778
30464,AT3G52590,LOC103867308,10116,0.9365396170223883,0.9560644174165609,0.9463020172194746
30465,AT3G52590,LOC103841189,10116,0.9364194466940097,0.9627914213843001,0.9496054340391549
30466,AT2G36170,LOC103867310,10116,0.9637242352203559,0.972065039807059,0.9678946375137074
30467,AT2G36170,LOC103867308,10116,0.9574179053789283,0.947739944503514,0.9525789249412211
30468,AT2G36170,LOC103841189,10116,0.9591629875388595,0.9643110915173363,0.961737039528098
30469,AT3G33520,LOC103832540,10117,0.9172757909036287,0.940717305049143,0.9289965479763858
30470,AT1G55520,LOC103832582,10118,0.8424514746989211,0.8737014081585022,0.8580764414287116
30471,AT1G55520,LOC103829778,10118,0.8062122834974791,0.8465755556131843,0.8263939195553317
30472,AT1G55520,LOC103870134,10118,0.7333786149063455,0.9005990508544903,0.8169888328804179
30473,AT3G13445,LOC103832582,10118,0.897280493220826,0.9186950545888334,0.9079877739048297
30474,AT3G13445,LOC103829778,10118,0.7716293529089057,0.8099530613832628,0.7907912071460843
30475,AT3G13445,LOC103870134,10118,0.892055696334805,0.9423095874069656,0.9171826418708853
30476,AT4G37560,LOC103858845,10119,0.9484208051412001,0.9696740229765826,0.9590474140588914
30477,AT4G37560,LOC103858933,10119,0.8148018495780976,0.7953165115012578,0.8050591805396777
30478,AT4G37550,LOC103858845,10119,0.9070456386007995,0.947210912580068,0.9271282755904338
30479,AT4G37550,LOC103858933,10119,0.780913816975365,0.7900002593293742,0.7854570381523696
30480,AT1G80500,LOC103839167,10120,0.9014237571514407,0.9356759420139519,0.9185498495826963
30481,AT1G80500,LOC103832480,10120,0.8708743697588756,0.8962941832421358,0.8835842765005057
30482,AT1G65700,LOC103852294,10121,0.9338436218292013,0.9392702471408936,0.9365569344850475
30483,AT1G65700,LOC103831065,10121,0.9515974816479008,0.9560281113041674,0.9538127964760341
30484,AT3G13970,LOC103871063,10122,0.6120431568222786,0.7626669432846659,0.6873550500534722
30485,AT1G54210,LOC103871063,10122,0.9397789910917214,0.9421851093073312,0.9409820501995263
30486,AT5G41010,LOC103832655,10123,0.9404059667180439,0.8468867508622702,0.8936463587901571
30487,AT1G60560,LOC103863577,10124,0.8696726664750907,0.888892922901377,0.8792827946882338
30488,AT1G60560,LOC103829887,10124,0.948608897829097,0.883125437618319,0.915867167723708
30489,AT4G13970,LOC103863577,10124,0.8941456150892134,0.9243173154223179,0.9092314652557656
30490,AT4G13970,LOC103829887,10124,0.9331121502651584,0.858489147065688,0.8958006486654232
30491,AT3G02850,LOC103828472,10125,0.4629634467404524,0.8432613262104198,0.6531123864754361
30492,AT5G37500,LOC103828472,10125,0.8351001854802894,0.9021083478125567,0.8686042666464231
30493,AT2G36930,LOC103867242,10128,0.9618955563102485,0.9573973704001452,0.9596464633551969
30494,AT2G36930,LOC103857646,10128,0.9676950808537319,0.9754207619097014,0.9715579213817167
30495,AT1G53850,LOC103871106,10129,0.910410407795397,0.9310858120899353,0.9207481099426662
30496,AT1G53850,LOC103848506,10129,0.9084929073382272,0.9242187702601075,0.9163558387991673
30497,AT1G53850,LOC103832649,10129,0.9318007262467672,0.9493529732112757,0.9405768497290214
30498,AT3G14290,LOC103871106,10129,0.9109642362653153,0.9515209667799072,0.9312426015226112
30499,AT3G14290,LOC103848506,10129,0.8883095169675278,0.9383781540935142,0.913343835530521
30500,AT3G14290,LOC103832649,10129,0.9348938060032917,0.9478177433157855,0.9413557746595387
30501,AT3G48000,LOC103873557,10130,0.7272656025497009,0.7084359845439693,0.717850793546835
30502,AT3G48000,LOC103835648,10130,0.8937642049165339,0.8938201810119032,0.8937921929642185
30503,AT3G48000,LOC103873180,10130,0.8985814676454453,0.9355981432016804,0.9170898054235629
30504,AT1G23800,LOC103873557,10130,0.5342250320018809,0.4156946137288971,0.47495982286538896
30505,AT1G23800,LOC103835648,10130,0.9149403066955772,0.44311091517336165,0.6790256109344694
30506,AT1G23800,LOC103873180,10130,0.5864991248465216,0.588615440470942,0.5875572826587319
30507,AT1G57870,LOC103836306,10131,0.8845163144282766,0.9449080677368326,0.9147121910825546
30508,AT1G57870,LOC103871763,10131,0.8788317354162858,0.8293716449262208,0.8541016901712533
30509,AT1G09840,LOC103836306,10131,0.8972439196426238,0.9512875703430927,0.9242657449928583
30510,AT1G09840,LOC103871763,10131,0.9600355286188249,0.8867716086201085,0.9234035686194667
30511,AT1G49540,LOC103871408,10132,0.9881135870843021,0.9852752781307538,0.986694432607528
30512,AT2G47640,LOC103862772,10134,0.8934193683220564,0.9524130598272866,0.9229162140746715
30513,AT2G47640,LOC103830369,10134,0.9109851354528592,0.8648219703845855,0.8879035529187224
30514,AT2G47640,LOC103842086,10134,0.9400559053266805,0.9416923834962786,0.9408741444114795
30515,AT3G62840,LOC103862772,10134,0.9456203140102929,0.9623350016856409,0.9539776578479668
30516,AT3G62840,LOC103830369,10134,0.8947360171373338,0.8918907704675708,0.8933133938024522
30517,AT3G62840,LOC103842086,10134,0.9430601635361425,0.9514587277300899,0.9472594456331163
30518,AT3G19820,LOC103836950,10136,0.8668669505472976,0.9287311013718524,0.897799025959575
30519,AT3G19820,LOC103869418,10136,0.9555056297186447,0.9712403723969814,0.963373001057813
30520,AT1G12920,LOC103836133,10137,0.9510018548028946,0.9703379061746323,0.9606698804887635
30521,AT1G12920,LOC103846307,10137,0.7288121424279631,0.8714608023650839,0.8001364723965235
30522,AT3G26618,LOC103836133,10137,0.9306199221505264,0.9583983817847048,0.9445091519676156
30523,AT3G26618,LOC103846307,10137,0.8369445387810549,0.8770571302611446,0.8570008345210998
30524,AT5G51400,LOC103844393,10139,0.8427440633245383,0.9584917403594305,0.9006179018419844
30525,AT5G51400,LOC103866855,10139,0.8035789858669244,0.8163273774020383,0.8099531816344814
30526,AT2G45010,LOC103844393,10139,0.8133807048250999,0.9419465262830321,0.877663615554066
30527,AT2G45010,LOC103866855,10139,0.7849682593589175,0.8507092658385415,0.8178387625987295
30528,AT2G45510,LOC103858176,10140,0.8268299125427054,0.655828427686004,0.7413291701143547
30529,AT2G45510,LOC103866902,10140,0.8132048033299373,0.9019216306631052,0.8575632169965213
30530,AT5G05620,LOC103841988,10141,0.958332244833982,0.9292238271829051,0.9437780360084436
30531,AT3G61650,LOC103841988,10141,0.9778729851877008,0.9621223515987656,0.9699976683932332
30532,AT2G36880,LOC103857642,10142,0.8848663758196401,0.7526775757890096,0.8187719758043248
30533,AT2G36880,LOC103836799,10142,0.8638835915253794,0.9400793547885169,0.9019814731569482
30534,AT2G36880,LOC103867247,10142,0.9373076621646332,0.9638702315811313,0.9505889468728823
30535,AT2G36880,LOC103859706,10142,0.7629718644687687,0.8081066362386868,0.7855392503537277
30536,AT2G36880,LOC103858801,10142,0.8238720969722302,0.8985607219729779,0.861216409472604
30537,AT2G36880,LOC103865564,10142,0.9375166540400741,0.9122584995202406,0.9248875767801574
30538,AT2G36880,LOC103849483,10142,0.8214686904046605,0.5670547962967766,0.6942617433507186
30539,AT2G36880,LOC103839308,10142,0.7845972987800099,0.8221622883223983,0.8033797935512041
30540,AT1G02500,LOC103857642,10142,0.7218945113508712,0.7675112159954358,0.7447028636731535
30541,AT1G02500,LOC103836799,10142,0.8667624546095771,0.9051736210160525,0.8859680378128147
30542,AT1G02500,LOC103867247,10142,0.7314349904647457,0.9753740826223387,0.8534045365435422
30543,AT1G02500,LOC103859706,10142,0.7079599780558531,0.6660511916184746,0.6870055848371639
30544,AT1G02500,LOC103858801,10142,0.9216907442723165,0.9158476180596976,0.918769181166007
30545,AT1G02500,LOC103865564,10142,0.5471825282792131,0.7654884468763777,0.6563354875777954
30546,AT1G02500,LOC103849483,10142,0.6748765641735677,0.6078058141645704,0.641341189169069
30547,AT1G02500,LOC103839308,10142,0.6614174873951776,0.655299395762558,0.6583584415788678
30548,AT4G01850,LOC103857642,10142,0.7603751404164163,0.7543113508467104,0.7573432456315634
30549,AT4G01850,LOC103836799,10142,0.8669505472974738,0.8925546536656208,0.8797526004815472
30550,AT4G01850,LOC103867247,10142,0.7200449332532197,0.9456393765721844,0.8328421549127021
30551,AT4G01850,LOC103859706,10142,0.6307949528462081,0.7080158709577034,0.6694054119019557
30552,AT4G01850,LOC103858801,10142,0.9192768881109746,0.9371800523845336,0.9282284702477541
30553,AT4G01850,LOC103865564,10142,0.6428224352778286,0.7503695443582895,0.696595989818059
30554,AT4G01850,LOC103849483,10142,0.7405522610308524,0.5933041155571692,0.6669281882940108
30555,AT4G01850,LOC103839308,10142,0.6194623684004285,0.7095822203781023,0.6645222943892654
30556,AT3G17390,LOC103857642,10142,0.5577679667702918,0.6546873784393559,0.6062276726048239
30557,AT3G17390,LOC103836799,10142,0.7793307035189007,0.8638002126500869,0.8215654580844938
30558,AT3G17390,LOC103867247,10142,0.7746231615245958,0.829060449677135,0.8018418056008654
30559,AT3G17390,LOC103859706,10142,0.7749679981190731,0.8778921708461918,0.8264300844826324
30560,AT3G17390,LOC103858801,10142,0.7515138848977246,0.8443349498197661,0.7979244173587454
30561,AT3G17390,LOC103865564,10142,0.7677995767914522,0.7687352506418402,0.7682674137166462
30562,AT3G17390,LOC103849483,10142,0.8031610021160428,0.5252872072819688,0.6642241046990058
30563,AT3G17390,LOC103839308,10142,0.8186473000862091,0.8569383574077436,0.8377928287469764
30564,AT2G25100,LOC103864606,10143,0.8636589252592806,0.8938564871242966,0.8787577061917886
30565,AT2G11810,LOC103837651,10144,0.6970326885685176,0.7695455108644601,0.7332890997164889
30566,AT2G11810,LOC103851545,10144,0.7203054266979657,0.5090946811545344,0.61470005392625
30567,AT2G11810,LOC103862083,10144,0.6425903050161782,0.3988070848785042,0.5206986949473412
30568,AT5G20410,LOC103837651,10144,0.8403720055382846,0.8027627222668845,0.8215673639025846
30569,AT5G20410,LOC103851545,10144,0.7423757151440739,0.74441534192578,0.743395528534927
30570,AT5G20410,LOC103862083,10144,0.5981556466992346,0.598371411529784,0.5982635291145093
30571,AT4G31780,LOC103837651,10144,0.7270722850649181,0.8328045895536365,0.7799384373092773
30572,AT4G31780,LOC103851545,10144,0.9451448574936648,0.9688804750914136,0.9570126662925392
30573,AT4G31780,LOC103862083,10144,0.9760965542464537,0.9845076631830088,0.9803021087147312
30574,AT1G56450,LOC103838687,10145,0.8128477755427258,0.9581701719353751,0.8855089737390505
30575,AT1G56450,LOC103847640,10145,0.8298806133911544,0.9450169860740126,0.8874487997325835
30576,AT1G15370,LOC103842900,10146,0.932260508372737,0.9364591167241514,0.9343598125484442
30577,AT1G15370,LOC103872328,10146,0.9421644011366835,0.955794714867353,0.9489795580020183
30578,AT4G01370,LOC103833881,10147,0.7555892264688211,0.8286973885532014,0.7921433075110113
30579,AT4G01370,LOC103858851,10147,0.8163327150657018,0.8457042089157439,0.8310184619907228
30580,AT1G07880,LOC103833881,10147,0.4044188719663523,0.666637276004253,0.5355280739853027
30581,AT1G07880,LOC103858851,10147,0.45902453042137986,0.5444723943881123,0.5017484624047461
30582,AT4G11330,LOC103833881,10147,0.7103842838109669,0.8811856538990172,0.7957849688549921
30583,AT4G11330,LOC103858851,10147,0.9011207189320515,0.943180934104406,0.9221508265182288
30584,AT1G01560,LOC103833881,10147,0.8162264775290193,0.7925416871969088,0.804384082362964
30585,AT1G01560,LOC103858851,10147,0.8709388089204698,0.9208008091076476,0.8958698090140587
30586,AT3G06310,LOC103845805,10148,0.8844849656469604,0.8967713492907342,0.8906281574688473
30587,AT3G06310,LOC103851196,10148,0.8407534157109643,0.8578356370426078,0.849294526376786
30588,AT3G06310,LOC103856346,10148,0.9519057446641762,0.9446902310624724,0.9482979878633243
30589,AT5G18800,LOC103845805,10148,0.9344084804258789,0.9246077643214647,0.9295081223736719
30590,AT5G18800,LOC103851196,10148,0.8113587084302097,0.8443349498197661,0.8278468291249879
30591,AT5G18800,LOC103856346,10148,0.955743067710465,0.9542594849718626,0.9550012763411638
30592,AT4G24440,LOC103834905,10149,0.8976671281903916,0.9258369855553538,0.9117520568728728
30593,AT4G24440,LOC103862092,10149,0.8810418244990726,0.869894452944685,0.8754681387218788
30594,AT3G45100,LOC103847450,10150,0.7567386817837457,0.9401001011384559,0.8484193914611008
30595,AT1G45000,LOC103828000,10152,0.963034562031401,0.9548766888825497,0.9589556254569753
30596,AT1G45000,LOC103848574,10152,0.9221244024138562,0.934156271880916,0.9281403371473861
30597,AT5G43010,LOC103828000,10152,0.9721675069881658,0.9442493711262674,0.9582084390572165
30598,AT5G43010,LOC103848574,10152,0.9787559758614385,0.9314177536889604,0.9550868647751994
30599,AT1G30510,LOC103839748,10153,0.9178557433579769,0.8487279894193616,0.8832918663886693
30600,AT1G30510,LOC103840388,10153,0.8694427754121059,0.816047301677861,0.8427450385449835
30601,AT4G05390,LOC103839748,10153,0.7554533817497845,0.8555794714867353,0.80551642661826
30602,AT4G05390,LOC103840388,10153,0.7611484103555475,0.8188376857446643,0.7899930480501058
30603,AT4G11800,LOC103828821,10154,0.9769795449201913,0.795466922538316,0.8862232337292537
30604,AT4G11800,LOC103853501,10154,0.9619634786697667,0.9711988796971033,0.966581179183435
30605,AT4G23000,LOC103828821,10154,0.7310535802920661,0.7363657581494256,0.7337096692207459
30606,AT4G23000,LOC103853501,10154,0.6552888006478748,0.7928632556209642,0.7240760281344194
30607,AT2G21390,LOC103828029,10155,0.97073068784451,0.9331552604963564,0.9519429741704333
30608,AT2G21390,LOC103828031,10155,0.992293424593119,0.9952750188013797,0.9937842216972493
30609,AT2G21390,LOC103850840,10155,0.9929360746100995,0.9979046186561551,0.9954203466331273
30610,AT2G21390,LOC103835112,10155,0.9913843099349512,0.9959181556494904,0.9936512327922208
30611,AT1G62020,LOC103828029,10155,0.9509182580527181,0.9300588677679521,0.9404885629103351
30612,AT1G62020,LOC103828031,10155,0.9956738681783746,0.995684759212676,0.9956793136955253
30613,AT1G62020,LOC103850840,10155,0.9980929491366023,0.9982780529550582,0.9981855010458303
30614,AT1G62020,LOC103835112,10155,0.9979832284019959,0.9956899458001609,0.9968365871010785
30615,AT4G39280,LOC103842499,10156,0.9617283628098958,0.9726770571302612,0.9672027099700785
30616,AT2G46580,LOC103866285,10157,0.8758379268005956,0.7001374445683463,0.787987685684471
30617,AT3G61590,LOC103862820,10158,0.8342537683847541,0.8512642306994113,0.8427589995420827
30618,AT3G61590,LOC103841982,10158,0.7062566942710102,0.6908015870957703,0.6985291406833902
30619,AT3G61590,LOC103830310,10158,0.785626583766556,0.8740592826949508,0.8298429332307534
30620,AT1G27520,LOC103839033,10159,0.671224431150239,0.8728145016986074,0.7720194664244232
30621,AT3G61610,LOC103861392,10160,0.2955615350453251,0.5645237416042115,0.4300426383247683
30622,AT3G61610,LOC103830313,10160,0.5109694610622012,0.5166048598324732,0.5137871604473372
30623,AT4G23730,LOC103861392,10160,0.7029232738577288,0.8074375664531521,0.7551804201554404
30624,AT4G23730,LOC103830313,10160,0.6612346195041668,0.7726614973678068,0.7169480584359869
30625,AT5G51280,LOC103832481,10161,0.9685937459181275,0.928212442623376,0.9484030942707518
30626,AT5G51280,LOC103873229,10161,0.9584158415841584,0.8749513757423303,0.9166836086632444
30627,AT5G16470,LOC103851046,10163,0.8877517698999451,0.8901636368351443,0.8889577033675446
30628,AT5G16470,LOC103846331,10163,0.9212949659082004,0.9194159902492155,0.920355478078708
30629,AT5G16470,LOC103856199,10163,0.9156913712479428,0.912688986281476,0.9141901787647093
30630,AT5G16470,LOC103870893,10163,0.6621842263382011,0.7802414068330409,0.721212816585621
30631,AT1G73620,LOC103249156,10164,0.9774997854101278,0.9848240450195794,0.9811619152148536
30632,AT1G18250,LOC103249156,10164,0.991300713184775,0.9940509841549752,0.992675848669875
30633,AT3G44160,LOC103848054,10165,0.9308027900415371,0.9612561914888099,0.9460294907651735
30634,AT4G22140,LOC103861289,10166,0.9405731602183964,0.8986592671351883,0.9196162136767924
30635,AT4G22140,LOC103834239,10166,0.8740667206562345,0.7887917844454241,0.8314292525508293
30636,AT4G22140,LOC103835144,10166,0.6396457587711277,0.6739555509452556,0.6568006548581917
30637,AT4G22140,LOC103859811,10166,0.9236343687139164,0.9399600632763674,0.9317972159951419
30638,AT4G39100,LOC103861289,10166,0.4637372972125709,0.710645470812479,0.5871913840125249
30639,AT4G39100,LOC103834239,10166,0.5899474907912955,0.7217551412048442,0.6558513159980699
30640,AT4G39100,LOC103835144,10166,0.9011990908853418,0.8804128523637872,0.8908059716245644
30641,AT4G39100,LOC103859811,10166,0.4973902139554324,0.8508907964005082,0.6741405051779703
30642,AT5G13630,LOC103856025,10169,0.9981242979179183,0.9979824174684265,0.9980533576931725
30643,AT1G52855,LOC103871178,10170,0.8282754396811712,0.8653665620704858,0.8468210008758286
30644,AT2G20835,LOC103871178,10170,0.17976566785966194,0.30658955939939314,0.24317761362952756
30645,AT3G15534,LOC103871178,10170,0.8592648710781369,0.8751017867793885,0.8671833289287627
30646,AT1G21065,LOC103835762,10171,0.9949423966143317,0.9945592697284821,0.9947508331714069
30647,AT1G21065,LOC103872899,10171,0.9541994304971395,0.9921267601981277,0.9731630953476336
30648,AT5G61310,LOC103842056,10172,0.6814598082499542,0.8041752029252354,0.7428175055875947
30649,AT5G61310,LOC103860584,10172,0.8812455915776274,0.8865641451207179,0.8839048683491726
30650,AT5G61310,LOC103830356,10172,0.8080670863920165,0.8837599301539552,0.8459135082729858
30651,AT2G47380,LOC103842056,10172,0.8954387523185037,0.936531728948938,0.9159852406337208
30652,AT2G47380,LOC103860584,10172,0.5336476919459756,0.6577319052929125,0.595689798619444
30653,AT2G47380,LOC103830356,10172,0.861418793594399,0.9534734288241719,0.9074461112092854
30654,AT2G04842,LOC103860316,10173,0.9902035058387105,0.9891133528694794,0.989658429354095
30655,AT5G05840,LOC103846924,10174,0.6606639555776158,0.7384870724306942,0.6995755140041551
30656,AT5G05840,LOC103855337,10174,0.3331388547825759,0.5561629625787713,0.4446509086806736
30657,AT5G66740,LOC103846924,10174,0.4459037592413595,0.46784056430071835,0.45687216177103895
30658,AT5G66740,LOC103855337,10174,0.8900506805297944,0.9668784523222946,0.9284645664260445
30659,AT5G24760,LOC103854788,10175,0.8429530551999791,0.8697232955576879,0.8563381753788335
30660,AT1G72680,LOC103831774,10176,0.8281982287938556,0.9354425455771375,0.8818203871854966
30661,AT4G22930,LOC103860587,10177,0.7455941900258627,0.7814164570420892,0.7635053235339759
30662,AT4G22930,LOC103861347,10177,0.927793307035189,0.9392546873784393,0.9335239972068141
30663,AT3G16510,LOC103843362,10178,0.965614305493874,0.975145872773009,0.9703800891334415
30664,AT3G16510,LOC103836359,10178,0.9251482536116409,0.8418920671144421,0.8835201603630415
30665,AT3G16510,LOC103859674,10178,0.9142284281198568,0.897757953487836,0.9059931908038464
